,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11
1965-01-01,74.18753473382247,612.1162414550781,160.69536209106445,161.95428371429443,963.6782646179199,534.9063396453857,178.19397790091378,200.15937487284344,141.2794916253341,480.25360107421875,53.8585625442804
1965-02-01,75.05306946603875,508.8683605194092,164.37054872512817,165.8665895462036,889.2221450805664,524.7150421142578,181.1183384486607,201.3272762298584,142.22104925858346,419.927978515625,54.69307618982651
1965-03-01,75.35668925235146,564.6896362304688,170.52260637283325,169.1991686820984,955.3146362304688,552.0468711853027,186.58682959420338,208.18060239156088,144.8579185887387,470.8229064941406,55.83099664426317
1965-04-01,77.25378337659333,671.6178894042969,178.6661148071289,180.1967978477478,1070.8375930786133,587.4098300933838,199.44778169904436,220.02979914347333,151.66173232229133,526.5945911407471,58.00949171477673
1965-05-01,76.56353398373253,946.4080810546875,183.8692545890808,180.4755687713623,1291.5138244628906,677.3990154266357,208.39248384748186,235.46266555786133,154.802784166838,801.3595581054688,57.96311696370443
1965-06-01,75.54484919497841,1188.7290954589844,184.66893434524536,166.06260538101196,1464.6516799926758,752.8233528137207,199.83354296003068,241.4828141530355,149.83180196661698,1046.624755859375,56.26481748094746
1965-07-01,74.95756149291992,1330.3474426269531,180.36502599716187,159.5247983932495,1526.1421203613281,795.7842350006104,187.8160067967006,238.57297897338867,144.59278709010073,1227.8854370117188,55.25884815290863
1965-08-01,74.49338812577096,1315.4281616210938,177.90406942367554,158.9693784713745,1612.2997283935547,818.5335159301758,179.78229522705075,227.82726287841797,142.36900931910463,1241.5443420410156,55.01961427576401
1965-09-01,75.29557378668534,1272.1428871154785,183.68648290634155,163.16536664962769,1604.4296264648438,823.6141204833984,187.22545078822543,229.95441754659018,145.21758430882505,1175.7316589355469,55.87620828665939
1965-10-01,75.3290427358527,1159.9021911621094,182.56462812423706,171.84025049209595,1532.5380325317383,790.8627033233643,202.87803922380718,238.27068010965985,151.89015237908615,1015.6646728515625,56.84043285893459
1965-11-01,75.51700190493935,943.3517456054688,176.28281116485596,176.84191465377808,1327.5413513183594,709.4832897186279,200.46309062412806,231.5946102142334,151.98951520417864,782.1998596191406,56.81434706145642
1965-12-01,75.12925298590409,765.5601501464844,167.81823635101318,170.46918869018555,1113.722038269043,624.0939140319824,189.27891595023019,215.27984937032065,147.11780548095703,651.7959594726562,55.55680966844746
1966-01-01,75.3667630647358,683.7295532226562,165.04849195480347,167.83076524734497,980.2484512329102,571.7808723449707,183.5803849356515,204.40694491068524,144.62414791709497,571.2974548339844,55.280528349034924
1966-02-01,76.67406483700401,587.6373291015625,165.2970790863037,170.5568790435791,958.9055061340332,560.2381706237793,184.34316090175082,203.25946807861328,146.4576018484015,482.3783874511719,55.89159423229741
1966-03-01,77.46014344064812,671.2738037109375,172.762131690979,174.76602792739868,1058.8600158691406,582.4251651763916,187.74148396083285,207.26250012715658,148.21142899362664,582.8460693359375,57.12474000220205
1966-04-01,78.20510864257812,749.2378234863281,180.08674383163452,184.3150496482849,1149.0202903747559,619.9273109436035,201.53799057006833,222.68176078796387,154.6588094610917,613.9610290527344,58.86089474547143
1966-05-01,77.47120606271844,1004.6882629394531,185.8801007270813,180.42901754379272,1349.4132995605469,700.3885746002197,208.97933415004184,235.17457644144696,156.02340698242188,843.4776306152344,58.29945732565487
1966-06-01,76.70889904624538,1232.7545166015625,187.58130073547363,169.07256841659546,1471.3037490844727,770.1287269592285,202.40592956542966,241.47095680236816,152.23437861392372,1064.6354675292969,57.148140551997166
1966-07-01,76.84616791574578,1394.708251953125,180.6452989578247,162.3160481452942,1542.3547744750977,809.2733383178711,190.02117429460796,240.99035263061523,147.03539798134253,1269.2649841308594,56.094861498066024
