,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5,zgu200_cluster6,zgu200_cluster7,zgu200_cluster8,zgu200_cluster9,zgu200_cluster10,zgu200_cluster11
1965-01-01,-0.24050179,-0.9030224,0.008147049,-0.085055545,-0.031936646,0.03747673,-0.0876625,0.3539093,0.40996093,-0.380632,-0.11536255
1965-02-01,0.20269927,-0.15349083,0.2737419,0.30893707,-0.5657333,-0.19161911,-0.019552613,-0.32034302,-0.2802597,-0.6605652,0.5021866
1965-03-01,0.1310051,0.06745796,0.46601295,-0.08212242,-0.77690583,-0.37802467,-0.01401329,-0.353257,-0.06745758,-0.64655226,0.22811814
1965-04-01,-0.053118896,-0.054096602,0.27830428,0.18477592,-0.30926284,-0.12383537,0.17108878,-0.2727642,-0.13882637,0.4216934,-0.48524016
1965-05-01,-0.3855198,-0.1776062,0.7355183,0.015316391,-0.6009289,0.47383404,-0.1287239,0.2714607,-0.2825409,-0.56899226,0.5631264
1965-06-01,-0.5631264,0.5533493,0.2802597,0.16750412,0.06485061,-0.27471924,-0.14566955,0.2284439,-0.23952408,0.07723427,0.012057495
1965-07-01,0.018901061,0.51131135,-0.0026069642,0.0058654784,-0.13817444,0.65437317,0.035195924,-0.18347207,0.08440399,0.44743767,-0.0035850524
1965-08-01,-0.049208067,0.15414277,0.24669342,0.030307006,-0.16391906,0.1906414,-0.7143364,-0.23137704,0.1547943,0.4265812,-0.2685276
1965-09-01,-0.37248382,0.40083617,0.4552597,-0.16848144,0.11308136,0.17141457,-1.1881698,0.40507278,-0.04986,-0.27471963,-0.22974777
1965-10-01,-0.15055808,0.1697853,0.64883345,0.015316772,-0.56117094,-0.705537,-0.45721436,1.0574913,-0.27895603,-0.7599598,0.44417858
1965-11-01,-0.36205634,-0.17369576,-0.02118225,-0.35325736,-0.21508256,-0.45851785,-0.63156164,0.46275443,0.13850021,0.13198242,0.5660591
1965-12-01,-0.08994369,-0.25353736,0.73356324,-0.56312597,0.19944,0.4379875,-0.4018139,0.027048493,0.13035354,0.3301201,0.100372314
1966-01-01,-0.39289132,-0.37122804,0.78840864,-0.21696015,-0.6439869,0.43490487,-0.10930061,0.029540634,0.26488113,-0.2031742,0.4673996
1966-02-01,-0.68731344,-0.19004516,0.25962982,0.04693718,0.031838227,-0.23205833,-0.03643341,0.4161953,0.5359993,-0.20350266,-0.16444321
1966-03-01,-0.08862209,0.13293305,0.29376602,0.19693795,-0.49004745,-0.09485855,0.16641235,-0.22746353,-0.10175095,-0.32987136,-0.14901581
1966-04-01,-0.36925888,-0.28227767,0.37976187,0.2812931,-0.44475135,-0.024617385,-0.32068062,-0.20153351,-0.27636948,-0.36236572,-0.27735442
1966-05-01,0.2940941,0.3410309,0.3876396,-0.12505531,-0.7076637,0.23698196,-0.045951843,-0.08960648,-0.39781475,0.25175247,-0.10010986
1966-06-01,-0.20711288,0.6144463,0.39092177,0.43260726,-0.8432226,0.3052536,0.34726715,-0.49923745,0.19103011,0.5382969,-0.17100754
1966-07-01,-0.088293456,0.74179995,-0.26356888,0.067286685,0.26455346,0.7398304,0.12899399,0.085668184,-0.16903839,0.6446434,-0.130307
1966-08-01,-0.08337021,0.3469391,-0.078775406,0.0840271,0.35383186,-0.026586914,-0.012473297,-0.24945489,0.1457344,0.019693756,-0.15984802
1966-09-01,-0.11750641,0.4467209,0.36564827,-0.10142364,-0.329871,-0.02494545,-0.51761854,-0.18840408,-0.1457344,-0.16247368,0.08763771
1966-10-01,-0.40109712,0.06334839,0.3958454,0.048905946,0.4815132,-0.18840408,-0.60985106,0.780859,-0.08074455,0.16116104,0.19825058
1966-11-01,-0.50087893,0.28260574,0.8625885,-1.019154,1.018169,1.1310803,-0.7398304,0.15361175,-0.12341461,1.4071217,-0.16674042
1966-12-01,0.25700396,-0.038731385,0.90394515,-0.047921754,-0.2881859,0.4286682,-0.569479,0.06269188,-0.15886346,0.03971634,0.32921448
1967-01-01,-0.29748172,-0.030042266,0.7902359,0.19494668,-0.1364952,-0.11886177,-0.2912777,0.34483033,-0.044409942,-0.30074692,-0.0117553715
1967-02-01,-0.52932817,-0.049634933,0.016326904,-0.050941087,0.38303605,-0.61227036,-0.2556843,0.56590044,0.14563903,-0.04114456,0.08718719
1967-03-01,-0.5414101,-0.23968354,0.477734,0.2109478,-0.1342102,-0.32523805,-0.115270235,0.25045928,-0.17208862,-0.85195386,-0.5796158
1967-04-01,-0.34711647,-0.0829422,0.31772727,0.2697254,-0.16555786,-0.09404449,0.0724926,0.16621093,-0.35658607,-0.34613648,-0.28017503
1967-05-01,-0.60867804,0.007836914,0.780114,-0.094371796,0.28931886,-0.13714829,0.018613052,0.7879509,-0.529981,-0.31642073,0.066941455
1967-06-01,-0.057145692,0.32229918,0.08457489,0.10841294,-0.37846452,-0.0760849,0.38858795,0.11722946,0.0026123046,-0.37519914,0.0058776857
1967-07-01,0.0029388429,0.2073555,-0.17568092,0.32393113,-0.07641144,0.37879103,-0.03298111,-0.36017838,0.35821915,0.08000336,-0.06596222
1967-08-01,-0.18025208,0.42875212,-0.53683853,0.18351822,0.104494095,0.15674134,0.03298111,-0.4199356,0.06334992,0.21388626,-0.0483284
