,zgu600_cluster1,zgu600_cluster2,zgu600_cluster3,zgu600_cluster4,zgu600_cluster5,zgu600_cluster6,zgu600_cluster7,zgu600_cluster8,zgu600_cluster9,zgu600_cluster10,zgu600_cluster11
1965-01-01,0.1425590948201716,-0.6200500058405327,-0.1808867288323549,-22.764066855112713,0.003994604520184893,32.21651713053386,2.574437141418457,-0.38906393779648674,-3.956720232963562,0.018702142027228377,0.7086357101798058
1965-02-01,-0.05895707872696221,-0.7508746150768164,0.18874740657898095,-27.673033873240154,-0.17130650894742616,37.21493879954021,2.2086987495422363,0.24456572201516893,-5.018023980988397,0.12219283989695616,0.5658987909555435
1965-03-01,0.0007621547410963103,-0.534049579591462,0.22724527292526683,-21.248080333073936,-0.1419536034825822,40.76317548751831,1.8015044927597046,0.5750250071287155,-3.6799497074551053,0.09384026187796926,0.5309142172336578
1965-04-01,0.11707559460774064,-0.30343889287023834,-0.11510653421282768,-23.8205095132192,-0.17775316053712872,34.43836768468221,1.4830955266952515,-3.3331874344084,-2.948487136099074,0.011780057752201725,1.081237941980362
1965-05-01,0.13692573411390185,-0.31813859488024854,0.8757171149437244,-16.030309597651165,-0.4992776353594283,23.432024319966636,0.5228668451309204,-6.451765696207683,-1.8647660811742148,0.09435807722945547,0.6458926945924759
1965-06-01,-0.03386949538253248,0.12795709525093887,1.1605234100268438,-16.986459493637085,-0.39155134852503387,22.44670589764913,0.018561962991952896,-10.145731104744806,-1.4942892723613315,0.12022989780403848,1.6455169767141342
1965-07-01,-0.11255331337451935,0.4274213404366464,0.9794331513918363,-1.5641607344150543,-0.3435497972327219,20.770937204360962,0.18114177882671356,-10.731216271718344,-0.6713624629709456,0.27854751015818396,-0.5073465717335542
1965-08-01,-0.22367320489138365,0.7445432471506523,0.7226555966413938,-5.90143104394277,-0.38317752556062085,24.690018097559612,0.23704899847507477,-8.405792713165283,-0.4598967730998993,0.1997340037379154,0.3115411847829819
1965-09-01,-0.051020109094679356,0.21518450794797955,0.9903173034007733,-6.108222405115764,-0.35090805359289684,25.26945471763611,0.4071901738643646,-7.372186581293742,-1.9858217901653714,0.15583546009174612,-0.10788830307622752
1965-10-01,-0.09327747393399477,-0.828304344957525,0.08375243498728825,-14.36752478281657,-0.2900949246446851,26.777946949005127,1.219688892364502,-1.3460439112451341,-3.6981277995639377,0.1980020036531049,0.7475958516200384
1965-11-01,-0.00941388207138516,-0.40671604149269336,-0.043170336777201064,-18.243205547332764,-0.15279991735874768,25.350687901178997,2.272259473800659,-0.8454475137922499,-3.395130236943563,0.08967926855697188,1.0537871470053992
1965-12-01,-0.04863015201408416,-0.236627459526062,-0.06813687057449268,-19.224329789479576,-0.20688646276232223,44.22631661097209,2.8929567337036133,-1.2151915166113112,-3.3884372976091175,0.09000636637210846,0.0853642588481307
1966-01-01,-0.050232966896146536,-0.5361058495261453,0.18908986105368686,-15.797761082649231,-0.1620498971200325,39.61902062098186,3.121412515640259,-1.6547328895992703,-3.169962101512485,0.07284799980562787,0.7369195421536764
1966-02-01,0.07499378989450634,-0.6206757643006064,-0.13024907272595626,-25.267159938812256,-0.14257775226109465,36.382885773976646,2.6453731060028076,0.4368118941783905,-3.185830182499356,0.043734336315199386,0.9215229501326879
1966-03-01,0.10379594750702381,-0.5736579046104894,0.12082751267231427,-23.569196462631226,-0.11395370246658863,33.70366493860881,2.5112171173095703,-1.1397126648161147,-4.340751634703742,0.04028746381748555,0.518214733650287
1966-04-01,0.1564891543239355,-0.49768505674419977,0.3432930948642584,-19.484778245290123,-0.16486847274739977,34.261373678843185,1.777406930923462,-2.9000646538204617,-3.053290645281474,-0.03857769418594449,0.8689290533463161
1966-05-01,0.3180660540238023,-0.2730034291744232,0.580775451201659,-21.916522582372032,-0.20524855230895567,26.280564069747925,0.6799950003623962,-6.082729498545329,-2.463263769944509,0.0067551950599218525,1.2081069250901542
1966-06-01,-0.16801378224045038,0.539227281555985,1.0901098067943866,-8.044703801472982,-0.44245090283138655,28.66476575533549,0.33324548602104187,-15.588013331095379,-1.037465449836519,0.1444132002287133,1.0518563290437064
1966-07-01,-0.19970680586993694,0.69440481337634,0.8349218047582186,-4.902081688245138,-0.44128907398438794,21.206267674764,0.16754908859729767,-10.586129956775242,-0.7040336728096008,0.22973641753196716,0.09315058123320341
1966-08-01,-0.06307121948339045,0.9564397009936245,0.8236956710998828,-2.100135385990143,-0.48561029031243125,16.682477792104088,0.026290759444236755,-12.548832098642986,-0.7629262076483833,0.21455284467963284,0.01822156870427231
1966-09-01,-0.07021485944278538,0.14972930604761298,0.9162857555426084,-6.045347452163696,-0.34284654637457623,18.086200952529907,0.33590927720069885,-7.910924487643772,-1.7966833379533556,0.10106982013513875,-0.058782422759880625
1966-10-01,-0.07881509372964501,-0.16352633635203043,0.33765994012355804,-20.56187391281128,-0.11066604458110434,26.67013208071391,1.2504023313522339,-3.930221332444085,-2.8136697080400257,0.08756241999393286,0.8417376627524694
1966-11-01,-0.028360923170112073,0.28179296941468207,0.06073669602091496,-12.556668122609457,-0.0637322034634335,47.92057275772095,2.3090713024139404,-1.4971842368443808,-1.6955019699202645,0.13034847066846006,0.18816551504035792
1966-12-01,0.0569946423638612,-0.2614700658754869,-0.04458208568394184,-22.362923622131348,-0.08217247439102388,48.291758696238205,2.9416067600250244,-1.2713056471612718,-4.172599977917142,0.12369221726129222,0.25223369399706524
1967-01-01,0.09064017212949693,-0.5517186992096178,-0.10140805433575924,-23.717101414998375,-0.1323512007652874,40.16569058100383,2.45235538482666,-0.2783640805217955,-4.364774955643548,0.181418449379677,0.2577517957737049
1967-02-01,0.22023238707333803,-1.0205938960566665,-0.23841430934575886,-37.19377517700195,-0.034390542079025595,36.09078725179037,2.741208791732788,0.36393913129965466,-5.124758349524604,0.04597869809976844,1.3761474440495174
1967-03-01,0.11479158420115709,-0.7147771842551953,-0.17383107199118686,-23.74428908030192,-0.15962958126000956,39.05383348464966,2.0877480506896973,-1.0687871939606137,-3.7977659040027194,0.11710908350556395,0.5623879532019298
1967-04-01,0.22408219520002604,-0.45490251346067945,-0.1929798091833408,-27.237065633138023,-0.10775064288730353,30.76900641123454,1.671795129776001,-0.2996879526310497,-3.297897842195299,0.0580759069254232,1.3440309713284175
1967-05-01,0.313492096029222,-0.36565361149383313,0.3390576117313825,-20.973887046178184,-0.25630622682437093,22.508700688680015,0.6930385231971741,-1.6762620872921414,-2.3473143577575684,0.07881940624048543,1.398239533106486
1967-06-01,-0.08118594414554536,-0.10026592874165736,1.2294678733899043,-11.548290650049847,-0.3284269865130035,21.29497528076172,0.10981952399015427,-11.289158132341173,-1.2179360621505313,0.06464818535849105,0.9583235407869022
1967-07-01,-0.2029587747529149,0.6922950347264607,0.8399196542226351,0.0035791575404194496,-0.4250906722646364,15.077678362528484,0.2134903073310852,-12.76448302798801,-0.7276219626267751,0.26162715498791184,-0.0829747955625256
1967-08-01,-0.1925616175867617,0.8877224091327551,0.9119210334924551,1.7557720343271892,-0.37698859060314344,14.953346053759258,-0.026362016797065735,-11.03762189547221,-0.40806341502401566,0.25150973436444307,-0.6544910992185276
1967-09-01,-0.12174170697107911,0.29021691192280163,1.0255875495763924,-4.4331227739652,-0.4018649249009683,20.06809711456299,0.5013437271118164,-11.076396703720093,-1.7270328270064461,0.13831038634444393,-0.1534418823818366
1967-10-01,-0.029243191238492727,-0.2960334221522013,0.22903624922037125,-15.011526147524517,-0.16526077205026654,27.504773934682213,1.1863899230957031,-1.638527876800961,-2.8819888830184937,0.20191901644995047,0.29653866464893025
1967-11-01,0.0007294659553735983,-0.5836103450168263,-0.03240732476115227,-26.517413059870403,-0.09355065478405483,34.958346684773765,2.112914562225342,0.3186671891146236,-3.9560241831673517,0.18438826813254247,0.6039440010984739
1967-12-01,-0.020296139700803906,-0.11872339880827701,0.16263343680363435,-19.12440061569214,-0.09913252482951528,33.8525136311849,2.580540180206299,-2.590337230099572,-3.3145268758138022,-0.02595385060060856,0.5895477409164112
1968-01-01,0.03317955997772515,-0.5848139524459839,0.060998526616738394,-23.00062378247579,-0.11734249936023229,43.36607058842977,2.5715787410736084,-1.0672004686461556,-4.220316145155165,0.07629922136317852,-0.011836167929383617
