,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6,vo1000_cluster7,vo1000_cluster8,vo1000_cluster9,vo1000_cluster10,vo1000_cluster11
1965-01-01,4.5185177e-05,1.9148429e-06,-3.5590056e-06,3.7095451e-06,-9.311036e-06,-5.2536496e-05,7.962997e-06,-1.3259385e-05,1.6263504e-05,7.873263e-06,-4.0449166e-05
1965-02-01,4.458395e-05,6.8546797e-07,-8.131101e-07,7.406641e-06,-7.5253047e-06,-1.4704121e-05,4.651767e-06,-1.01455735e-05,1.9431165e-05,9.0980757e-07,-2.4341687e-05
1965-03-01,4.53467e-05,-3.105888e-07,-2.6572525e-07,-2.8693852e-05,-6.9689486e-06,2.8395712e-05,3.5390476e-06,-1.6983402e-05,2.9167437e-05,3.2218435e-05,-3.0407791e-05
1965-04-01,3.7342317e-05,-1.9393337e-07,5.7644866e-06,-6.08954e-06,-1.070193e-05,5.3566448e-05,5.8721635e-06,-8.018847e-06,2.3873057e-05,3.549377e-05,-3.3970282e-05
1965-05-01,3.528738e-05,7.1553804e-06,7.989918e-06,-3.966847e-05,-4.8153015e-06,3.7997383e-05,-6.170303e-06,8.402698e-06,3.2676082e-05,2.6089518e-05,1.726854e-05
1965-06-01,1.7618513e-05,1.654611e-06,2.5542133e-05,-5.9158956e-05,-5.255002e-06,9.163214e-05,-1.6103993e-05,6.3657135e-06,5.799937e-05,-4.1184998e-05,5.6689234e-05
1965-07-01,9.3090275e-06,-2.0873485e-06,2.2437293e-05,-6.266761e-05,-7.1304676e-06,9.514976e-05,-1.5125879e-05,6.2400795e-06,5.67341e-05,-0.00013110868,8.7405606e-05
1965-08-01,3.0073763e-05,-2.388042e-07,1.6945494e-05,-5.3658187e-05,-7.0945753e-06,5.65995e-05,-1.5762998e-05,5.306836e-06,6.2423314e-05,-7.393836e-05,3.701927e-05
1965-09-01,3.404006e-05,9.726209e-07,1.4926452e-05,-6.150106e-05,-4.940928e-06,3.7458973e-05,-1.2855577e-05,4.1941166e-06,4.6055608e-05,2.6933027e-05,-2.350715e-05
1965-10-01,6.6443456e-05,3.3550168e-07,3.803725e-07,-2.464679e-05,-2.7334463e-06,-1.80333e-05,4.7773938e-06,-8.2208135e-07,2.546137e-05,3.9666458e-05,-1.3654222e-05
1965-11-01,5.397923e-05,5.3516997e-06,-8.7008375e-06,-1.3465775e-05,-6.8163936e-06,-9.4065974e-05,1.7412116e-05,-1.0010968e-05,1.9197847e-05,9.8115415e-06,-2.3668676e-05
1965-12-01,5.1349987e-05,6.616967e-06,-8.252158e-06,-6.663846e-06,-5.4972916e-06,-8.573854e-05,1.2189528e-05,-1.1976175e-05,9.569259e-06,-3.2471704e-05,-3.6689256e-05
1966-01-01,3.9965827e-05,1.5210644e-06,-8.287683e-06,-1.0324384e-05,-5.990285e-06,-8.161705e-05,8.4051135e-06,-1.1505672e-05,8.356234e-06,4.3317123e-06,-3.3559067e-05
1966-02-01,4.189662e-05,4.274687e-06,-9.4741335e-07,-3.2529606e-06,-9.6482e-06,1.7252542e-05,4.4539156e-06,-1.4756246e-05,2.6564336e-05,1.0498843e-05,-4.054902e-05
1966-03-01,6.1954044e-05,1.4640391e-06,8.144416e-06,-1.2491433e-05,-1.3656427e-05,3.9990267e-05,6.5476415e-06,-1.6247111e-05,2.7884118e-05,1.0621043e-05,-4.16244e-05
1966-04-01,3.2299686e-05,-1.3954887e-06,5.7574034e-06,-1.5204318e-05,-5.1022835e-06,5.228379e-05,4.6983187e-06,-4.222431e-06,3.058071e-05,4.5367156e-05,-2.1004846e-05
1966-05-01,2.5660042e-05,3.5007397e-06,1.2193377e-05,-4.3644803e-05,-7.391536e-06,3.5884277e-05,-1.1782664e-05,7.75337e-06,5.089069e-05,1.9224068e-05,-2.6175112e-06
1966-06-01,2.4323966e-05,3.316345e-07,1.9452178e-05,-5.6516757e-05,-3.375164e-06,7.465491e-05,-1.7135113e-05,6.572085e-06,5.865459e-05,-4.172216e-05,5.400277e-05
1966-07-01,1.0946915e-05,-1.0288823e-06,2.0886015e-05,-6.2203224e-05,-1.1269414e-05,7.92823e-05,-1.5155438e-05,6.1810388e-06,6.78116e-05,-8.1185266e-05,6.874033e-05
1966-08-01,1.9998013e-05,-6.704249e-07,2.576595e-05,-5.3535026e-05,-1.059323e-05,7.841059e-05,-1.5269492e-05,6.515056e-06,5.4573044e-05,-8.379224e-05,3.333433e-05
1966-09-01,3.5672463e-05,1.1981683e-07,1.1574219e-05,-4.911131e-05,-5.8110563e-06,3.2291537e-05,-1.2157416e-05,3.6310885e-06,3.230783e-05,-8.760198e-06,4.619833e-07
