,vws_u850-200_cluster1,vws_u850-200_cluster2,vws_u850-200_cluster3,vws_u850-200_cluster4,vws_u850-200_cluster5,vws_u850-200_cluster6,vws_u850-200_cluster7,vws_u850-200_cluster8,vws_u850-200_cluster9,vws_u850-200_cluster10,vws_u850-200_cluster11
1965-01-01,25.332530975341797,30.59880256652832,7.317707061767578,33.14069366455078,31.247310638427734,14.29975414276123,37.898590087890625,36.228431701660156,3.8845272064208984,34.541988372802734,20.745725631713867
1965-02-01,15.806964874267578,38.60249328613281,-12.267873764038086,46.192317962646484,26.062509536743164,-0.7739715576171875,48.903663635253906,43.18115234375,-11.493898391723633,23.856279373168945,23.390268325805664
1965-03-01,17.167526245117188,26.12116813659668,-0.7804908752441406,38.890899658203125,19.792516708374023,4.656869888305664,39.34550857543945,30.386978149414062,6.102161407470703,26.683317184448242,19.901687622070312
1965-04-01,11.656842231750488,23.40167236328125,1.3784866333007812,25.64700698852539,22.777605056762695,4.36683464050293,36.68141174316406,35.09599304199219,-1.2367267608642578,24.726388931274414,15.94709587097168
1965-05-01,-5.378702163696289,17.804628372192383,-18.73013687133789,14.056970596313477,19.29065704345703,-11.814895629882812,19.10164451599121,18.792055130004883,-20.61536979675293,2.5321121215820312,19.53506851196289
1965-06-01,-27.30412483215332,30.404903411865234,-32.64860534667969,-6.801181793212891,32.231475830078125,-35.3615837097168,8.417563438415527,21.545766830444336,-25.995702743530273,-13.93476676940918,33.98798751831055
1965-07-01,-36.58690643310547,16.292530059814453,-30.373945236206055,-14.140073776245117,28.780376434326172,-38.364601135253906,-3.93341064453125,12.727368354797363,-31.809459686279297,-21.231292724609375,24.54063606262207
1965-08-01,-28.23777961730957,15.521817207336426,-29.246387481689453,-12.461774826049805,25.34882354736328,-33.339481353759766,1.60986328125,14.089561462402344,-21.423561096191406,-15.98457145690918,22.611406326293945
1965-09-01,-21.67449188232422,28.88302993774414,-23.15563201904297,3.649892807006836,33.74846649169922,-25.05389976501465,15.189414978027344,22.41913604736328,-11.779048919677734,-6.9022064208984375,25.312978744506836
1965-10-01,1.1373329162597656,33.922813415527344,-15.151939392089844,18.2559757232666,22.802047729492188,-6.639869689941406,19.74689292907715,24.55367088317871,-3.221355438232422,4.607990264892578,30.458675384521484
