,zgv200_cluster1,zgv200_cluster2,zgv200_cluster3,zgv200_cluster4,zgv200_cluster5,zgv200_cluster6,zgv200_cluster7,zgv200_cluster8,zgv200_cluster9,zgv200_cluster10,zgv200_cluster11
1965-01-01,0.5201146,-0.031053733,-0.4104696,0.0063285828,-0.2847825,-0.2497551,0.63181996,-0.5826637,0.38957083,0.89040554,0.034291647
1965-02-01,-0.0853611,-0.03517475,0.302002,0.23135814,-0.19206277,0.019868564,-0.8993832,0.74823505,-0.77340186,0.53247726,0.46227494
1965-03-01,0.16777888,-0.13760814,0.027227283,0.5355679,-0.08094597,-0.3021492,-0.47596225,0.26903492,-0.6939276,0.5012762,0.2919941
1965-04-01,-0.08801033,0.48067188,-0.6650815,0.62357825,0.42415684,-0.28080893,0.85788,-0.54851925,0.3354106,0.34041458,0.1713111
1965-05-01,-0.024430942,0.28625432,0.644477,0.20030442,-0.14717445,-1.1124918,-0.948981,0.35630932,-1.304113,0.69863725,-0.56308955
1965-06-01,-0.0072115897,-0.11199977,0.7236569,-0.22826758,0.20413093,-0.99283904,-0.1283361,0.34512416,-0.58766764,-0.0715268,-0.7351365
1965-07-01,-0.3599886,-0.060930204,0.100961685,0.792093,0.47272435,-0.29994154,-0.22341084,-0.21737668,-0.966642,-0.13687225,-0.302002
1965-08-01,-0.06961355,-0.02266487,0.0027963638,0.80357265,-0.033408545,-0.8627368,-0.18750027,-0.3246669,-0.68450844,-0.07226269,-0.47051674
1965-09-01,-0.14835188,0.022076178,0.018249702,0.39501628,0.012951279,-0.8540535,-0.32481402,-0.11935844,-0.54322094,-0.1902966,-0.7491181
1965-10-01,-0.24107179,-0.13451748,0.2847828,-0.92690486,0.22076169,0.04812608,-1.0767285,1.2236086,-1.304113,0.67597234,-0.46889782
1965-11-01,-0.2934659,1.1195562,-0.23709793,-0.2507853,-0.1839681,0.20192337,-0.09021795,0.044594,-0.5003933,0.18190765,0.8246185
1965-12-01,0.04562416,0.28080884,0.07535334,0.095957756,0.12995501,-0.14452533,0.264031,0.19250421,-0.29979438,0.7630997,-0.27300853
1966-01-01,0.3349038,0.23407097,0.20701829,0.047016717,0.011139345,-0.10430479,-0.42155915,0.16115889,-0.7717978,1.430032,-0.16231632
1966-02-01,0.19761495,-0.19674698,-0.31248045,-0.19515559,-0.0066547394,-0.14799424,-0.46047467,-0.28542772,-0.19747028,0.34141383,0.12412415
1966-03-01,0.055262756,0.54524946,-0.49389267,0.4217039,-0.13048944,-0.3114677,-0.049331475,-0.22452292,-0.15898886,0.56188613,-0.22119565
1966-04-01,-0.11515479,0.08607678,-0.077252105,0.2925164,0.32853845,-0.36427116,-0.21497497,-0.34980446,-0.09967546,0.3641265,0.092586756
1966-05-01,0.036311388,0.14408822,0.043544672,0.5468407,-0.39103454,-0.42806926,0.3453198,-0.08824692,-0.67660695,0.18430558,-0.38698387
1966-06-01,-0.08853607,0.038192034,-0.11124878,0.31031042,0.656209,-0.42575455,0.25345635,-0.21454091,-1.0479667,0.1317915,-0.8830465
1966-07-01,-0.22365494,0.15349154,1.0225054,0.5022834,0.16911545,-0.59819746,-0.029078055,-0.48246402,-1.0507156,-0.12672815,-0.45136064
1966-08-01,-0.40202922,0.07927742,-0.24376354,0.6729902,0.2534563,-0.9056145,0.101700805,-0.4593173,-0.6588128,0.24882698,-0.43544713
1966-09-01,-0.38828588,0.056420088,0.10097742,0.445574,0.08810215,-0.6058649,-0.513278,-0.049042035,-0.96246874,0.09070611,-0.5404754
1966-10-01,-0.19182825,0.031248093,0.21598764,-0.31031045,0.13381687,-0.07435875,-0.16029081,0.8308218,-0.35978648,-0.20788631,-0.019096088
1966-11-01,-0.17302151,0.4656826,0.33548245,0.6313262,-0.09692681,-0.35067245,1.056936,-0.35978642,-0.61165154,-0.2586643,-0.5281788
1966-12-01,-0.14524555,1.0090513,0.13511881,0.18705425,0.24246168,-0.15392554,-0.0011572838,0.46032992,-0.45280734,0.2345049,-0.11211681
1967-01-01,0.13988361,0.2987514,0.39283982,-0.3926733,0.23263979,-0.034471273,-0.63014233,1.0038314,-0.5676943,0.5102421,0.20582905
1967-02-01,-0.072273254,0.47244018,-0.7806837,-0.4652795,0.14721088,0.0108242985,0.26894283,-0.083763696,0.45295638,-0.056619547,0.4899257
1967-03-01,-0.027144099,0.07610335,-0.39417204,-0.2148213,0.749543,-0.20149903,-0.53189075,0.17718586,0.04845972,-0.1413823,0.5020822
1967-04-01,-0.32989216,-0.16686115,-0.7024156,-0.17701931,0.21448818,-0.08093266,0.16253142,-0.0014987469,0.75736976,0.19883457,0.23397192
1967-05-01,-0.22098279,0.029975057,0.58684504,-0.027976703,-0.23680297,-0.71473867,-1.1110754,0.5090764,-0.9127405,0.51706976,-0.22947569
1967-06-01,-0.0930892,0.006161547,-0.47227374,-0.35603708,0.21998367,0.06011667,-0.23413849,-0.018484592,-0.37918434,-0.0954206,-0.43180737
1967-07-01,0.0026644706,-0.010324741,0.101748705,-0.10507925,0.44113293,-0.057285644,-0.08459628,-0.22681126,-0.45911804,0.07826819,-0.106578015
1967-08-01,-0.21781874,0.06494596,0.7215663,-0.21815181,0.3194008,-0.18751068,0.0341383,-0.09658627,-0.38184896,-0.08426322,-0.07343893
1967-09-01,-0.14388028,-0.04029981,-0.10041646,0.09958382,0.2716074,-0.6264788,-0.21848488,-0.31723604,-0.3801836,-0.14587864,-0.6198176
1967-10-01,-0.22048321,0.36769408,0.5064119,0.19783536,0.053122424,-0.30807695,-0.45528784,0.96269894,-1.0229821,0.11756887,-0.66661185
1967-11-01,0.00016651154,0.26111603,-0.016319657,-0.90957654,0.25295615,0.5417159,-0.7665288,1.086263,-0.4797674,-0.6258126,1.3580366
1967-12-01,-0.14671116,1.5688612,-0.38867658,1.2053304,0.020483017,-0.62980926,0.8889271,-0.9522077,0.05412159,0.37135774,-0.89342326
1968-01-01,0.17058524,0.5450235,0.08055023,0.29855958,0.11990509,-0.16067573,-0.47976226,0.44706076,-0.37755263,0.12217019,0.49646682
1968-02-01,0.12443523,0.034258652,-0.5321411,-0.055918027,0.056484222,-0.18884715,0.33621567,-0.46687984,0.4774972,-0.27463523,0.22381353
1968-03-01,0.008493805,0.38901934,-0.25736433,-0.23896095,-0.1078722,-0.23372307,-0.32673094,0.11792326,-0.21503648,0.2311749,0.017129302
1968-04-01,0.4290821,-0.23811154,-0.78186095,-0.5099155,-0.070357606,-0.21107273,-0.19960594,0.14864282,0.1503416,0.23598807,-0.5227978
1968-05-01,-0.17667255,0.559463,-0.14227238,0.4981656,-0.15204032,-0.49250308,-0.75312334,0.415775,-0.7749243,0.55167705,-0.58848375
1968-06-01,0.089044094,-0.029870104,0.08295681,-0.49391866,0.32262573,-0.67469656,-0.21234675,0.05138793,0.1126852,0.16817865,-0.66705203
1968-07-01,-0.23598814,-0.010900473,0.48811445,0.069508195,0.5716375,-0.44805175,-0.10957094,-0.4337538,-0.2865266,-0.023216581,-0.2732196
1968-08-01,-0.28412002,-0.03652364,-0.43700975,0.32630625,0.47664776,0.17610629,0.13038094,-0.43531093,-0.9104015,-0.043177187,-0.07998395
1968-09-01,-0.3292791,-0.14524527,-0.067667864,0.012316132,0.17242566,-0.38363987,0.0754539,-0.21305457,-0.5404934,-0.07814364,-0.31951112
1968-10-01,-0.29912582,0.019252777,0.5836705,0.25722274,0.33437544,-0.24547291,-0.17030215,0.79403543,-1.4821807,0.08734532,-0.79615897
1968-11-01,0.44437113,0.5605955,0.022791887,0.1145257,0.14864275,-0.22296417,-0.069366634,0.15869388,-0.35645947,0.6152395,-0.7626082
1968-12-01,0.4194557,0.17596473,0.046574734,0.502271,0.088477805,-0.36353773,-0.12570925,0.12627554,-0.44352168,0.6850308,-0.15741977
1969-01-01,0.19683905,-0.15292875,-0.05496349,-0.6366986,-0.3696031,0.07328472,-0.7071064,0.3205449,-0.39080113,-0.15974243,0.74571705
1969-02-01,0.20895223,0.003633976,-0.540096,0.40488282,0.40200585,-0.09539127,0.4701425,-0.5076933,0.30706888,0.07782717,-0.14187546
1969-03-01,0.24922848,0.49679145,-0.46014914,-0.067530945,-0.21788569,-0.25952473,-0.024226308,-0.07025643,0.12658271,0.1583797,-0.025437642
1969-04-01,-0.31524524,0.9230237,-0.15186886,-0.30843163,0.212889,-0.21001211,-0.42350674,0.45969486,-0.25316525,0.44743028,-0.36778623
1969-05-01,0.24483748,0.1592882,0.23166437,-0.011658954,-0.3026778,-0.5449413,-0.5911228,0.12431145,-0.35234183,0.24892572,-0.2557393
1969-06-01,0.02604332,-0.10296197,0.68393993,-0.029525876,-0.1436925,-0.94619006,-0.33795747,0.09190874,-0.6038416,0.002271223,-0.5826435
1969-07-01,-0.42850342,-0.015898537,0.43365154,0.040427707,0.016504098,-0.629885,-0.0610201,-0.0034825325,-0.58355206,-0.013173079,-0.3403802
1969-08-01,-0.26542988,0.11568079,-0.95164096,0.3596099,0.03285694,-0.16383056,0.3718744,-0.5181409,0.24922857,-0.150809,-0.2692152
1969-09-01,-0.3608211,-0.025891876,0.104324624,0.14475241,-0.095088385,-0.40579122,-0.26088744,-0.3535532,-0.36309224,-0.21894555,-0.3906498
1969-10-01,-0.46393448,0.37702245,-0.038610745,0.0054509165,0.0006056547,-0.34704238,-0.6217086,0.41321048,-0.8760851,0.021349525,-0.7560133
1969-11-01,-0.11795197,0.6214057,-0.64699477,0.5793125,-0.01953249,-0.32145327,0.96890223,-0.89425486,0.1436925,-0.045273017,-0.64411795
1969-12-01,-0.026497554,1.0668676,-0.37096587,0.43516564,0.35703573,-0.3252387,0.64381504,-0.26997232,0.15005195,0.71603984,-0.5202607
1970-01-01,0.10333109,-0.42314664,-0.19592306,0.13803673,0.21831799,-0.3642126,-0.17942154,-0.22630687,-0.037717797,0.30409983,0.012965488
1970-02-01,0.38280955,-0.18596978,-0.14877582,0.07897167,-0.111712836,0.044396974,-0.33867446,0.22853324,-0.38713142,0.5273945,0.24293938
1970-03-01,0.28772935,0.04950466,-0.11904685,0.021347236,-0.061291505,-0.12677374,0.11682043,-0.030645704,0.0041908743,0.2081027,-0.0069410326
1970-04-01,-0.20299518,0.5918291,-0.6381906,-0.16619405,-0.0018335342,0.047147274,0.6482749,-0.1697301,-0.35111606,-0.074780844,0.04989753
1970-05-01,-0.15519306,0.3491517,0.14091797,-0.6429053,0.04832592,-0.10568845,-0.4049425,0.58410215,-0.28903913,0.0032740594,-0.24136782
1970-06-01,-0.016501522,-0.09259198,0.50185645,-0.37429684,-0.012834549,-0.517965,-0.3427344,0.17234944,-0.7674527,-0.016632508,-0.42262283
1970-07-01,-0.19526824,0.0020954371,0.4021923,0.6503703,0.05552902,-1.4462423,-0.036146235,-0.25826225,-0.7753106,-0.039420366,-0.5232037
