,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5
1965-01-01,5.2859457e-05,5.3240888e-06,6.67087e-05,8.686614e-05,2.9200459e-05
1965-02-01,5.1737767e-05,4.695948e-06,7.1859504e-05,8.796988e-05,3.0393941e-05
1965-03-01,4.9359787e-05,1.1273538e-05,6.961612e-05,8.8355744e-05,3.060033e-05
1965-04-01,4.7924023e-05,7.271346e-06,7.297222e-05,8.8526234e-05,2.857231e-05
1965-05-01,4.916237e-05,5.4497227e-06,7.425544e-05,8.561881e-05,3.2906526e-05
1965-06-01,5.049942e-05,3.38581e-06,6.132459e-05,8.829292e-05,3.3714143e-05
1965-07-01,5.052634e-05,2.2910403e-06,6.2419356e-05,9.199899e-05,3.8846996e-05
1965-08-01,5.1513427e-05,-4.3691261e-07,6.1100254e-05,8.8266e-05,3.8479087e-05
1965-09-01,4.7600977e-05,6.219648e-07,6.5515225e-05,8.8598026e-05,3.7895803e-05
1965-10-01,5.1468563e-05,1.4565026e-06,6.397178e-05,8.787117e-05,3.7124086e-05
1965-11-01,5.05084e-05,1.6718636e-06,6.64395e-05,8.7521206e-05,3.3265464e-05
1965-12-01,5.0113562e-05,2.9461094e-06,6.890722e-05,8.641746e-05,3.2089938e-05
1966-01-01,4.9694405e-05,2.7990004e-06,6.9425536e-05,8.885392e-05,3.147399e-05
1966-02-01,5.1372645e-05,5.625939e-06,6.8317575e-05,9.192526e-05,3.190577e-05
1966-03-01,4.8985632e-05,5.9844e-06,6.475742e-05,8.874801e-05,2.9877214e-05
1966-04-01,4.812207e-05,6.888696e-06,7.147853e-05,8.9293855e-05,2.9575782e-05
1966-05-01,4.9800314e-05,1.2103751e-06,6.77147e-05,8.741194e-05,2.9315084e-05
1966-06-01,4.7706584e-05,-1.5014166e-07,5.991007e-05,8.5179716e-05,3.2549367e-05
1966-07-01,4.985734e-05,1.2918404e-06,6.241929e-05,8.915535e-05,3.452904e-05
1966-08-01,5.2008094e-05,2.0831567e-07,6.5409164e-05,8.678464e-05,3.3771386e-05
1966-09-01,5.105492e-05,3.3866445e-07,6.385312e-05,9.0377376e-05,3.6019905e-05
1966-10-01,4.8936752e-05,-8.75209e-07,6.814649e-05,8.683352e-05,3.4610508e-05
1966-11-01,5.1087507e-05,1.5118035e-06,6.8407186e-05,8.898428e-05,3.358401e-05
1966-12-01,4.9800314e-05,3.9965794e-06,7.134004e-05,9.00515e-05,3.073263e-05
1967-01-01,5.0467406e-05,4.7444278e-06,6.923017e-05,8.848123e-05,2.9291201e-05
1967-02-01,4.9055805e-05,5.7469856e-06,6.951891e-05,8.809625e-05,2.946765e-05
1967-03-01,4.804523e-05,1.0045946e-05,6.960713e-05,9.249146e-05,3.1504846e-05
1967-04-01,4.9913993e-05,5.177533e-06,6.888529e-05,8.7663146e-05,3.1544947e-05
1967-05-01,4.948891e-05,4.600058e-06,7.179671e-05,8.950785e-05,3.3205182e-05
1967-06-01,5.041126e-05,4.775479e-07,6.165084e-05,8.982065e-05,3.3782653e-05
1967-07-01,5.1157163e-05,1.0068993e-06,6.5596905e-05,8.792782e-05,3.3453816e-05
1967-08-01,5.1742656e-05,8.3846817e-07,6.77143e-05,8.840102e-05,3.3670367e-05
1967-09-01,4.9200175e-05,3.8130156e-07,6.8917376e-05,8.9050685e-05,2.905861e-05
1967-10-01,4.997014e-05,1.2464943e-07,6.363991e-05,8.7318265e-05,3.295655e-05
1967-11-01,5.266501e-05,1.9533122e-06,7.174057e-05,8.811229e-05,3.2371056e-05
1967-12-01,5.0242834e-05,2.3222506e-06,6.7128814e-05,8.825666e-05,3.0791027e-05
1968-01-01,4.7736376e-05,2.3698099e-06,6.536994e-05,8.9416164e-05,2.596439e-05
1968-02-01,4.8220263e-05,3.868017e-06,6.43184e-05,8.775046e-05,2.5229241e-05
1968-03-01,5.1319043e-05,7.748467e-06,6.914802e-05,8.814129e-05,3.3827648e-05
1968-04-01,4.9113605e-05,7.767079e-06,7.282375e-05,8.8466986e-05,3.218986e-05
1968-05-01,4.9755694e-05,2.3046755e-06,7.005067e-05,8.9490604e-05,3.2794724e-05
1968-06-01,5.1579602e-05,4.528497e-07,6.9259695e-05,8.6596556e-05,3.2952918e-05
1968-07-01,5.1263207e-05,1.3741096e-06,6.421604e-05,8.86531e-05,3.356709e-05
1968-08-01,5.2575302e-05,6.1786523e-09,6.148018e-05,8.792726e-05,3.6889203e-05
1968-09-01,4.9923194e-05,-1.3524391e-06,7.2125826e-05,8.655933e-05,3.488849e-05
1968-10-01,4.9346247e-05,-3.9396264e-07,6.903636e-05,8.743406e-05,3.635878e-05
1968-11-01,5.028612e-05,1.4485572e-06,6.884094e-05,8.7359615e-05,3.2701664e-05
1968-12-01,5.1998355e-05,6.389614e-07,7.047873e-05,8.8159904e-05,3.0570674e-05
1969-01-01,4.6994803e-05,3.6328943e-06,6.876638e-05,8.802235e-05,3.1969907e-05
1969-02-01,4.7807287e-05,4.481482e-06,6.4911605e-05,8.838345e-05,3.066994e-05
1969-03-01,4.990168e-05,6.5397703e-06,6.7015026e-05,8.829318e-05,3.01012e-05
1969-04-01,4.7509373e-05,7.1626723e-06,6.666296e-05,8.714668e-05,3.113034e-05
1969-05-01,4.83038e-05,3.3169285e-06,6.406302e-05,8.782375e-05,3.1428255e-05
1969-06-01,4.9513492e-05,2.7391666e-06,6.7520574e-05,8.803138e-05,3.0056068e-05
1969-07-01,5.1210674e-05,7.079593e-07,6.545326e-05,8.6568914e-05,3.27192e-05
1969-08-01,5.2682168e-05,-1.8468404e-06,6.316026e-05,8.957509e-05,3.3098357e-05
1969-09-01,4.956766e-05,-1.4315724e-06,6.455953e-05,8.841054e-05,3.5544825e-05
1969-10-01,4.338378e-05,-3.038475e-06,6.8035144e-05,8.6000175e-05,3.3468485e-05
1969-11-01,5.011834e-05,1.1683674e-06,6.9578855e-05,8.684877e-05,3.1753243e-05
1969-12-01,4.9278777e-05,2.5315326e-06,7.198921e-05,8.9241075e-05,2.9776213e-05
1970-01-01,4.8341386e-05,7.671015e-06,6.6698994e-05,8.664869e-05,3.0225783e-05
1970-02-01,4.797675e-05,6.5041836e-06,7.224955e-05,8.8747365e-05,2.9488412e-05
1970-03-01,4.7928133e-05,1.0255875e-05,6.505409e-05,9.065157e-05,2.9229115e-05
1970-04-01,5.097486e-05,5.8721503e-06,7.647932e-05,8.840704e-05,3.0882125e-05
1970-05-01,5.2084975e-05,3.1495379e-06,6.472186e-05,8.644612e-05,3.2527038e-05
1970-06-01,5.0658844e-05,1.4332682e-07,6.679623e-05,8.88365e-05,3.094695e-05
1970-07-01,5.0034912e-05,1.2048199e-06,6.204787e-05,8.72159e-05,3.26972e-05
1970-08-01,5.0172664e-05,-1.1207435e-06,6.6196604e-05,8.8966146e-05,3.4366418e-05
1970-09-01,4.9475806e-05,-1.2341866e-06,6.661797e-05,8.4809304e-05,3.650561e-05
1970-10-01,4.754729e-05,-7.236945e-07,6.904887e-05,8.530359e-05,3.1757252e-05
1970-11-01,5.005112e-05,7.039989e-08,6.820615e-05,8.8561e-05,3.4471755e-05
1970-12-01,4.913548e-05,2.428374e-06,7.994741e-05,8.851238e-05,3.472295e-05
1971-01-01,4.7163612e-05,3.2765324e-06,7.127232e-05,8.8525536e-05,2.9102881e-05
1971-02-01,4.7860136e-05,5.266598e-06,6.5401626e-05,8.8003144e-05,2.8696573e-05
