,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5
1965-01-01,0.27405596,-0.010454416,0.018753052,0.0321486,-0.07312447
1965-02-01,0.050166905,0.03151822,0.022798002,0.02642268,-0.08888388
1965-03-01,0.1491887,-0.005779147,0.026475191,0.0358783,-0.04155302
1965-04-01,0.018542945,-0.04255116,0.03220111,0.023690999,-0.21590495
1965-05-01,-0.067661166,0.0014176965,0.031203032,-0.032990396,-0.1279673
1965-06-01,-0.11147243,0.014025211,0.02815622,-0.033200562,-0.08373582
1965-07-01,-0.09644842,0.022430241,0.02815622,-0.025530934,-0.11157745
1965-08-01,-0.07758963,0.011556268,0.032884,-0.047173917,-0.088463664
1965-09-01,0.01870054,-0.042130888,0.027053058,-0.06645298,-0.06408906
1965-10-01,0.0051473975,-0.0012614131,0.022430241,-0.034618914,-0.10180664
1965-11-01,0.16069305,0.04533398,0.025266945,-0.086467445,-0.14309633
1965-12-01,0.11525333,0.0003670454,0.024846733,0.019120812,-0.092876256
1966-01-01,0.14487678,0.02100414,0.026019216,0.020730615,-0.05527079
1966-02-01,0.11100215,0.012888849,0.027751744,0.029985726,-0.12917489
1966-03-01,0.19128913,-0.013098419,0.035730243,0.028709114,-0.1452232
1966-04-01,0.066003144,-0.044739068,0.030715168,0.015031636,-0.12534517
1966-05-01,-0.046836317,0.026794314,0.02478826,-0.06274778,-0.099905014
1966-06-01,-0.07669884,0.01608026,0.020092309,-0.05964756,-0.11248833
1966-07-01,-0.08066535,0.0073722005,0.03518319,-0.02595532,-0.12083161
1966-08-01,-0.13200158,-0.001654923,0.021277726,-0.03142631,-0.06744373
1966-09-01,0.011293113,-0.008630455,0.014210999,-0.031335115,-0.070361614
1966-10-01,0.05150497,0.017630339,0.028891504,-0.05454129,-0.07637972
1966-11-01,0.11341852,-0.06329489,0.023192525,-0.021350563,-0.16058761
1966-12-01,0.14610776,-0.031198323,0.02989453,0.010016561,-0.26891345
1967-01-01,0.32718778,-0.0033323765,0.028997779,0.03161347,-0.06605685
1967-02-01,0.41863275,-0.033465147,0.042913318,0.03653097,-0.086197734
1967-03-01,0.32807714,-0.06302261,0.0246557,0.03700179,-0.2106005
1967-04-01,0.25515133,-0.0032800436,0.026120484,0.017488658,-0.16283786
1967-05-01,0.011524916,-0.0073604584,0.027899146,-0.017771006,-0.108326554
1967-06-01,-0.063388824,-0.013219714,0.031404197,-0.070346594,-0.12736893
1967-07-01,-0.09472489,0.011629462,0.03129959,-0.020334363,-0.07254374
1967-08-01,-0.14269698,0.027742207,0.023190916,-0.023316264,-0.08211732
1967-09-01,-0.058523655,-0.0056341887,0.026120484,-0.02237463,-0.06616151
1967-10-01,0.15763801,-0.020857573,0.034281492,-0.017195582,-0.082745075
1967-11-01,0.110450745,-0.020491362,0.0246557,-0.01609695,-0.19056427
1967-12-01,0.15408063,-0.07604885,0.022458494,0.009118438,-0.1537875
1968-01-01,0.12746283,0.0060564578,0.0144254565,0.04563254,-0.09541309
1968-02-01,0.16986579,0.052439332,0.024840206,0.027592689,-0.14573872
1968-03-01,0.08346045,-0.04999727,0.032279342,0.027815878,-0.1332038
1968-04-01,0.067875504,0.0190005,0.026848793,0.027667075,-0.15288025
1968-05-01,0.04619047,-0.056766868,0.028262228,-0.011723042,-0.0953387
1968-06-01,-0.07923305,0.020451128,0.029601246,-0.049179018,-0.07592261
1968-07-01,-0.10753888,0.003601551,0.03406474,-0.021728635,-0.11114681
1968-08-01,0.02115786,0.012342513,0.024579853,-0.055130303,-0.038950205
1968-09-01,0.023575574,-0.009826064,0.027183533,-0.028981775,-0.056320548
1968-10-01,0.059134543,0.008585751,0.022608489,-0.049030185,-0.06870669
1968-11-01,0.27241403,-0.037164807,0.025137782,-0.011165112,-0.18468249
1968-12-01,0.3334148,0.013346791,0.016434014,0.02725792,-0.16318345
1969-01-01,0.31700134,0.029263139,0.02676773,0.055032253,-0.13956016
1969-02-01,0.16640985,0.026105642,0.023610234,0.03781891,-0.12183756
1969-03-01,0.081056,0.019536078,0.029161274,0.027327895,-0.0636279
1969-04-01,0.07250029,-0.013210058,0.03506887,0.022438943,-0.20938128
1969-05-01,-0.09581381,-0.00261724,0.03272617,0.0058876276,-0.09479529
1969-06-01,-0.03546518,0.005683899,0.031453013,-0.02874285,-0.07315129
1969-07-01,-0.13752311,0.008332133,0.038379073,-0.049622953,-0.104675114
1969-08-01,-0.06062317,-0.0007838607,0.03741151,-0.047585845,-0.13854164
1969-09-01,-0.03867364,0.022438943,0.0357818,-0.07676709,-0.111855924
1969-10-01,0.14013147,0.031554878,0.024170458,-0.08404964,-0.17653328
1969-11-01,0.13661748,-0.014941573,0.028702974,-0.09948057,-0.11587912
1969-12-01,0.17303038,0.03669852,0.020554602,-0.014686942,-0.11216146
1970-01-01,0.30146682,0.030998826,0.028214633,0.022511601,-0.13560194
1970-02-01,0.10383612,0.025475383,0.027226746,0.02102971,-0.14880425
1970-03-01,0.07841939,0.00050777197,0.02309537,0.018110812,-0.12724942
1970-04-01,0.09844744,-0.022528946,0.026867509,0.0070191026,-0.124869406
1970-05-01,0.0044145584,-0.011527002,0.025520325,-0.04565549,-0.14085591
1970-06-01,-0.06370765,0.0073334575,0.026867509,-0.06810844,-0.094243646
1970-07-01,-0.068647265,-0.0012435913,0.025520325,-0.05324459,-0.10758066
1970-08-01,-0.116876185,0.03400749,0.028124869,-0.054367244,-0.1256777
1970-09-01,0.082999825,0.015685916,0.029741466,-0.0643363,-0.11175692
1970-10-01,0.13275552,-0.0038930178,0.026148975,-0.07214993,-0.15320504
1970-11-01,0.23675749,-0.013188541,0.031986773,-0.07547295,-0.18189985
1970-12-01,0.28242674,0.00064247847,0.020850122,-0.05634308,-0.08090657
1971-01-01,0.20325446,0.037583947,0.026401997,0.027010262,-0.13613379
1971-02-01,0.1993244,-0.0064888,0.007827818,0.023594856,-0.20196223
1971-03-01,0.32892263,0.0003888011,0.026963472,0.026682734,-0.18170369
1971-04-01,0.046754062,0.0067517757,0.03444928,0.02588737,-0.1900785
1971-05-01,-0.046958983,-0.023706198,0.036414325,-0.061977386,-0.13187623
1971-06-01,-0.09430677,0.008716762,0.03880042,-0.04330963,-0.13940883
1971-07-01,-0.21398628,0.013910055,0.030612767,-0.045040727,-0.11058843
