,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5
1965-01-01,1015.61554,1015.8004,1011.4871,1005.5143,1020.1967
1965-02-01,1014.10297,1014.66296,1009.9572,1019.6193,1018.0231
1965-03-01,1014.1693,1018.39453,1011.27435,1011.41956,1017.1566
1965-04-01,1014.07446,1021.0531,1011.06287,1020.14954,1017.5517
1965-05-01,1012.1655,1022.3282,1010.6133,1020.3207,1018.1154
1965-06-01,1012.33673,1023.1946,1011.36804,1019.7421,1017.0754
1965-07-01,1014.37585,1020.877,1010.5079,1024.8293,1017.2081
1965-08-01,1013.9175,1019.4377,1011.2012,1022.1347,1016.96875
1965-09-01,1012.7225,1017.75885,1011.3748,1013.79474,1015.0822
1965-10-01,1014.1067,1016.54706,1011.18695,1019.27075,1015.97833
1965-11-01,1014.614,1018.8875,1010.8378,1023.6764,1018.5464
1965-12-01,1014.6568,1022.353,1009.80334,1022.07086,1019.7632
1966-01-01,1014.3842,1020.44904,1009.4316,1009.64435,1018.4982
1966-02-01,1014.70404,1017.2113,1010.09125,1021.94244,1019.8914
1966-03-01,1014.02185,1019.4545,1009.67444,1015.39935,1019.8232
1966-04-01,1013.6156,1016.7382,1010.4668,1018.4268,1018.1133
1966-05-01,1013.1669,1021.24963,1011.68414,1021.2308,1015.42444
1966-06-01,1012.6348,1022.7573,1011.7924,1017.5525,1016.31134
1966-07-01,1013.8629,1021.7584,1010.5469,1023.64795,1015.8469
1966-08-01,1014.40356,1020.70386,1011.83374,1023.9127,1016.8465
1966-09-01,1013.40656,1018.77423,1011.81305,1015.9208,1014.6233
1966-10-01,1013.3734,1019.1566,1011.84686,1018.42053,1015.1309
1966-11-01,1015.35,1019.7287,1011.0464,1019.9941,1020.35266
1966-12-01,1015.3362,1020.2125,1010.9024,1011.28986,1019.606
1967-01-01,1015.532,1018.3922,1011.2843,1014.199,1020.3666
1967-02-01,1015.28674,1021.9919,1011.45557,1015.60815,1019.8869
1967-03-01,1014.7584,1019.79987,1010.76117,1016.62756,1020.23883
