,vws500-200_cluster1,vws500-200_cluster2,vws500-200_cluster3,vws500-200_cluster4,vws500-200_cluster5
1965-01-01,24.52394479592883,16.988055209822047,17.102011587598454,22.121972112429702,18.87470022631811
1965-02-01,23.379095454842712,12.651980604812168,27.226701567804668,32.45871303049026,23.004259372361368
1965-03-01,20.024895680165866,10.606918922482249,24.65616992000467,28.73258501269018,23.80483362562639
1965-04-01,18.28301419163302,9.70340011024749,31.352375165855914,28.46673008373471,16.56195945335065
1965-05-01,13.881885349726002,6.89838715321061,27.30581475310133,26.481672903290622,11.765183577004597
1965-06-01,8.568348694454876,8.631793395124399,19.250608233212546,16.1314200725157,10.983312703028023
1965-07-01,6.991300441532819,6.848407780814142,25.681723507994935,13.02544360287488,9.963374887869069
1965-08-01,10.11687452543171,8.780272447204574,13.365326413196149,7.041978797176525,10.390017015461176
1965-09-01,6.629147710095542,7.774204302644162,16.69169530961827,10.123696325981225,11.816170511385371
1965-10-01,9.980280327426973,6.94773020807634,18.135969260766654,19.612729286847543,9.8021284017324
1965-11-01,11.015359387540407,8.194648830418238,21.71590264309353,23.459276480535625,20.22577215145825
1965-12-01,13.324806982639972,9.884201415074818,31.612174165286067,28.176871992189024,19.924209504282537
1966-01-01,18.456038391809663,13.439786015221431,22.033950063822942,30.489158088321673,25.139774118174312
1966-02-01,15.976241419835187,10.90379780761788,29.58972511682451,35.74402925427838,26.812318152664353
1966-03-01,18.82689608270829,11.648644874654277,30.13218304067261,34.678214875426946,19.473627078443226
1966-04-01,17.072334354502868,9.013382213974884,34.07788163502927,32.69769086130348,16.32475457155509
1966-05-01,12.112465182061303,7.984835370071966,26.516205026973836,23.117368397245592,13.112791122580443
1966-06-01,8.685827907765011,9.956127108192149,22.245501599819026,17.390094885765926,9.146732444582282
1966-07-01,5.8982818566247115,6.551849454533465,21.37068705907123,8.329078330407485,11.114918874714874
1966-08-01,7.152843268508366,8.321777941072865,13.898439328037666,6.11444411755466,10.941418937655488
1966-09-01,7.609725067904199,7.519644770797875,13.267040959303664,9.747665145840303,10.925064474484254
1966-10-01,9.761020932841452,8.54671133457366,15.80709845620453,14.556420383601544,13.517636410611097
