,zgu500_cluster1,zgu500_cluster2,zgu500_cluster3,zgu500_cluster4,zgu500_cluster5
1965-01-01,-0.4656872,0.28873253,-0.16522293,-0.36629277,0.044971846
1965-02-01,-0.87727755,0.6107052,-0.07918968,0.31252176,0.2558182
1965-03-01,-0.6364498,0.2196453,-0.3174099,-0.108193204,-0.19064179
1965-04-01,-0.4581917,0.00586586,-0.15642396,0.5399885,-0.19422646
1965-05-01,-0.08147087,-0.04171295,0.1818428,-0.027048493,-0.02118225
1965-06-01,-0.5087036,0.052793123,-0.51913184,0.00521431,0.43440208
1965-07-01,0.017271806,-0.045949556,-0.13589326,-0.025093079,0.10917091
1965-08-01,-0.2763489,-0.0941803,-0.20074387,0.5657333,0.13067932
1965-09-01,-0.5751837,-0.03161087,0.015642166,-0.12057686,0.07625656
1965-10-01,0.3138256,-0.078863524,-0.21052055,-0.5210873,0.123183824
1965-11-01,0.1515358,-0.17728043,0.25158158,0.2144312,0.026070785
1965-12-01,-0.21997109,-0.15218735,-0.09320259,-0.00065174105,-0.07332382
1966-01-01,-0.60722506,0.28588828,-0.17954178,-0.53173256,-0.14015388
1966-02-01,-0.007549286,0.061707307,-0.20514373,0.17822877,0.1496727
1966-03-01,-0.21138,-0.051203918,-0.15525284,-0.47068176,0.119147494
1966-04-01,-0.502848,0.081401065,-0.015755082,0.16870995,-0.21006736
1966-05-01,0.10273628,-0.032494355,0.07385139,-0.027243042,-0.11422424
1966-06-01,-0.34037438,0.013785553,-0.06958465,-0.29376563,0.17691574
1966-07-01,-0.26619452,-0.18216781,-0.11061363,0.51171035,0.27735442
1966-08-01,-0.08435478,-0.07483673,-0.23566894,0.31674156,0.2048153
1966-09-01,0.36663285,0.018380737,0.0068927766,-0.4391716,0.02921257
1966-10-01,0.07582112,-0.048906706,0.053173445,-0.33019942,-0.035777282
1966-11-01,-0.31116217,-0.031838227,-0.16903839,-0.2954069,0.027571488
1966-12-01,-0.5149929,0.38238794,-0.04562378,-0.15197067,-0.1637867
1967-01-01,-0.46957055,0.4525898,-0.3317688,0.4209156,-0.048001863
1967-02-01,-0.25960237,0.31511497,-0.015347672,-0.5178989,-0.43332404
1967-03-01,-0.29584903,0.1926609,0.12473984,0.2566635,-0.089472964
1967-04-01,-0.680518,0.041797638,-0.15086326,0.7229687,-0.12408676
1967-05-01,-0.080329895,0.16686401,0.3350342,-0.11886196,-0.17796668
1967-06-01,-0.38042393,0.027756501,-0.1632721,0.013388062,0.17339477
1967-07-01,-0.17339477,-0.092085265,0.011755752,0.6263115,0.16947632
1967-08-01,-0.048001863,-0.018286895,0.014041519,0.06302299,-0.03657303
1967-09-01,0.14563866,0.013388062,0.018613052,-0.49373475,0.12212753
1967-10-01,-0.14400578,-0.08718757,-0.0117553715,-0.3023798,-0.026123429
1967-11-01,-0.91465014,0.18841591,-0.19070168,-0.18678322,-0.16261902
1967-12-01,-0.55708426,0.3591984,-0.176334,-0.012408447,-0.11167832
1968-01-01,-0.33842087,0.21443024,-0.36941797,-0.040843964,-0.105027005
1968-02-01,-0.25089797,0.21661834,-0.022974778,-0.76290476,-0.05287819
1968-03-01,0.116696164,-0.046678923,-0.26511994,-0.24214554,0.22901765
1968-04-01,-0.33623236,0.004740906,0.119249724,-0.0083877565,-0.27059096
1968-05-01,0.19145508,0.11122589,0.18270263,-0.34389076,0.01823349
1968-06-01,-0.3212803,-0.055430602,-0.09773369,-0.67501736,0.20531312
1968-07-01,0.31544572,-0.009117126,-0.074393466,-0.15936394,0.16410446
1968-08-01,-0.45365828,-0.1232605,-0.022245025,0.57071954,0.009117126
1968-09-01,0.1455063,-0.06855927,-0.38911057,0.238134,0.30268174
1968-10-01,0.32128066,0.03282089,-0.14222412,-0.3974983,0.049596023
1968-11-01,-0.09043999,0.12107315,0.004740906,-0.5761898,-0.3836403
1968-12-01,0.14915276,0.2534504,-0.10466232,-0.0032821656,0.095910266
1969-01-01,-0.37319374,0.12307091,0.15823403,0.58881646,-0.31116065
1969-02-01,0.012937355,0.14795037,-0.21429595,0.25808412,-0.41333276
1969-03-01,-0.46773607,0.41399613,-0.16420516,-0.27367535,-0.32841033
1969-04-01,-0.09354706,-0.02952385,-0.0019901276,-0.0995182,0.13368607
1969-05-01,0.02952385,-0.05838394,0.3483139,-0.54337025,0.14164773
1969-06-01,-0.21529141,-0.011278534,-0.3058529,-0.50688016,0.09719658
1969-07-01,-0.32310256,-0.058052827,-0.3333866,0.15856591,0.29225236
1969-08-01,-0.24249306,-0.030187225,-0.20268555,0.40404433,0.066013716
1969-09-01,-0.1920704,-0.014263916,0.11710014,-0.028860092,0.020235443
1969-10-01,0.077292636,-0.06966324,0.3526264,-0.38546753,0.24945946
1969-11-01,0.3463238,0.050754547,0.2982235,-0.75468045,-0.17880134
1969-12-01,-0.14363822,0.381155,-0.12406616,-0.44152945,-0.189748
1970-01-01,-0.35642242,0.27555314,-0.2685646,-0.15707855,-0.06589317
1970-02-01,-0.54178846,0.27987975,-0.23794785,-0.9225048,-0.35875207
1970-03-01,-0.82066995,0.5817238,-0.19501725,-0.377721,-0.3327938
1970-04-01,-0.5387934,0.20233878,0.010316467,0.27987975,0.14177056
1970-05-01,0.014310074,0.019967651,0.16706237,-0.437957,-0.14243546
1970-06-01,-0.2595791,0.051915742,-0.1800415,-0.20233841,0.13311768
1970-07-01,-0.013311768,-0.017971039,0.1916893,0.1391079,0.086193465
1970-08-01,0.007321167,-0.040267944,-0.032613754,0.26390535,0.065560535
1970-09-01,-0.13544731,-0.03694,0.023960877,-0.077208325,0.1031662
1970-10-01,-0.15541458,-0.062232208,0.09451332,0.21332093,-0.0672245
1970-11-01,0.047589492,0.18336944,0.05923729,0.43363038,-0.1800415
1970-12-01,-0.32347566,0.4446129,0.07288208,0.2139864,-0.37805405
1971-01-01,-0.6310333,0.6378921,0.09472046,-0.23288116,-0.23451462
1971-02-01,0.012084961,0.3282547,-0.0816555,-0.849543,-0.3289078
