,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5
1965-01-01,0.05883789,-4.5036926,-13.032928,-1.7499084,-7.706024
1965-02-01,-0.15792847,-5.592621,-13.937256,-2.3189392,-8.80246
1965-03-01,-0.13800049,-6.0980835,-13.9652405,-2.4876099,-9.361816
1965-04-01,0.1453247,-6.1455994,-14.301605,-2.9317627,-9.974609
1965-05-01,0.54281616,-5.1268616,-13.319336,-2.22641,-8.976379
1965-06-01,1.0348511,-3.6499023,-10.881378,-1.1860352,-6.8921814
1965-07-01,1.5276794,-2.6676025,-7.4945374,-0.18725586,-5.159912
1965-08-01,1.31073,-1.5014038,-7.465515,0.34423828,-3.2532654
1965-09-01,1.2436218,-1.2811279,-6.8151245,0.9008484,-3.9675293
1965-10-01,1.4894104,-1.4489746,-8.55072,0.553833,-4.7216797
1965-11-01,1.2662964,-3.2353516,-11.293091,-0.8652649,-6.303955
1965-12-01,0.99746704,-5.2505493,-13.536804,-1.9264526,-8.627533
1966-01-01,0.5186157,-6.356415,-15.1154785,-2.9100647,-9.879913
1966-02-01,0.15734863,-6.845764,-15.674927,-3.2839355,-10.472626
1966-03-01,-0.019744873,-6.99411,-16.272614,-3.226532,-11.073364
1966-04-01,0.22497559,-6.838135,-15.53064,-3.3615417,-10.298096
1966-05-01,0.66867065,-5.9153748,-14.122253,-1.8457336,-9.507965
1966-06-01,1.2167053,-4.648224,-12.48645,-1.0778503,-7.5020447
1966-07-01,1.4904175,-2.9206543,-9.684235,-0.2635193,-5.593384
1966-08-01,1.3761902,-2.2748718,-6.6092834,0.27685547,-4.6909485
1966-09-01,1.3843994,-1.7971802,-6.7125244,0.6703186,-4.145172
1966-10-01,1.2415771,-2.2506714,-8.09845,0.13613892,-4.5971375
1966-11-01,0.7415161,-3.3397217,-10.532959,-0.6170349,-5.9822083
1966-12-01,0.072052,-4.441864,-13.150513,-1.3868713,-7.938629
1967-01-01,-0.21847534,-5.2838135,-14.373779,-1.8025818,-8.769043
1967-02-01,-0.29345703,-5.5190735,-14.841431,-2.0758972,-9.617828
1967-03-01,0.10241699,-6.185913,-15.473724,-2.6416016,-10.359802
1967-04-01,0.27670288,-6.6957703,-16.191925,-2.9646301,-10.898193
1967-05-01,0.55389404,-5.826111,-14.795898,-2.1846313,-10.136719
1967-06-01,1.1275635,-3.3052368,-11.343994,-0.6889343,-7.646881
1967-07-01,1.5476379,-2.2726746,-7.6785583,0.057678223,-5.3302
1967-08-01,1.3215027,-1.1981506,-5.0479736,0.96990967,-2.7702332
1967-09-01,1.3608398,-0.4055481,-6.401428,0.9586792,-2.38031
1967-10-01,0.7694092,-0.99401855,-8.779327,0.5124817,-3.296814
