,r400_cluster1,r400_cluster2,r400_cluster3,r400_cluster4,r400_cluster5
1965-01-01,19.702137,60.87233,23.694012,34.387054,36.839184
1965-02-01,13.385902,55.84031,8.381725,36.01526,38.84413
1965-03-01,22.101849,51.871365,8.376812,44.93432,38.457558
1965-04-01,32.221584,49.58468,10.235973,32.028297,38.52308
1965-05-01,21.182915,44.433083,19.189434,30.848917,36.04802
1965-06-01,24.398363,37.65001,57.9419,20.863499,37.55664
1965-07-01,11.46941,29.964382,46.12844,24.069118,25.543344
1965-08-01,23.687458,33.589336,44.306953,16.61937,37.20938
1965-09-01,11.051712,35.533676,52.089222,23.81031,27.232151
1965-10-01,12.586544,36.069313,43.343792,25.47291,25.335316
1965-11-01,18.85036,49.478207,22.707918,42.2414,35.45833
1965-12-01,15.887169,54.97543,12.098412,33.376396,41.86629
1966-01-01,23.332037,60.299152,19.92408,20.24255,42.41888
1966-02-01,18.118324,55.881615,18.438435,47.402767,43.215054
1966-03-01,34.44236,53.519356,28.701698,21.767593,37.499016
1966-04-01,32.436333,57.69394,31.062315,16.870712,32.531544
1966-05-01,11.870407,48.40414,31.748503,26.413313,42.195625
1966-06-01,16.30272,35.100643,54.955753,24.596066,42.825996
1966-07-01,10.031818,35.350166,45.774303,25.774733,27.022345
1966-08-01,13.267406,40.278236,37.794502,19.219837,38.06865
1966-09-01,12.673149,38.423233,54.473125,36.100372,35.419113
1966-10-01,7.769699,41.589874,36.594498,14.078354,21.122448
1966-11-01,12.142914,55.00172,10.836201,35.93129,27.29321
1966-12-01,14.25565,55.14454,19.282219,30.021542,28.186237
1967-01-01,29.071136,53.483376,16.176716,32.99824,29.331253
1967-02-01,19.032948,56.940918,10.579113,32.599617,43.636055
1967-03-01,13.796806,57.36994,9.717682,50.58492,40.67341
1967-04-01,20.975388,51.632145,28.434353,28.566101,53.23508
1967-05-01,19.289688,54.290756,18.102264,24.887291,34.020134
1967-06-01,17.91309,29.957901,57.22975,23.042816,34.86467
1967-07-01,19.460285,41.673344,38.904945,24.04782,27.346588
1967-08-01,18.342113,41.485855,45.573425,40.061966,30.677448
1967-09-01,16.46555,35.111275,39.415047,24.307936,32.226334
1967-10-01,5.6047783,41.10919,41.28148,31.177416,29.973103
1967-11-01,14.117729,50.171093,20.521023,31.339567,41.75442
1967-12-01,21.549671,61.86627,17.593853,34.567394,41.048386
1968-01-01,25.10717,50.5852,19.222546,34.02424,52.05314
1968-02-01,6.120571,54.45463,13.143166,18.390396,48.542645
1968-03-01,12.618443,60.089767,8.779594,52.69858,55.14675
1968-04-01,23.025984,51.887352,17.229889,35.332825,43.039494
1968-05-01,14.786545,49.733734,43.651134,25.245594,28.253897
1968-06-01,7.64806,33.090683,53.102585,32.693115,31.830383
1968-07-01,23.843649,32.219902,38.548767,38.740307,41.796898
1968-08-01,15.871403,32.07182,42.432682,29.27115,40.430367
1968-09-01,10.360203,38.254215,49.75144,23.23201,29.395088
1968-10-01,12.565327,45.107803,52.43139,32.203804,22.420782
1968-11-01,18.48214,62.133934,25.284224,20.342815,36.88929
1968-12-01,18.131252,49.856064,15.565582,36.987473,27.997974
1969-01-01,21.931576,56.589554,15.30212,36.25333,53.063427
1969-02-01,23.440624,60.946243,16.020718,31.199772,41.895134
1969-03-01,33.3589,48.486145,13.69949,26.124489,25.417593
1969-04-01,34.097546,46.432304,19.837624,19.754066,35.183792
1969-05-01,16.466915,34.766006,44.157867,17.919144,40.427864
1969-06-01,14.586868,32.98456,58.233963,16.97327,22.513134
1969-07-01,8.570728,36.28842,52.186073,27.583403,27.160603
1969-08-01,12.380951,36.422115,57.029064,16.187832,30.294008
1969-09-01,8.612507,40.721985,65.51684,21.38845,23.220032
1969-10-01,9.486519,31.41535,41.7464,21.461983,22.374428
1969-11-01,14.648701,53.439434,18.990349,34.535385,34.59722
1969-12-01,17.731976,55.10223,27.396235,29.007223,30.967482
1970-01-01,14.893108,57.742878,16.713547,37.01638,38.664703
1970-02-01,11.36808,52.70358,17.858765,13.804157,41.49134
1970-03-01,22.568733,55.44747,23.277046,31.907572,31.665949
1970-04-01,26.19471,50.368454,12.003578,16.150864,42.687866
1970-05-01,15.485577,44.703587,22.87986,27.224085,34.621677
1970-06-01,21.997776,32.12106,44.918728,22.679611,41.48969
1970-07-01,16.657276,41.090847,49.209995,17.848835,25.612171
1970-08-01,20.03336,27.891026,53.55422,15.364769,33.01969
1970-09-01,15.473991,32.809517,61.22984,15.008953,37.15374
1970-10-01,6.4032555,50.557117,37.976246,32.427223,24.18892
1970-11-01,10.28244,55.72054,25.286146,31.854612,28.074724
1970-12-01,28.420609,47.656002,17.580734,21.216644,40.08464
1971-01-01,22.835121,60.429024,14.891342,55.88151,30.506727
1971-02-01,24.001583,57.604156,10.164635,36.097294,32.231064
1971-03-01,23.741245,51.836082,19.633266,39.77588,25.27117
1971-04-01,24.674414,46.502476,20.924828,44.019096,40.74624
1971-05-01,12.063095,51.283283,29.849112,16.923355,42.315044
1971-06-01,8.337177,33.598698,51.42867,25.07676,40.068336
1971-07-01,21.63485,33.113518,48.526035,24.829943,31.762787
1971-08-01,17.788906,36.185204,41.55769,10.516266,40.286415
1971-09-01,17.763546,36.95439,50.47014,17.902168,21.21053
1971-10-01,11.162045,36.08377,31.360441,27.664953,34.48284
1971-11-01,24.824871,46.612362,25.095354,24.37688,30.048594
1971-12-01,27.75624,48.076355,8.171505,29.877851,36.264656
1972-01-01,18.727364,50.186604,16.032623,32.609024,42.66311
1972-02-01,24.625566,58.613766,13.541042,32.383106,41.348244
1972-03-01,29.63798,56.53176,18.672104,40.023624,39.13296
1972-04-01,24.176983,54.313232,16.612854,36.343956,33.21688
1972-05-01,11.78735,45.87957,30.95122,20.56395,45.600018
1972-06-01,5.994793,43.591152,57.131496,39.84159,32.230328
1972-07-01,20.006474,38.74289,50.56855,29.12601,39.73432
1972-08-01,20.053608,30.538395,46.90513,24.903492,42.79638
1972-09-01,7.6769714,43.911335,56.330227,17.08744,31.892267
1972-10-01,8.548134,43.859325,38.838783,37.242744,32.05642
1972-11-01,11.455788,48.02496,27.685999,15.83596,25.230175
1972-12-01,21.371723,58.964832,13.836845,19.458748,33.624832
1973-01-01,37.632988,54.822277,12.426292,20.396069,34.755787
1973-02-01,35.053032,55.807617,12.304768,13.45105,44.69953
1973-03-01,29.848783,55.099815,11.867935,27.98156,26.85006
1973-04-01,11.478722,52.524788,17.939281,15.336338,23.141888
1973-05-01,15.080147,50.212517,39.964962,20.437126,36.058083
1973-06-01,5.3646774,36.877556,54.695824,21.511147,34.69831
1973-07-01,12.156967,35.346992,44.993492,16.121326,41.78456
1973-08-01,10.4786,38.968124,57.645283,25.15363,32.883636
1973-09-01,9.672264,40.083202,42.27395,15.42009,28.814175
1973-10-01,10.792267,36.770813,56.297005,20.047916,17.715939
1973-11-01,25.475508,47.7311,20.263046,36.85292,30.027786
1973-12-01,26.061785,59.198837,19.037937,42.579403,30.77172
1974-01-01,21.921108,58.345284,19.584381,55.930885,36.51821
1974-02-01,20.098328,56.786915,9.720222,30.063293,36.52482
1974-03-01,24.515633,63.992096,12.542801,39.892746,49.079353
1974-04-01,19.339802,54.412178,10.829094,33.462616,39.149094
1974-05-01,9.421108,46.469955,37.896446,36.209183,37.0272
1974-06-01,7.717312,39.84978,45.05701,31.420048,25.201447
1974-07-01,18.531696,30.240116,41.25942,24.961826,36.419056
1974-08-01,13.293068,47.785397,45.5627,30.076513,37.873314
1974-09-01,13.471542,46.924408,47.97544,21.53606,38.07493
1974-10-01,9.186443,45.28176,42.849186,40.27449,33.24283
1974-11-01,14.60355,52.96784,17.531895,41.31891,36.501686
1974-12-01,19.452175,52.524952,13.522774,15.515766,43.8903
1975-01-01,25.16116,52.984413,24.996534,34.569473,28.936008
1975-02-01,18.54324,53.843754,14.011116,36.074142,38.643936
1975-03-01,26.033672,61.031277,8.10273,33.476364,31.79225
1975-04-01,28.646269,48.225105,6.5371475,29.569815,36.30462
1975-05-01,10.677464,47.54356,27.470846,30.411047,35.58356
1975-06-01,5.8588905,37.165604,42.858334,28.402624,34.571117
1975-07-01,20.097298,43.594208,47.70489,14.95277,45.97962
1975-08-01,14.355183,40.47786,54.851257,24.469734,30.496653
1975-09-01,6.706711,39.38475,67.841805,19.667625,29.07594
1975-10-01,10.690632,38.301517,50.87063,36.97464,18.037842
1975-11-01,21.368202,48.91324,38.7246,37.498146,23.119812
1975-12-01,25.442669,54.526947,11.075855,35.532528,41.383297
1976-01-01,39.39521,57.48822,24.933268,24.154245,36.31684
1976-02-01,34.315983,59.25947,9.572578,41.01886,38.462025
1976-03-01,27.435982,55.65957,12.024452,46.21617,48.15635
1976-04-01,31.759148,43.962746,21.777817,32.318405,49.62419
1976-05-01,21.103756,45.105858,32.734978,30.187983,43.336246
1976-06-01,14.464844,48.30231,66.49864,32.62017,41.592876
1976-07-01,13.538216,37.68956,47.14444,15.370148,42.388298
1976-08-01,10.386044,38.212738,49.97024,19.463707,29.618885
1976-09-01,13.462772,41.6224,49.25518,22.96685,45.186222
1976-10-01,8.162136,48.15799,38.091373,24.219847,26.589718
1976-11-01,8.108017,46.229294,28.524973,22.533878,33.643562
1976-12-01,15.386551,52.31551,9.346252,21.349762,29.018627
1977-01-01,9.403172,53.606026,9.588364,29.308264,42.0574
1977-02-01,30.927898,49.330322,21.119122,17.809998,31.416874
1977-03-01,47.07388,47.051136,6.7194824,21.669827,37.06529
1977-04-01,20.805592,52.156963,27.017708,23.321953,42.489517
1977-05-01,10.3063965,42.260464,37.323586,17.411995,39.43382
1977-06-01,6.678871,40.065754,52.84413,16.045784,36.26603
1977-07-01,11.292473,37.447044,44.57701,28.398539,35.60161
1977-08-01,16.243973,40.780537,49.598366,18.973145,36.62017
1977-09-01,11.362328,43.863853,52.704422,29.075958,30.06366
1977-10-01,9.568871,48.610664,34.0502,30.573755,43.79725
1977-11-01,12.392265,54.041393,29.272524,21.647083,28.983362
1977-12-01,10.777504,52.63457,21.502502,22.659153,40.51412
1978-01-01,17.62458,57.23491,9.053379,19.94202,45.885315
1978-02-01,33.297005,54.138126,15.970848,18.956753,38.689053
1978-03-01,17.18422,57.141453,16.108662,18.671627,39.598286
1978-04-01,20.364956,51.969585,20.577217,20.195465,34.575317
1978-05-01,13.249481,43.816566,31.377155,31.069853,35.882145
1978-06-01,11.160141,38.204338,48.00792,29.970533,30.222395
1978-07-01,14.340881,37.24758,59.48582,19.256134,33.514015
1978-08-01,13.946457,47.022648,53.026134,30.486929,40.62474
1978-09-01,11.30904,27.444,60.65167,24.836683,55.232693
1978-10-01,9.092979,43.208298,30.870264,36.70901,33.24948
1978-11-01,10.423565,47.58498,19.818466,35.6287,39.76461
1978-12-01,16.289242,56.73911,13.507679,29.747185,44.643433
1979-01-01,22.895874,57.021805,14.152439,39.923244,43.358166
1979-02-01,16.250927,54.543095,12.000557,50.263603,41.589737
1979-03-01,25.156158,52.816734,23.300364,33.57924,35.962486
1979-04-01,42.02335,53.166214,27.191547,22.769674,31.280123
1979-05-01,20.758553,51.268353,37.56588,17.221703,35.40915
1979-06-01,10.010471,37.522198,50.21021,34.78785,29.518167
1979-07-01,13.768986,39.004246,49.663338,18.226452,36.045006
1979-08-01,20.017529,43.61542,50.904312,22.20177,37.252
1979-09-01,12.773941,34.3688,64.1214,23.289038,22.192062
1979-10-01,19.109856,51.36381,48.218506,44.293343,23.56409
1979-11-01,8.994396,47.089172,32.645676,24.764614,38.640205
1979-12-01,16.99519,46.29961,16.878696,25.703028,38.077156
1980-01-01,16.09425,63.93789,22.065334,39.134422,47.778152
1980-02-01,9.008476,51.889793,12.895222,25.771187,42.307377
1980-03-01,25.750002,56.24914,16.315884,32.738,44.7535
1980-04-01,36.846375,55.44246,27.387814,15.926395,31.012184
1980-05-01,18.85001,54.194138,30.754696,32.022575,29.258665
1980-06-01,15.147415,40.288223,50.708286,28.295536,33.319786
1980-07-01,19.508392,36.766525,54.146877,31.092037,23.230543
1980-08-01,14.990967,43.63881,45.82256,11.865276,36.712746
1980-09-01,12.385136,38.166405,57.469757,35.254196,42.018925
1980-10-01,13.081005,36.026657,42.39538,22.515121,29.732899
1980-11-01,13.038631,47.80586,24.5962,23.766703,29.638378
1980-12-01,20.83331,57.07375,19.08305,38.736786,30.534693
1981-01-01,11.1245575,50.44362,14.52359,26.643703,51.352585
1981-02-01,24.689007,55.540504,20.337643,23.569895,45.907124
1981-03-01,28.651768,48.679054,20.534447,19.740559,32.366024
1981-04-01,25.691372,53.690884,19.231873,15.005592,49.96662
1981-05-01,14.388496,52.570103,35.896816,14.907192,36.467216
1981-06-01,8.177502,43.418724,64.99376,17.844238,33.72197
1981-07-01,15.842842,39.27417,51.117424,15.36084,25.686369
1981-08-01,20.239239,34.575897,53.042095,19.837292,33.900425
1981-09-01,14.3701515,43.600517,56.65128,19.775585,35.01954
1981-10-01,14.515251,43.12185,41.634148,22.642582,41.752563
1981-11-01,11.38974,49.62972,19.582115,22.11388,28.103052
1981-12-01,26.598671,58.300762,30.062752,29.320568,37.763115
1982-01-01,22.769915,57.125973,15.608517,41.254112,37.25357
1982-02-01,22.09592,61.05091,18.219242,44.792988,48.101837
1982-03-01,20.572594,49.211758,10.329155,56.979595,40.52864
1982-04-01,32.764023,44.229984,15.94471,37.47234,49.824627
1982-05-01,16.276077,47.96511,37.749016,18.272324,30.195122
1982-06-01,26.84284,43.27449,62.485764,30.236946,36.967247
1982-07-01,24.819246,32.529175,56.67557,29.51791,37.938828
1982-08-01,28.07984,42.690575,48.660015,34.69432,29.690027
1982-09-01,15.4830475,37.46108,57.804794,22.113615,28.314692
1982-10-01,26.950615,41.48253,42.03427,27.991367,30.656784
1982-11-01,30.758125,50.665916,18.737206,35.768852,47.936153
1982-12-01,51.061626,63.185497,19.16187,14.640152,34.17314
1983-01-01,70.13371,50.02143,21.398386,9.876858,35.28437
1983-02-01,46.25398,58.57699,35.01561,8.509056,44.758194
1983-03-01,38.967033,58.4858,18.06287,9.009785,39.584545
1983-04-01,52.976204,61.093426,16.451904,17.29498,21.625553
1983-05-01,50.98289,51.00369,17.8709,10.991898,26.383263
1983-06-01,31.595306,46.32277,50.35578,15.680817,30.67544
1983-07-01,23.665257,39.123814,59.119312,24.441143,29.595596
