,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5
1965-01-01,26.577515,22.014984,13.485748,24.768768,18.812653
1965-02-01,26.664825,21.230133,12.885498,24.503815,18.020294
1965-03-01,26.874878,20.914795,13.047638,24.525269,17.651062
1965-04-01,27.680206,21.389282,13.233276,24.603119,17.560272
1965-05-01,27.988556,22.318878,14.126404,25.21933,18.46936
1965-06-01,28.028992,23.344238,16.112762,25.808105,20.10196
1965-07-01,28.079376,23.884094,19.05716,26.36444,21.391785
1965-08-01,27.754547,24.942413,18.978302,26.788055,23.190552
1965-09-01,27.839874,25.315125,19.781128,27.4971,22.628723
1965-10-01,28.37378,25.435394,18.333649,27.438202,22.16269
1965-11-01,28.349823,23.848175,15.790436,26.218262,20.779572
1965-12-01,28.007538,21.759521,13.473267,25.083618,18.382538
1966-01-01,27.560822,20.685791,11.926727,24.132141,17.162292
1966-02-01,27.373718,20.370605,11.541443,23.932434,16.743744
1966-03-01,27.355072,20.380707,11.102203,24.148285,16.301453
1966-04-01,27.912811,20.8497,12.157196,24.326294,17.38974
1966-05-01,28.1922,21.608154,13.401276,25.677795,18.015564
1966-06-01,28.44284,22.577911,14.739685,26.148285,19.72409
1966-07-01,28.340973,23.929901,17.16632,26.587036,21.257172
1966-08-01,27.861877,24.210815,19.876404,26.762543,21.794739
1966-09-01,27.843231,24.661652,19.746307,27.12915,22.31366
1966-10-01,27.9794,24.487152,18.639374,26.873962,22.140686
1966-11-01,27.675293,23.594055,16.400818,26.316742,20.951569
1966-12-01,26.991974,22.478058,13.769409,25.53305,18.981293
1967-01-01,26.556671,21.491333,12.401367,24.972565,18.006104
1967-02-01,26.582733,21.357117,12.0347595,24.800293,17.258362
1967-03-01,27.236786,20.948456,11.660645,24.492767,16.774567
1967-04-01,27.770172,20.797699,11.301544,24.52884,16.595276
1967-05-01,28.068176,21.688171,12.718384,25.32965,17.377563
1967-06-01,28.16333,23.73053,15.691772,26.346832,19.388885
1967-07-01,28.085205,24.264893,18.859009,26.595245,21.207367
1967-08-01,27.57135,25.051697,21.201874,27.219757,23.479614
1967-09-01,27.662994,25.896606,19.900726,27.260834,23.921844
1967-10-01,27.132141,25.368713,17.583405,26.875214,23.065918
1967-11-01,27.525787,23.824188,15.919159,26.016785,21.287994
1967-12-01,27.17871,22.188477,13.9739685,25.174896,19.23462
1968-01-01,26.810883,21.675842,12.335114,24.533203,18.083008
1968-02-01,26.967682,21.06845,11.77771,24.606415,17.80304
1968-03-01,26.46814,20.972015,11.981964,24.665283,17.355927
1968-04-01,27.50879,21.515594,12.479553,24.640533,17.890594
1968-05-01,28.034576,22.518677,14.001953,25.216766,18.426758
1968-06-01,28.164642,24.626709,15.77713,26.051666,21.864777
1968-07-01,27.766968,24.936829,17.795135,26.430054,22.608673
1968-08-01,27.84018,25.705444,20.125244,26.797058,23.6167
1968-09-01,27.879242,26.06601,20.240479,27.079468,23.411438
1968-10-01,28.03653,25.865692,18.393127,27.211517,22.87082
1968-11-01,28.043976,25.06839,15.971008,27.083923,21.533386
1968-12-01,27.761047,22.875275,13.585999,25.843933,19.517853
1969-01-01,27.319153,21.427673,12.69809,24.860016,18.472687
1969-02-01,27.242767,20.49292,11.805389,24.437012,17.038513
1969-03-01,27.145844,20.376526,10.940918,24.042175,16.274017
1969-04-01,27.970886,20.900574,10.955261,24.108826,16.48169
1969-05-01,28.472351,21.96759,12.181763,25.035889,17.415924
1969-06-01,28.07138,23.466888,14.213287,26.008057,19.881226
1969-07-01,28.006775,23.52533,17.320038,25.942444,21.108215
1969-08-01,27.873444,24.002197,19.169006,26.571564,21.43689
1969-09-01,27.827301,24.054474,18.925446,26.626953,21.876831
1969-10-01,28.08316,24.06012,17.00418,26.139313,21.832214
1969-11-01,27.494537,23.314575,15.253143,25.933716,20.31192
1969-12-01,26.729004,21.872742,13.458496,25.454285,18.930054
1970-01-01,26.666046,21.23645,12.19458,24.939697,18.042053
1970-02-01,26.394318,20.447662,11.481201,24.209778,16.85498
1970-03-01,26.769867,20.390839,11.537506,24.098206,16.606018
1970-04-01,27.177948,20.61554,11.9817505,24.541412,16.960358
1970-05-01,27.56485,21.656433,13.38681,24.65918,18.26883
1970-06-01,27.596893,22.586243,15.598206,25.40976,19.729645
1970-07-01,27.448639,23.823395,17.977478,25.698517,21.54123
1970-08-01,27.380432,25.077606,19.717255,26.416534,23.416351
1970-09-01,27.113373,25.257874,20.32782,26.454773,22.84555
1970-10-01,27.2854,24.997528,18.45633,26.724915,21.955505
1970-11-01,26.822021,23.426666,15.422577,26.031708,20.06491
1970-12-01,26.521912,22.097565,12.874878,24.911804,18.707886
1971-01-01,26.138641,20.988281,12.252991,24.077118,17.099945
1971-02-01,25.905426,21.14096,12.1008,24.012878,17.283264
1971-03-01,26.13913,20.841522,11.49942,23.773224,17.308472
1971-04-01,26.942108,21.2146,12.11908,24.23819,17.412231
1971-05-01,27.282562,21.99533,12.9279785,24.801025,17.746277
1971-06-01,27.370514,23.087372,15.075958,25.102936,19.812256
1971-07-01,27.751495,24.196198,18.100067,25.677612,21.603973
1971-08-01,27.157532,24.845001,19.037445,26.283417,23.16446
1971-09-01,27.27121,25.194366,18.362457,26.17569,23.049805
1971-10-01,27.15506,24.590515,17.04657,26.329865,21.691925
1971-11-01,26.78595,23.169403,15.677338,25.307495,20.203613
1971-12-01,26.512695,22.22757,14.418762,24.349396,18.893646
1972-01-01,26.497864,20.667633,13.184601,23.814453,17.154938
1972-02-01,26.601654,20.280243,12.252014,23.210907,16.5849
1972-03-01,26.89386,20.66333,12.232422,23.746063,16.818268
1972-04-01,27.538055,20.64325,12.272583,24.243927,17.28122
1972-05-01,28.01294,22.018188,13.0841675,24.902924,18.054047
1972-06-01,28.150665,22.925873,15.141571,25.297974,19.16214
1972-07-01,28.493103,23.767578,18.062653,25.771423,20.365387
1972-08-01,28.243927,24.714508,19.858917,26.378784,22.175537
1972-09-01,28.209503,24.782898,19.97226,26.477295,22.267365
1972-10-01,28.163116,23.482574,18.808716,26.133942,21.283142
1972-11-01,28.466309,22.990448,16.317566,25.225739,20.161652
1972-12-01,28.032074,22.107147,14.797699,24.749908,19.309418
1973-01-01,27.737335,21.52237,12.944305,24.37088,17.943298
1973-02-01,27.28833,20.133057,12.061798,23.930603,16.416107
1973-03-01,27.543182,19.80783,11.83316,23.78836,16.072449
1973-04-01,27.492706,20.715576,12.1987,23.952942,16.53894
1973-05-01,27.47763,21.411224,13.58313,24.586914,17.655426
1973-06-01,27.377167,22.742249,14.76178,25.141754,19.616577
1973-07-01,27.441711,24.035461,16.905426,25.802917,21.200531
1973-08-01,26.955322,24.562134,19.21997,26.218933,21.90683
1973-09-01,26.78833,25.223785,19.289398,26.53833,22.460236
1973-10-01,26.957275,24.143707,17.268524,26.48639,21.554901
1973-11-01,26.800476,23.060211,14.992828,25.683502,19.949097
1973-12-01,25.871826,21.775269,12.638489,25.036896,18.74765
1974-01-01,25.707703,21.200653,11.9001465,24.859955,17.700897
1974-02-01,25.931885,20.941711,11.368591,24.603943,17.0318
1974-03-01,26.145294,21.18399,10.921692,24.618652,16.947113
1974-04-01,26.906921,21.52713,11.2682495,25.000916,16.955933
1974-05-01,27.072357,22.110565,12.4151,25.259857,18.353882
1974-06-01,27.401306,22.80954,14.925598,25.784088,19.582947
1974-07-01,27.47815,23.597107,16.48996,26.023926,21.396912
1974-08-01,27.347443,24.875122,18.718536,26.61911,22.526154
1974-09-01,27.26767,25.415009,20.416016,27.08902,23.678864
1974-10-01,27.052795,25.039093,19.41211,26.71701,22.795837
1974-11-01,26.969086,24.067017,16.479675,26.104675,21.06897
1974-12-01,26.434082,22.48404,14.182098,24.807098,19.306396
1975-01-01,25.943237,21.498688,12.697327,24.10733,18.663757
1975-02-01,26.279877,21.16159,11.708191,23.980988,17.851898
1975-03-01,26.18039,20.63263,11.234375,23.490173,17.017395
1975-04-01,26.83667,20.762726,11.909973,24.07904,17.298859
1975-05-01,27.21997,21.119629,13.167389,24.261047,18.09613
1975-06-01,27.462769,22.25824,15.875488,24.968231,19.48413
1975-07-01,27.182251,23.111603,18.249329,25.217163,21.551971
1975-08-01,27.06958,23.714142,19.396423,25.618378,22.524628
1975-09-01,26.758392,24.042755,19.661865,25.899872,22.096527
1975-10-01,26.71643,23.90271,17.834442,25.748505,21.535492
1975-11-01,26.490143,23.052673,15.165009,25.056396,20.440247
1975-12-01,26.190765,22.436462,14.196594,24.609436,19.36438
1976-01-01,25.514252,21.834564,12.907806,24.330292,18.791351
1976-02-01,25.868805,21.164246,12.6596985,23.610748,18.149902
1976-03-01,26.210419,20.948456,12.365814,23.687836,18.021088
1976-04-01,26.73999,20.884796,12.053528,23.718658,17.303558
1976-05-01,27.459503,21.270172,12.802399,24.197998,18.050446
1976-06-01,28.12436,21.81018,14.9808655,24.921509,19.307983
1976-07-01,27.804108,23.016022,16.803314,25.081635,21.357178
1976-08-01,27.547028,24.006073,18.182709,25.652496,22.088165
1976-09-01,27.849854,24.735535,18.710297,26.40036,22.31192
1976-10-01,27.709625,24.32779,17.564117,26.353607,21.468567
1976-11-01,27.677795,23.053833,15.73819,25.834991,20.468597
1976-12-01,27.42273,22.050354,15.0112,24.895172,18.838593
1977-01-01,27.256714,20.882416,14.101318,24.14328,17.740723
1977-02-01,27.03244,21.043945,12.770599,24.41623,17.598663
1977-03-01,27.14386,20.573456,11.699707,24.116516,16.588104
1977-04-01,27.443573,20.56372,11.872406,23.891235,16.755463
1977-05-01,27.916992,20.934937,13.1145935,24.71109,17.715912
1977-06-01,28.290161,22.338165,15.137665,25.377167,19.404266
1977-07-01,28.07901,22.960968,18.128998,25.58786,20.854187
