,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5
1965-01-01,1.152832,-3.4096985,-11.938934,-0.6559143,-6.61203
1965-02-01,0.9822998,-4.4523926,-12.797028,-1.1787109,-7.6622314
1965-03-01,1.0956421,-4.864441,-12.731598,-1.2539673,-8.128174
1965-04-01,1.5355225,-4.7554016,-12.911407,-1.541565,-8.584412
1965-05-01,1.9456482,-3.7240295,-11.916504,-0.8235779,-7.5735474
1965-06-01,2.2884216,-2.3963318,-9.627808,0.0675354,-5.638611
1965-07-01,2.608673,-1.5866089,-6.4135437,0.8937378,-4.0789185
1965-08-01,2.364685,-0.44744873,-6.41156,1.3981934,-2.1993103
1965-09-01,2.3694153,-0.15533447,-5.689331,2.0266418,-2.8417358
1965-10-01,2.7095337,-0.22885132,-7.330597,1.7739563,-3.5015564
1965-11-01,2.5603333,-1.9413147,-9.999054,0.42877197,-5.009918
1965-12-01,2.2310486,-4.016968,-12.303223,-0.6928711,-7.3939514
1966-01-01,1.7175598,-5.1574707,-13.916534,-1.7111206,-8.680969
1966-02-01,1.3807983,-5.6223145,-14.451477,-2.0604858,-9.249176
1966-03-01,1.290863,-5.683502,-14.962006,-1.9159241,-9.762756
1966-04-01,1.6359558,-5.4271545,-14.119659,-1.9505615,-8.8871155
1966-05-01,2.0740967,-4.5099487,-12.716827,-0.44030762,-8.102539
1966-06-01,2.5338135,-3.3311157,-11.169342,0.23925781,-6.1849365
1966-07-01,2.6777954,-1.7332764,-8.496857,0.92385864,-4.406006
1966-08-01,2.4536133,-1.1974487,-5.5318604,1.3542786,-3.6135254
1966-09-01,2.4701233,-0.7114563,-5.6268005,1.7560425,-3.0594482
1966-10-01,2.4236145,-1.068634,-6.9164124,1.3181763,-3.4151
1966-11-01,2.0149536,-2.0662842,-9.2595215,0.6564026,-4.7087708
1966-12-01,1.3142395,-3.1996765,-11.908325,-0.14468384,-6.6964417
1967-01-01,0.91622925,-4.149109,-13.239075,-0.6678772,-7.6343384
1967-02-01,0.8100891,-4.4155273,-13.7378845,-0.9723511,-8.514282
1967-03-01,1.3070679,-4.981262,-14.2690735,-1.4369507,-9.155151
1967-04-01,1.652771,-5.319702,-14.815857,-1.588562,-9.522125
1967-05-01,1.9824219,-4.397583,-13.367371,-0.7561035,-8.708191
1967-06-01,2.397583,-2.0352173,-10.073975,0.5810852,-6.3768616
