,vws_v600-250_cluster1,vws_v600-250_cluster2,vws_v600-250_cluster3,vws_v600-250_cluster4,vws_v600-250_cluster5
1965-01-01,-5.123143196105957,4.598466396331787,6.173969268798828,-4.524143218994141,-3.8441972732543945
1965-02-01,0.13098526000976562,5.412341117858887,0.413560152053833,-6.644191741943359,-7.431574821472168
1965-03-01,-6.31304931640625,-1.723413109779358,-0.1457027792930603,-1.0920345783233643,-15.160442352294922
1965-04-01,0.08536124229431152,2.4099819660186768,1.6829400062561035,-5.086349964141846,-1.2870407104492188
1965-05-01,-1.510010004043579,-4.299701690673828,1.767565369606018,-3.0921359062194824,-0.21929001808166504
1965-06-01,0.48861926794052124,-7.330024719238281,0.25976288318634033,-1.449668526649475,-8.993097305297852
1965-07-01,0.8249130249023438,-3.263593912124634,0.5187900066375732,-4.471160888671875,-4.01933479309082
1965-08-01,0.10596561431884766,-3.6513986587524414,-0.8955566883087158,-5.363773345947266,-1.3952140808105469
1965-09-01,0.877159833908081,-1.5063307285308838,-1.13471519947052,-3.4762611389160156,-4.229794502258301
1965-10-01,1.0765812397003174,0.5438098907470703,0.0036793947219848633,2.649876594543457,-4.147377014160156
1965-11-01,-3.5675089359283447,2.5461182594299316,1.2899843454360962,-3.008246421813965,0.8528760671615601
1965-12-01,3.8250646591186523,-3.8250644207000732,-2.2672228813171387,-2.9030163288116455,1.7741882801055908
1966-01-01,1.4249686002731323,0.8882545232772827,2.4267868995666504,-4.716139793395996,-10.61782455444336
1966-02-01,0.03689002990722656,6.120131492614746,1.26945161819458,-5.692640781402588,7.281083106994629
1966-03-01,1.086448073387146,4.646699905395508,-1.032198190689087,-3.279597759246826,-2.4680166244506836
1966-04-01,0.2748669385910034,1.3092350959777832,1.2159249782562256,-4.017398834228516,-5.002580642700195
1966-05-01,-4.008718490600586,-7.203686237335205,1.5906121730804443,2.991710662841797,-3.9226419925689697
1966-06-01,0.47378385066986084,0.8557045459747314,-0.11211681365966797,-0.8716177940368652,-2.721906900405884
1966-07-01,-2.841980457305908,-2.6293203830718994,-1.378675103187561,-1.0076045989990234,1.4068853855133057
1966-08-01,-2.5729000568389893,-2.946140766143799,-1.1182749271392822,-2.930227041244507,3.194967746734619
1966-09-01,0.30307722091674805,-4.4441657066345215,-0.8897013664245605,-2.2416131496429443,-3.385204315185547
1966-10-01,-2.1649396419525146,-2.280673027038574,2.3653032779693604,1.770722508430481,-2.4210000038146973
1966-11-01,-1.763489007949829,5.264427185058594,4.283586502075195,-3.339634895324707,0.20108699798583984
1966-12-01,2.951927423477173,6.397891521453857,3.5522947311401367,-4.591726303100586,-7.092292308807373
1967-01-01,-0.582848310470581,3.0374722480773926,1.565364122390747,-2.170693874359131,-10.59951400756836
1967-02-01,0.4679439663887024,7.137394428253174,4.706916809082031,-3.5945091247558594,-12.328075408935547
1967-03-01,-3.9750258922576904,-0.16236484050750732,-0.3547050356864929,1.4221501350402832,-1.0074951648712158
