,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5
1965-01-01,1752.1263385641164,1200.6090064749335,2755.796195365287,1618.022712828621,1741.1815675914797
1965-02-01,1750.7204253098062,1199.8128881951645,2735.1179793074325,1613.4036109561011,1738.0153036525107
1965-03-01,1749.584119073276,1201.0718178410102,2748.81872228674,1618.7933058965773,1737.1421879173345
1965-04-01,1752.318494073276,1200.2294748315314,2772.798115498311,1617.0536101810517,1735.4208400106838
1965-05-01,1755.834750471444,1200.2450084234301,2758.8573558910475,1614.2293294270833,1735.2967351929756
1965-06-01,1761.9788860452588,1202.5929672458162,2766.4908744193413,1615.764896453373,1735.6863690237715
1965-07-01,1764.8442761651402,1202.2567098174616,2772.002019108953,1614.838615296379,1737.4989566639958
1965-08-01,1758.8321028084592,1201.1526532647736,2763.279765361064,1613.155982607887,1736.3658415965547
1965-09-01,1756.4734097184808,1200.7263328226823,2759.9495552681587,1614.2832922557043,1734.4620663895566
1965-10-01,1756.791634395205,1200.269335706087,2752.45361328125,1611.121089874752,1736.9580912793804
1965-11-01,1755.1294787176726,1199.9285946525104,2759.476945206926,1617.9463704427083,1738.991187984108
1965-12-01,1753.7271433863148,1200.6363131988671,2763.3670291385138,1623.8880944630457,1740.0523650340547
1966-01-01,1744.7126717403019,1200.303093065018,2726.2337349556587,1616.7252797929068,1740.3948922442576
1966-02-01,1753.807330953664,1200.956964718787,2732.2423986486488,1615.8269973028273,1741.1628918770034
1966-03-01,1756.2181143925109,1199.6161004378332,2758.8118269636825,1617.5035264756943,1739.8345686431626
1966-04-01,1753.3335718615303,1199.8684562213048,2745.020191089527,1613.4615459139384,1736.0402685964211
1966-05-01,1764.9061531856144,1200.7389882164543,2770.676071579392,1614.319332062252,1735.6035281450322
1966-06-01,1763.9490587957976,1201.2662191526586,2767.752982474662,1614.3573094928074,1736.2744453625803
1966-07-01,1760.3174669989226,1201.569182047912,2772.603132918074,1613.419402591766,1735.2678347856572
1966-08-01,1760.1142620218213,1201.3624146086345,2760.312796927787,1612.0738195994543,1736.617911575187
1966-09-01,1754.8742886247308,1201.1029284147291,2757.0472511085304,1613.0723741319443,1734.0744670639692
1966-10-01,1753.3089473329742,1199.7919019364633,2742.563278610642,1611.2542046440972,1735.2744599692842
1966-11-01,1753.9271913725756,1198.7108854320943,2762.0603819151183,1617.0826745411707,1741.1379561465012
1966-12-01,1752.2499873720367,1198.8931375657214,2764.6952861064187,1621.7898414248511,1740.8082619691506
1967-01-01,1756.4248972925648,1200.5691022104563,2750.044044288429,1622.579616970486,1741.8890537359778
1967-02-01,1756.5916916419721,1200.6623326884628,2761.18444494299,1618.3912489149307,1740.9970014523237
1967-03-01,1755.7128906250002,1200.0172402621447,2768.0885108741554,1620.5303858196924,1740.2549808860845
1967-04-01,1748.7589869005928,1199.9841337520365,2757.005516258446,1610.614498077877,1737.1795915130876
1967-05-01,1759.7734122440734,1201.0964343898106,2764.500798405828,1613.873775421627,1735.3887574285525
1967-06-01,1764.215508822737,1201.3823739725267,2770.5196896114867,1615.1869032118057,1733.8226579193376
1967-07-01,1766.6941675646553,1202.192536123556,2768.570853568412,1614.6369086371528,1738.8069348457534
1967-08-01,1764.7232581829203,1201.8703514930762,2765.132759712838,1612.7347431485614,1737.7474271334136
1967-09-01,1755.297009698276,1201.0089313814426,2758.7438634923988,1614.417957124256,1734.2428093282585
1967-10-01,1757.7432566675648,1200.608529185797,2762.5971613703546,1616.473873077877,1737.191642043937
1967-11-01,1754.4206290409484,1199.229583017069,2763.043872730152,1613.2955884176588,1739.0305217514692
1967-12-01,1747.6481470568428,1200.87323663359,2752.806132548564,1620.8770267547122,1739.523393679888
1968-01-01,1756.6263133081898,1200.9418939527177,2763.8254526499154,1624.446808345734,1744.4439749432427
1968-02-01,1741.5898816338902,1200.040569576607,2740.385148331926,1612.4462309337798,1738.5794875968218
1968-03-01,1754.8681851091058,1200.8093955957495,2765.8552839949325,1614.7369869171628,1740.7604250133547
1968-04-01,1752.8915931438578,1199.9296360106266,2750.3681904560813,1612.2754293774801,1736.4317282652244
1968-05-01,1755.7961299501617,1200.869013347897,2762.2352393897804,1613.3041139632937,1733.0555451221956
1968-06-01,1759.3881541285023,1201.9718405194758,2763.1278373099663,1613.6721656436011,1733.5706401075054
1968-07-01,1762.553774077317,1202.4856205800133,2765.8999881228888,1613.9798603360614,1740.0181957799145
1968-08-01,1756.7838471511316,1201.6947380174392,2761.2144676414696,1612.3462495349702,1738.3198534321582
1968-09-01,1753.1409954202588,1200.6632583401215,2756.6234691722975,1615.448482452877,1734.653779380342
1968-10-01,1754.6663481613687,1199.8406722082348,2744.3567224451012,1615.5589270213293,1735.1949055989585
1968-11-01,1752.22010119208,1199.4671428373076,2743.3603647592904,1610.1897708953372,1737.5395946013623
1968-12-01,1750.7716737944506,1200.071072691425,2751.9026472761825,1615.5362568204364,1740.354671641293
1969-01-01,1750.823237978179,1198.3519206114856,2731.3385834565033,1612.4525282118057,1738.499463725294
1969-02-01,1740.300356108567,1197.7920604543099,2728.9057551203546,1605.4651653955852,1735.3279309395034
1969-03-01,1742.4406906654096,1198.9707476719861,2730.381486222551,1609.0555826822917,1735.6245513655183
1969-04-01,1761.0415754647092,1199.4281786877964,2770.1874604096283,1616.6209387400793,1733.7884364983975
1969-05-01,1760.6535812904096,1199.7571899992595,2760.6654811549834,1614.0626937624008,1732.9703567374468
1969-06-01,1759.2988112877156,1200.861015139033,2763.2909826330238,1611.982654389881,1730.03660022703
1969-07-01,1760.132256869612,1201.9910911813167,2768.3531065244933,1614.5430307539682,1735.5273646167202
1969-08-01,1757.8926875673492,1200.3547559982228,2760.6755437077704,1610.6539287264384,1732.5555785089477
1969-09-01,1757.256764379041,1199.7443031925727,2763.5283599028717,1614.1483367435517,1733.3935859875803
1969-10-01,1752.4342504040949,1198.9137333151289,2751.3620737436654,1612.4880836123511,1733.005830161592
