,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5
1965-01-01,-3.209537737802748e-06,-1.3293301683668027e-05,-2.4373293634257165e-06,-1.8380893607172766e-05,-1.9066014906225758e-06
1965-02-01,-4.380123246821515e-06,1.3872467909757027e-05,-5.30344562722221e-06,2.108620454540263e-05,-5.312414433026757e-06
1965-03-01,-3.488729250180869e-06,6.166769398160713e-06,-9.118805361942322e-06,-1.6114900821169918e-05,9.17024007614631e-06
1965-04-01,-3.8160627329691324e-06,-3.3982047398239956e-06,3.613605204791579e-07,-2.4085185638493083e-05,-5.68773553453157e-06
1965-05-01,-3.334010772151588e-06,-6.094807180157989e-06,-2.002980059470608e-06,-1.7561954261206363e-05,-1.59097754029494e-05
1965-06-01,-2.8437826434431677e-06,-3.069139479934661e-05,-4.021910137785736e-06,-5.8101932154386304e-06,-7.576955656493399e-06
1965-07-01,-7.050784726440421e-07,-3.125153398286784e-05,-8.092594862807922e-06,4.624895666438533e-06,-7.493593530251913e-06
1965-08-01,-8.039779686441761e-07,-2.3401650072297674e-05,-5.762905725385926e-06,1.2547545225061185e-06,-1.0097262590642136e-05
1965-09-01,-1.7529844677078977e-06,-4.689193453734995e-06,-2.8655230752158014e-06,-1.154781917496924e-05,-2.006199792958796e-05
1965-10-01,-3.839824695243503e-06,-3.372551459919619e-05,4.6459745966766145e-08,4.940552382019329e-06,-1.8096314352849239e-06
1965-11-01,-3.763023780973324e-06,-2.0569818430389702e-05,-2.2278314762872703e-06,-1.338341727811591e-05,-3.711447095418531e-06
1965-12-01,-3.818501931441965e-06,-1.628892195268153e-05,-4.807632756892026e-06,-3.267803852698611e-05,-3.443991680164877e-06
1966-01-01,-3.851872192070813e-06,8.5468591557649e-06,-1.1518227194012793e-05,-7.3903218359798e-06,5.509545868119596e-06
1966-02-01,-3.0424563688155913e-06,8.03105163785486e-06,-1.2116820422521922e-05,-4.530984654138592e-06,9.647266578814213e-07
1966-03-01,-4.3278591653638105e-06,4.151207054870941e-07,-2.5839077592027804e-06,1.2937679372271305e-06,2.83010356694014e-06
1966-04-01,-3.150304274236583e-06,5.993474484388241e-06,-6.676242431054287e-06,-2.4471086135235964e-05,-1.2647422724928791e-06
1966-05-01,-3.5433284316531576e-06,-3.907457539753523e-05,4.802270160981088e-07,-8.907721849027439e-06,-9.385149820384144e-06
1966-06-01,-1.4853063273756462e-06,-2.557166309005962e-05,-5.565952569570502e-06,3.2033522501251355e-07,-6.7086194437668045e-06
1966-07-01,-6.065047683831734e-07,-5.940635942765353e-06,-8.563686958129232e-06,1.1953017065025051e-05,-4.569014659648667e-06
1966-08-01,-4.791352618364423e-07,-3.055942711811936e-05,-7.202680701808002e-06,-6.866366201544831e-06,-6.416953742006889e-06
1966-09-01,-1.9813675875310664e-06,-2.4500346543473743e-05,-4.741393548747217e-06,1.6192170567326988e-07,1.551517513335211e-06
1966-10-01,-2.769103938741561e-06,-1.8307617789436005e-05,-2.2677233930583605e-06,-1.8970917873654496e-06,-9.999072617728864e-06
1966-11-01,-2.659901754656049e-06,2.643221044060986e-06,-8.174430804892933e-07,3.435303597143502e-06,-2.774874501174979e-06
1966-12-01,-3.4974452331779403e-06,-3.7389231589589724e-06,-1.0964068649393025e-06,-1.303837014650829e-05,-1.9315977578255607e-06
1967-01-01,-3.735058839993144e-06,-1.2402557041985512e-05,-5.73188963342115e-06,-4.147282576620152e-06,-5.9104438104579955e-06
1967-02-01,-4.624154315753988e-06,-3.5640463961912744e-05,-1.8304803312295466e-06,-1.8499448136329498e-05,3.8324195252321035e-06
1967-03-01,-3.846710209624386e-06,-9.866190256699072e-06,7.75340672907498e-07,-2.347704632181073e-05,-8.301237157557822e-06
1967-04-01,-5.306958586162283e-06,1.529195659796559e-05,2.1277339288322e-06,1.2203127160622293e-05,-1.3399113737188785e-05
1967-05-01,-3.6295729917886392e-06,-2.3996709718300156e-05,-1.6416328024558512e-06,1.963010258047386e-06,-4.139222147710763e-06
1967-06-01,-1.9217926844956105e-06,-1.7458323368786793e-05,-3.2154965753360683e-06,1.6560406379539927e-06,-2.5613854570295545e-06
1967-07-01,-2.9289777911698263e-07,-2.6244625091335777e-05,-8.64055099584455e-06,6.09515780070069e-06,-1.1226714924937291e-06
1967-08-01,-2.489981751649692e-07,-2.4821952138154302e-05,-7.58740405080482e-06,3.420076666316163e-06,-6.948190368070678e-06
1967-09-01,-1.593673136173695e-06,-1.546738572373711e-05,-4.779719093157934e-06,-4.311480002646325e-06,8.694655662111472e-07
1967-10-01,-3.7685847094811225e-06,-1.5323419947063403e-05,-5.447026266117836e-07,-1.628762333893974e-05,-6.743765247924554e-06
1967-11-01,-3.686522332834051e-06,-2.473848326189909e-05,-2.974219427493173e-07,8.464315707594022e-06,2.552925807476178e-06
1967-12-01,-3.5724192720070705e-06,2.435265287203947e-05,-1.7848243332508978e-06,-1.2220305241802029e-05,-1.0912451940939874e-05
1968-01-01,-4.8968945047060215e-06,-1.944022316861678e-06,-2.2993368451773097e-06,-1.29857805101589e-05,-4.84009032627031e-06
1968-02-01,-4.009908565194564e-06,8.977327648939205e-06,-8.103678229290575e-06,9.892053398630196e-07,1.6697502637802924e-05
1968-03-01,-3.704964197165989e-06,-7.687460042275648e-06,-1.4979598999679994e-06,8.595311366358754e-06,3.6778640035555655e-06
1968-04-01,-3.9665908641634614e-06,-9.116518578428606e-06,-9.982285010537648e-08,-4.793817727962354e-06,-4.5493564712006005e-06
1968-05-01,-2.5521687361005106e-06,-7.305455731263712e-06,-1.172619128679329e-06,-1.3882696710728245e-05,-2.0056734036311894e-06
1968-06-01,-1.7207896737166568e-06,-2.3415238749955527e-05,-2.946393045911913e-06,-7.0029903061670975e-06,-1.1607839257783904e-05
1968-07-01,-7.591294427634743e-07,-2.1045407679180656e-05,-7.570423149054379e-06,3.650373514574312e-06,-1.1514254565246136e-05
1968-08-01,-8.629491945713299e-07,-1.784422610481587e-05,-6.6746994684029725e-06,-5.995616447762586e-06,-1.6777041803264076e-05
1968-09-01,-1.4699665958535964e-06,2.298221023589907e-06,-5.693348572994407e-06,-1.8367423611683385e-05,-2.827374504766155e-06
1968-10-01,-2.522855619228418e-06,-1.8766005186162975e-05,-4.489477024308339e-06,-7.509356692025904e-06,-5.450496924606989e-06
1968-11-01,-3.3855737295122403e-06,-3.250111562506804e-05,-3.506200114951684e-06,-9.962691175739263e-06,-2.9226061149344435e-06
1968-12-01,-4.315056922147657e-06,-1.2244105495152656e-05,-3.9535775026559995e-06,-1.1851715460882891e-05,-9.474172587696389e-07
1969-01-01,-4.606859604905367e-06,-1.1764741584970166e-06,-4.957555623844601e-06,-3.9602798077946016e-07,-1.4650637795211416e-06
1969-02-01,-5.131838065608463e-06,2.5088874363890763e-05,-7.407050151248044e-06,3.072830736527976e-05,2.090802223330869e-05
1969-03-01,-3.647354876395386e-06,1.952709722404093e-05,-1.1898626286883198e-05,1.4405409842765948e-05,1.6611942309112745e-05
1969-04-01,-4.387216831800187e-06,-2.6959574742332652e-05,1.571855794389448e-06,-1.12221783865607e-05,-2.9429714740510495e-06
1969-05-01,-3.1314800747534514e-06,-2.1850883058505133e-05,-3.251208598400016e-06,-3.515024715738946e-07,-7.692361285049722e-06
1969-06-01,-2.5901137116572195e-06,-1.7609334628849123e-05,-2.4664937657406127e-06,1.6269935324923306e-06,-1.1952426760571899e-05
1969-07-01,-1.3980387494585657e-06,-2.9351614020098086e-05,-5.781347319635222e-06,1.5377916421736397e-06,-7.417303110695823e-06
1969-08-01,-3.5370558432785197e-07,-2.370912956063297e-05,-6.238707267398876e-06,-1.2458207502656176e-06,-4.961906736336799e-06
1969-09-01,-1.462713422976473e-06,-1.6128932532989314e-05,-2.8048850830972333e-06,4.3928826206259455e-06,-6.128346023492129e-06
1969-10-01,-3.6338077633344155e-06,-2.1492273431662895e-05,-9.84120025614468e-08,2.6400731674887843e-06,-1.4779046885728427e-05
1969-11-01,-3.859086900901174e-06,6.922871617379397e-06,-3.5455862475388245e-06,1.1491000388256605e-05,8.049602325565687e-06
1969-12-01,-4.745458576217566e-06,-5.998894762755795e-06,-1.7061096201281523e-06,-1.433616697947097e-05,1.1404043847105025e-05
1970-01-01,-3.6349744587166947e-06,9.207279948565304e-06,-1.2144075436060697e-05,2.563425975192028e-06,8.123168114807567e-06
1970-02-01,-4.297332490348853e-06,-1.946326929927719e-05,-2.354170925583833e-06,-8.513806430225184e-06,3.4976052366970583e-06
1970-03-01,-5.574116970466194e-06,1.1892724284156099e-05,-4.75501361391849e-06,2.380816492101682e-05,4.791034648482988e-06
1970-04-01,-4.427423295144055e-06,1.0979815876701402e-05,-5.112087086261806e-06,-1.3105619700581883e-05,-4.142779196904562e-06
1970-05-01,-2.3464839197610368e-06,-1.4215066295781236e-05,-1.2840540807456984e-06,9.220659791253638e-07,-1.3683481900104307e-05
1970-06-01,-2.1086787664141107e-06,-2.605068774838318e-05,-5.315204635803883e-06,8.374967327047974e-06,-3.515934252591559e-06
1970-07-01,-4.843888569262667e-07,-1.2132396808407396e-05,-8.68281438337734e-06,7.0083837992266735e-06,-4.62206402116246e-06
1970-08-01,-5.4545732079229e-07,-2.5933561367062133e-05,-6.81063005275416e-06,7.302212641964919e-06,-4.784548332667081e-06
1970-09-01,-1.5446075470511762e-06,-2.7305558929087553e-05,-3.2725041677700592e-06,-2.1997988615870176e-06,-2.1005688090631107e-05
1970-10-01,-2.3129472312730413e-06,6.411912843098187e-06,-2.2527977170704947e-06,1.111760402257763e-06,-7.586915394236034e-06
1970-11-01,-2.377103211554438e-06,-1.1005589716329599e-05,-1.405116688235261e-06,-7.291334706375589e-06,4.795104637273422e-06
1970-12-01,-5.486390490558632e-06,-3.3787754008781947e-06,-1.8060941989284812e-06,2.0260796892065023e-06,-3.726735084748756e-06
1971-01-01,-3.891562193479735e-06,-1.4080344292531002e-05,-8.589491425413809e-06,-2.2422564901110796e-05,-2.373029489671492e-06
1971-02-01,-4.769470807433309e-06,-1.3594749568503836e-05,-5.484870383443977e-07,-7.585092968535416e-06,-4.096782273120618e-06
1971-03-01,-5.4274938716187335e-06,-2.584135927463649e-05,2.2378104912731745e-07,-5.2800487537751906e-06,8.938718179953128e-06
1971-04-01,-5.221522517078685e-06,-1.91052862419383e-06,-1.526996374029481e-07,1.5866370025226693e-05,3.4806608879480955e-06
1971-05-01,-4.237514919699e-06,-9.659672948394224e-06,8.238609316860126e-07,-2.170158571364785e-06,4.586924383070486e-06
1971-06-01,-1.0585359986079209e-06,-1.677179025963679e-05,-6.271297738700228e-06,2.6115074547305994e-06,-6.671290852324801e-06
1971-07-01,-5.404270413893958e-07,-2.58253542349187e-05,-6.752127050550439e-06,1.2233182170954631e-05,-1.055181339818203e-05
1971-08-01,4.5249745678827616e-08,-1.9267062353636984e-05,-6.328245676105394e-06,5.842310220790145e-06,-8.143106859248385e-06
1971-09-01,-7.112928991482982e-07,-1.4384218874593815e-05,-5.653028619167099e-06,1.2106914937248803e-05,-1.4194963222184077e-05
1971-10-01,-2.9463338613311407e-06,-1.4304657725006109e-05,-3.0245428450886906e-06,9.970921865942728e-07,-9.199094180939167e-06
1971-11-01,-3.777709941409234e-06,1.0664787194772627e-06,1.65443112877334e-06,-7.0941851504358056e-06,-5.3065269963492215e-06
1971-12-01,-5.348517536023994e-06,-1.1924975172984308e-05,2.5329898083435435e-06,-1.0309868988163847e-05,-2.3948068393126007e-05
1972-01-01,-4.942808560473269e-06,-3.6092023947276175e-05,-8.974603387805375e-07,-1.8556376820318597e-05,-1.7455569554763546e-05
1972-02-01,-4.360347358240486e-06,-2.988438361419619e-05,-2.719472223038939e-06,-1.7983127994133007e-05,4.200152897421997e-06
1972-03-01,-5.633081390972923e-06,-2.708008847465945e-06,1.1985780205851439e-06,5.834349892097634e-07,2.0808273401891743e-06
1972-04-01,-4.806665224855856e-06,-1.759225059768968e-05,2.040072835155516e-06,-1.3324095486192771e-05,-4.883585368866157e-06
1972-05-01,-4.061895023789298e-06,-2.685755010712786e-05,1.142574478518493e-06,-1.4396319632699791e-05,4.229724578119389e-06
1972-06-01,-2.0196615935219597e-06,-1.283194809399323e-05,-3.8308381976759105e-06,8.086607294899295e-06,5.08554608594272e-07
1972-07-01,-5.614272740533327e-07,-9.819596223017221e-06,-7.1708256498784056e-06,3.4865782557365796e-06,-1.2220907284260602e-05
1972-08-01,-1.0269768166734946e-06,-2.0689815921121575e-05,-5.3719063739712295e-06,6.9572095640069165e-06,-9.505535317811784e-06
1972-09-01,-2.975226765203034e-06,-1.5087357496668119e-05,-2.6998241119438334e-06,8.915336024983844e-06,-1.2220272179485804e-05
1972-10-01,-3.3707601529739704e-06,-1.4606024995538808e-05,-3.6390279043404516e-06,2.1698652593234634e-05,-1.0568487981553348e-05
1972-11-01,-3.5324110727843718e-06,-2.360783891607422e-07,-1.1192137816290411e-06,-1.4031742049761913e-05,6.901222674306325e-07
1972-12-01,-3.838304868016469e-06,-3.775934270710092e-05,-5.081190426598593e-08,-2.051706928796193e-05,-1.5375644579762593e-05
1973-01-01,-4.431903385516812e-06,-3.295014039395028e-06,-6.436577130306852e-06,-6.757357103500302e-06,5.2649145307102225e-08
1973-02-01,-4.38084291608397e-06,-1.741699303569145e-05,-3.954363164275394e-07,-1.737245156618883e-05,1.329351831928006e-05
1973-03-01,-5.177029736261021e-06,3.7061712083124637e-07,-1.9688903277163125e-06,-8.967030377486179e-06,2.273984119649143e-07
1973-04-01,-4.387130698230774e-06,1.1836647734691558e-05,-4.247159580778335e-06,1.6880899996370623e-05,4.495983391233633e-06
1973-05-01,-2.541838613170613e-06,-8.549390754937617e-06,-6.306955431985746e-06,7.844881603584024e-06,3.0490797833840207e-07
1973-06-01,-1.7030773038742254e-06,-2.3186168040080123e-05,-2.244055565981437e-06,3.920045799077343e-06,-1.2826041125601663e-05
1973-07-01,-7.52223567385752e-07,-1.3144424635604743e-05,-6.44468434651943e-06,6.587178802419658e-06,-7.0406543781538895e-06
1973-08-01,-8.482094355283859e-07,-2.438168022225992e-05,-5.845362055321945e-06,-3.5572824685914384e-06,-5.461535723860202e-06
1973-09-01,-7.765810671066396e-07,-1.8427619414234702e-05,-5.202406755806903e-06,-6.465398409242577e-06,-1.4775835906976235e-05
1973-10-01,-2.3687502369461476e-06,-1.247295399893615e-05,-3.2283474054135587e-06,-7.407535325872535e-07,-7.433794253610343e-06
1973-11-01,-4.2380265183636666e-06,-5.487357735877264e-06,-1.6327100283472655e-06,9.714375437397393e-06,-1.5840348585358808e-05
1973-12-01,-3.099612434375053e-06,-1.0861992905120132e-05,1.3196402613429718e-06,-1.3534707932194578e-05,-1.923983051972878e-06
1974-01-01,-3.588017199894643e-06,-3.89250462004301e-05,-1.3613600302011935e-06,-3.3282030168872254e-05,-2.694042311720866e-05
1974-02-01,-4.211078008766991e-06,-2.7686705421233043e-05,-3.422707523377637e-06,-2.3350821720669046e-05,4.1789913450622285e-06
1974-03-01,-4.467414164032056e-06,-2.3374993609402075e-05,7.772730129780088e-07,-1.5483467071438405e-05,-1.0336119792832582e-05
1974-04-01,-4.811126422686761e-06,-2.1917892147691667e-05,2.911371876673725e-06,-2.12836539503769e-06,-6.590627921376204e-06
1974-05-01,-2.7045006510838398e-06,-2.1422715690277983e-05,-1.5100125995471193e-06,-6.146916575744399e-06,-1.1646793378315773e-05
1974-06-01,-1.6625023451726722e-06,-1.5002859237773174e-05,-5.393964921074834e-06,8.407727847270507e-08,-3.584018023980592e-06
1974-07-01,-2.3194317577690526e-07,-1.6153381404199703e-05,-7.761604069611332e-06,3.0744066255768607e-06,-3.2831275024425667e-06
1974-08-01,-9.62153434455912e-07,-2.4054206319719512e-05,-6.197015309030527e-06,-1.925661763380049e-06,-8.115404267238959e-06
1974-09-01,-2.262707425870758e-06,-2.936836939294484e-05,-2.307395087422832e-06,-8.424500682243282e-06,-9.656522228921196e-06
1974-10-01,-2.2832722063665438e-06,-1.5018243133950323e-05,-2.2534498883385e-06,2.38408309390555e-06,-8.947722948258901e-06
1974-11-01,-3.703654493215759e-06,-1.371390887718669e-05,-1.4142363896450748e-06,-1.1772386680301377e-05,-2.3755464006449154e-06
1974-12-01,-4.276781327108539e-06,-7.033351452760557e-06,-2.712399755695984e-06,-1.657437564972497e-05,3.74492305188866e-06
1975-01-01,-4.884041528738534e-06,-2.470312665536767e-05,-1.3929648488438913e-06,-2.010454143904402e-05,-1.3792527231813993e-05
1975-02-01,-4.26948519008066e-06,-1.603615683879153e-05,-5.998229289127598e-06,-6.219747206159809e-06,-8.758083283082362e-06
1975-03-01,-5.173726280973925e-06,-7.0366339018205925e-06,-3.374760282934413e-06,-1.283687633228207e-05,2.037886665444387e-06
1975-04-01,-5.449499838050542e-06,5.884786766976256e-06,-6.608967328003184e-07,-3.1655647584708886e-06,1.555639528305619e-06
1975-05-01,-4.311245744601264e-06,-1.002646182645218e-05,1.5754614396819403e-06,-5.0296705467189895e-06,-2.199069744380984e-06
1975-06-01,-2.2453032342026645e-06,-3.507233776128322e-06,-5.662512668555224e-06,5.495320465342957e-06,-5.381668986154768e-06
1975-07-01,7.607562856214321e-07,-2.352142432342093e-05,-7.853976703406641e-06,4.007886407938107e-06,-2.7397473879041097e-06
1975-08-01,-8.431883063369444e-07,-1.0797934506130828e-05,-6.4084441609954785e-06,9.551497370807738e-07,-1.1536005362266501e-05
1975-09-01,-8.699393561073521e-07,-2.3784512202176053e-05,-3.3253060806718193e-06,-3.4873157990962986e-06,-1.4042982032968489e-05
1975-10-01,-2.8443220085389635e-06,-2.372575057630787e-05,-2.889518271487798e-06,-7.822700354154222e-06,-1.1083542538749575e-05
1975-11-01,-3.1556794352935767e-06,-1.4472240391941424e-05,1.2783750259087912e-07,-1.4887979205013835e-05,-1.2129532355544853e-05
1975-12-01,-4.399730105180626e-06,5.623276034715342e-06,9.994625533406462e-08,2.535376779633225e-05,-5.14410087709035e-06
1976-01-01,-5.207087051909791e-06,-2.562735103724249e-05,2.6903745658997376e-07,-3.0316274527801097e-06,1.622224656677059e-06
1976-02-01,-4.6743487855691355e-06,-3.311003059603866e-05,7.020965371808532e-07,-1.297375623228921e-05,-1.309047593938392e-05
1976-03-01,-5.855326068942506e-06,-2.8030663915243085e-05,3.0566252262848097e-06,-1.203232689780028e-05,-1.2944694729304826e-05
1976-04-01,-4.7378334026385955e-06,-2.248916437317596e-05,1.5735622582724318e-06,2.4621928200000793e-06,-6.01814455444968e-06
1976-05-01,-4.714254920262167e-06,-1.770893256682691e-05,1.7222870126481152e-06,-6.918517196178679e-06,5.789602891266024e-07
1976-06-01,-2.102469522924366e-06,-2.5777231630027845e-05,-3.30787854551012e-06,-8.532918964003027e-07,-5.7157857384990465e-06
1976-07-01,-1.6506721875783921e-06,-1.829413866454905e-05,-6.808508631913492e-06,1.042646739316903e-06,-5.010092998849883e-06
1976-08-01,-2.7920761011854563e-07,-2.04790095184845e-05,-7.19193815135069e-06,1.627522389450557e-05,-6.066209422542825e-06
1976-09-01,-1.7057996141526624e-06,-2.086827738491014e-05,-5.944762247103211e-06,1.1916009157175722e-05,-6.20008318885269e-06
1976-10-01,-2.325795094293426e-06,-3.5220058304151856e-05,-1.868879741523806e-07,-2.5572232213259365e-05,-1.6633201362387578e-06
1976-11-01,-3.7730778817351366e-06,-2.5377742283374325e-05,-4.158744838106589e-06,-1.8638045654976548e-05,2.0433022054006007e-06
1976-12-01,-5.275559007916147e-06,-2.681148420048306e-05,-4.18375802055184e-06,-3.723979820809594e-06,1.9808813873569925e-07
1977-01-01,-4.117232895358332e-06,3.2654906011554306e-06,-8.85333070415385e-06,-1.301172763608823e-05,1.9845676927045936e-05
1977-02-01,-3.5439049837925218e-06,-6.8992722969018026e-06,-1.020398167872949e-05,-2.3984659947018372e-05,8.96730251936834e-06
1977-03-01,-4.954145254032483e-06,-2.991550538602248e-06,-4.588971588389306e-06,-1.774428900110555e-05,-2.8200935372235295e-06
1977-04-01,-3.553365009641614e-06,-1.119732670221393e-05,-8.249292365093502e-07,-5.2164021250670585e-06,-9.570877116826617e-06
1977-05-01,-4.3301908034562884e-06,-1.5025221438753016e-05,9.493148002459953e-07,-1.460843369234984e-05,-4.988192289355369e-06
1977-06-01,-2.6703965419174992e-06,-1.1331074099209879e-05,-5.335109122942442e-06,7.999465386395363e-06,-2.2262195100557943e-06
