,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5
1965-01-01,-0.12141893,-0.15732947,-0.32245928,0.1320155,-0.10905628
1965-02-01,-0.23768678,0.059016943,0.16704305,-0.18691154,0.14393663
1965-03-01,-0.22944501,0.11067519,-0.3776497,-0.15880124,0.19868554
1965-04-01,-0.18131895,-0.38235933,-0.602238,0.096693635,-0.27771822
1965-05-01,-0.11788676,-0.1301022,-0.36440402,-0.10964497,-0.24489835
1965-06-01,-0.12715876,-0.007358742,-0.23856983,-0.17513761,-0.1117054
1965-07-01,-0.026491404,-0.07638359,-0.121566154,-0.2150219,-0.2660914
1965-08-01,-0.061371755,0.07285142,-0.3978126,-0.13260421,-0.078149654
1965-09-01,-0.10699584,-0.19485894,-0.15821251,-0.09389732,-0.17484327
1965-10-01,-0.15350299,0.8007763,-0.2150219,0.138344,-0.4085563
1965-11-01,-0.04621277,-0.129072,-0.29390743,0.19000225,-0.10905631
1965-12-01,-0.16012582,-0.4427008,-0.14231771,0.21222559,-0.13863835
1966-01-01,-0.21801296,-0.058445454,-0.0037613392,-0.2860064,0.11877151
1966-02-01,-0.24173832,-0.011428642,-0.010416031,-0.23812166,-0.005063343
1966-03-01,-0.13989285,0.085064076,-0.36701983,-0.11515479,0.043110706
1966-04-01,-0.15580621,-0.22047229,-0.13873553,0.06249609,0.14712623
1966-05-01,-0.12441351,0.008101368,-0.2556263,-0.22596964,-0.11341886
1966-06-01,-0.10227947,0.050344087,-0.10633011,-0.26387236,-0.021700049
1966-07-01,-0.059024096,-0.25041828,-0.4986667,-0.21613231,0.017649364
1966-08-01,-0.05989208,-0.12571554,-0.08911476,-0.19732556,-0.08578744
1966-09-01,-0.13945885,0.028499413,-0.25519237,-0.07783077,-0.035009384
1966-10-01,-0.24622302,-0.2274163,0.252733,-0.052658748,0.0049186707
1966-11-01,-0.022857333,-0.39841262,-0.07884345,0.15334687,0.19689159
1966-12-01,-0.1361315,-0.40405458,-0.21251564,0.14206286,0.24549966
1967-01-01,-0.06228151,-0.6201507,0.3788514,-0.30557907,0.10524573
1967-02-01,-0.19233996,0.021981716,-0.5800174,-0.2211493,-0.10091603
1967-03-01,-0.07560377,-0.20399694,-0.322898,0.09192352,0.10374699
1967-04-01,-0.06894264,-0.14421329,-0.48792735,0.24013352,-0.112406455
1967-05-01,-0.105578825,0.4666117,-0.2589512,-0.22964224,-0.231141
1967-06-01,-0.12106593,-0.06827655,-0.23330589,-0.11307262,-0.30124936
1967-07-01,-0.008825993,0.09159045,-0.05495429,-0.19034162,-0.21898445
1967-08-01,-0.09991686,-0.048626184,-0.29908442,-0.17635326,-0.2559537
1967-09-01,-0.12839316,0.09325576,-0.4379689,-0.024313103,-0.09209003
1967-10-01,-0.13538735,-0.32472977,-0.4141554,-0.16869298,-0.053289007
1967-11-01,-0.008159876,0.24279794,-0.4301421,-0.038967587,-0.27960068
1967-12-01,-0.09675281,-0.693423,-0.500417,0.11074118,0.44995895
1968-01-01,-0.10348368,-0.40444985,-0.41520876,0.06922505,0.011466729
1968-02-01,-0.16860336,0.121179245,-0.35617638,-0.16010949,-0.021800924
1968-03-01,-0.1577029,-0.23244897,-0.38335678,0.29884276,-0.06186371
1968-04-01,-0.17907913,-0.04360187,-0.25637338,0.11962204,0.15968475
1968-05-01,-0.09385729,-0.147935,-0.5896162,-0.14552835,-0.26019564
1968-06-01,-0.10277585,-0.33833924,-0.14920902,-0.2426416,-0.08592968
1968-07-01,-0.042186238,0.12514296,-0.35051376,-0.15019998,-0.27067143
1968-08-01,-0.027888203,-0.23612967,-0.29544517,-0.06780942,-0.097962655
1968-09-01,-0.12585087,-0.334517,-0.3788267,0.009201693,-0.09456511
1968-10-01,-0.051246356,-0.08932724,-0.080125526,0.07672797,-0.11948047
1968-11-01,-0.17794664,0.37472135,-0.23117486,-0.1353357,-0.25056925
1968-12-01,-0.12754963,-0.55365896,-0.12641712,-0.17922069,-0.14439583
1969-01-01,-0.10523318,0.031191349,0.31267124,0.09735961,-0.2463516
1969-02-01,-0.20652957,0.34386265,-0.017715525,0.11734633,-0.06480547
1969-03-01,-0.28571945,0.04693854,-0.14338967,0.04799844,0.031040002
1969-04-01,-0.18109192,-0.296167,-0.39049834,-0.12961093,-0.080098346
1969-05-01,-0.17866927,0.14475241,-0.1379387,-0.29268447,-0.21061778
1969-06-01,-0.09781386,0.03346262,-0.08191538,-0.22227669,-0.19638479
1969-07-01,-0.025589073,0.45802927,-0.31463966,-0.19381073,-0.25982752
1969-08-01,-0.13400194,-0.20758954,0.07283048,-0.1965362,-0.058143187
1969-09-01,-0.1759438,-0.24786577,-0.30903727,-0.09190874,-0.23332997
1969-10-01,-0.17488392,0.092362925,-0.26860955,-0.033159804,-0.21213193
1969-11-01,-0.1250685,-0.23953798,-0.31357974,-0.1300652,0.26164454
1969-12-01,-0.047544204,-0.33720046,-0.37399417,-0.059960198,0.21622011
1970-01-01,-0.19749466,0.09573515,-0.040206145,-0.25158304,0.020692397
1970-02-01,-0.1654083,-0.03483658,-0.18413627,-0.018204069,0.027240634
1970-03-01,-0.18832712,-0.43506446,0.07726912,-0.15912199,-0.068363525
1970-04-01,-0.14091793,-0.4519589,-0.106081344,-0.14117984,-0.031955384
1970-05-01,-0.12205901,0.007072163,-0.262846,0.15938386,-0.3120887
1970-06-01,-0.08499603,0.2382247,-0.2911343,-0.2734541,-0.26965615
1970-07-01,-0.026061963,0.29414654,-0.15191893,-0.25223786,-0.2048287
