,vws_u850-200_cluster1,vws_u850-200_cluster2,vws_u850-200_cluster3,vws_u850-200_cluster4,vws_u850-200_cluster5
1965-01-01,33.649176124203734,25.35945523337963,20.313266263422445,40.958031866488675,53.38083258767625
1965-02-01,18.270117705711183,34.634119655953675,13.308156725651946,46.866076397754824,54.82031714256076
1965-03-01,28.629685390531275,33.12022616564866,14.011121225375195,60.073038488876904,44.6395796793742
1965-04-01,16.144603260279442,25.07879222094977,12.626894542949733,36.69255969920872,55.585407841660015
1965-05-01,14.699405391742827,22.61181226884866,9.955675672157987,27.159621350388807,42.48898749798173
1965-06-01,2.8267079376659474,13.622917849041555,8.081336633307806,16.063616206826786,22.628933120254747
1965-07-01,-4.289916618785534,8.992590253531,8.084983826770712,2.3549252686585977,11.564430090866358
1965-08-01,-9.994656115189288,7.509380399081488,1.2959401214413582,9.310825529736276,8.826328625830476
1965-09-01,0.6380080437168429,8.548442662311796,1.5329820613148848,17.11579492186417,20.94500166257666
1965-10-01,15.212789505948663,15.373334812874967,4.876913373202252,28.77741544611406,30.502421250814876
1965-11-01,29.10430484387479,26.82942922306231,9.685085255953505,42.6081490189866,41.940148502743284
1965-12-01,37.65182989822885,25.363619380515168,15.764459330200992,44.90782125603482,44.679801659424655
1966-01-01,45.48375062998175,34.48157673287254,17.636354785448216,59.46509829557564,38.38306671943187
1966-02-01,33.657274351996804,39.552372850431,12.653413046693371,61.47044038759636,32.93898816449161
1966-03-01,21.4059171804192,40.081710145371446,15.712845652547259,39.326897839688776,57.02634549825511
1966-04-01,18.44361274943991,33.42012861554775,12.328575574700686,47.27414026136321,38.46671387360112
1966-05-01,9.283370835654503,20.93834283855221,8.76949059700217,28.014015711895063,47.15413345896059
1966-06-01,-0.5243228973537526,18.24695685447069,-2.1067800428581314,17.98483519184821,24.833139965813384
1966-07-01,-3.629254173727824,9.854376731545397,0.5873963112694943,6.904670674624836,13.403413306349929
1966-08-01,-16.904747080669242,6.457063466136308,-1.2674150697071185,11.406874215770069,7.128503964604271
1966-09-01,-6.37257280170347,9.230444505380657,0.4204214370832908,24.743587820185024,17.100603123955096
1966-10-01,9.189409301402854,12.720204129010876,3.493040323515437,32.93712403427059,26.415800503589775
1966-11-01,32.31927075807152,26.4215181326118,10.054154933847384,36.25563618938461,35.29132808955803
1966-12-01,29.453220536431463,28.66648726821922,13.152898822188723,37.61704645511837,50.80331307806415
1967-01-01,21.97540172486486,28.08648335901666,25.353550462647878,42.79827071763764,58.52117687844916
1967-02-01,20.64701217441302,28.86280708034884,14.441561882119235,52.146054931778885,54.84681838392791
1967-03-01,14.48537772336149,27.66315734140608,16.882548543083143,37.725725688219185,57.2100630773907
1967-04-01,7.092136425587131,24.22573242799984,15.541850882207717,31.08306128134324,53.58951529005958
1967-05-01,5.58800458980141,23.792406171393115,10.161066943752637,34.09500256438846,42.58311608598814
1967-06-01,-5.907073213232945,14.148210201605009,2.51007280406275,17.543980032313318,28.973513182785975
1967-07-01,-9.899636258558887,8.387701218281281,3.085531888227463,5.92676671289712,9.36624365253878
1967-08-01,-16.99452452683076,9.175323088751743,4.083279109104475,14.251860401194383,6.165424308570734
1967-09-01,-10.715857264677926,10.835706288781392,-1.7170211147143077,22.79193863481631,13.553627520532784
1967-10-01,13.24707438322886,16.797000242189704,6.243871337580924,23.085430211589117,27.968185193424954
1967-11-01,25.676061536815936,23.535247215723924,11.42347556292308,37.83485067317749,42.38392495075173
1967-12-01,34.42749704306047,24.761111239566276,20.73876703061786,42.03737947594276,51.64263320060761
1968-01-01,39.747828377161255,28.488874926671613,31.30258604045261,39.53659831560034,57.26503845351689
1968-02-01,33.12501944947842,39.27510624166917,12.377964128080777,55.34400357009808,46.21342048135946
1968-03-01,9.13007234892097,34.63866490460134,13.891073894921448,44.80481516913069,44.98446897271458
1968-04-01,12.521417296092642,28.16786102215045,13.647224343870535,42.38665603787945,51.805329785690155
1968-05-01,5.73102730709478,22.119781843406674,7.767832334249304,36.601777722638694,38.109161965518
1968-06-01,-7.082904485508806,10.611091957537761,0.44142077075270525,15.772623463036394,22.592996230490872
1968-07-01,-11.499258710219035,6.841162933551981,6.599708244448857,9.065807719209078,7.034109912552915
1968-08-01,-9.036887041429676,5.155765314872663,4.799084228632861,6.171849545709894,6.837772367141729
1968-09-01,-1.0363235777750412,8.343300988032066,1.676761275440843,28.405315459797823,18.338467742977915
1968-10-01,11.922435312959752,15.097444062007341,4.158053076266674,32.35971548181674,30.14282535425043
1968-11-01,28.652411137668974,23.370580391867485,9.604234411342238,42.255315261719375,33.84240976294627
1968-12-01,27.366515131289486,27.740325006471764,17.394844241156772,44.44201168503062,47.22005873751043
1969-01-01,30.813283538047063,31.966074025616248,23.040407412836622,45.190144187774095,48.890915496898764
1969-02-01,26.150437927522272,42.72946944115216,20.54411712914687,61.0460413170228,52.185487531133816
1969-03-01,26.395628702502417,44.439201523461165,12.991636966616252,64.40424806674027,37.266716014611745
1969-04-01,12.629120953708574,34.79359488832615,10.12597034705873,32.9206888389321,60.855269984825036
1969-05-01,13.575618352223728,29.035936265293657,6.254507183777412,29.37906471425112,42.17410129227073
1969-06-01,3.218051317422358,15.094660651886295,-0.47120973653030407,19.247932140877214,23.672642953556988
1969-07-01,-13.265908059397091,2.6261493970511505,2.6671682525491955,5.777918345285875,9.29090623424225
1969-08-01,-17.990778078771555,7.064724476617352,-5.405761903879053,9.677722617113847,7.4622450278930685
1969-09-01,-1.570423549613945,13.946782900849245,1.0683080679779628,18.875105147177816,20.47434307766942
1969-10-01,5.288601054038216,14.723303436849779,-0.7775342394762994,34.61103604625482,27.98203149642173
1969-11-01,24.803499282272504,32.24397611835501,6.0467091157495085,43.70155484491548,36.54166738624561
1969-12-01,33.629525828964425,29.32447937449754,14.715184902122674,39.284029009348984,53.07430864670847
1970-01-01,35.53100495390166,39.96980264857448,13.957099279909599,58.27262897704405,38.99009895757383
1970-02-01,34.63603638796805,35.34775782374538,21.933272245157074,46.68314964687164,56.399816044898145
1970-03-01,17.702572128975856,40.20727359085362,15.175315888109603,51.48316360989688,53.5019018750454
1970-04-01,19.062266009366507,28.725544058253117,12.19780585728728,53.71395436093977,46.13103714879585
1970-05-01,3.6035878546418925,27.472253898699048,4.445646030131033,21.721462938450617,40.469203549788844
1970-06-01,1.9316186678416398,16.68859690163047,5.370221866443957,14.67020747252293,29.883063592006508
