,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5
1965-01-01,8.386e-05,6.90343e-06,7.0616494e-05,4.986571e-05,2.3645847e-05
1965-02-01,8.868776e-05,9.155783e-06,0.00010390826,5.0395152e-05,3.8829054e-05
1965-03-01,0.00010337742,2.2014845e-05,7.688898e-05,4.367398e-05,2.0514086e-05
1965-04-01,0.00010145709,-2.5636386e-06,6.625536e-05,5.650612e-05,2.463294e-05
1965-05-01,8.5735475e-05,8.4289295e-06,7.16305e-05,5.584208e-05,2.5512341e-05
1965-06-01,6.964595e-05,5.0459143e-06,7.8387566e-05,6.223123e-05,1.9859024e-05
1965-07-01,7.1970084e-05,4.283161e-06,8.678678e-05,6.3254214e-05,2.3771481e-05
1965-08-01,7.524542e-05,5.512536e-06,8.42383e-05,6.579372e-05,2.8267215e-05
1965-09-01,9.422442e-05,6.0240286e-06,7.872855e-05,5.7098376e-05,2.7495491e-05
1965-10-01,7.9516816e-05,3.412731e-06,6.947685e-05,6.0212187e-05,2.946069e-05
1965-11-01,8.2361425e-05,1.3525891e-05,7.267143e-05,6.739998e-05,2.6759659e-05
1965-12-01,8.7000735e-05,1.1955528e-05,6.2648e-05,4.6312198e-05,2.0792268e-05
1966-01-01,9.8809316e-05,8.444733e-06,8.8569825e-05,4.1991167e-05,2.1266045e-05
1966-02-01,9.43856e-05,1.0758426e-05,8.3429186e-05,5.1726598e-05,2.4125573e-05
1966-03-01,9.0556605e-05,8.159595e-06,8.944153e-05,6.212192e-05,1.9473748e-05
1966-04-01,9.7571e-05,4.9008754e-06,6.377095e-05,5.536822e-05,2.0891293e-05
1966-05-01,6.816919e-05,4.4935346e-06,7.7319084e-05,6.551099e-05,2.8150094e-05
1966-06-01,7.458073e-05,4.371331e-06,8.606876e-05,6.7189234e-05,2.4239627e-05
1966-07-01,8.333854e-05,3.4263044e-06,8.834986e-05,5.561262e-05,2.652073e-05
1966-08-01,7.563166e-05,6.310272e-06,8.070001e-05,5.4504657e-05,2.4321096e-05
1966-09-01,8.0975966e-05,4.4446547e-06,8.496079e-05,6.454966e-05,3.3616598e-05
1966-10-01,7.8849655e-05,5.186013e-06,8.709525e-05,5.047199e-05,3.3160377e-05
1966-11-01,9.750583e-05,1.1239086e-05,8.411352e-05,7.214249e-05,2.5681613e-05
