,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5
1965-01-01,-6.907744052484674e-06,-3.194839410857611e-06,-2.2031340955032243e-05,-4.060161846873891e-06,-1.9708742650170446e-06
1965-02-01,3.722753818793636e-06,-4.703835209954972e-06,2.5711754763809342e-05,3.7318651872434805e-07,-8.326111952626295e-06
1965-03-01,1.5012909460454936e-05,-2.2762527423989843e-06,-9.953542353792323e-06,-1.2970670673718314e-05,-1.0244366170588278e-05
1965-04-01,9.482707557455999e-06,-5.9507696570097004e-06,-3.1600221619656724e-05,1.3609588256835567e-06,-2.341401589984037e-06
1965-05-01,-6.117701795355295e-06,-4.506917269016715e-06,-2.191581895911238e-05,-1.047488518862895e-06,-3.329995762008803e-06
1965-06-01,-1.9336642219935095e-05,-2.452330671042512e-06,-1.53596950743425e-05,-2.0800358978831158e-06,-6.026563889302637e-06
1965-07-01,-2.1268072116611247e-05,-8.621306774105583e-07,1.0778812035520484e-06,-3.978172855411646e-06,-7.636256955190335e-06
1965-08-01,-1.8306034824625518e-05,-1.9448231886386047e-07,-3.81799054594012e-06,-4.310288048106476e-06,-5.344795606221916e-06
1965-09-01,-7.789435585436877e-06,-2.7015467108912507e-06,-1.901735635733025e-05,-1.1454734928803943e-06,-3.5449677737167964e-06
1965-10-01,-2.00050079810252e-05,-2.3572431052377427e-06,-5.042092096927162e-06,-1.4567940182729137e-06,-2.09880110148298e-06
1965-11-01,-8.508326303584639e-06,-2.3531326593720333e-06,-2.094459382028112e-05,-1.2301677421047678e-06,-4.614566581276148e-06
1965-12-01,-4.29202471094767e-07,-4.166922819961285e-06,-4.183734644256118e-05,-8.490387308386265e-06,-4.755423693867524e-06
1966-01-01,1.53145282200529e-05,-1.628277452513385e-06,3.3331606472428475e-06,-1.534854554945493e-05,-1.2057675252114139e-05
1966-02-01,3.913006215346589e-06,-5.286642169300682e-07,8.972885754903675e-06,-1.6806797081884997e-05,-1.2867645606866816e-05
1966-03-01,3.6741493271687497e-06,-3.881387677654542e-06,-1.2078279117607356e-06,5.217688467187096e-06,-8.343581536907614e-06
1966-04-01,6.864696741912565e-06,-2.8478620394685375e-06,-2.0088209566893056e-05,-1.1753582907903198e-05,-7.748698890633696e-06
1966-05-01,-3.060187602251837e-05,-3.5884887862311534e-06,-1.8456329497793275e-05,5.246065190858057e-06,-3.421587280172389e-06
1966-06-01,-1.6269467340424416e-05,-1.25127556053165e-06,-8.479230220675365e-06,2.032640710944355e-06,-8.355938228391026e-06
1966-07-01,-7.764289741182302e-06,-4.674326264873265e-07,1.669651485119377e-05,-4.629413602762275e-06,-8.032821015601474e-06
1966-08-01,-2.439897225822615e-05,-9.352839293165339e-07,-1.597345443668827e-05,-7.115433755223088e-06,-5.714702678414046e-06
1966-09-01,-1.56099304149393e-05,-1.2301123565577407e-06,-4.522518995347329e-06,-5.05417941190723e-06,-4.308417474473788e-06
1966-10-01,-1.9764813798785862e-05,-3.0436167210688307e-06,-2.5524468583171256e-06,-3.500799867915996e-06,-2.472028963849568e-06
1966-11-01,1.3577560080361931e-06,-1.7247632611565395e-06,5.139266047788422e-06,6.421559710263384e-06,-5.503711715959352e-06
1966-12-01,-1.4391296779784303e-06,-4.032182144828205e-06,-1.7286349450134567e-05,1.735113088333521e-06,-3.5503765349396155e-06
1967-01-01,-1.4863947702300113e-05,-4.757015592412087e-06,-3.0623803266078335e-06,-7.290025443522139e-06,-5.898954622257432e-06
1967-02-01,-1.593973677329443e-05,-5.518527878837316e-06,-2.917991069908668e-05,-5.851800397654334e-06,-1.6314177412305925e-06
1967-03-01,7.750759639040754e-07,-6.580817409799855e-06,-3.0865762204889e-05,-2.9007514478840305e-06,1.3619038724267819e-06
1967-04-01,1.8349053924019377e-05,-8.65189534062755e-06,1.1316133168293163e-05,6.154210319847709e-06,-7.28529909205091e-07
1967-05-01,-8.026039789978379e-06,-4.266770155847558e-06,-8.39563452043674e-06,1.599052925436114e-06,-5.516289123215002e-06
1967-06-01,-9.205931477212019e-06,-1.7051340707024073e-06,-6.936381345844387e-07,3.4011600780681336e-06,-6.528685864486258e-06
1967-07-01,-2.257739079478024e-05,1.9582794645126947e-07,-9.555935776006663e-07,-8.077497250758492e-06,-5.142906939602638e-06
1967-08-01,-2.469889497863025e-05,3.159570558547088e-07,-3.566918722855108e-06,-5.385493662493724e-06,-6.185212426703778e-06
1967-09-01,-7.255051867913506e-06,-6.314680049090833e-07,-9.60820822607881e-06,-1.3281055299724172e-06,-6.273205913479494e-06
1967-10-01,-1.382079770135331e-05,-2.574245102404808e-06,-2.3026239230400985e-05,-9.426767113621682e-07,-2.4735690083073965e-06
1967-11-01,-9.642204295906359e-06,-3.0649774120626187e-06,9.794858139381783e-07,3.858491665244312e-06,-4.137611857064529e-06
1967-12-01,7.035931856888863e-06,-4.810115051946518e-06,-6.024253404272409e-06,1.316275619922058e-06,-2.767792428643166e-06
1968-01-01,-1.8176916893463823e-06,-5.6315358236773776e-06,-1.5701058752407942e-05,-1.4595275143786053e-06,-3.6744139939421164e-06
1968-02-01,1.511828957990036e-05,-2.197076281126898e-06,1.6046477766293617e-06,-4.282303482903698e-06,-1.099825562482818e-05
1968-03-01,2.66226952253082e-06,-3.3783798957256855e-06,7.40671920438116e-06,9.31927437489722e-06,-9.928501424320475e-06
1968-04-01,-3.080797246942287e-07,-5.186430125424949e-06,-4.110801101988828e-06,1.191442704591174e-06,-3.8350636081183805e-06
1968-05-01,-1.5460999394336895e-06,-3.4439685254519756e-06,-1.659678168329669e-05,-3.6809191814065477e-06,-2.714140846264402e-06
1968-06-01,-2.002851168206824e-05,-1.797512595833633e-06,-1.289943813592092e-05,-1.7276040115800524e-06,-5.384457614951386e-06
1968-07-01,-2.2184615402322915e-05,-2.214870481807731e-06,-2.925374802645011e-06,-6.705317167460077e-06,-6.142749701900271e-06
1968-08-01,-2.1464602131918243e-05,-1.0859097259257126e-06,-1.3666882902422609e-05,-3.823012325825715e-06,-6.237355491523669e-06
1968-09-01,2.808911227071399e-06,-1.1839828694962902e-06,-2.7911575873278907e-05,-8.269551237331583e-06,-3.5757121963169437e-06
1968-10-01,-1.6259636376398028e-05,-2.1873910748548007e-06,-1.0205813951971422e-05,-9.78336898423481e-06,-1.8469166851503847e-06
1968-11-01,-2.2668739432076645e-05,-1.4804866161542987e-06,-1.5374790665292596e-05,-7.93277268389976e-06,-4.336260762860779e-06
1968-12-01,-1.4843821974055672e-06,-3.6985177324048112e-06,-1.669481005390278e-05,-5.039578110138605e-06,-5.707375467507277e-06
1969-01-01,3.204361628714078e-06,-5.083669548970826e-06,-3.222013194519806e-07,-4.5670956125675684e-06,-5.245849617434671e-06
1969-02-01,3.280688192548782e-05,-3.7809907435412577e-06,4.244677256792784e-05,4.776724850788952e-06,-1.4595325762220755e-05
1969-03-01,2.555076140129973e-05,-6.047710809508754e-07,2.771320295222621e-05,-2.8845731996566866e-06,-1.7959009006989923e-05
1969-04-01,-1.4527150024487464e-05,-4.7446586796625375e-06,-1.9877853547869665e-05,5.832471190363429e-06,-3.4515716654356025e-06
1969-05-01,-1.6394512756421506e-05,-2.9402145947013776e-06,-4.72209497578054e-06,-5.110398164380127e-07,-6.933608985179906e-06
1969-06-01,-1.5634579405606792e-05,-2.6415717108906347e-06,1.3129316458717867e-06,2.6530896839078626e-06,-6.547470196219063e-06
1969-07-01,-2.3929144137784733e-05,-2.199662902304776e-06,-5.918277565797325e-06,-4.372567898200785e-06,-5.180039007925153e-06
1969-08-01,-2.2220021694213047e-05,-1.0965721477627937e-06,-6.8695635491167195e-06,-3.4709019410099724e-06,-5.521919887823416e-06
1969-09-01,-1.3935011709152065e-05,-5.708491040636152e-07,2.762076797403602e-06,7.594355939809541e-07,-4.7072183391197e-06
1969-10-01,-1.5942429888161348e-05,-5.1102314961256376e-06,-5.063184289610945e-06,2.0278441043437948e-06,-2.0595728849821674e-06
1969-11-01,7.644480656718196e-06,-2.2950311938950983e-06,1.8381718594658498e-05,3.264315598234359e-06,-7.567372529954618e-06
1969-12-01,8.244769897255873e-06,-4.139816215483116e-06,-2.155050929609893e-05,5.794240629471969e-06,-6.5065253477251585e-06
1970-01-01,1.1081241340165164e-05,-3.0225933580458117e-07,9.73194396970535e-06,-1.322910506015403e-05,-1.4640804014692227e-05
1970-02-01,-6.42890225006138e-06,-3.618095189705383e-06,-1.7369016455227716e-05,3.0934217882590487e-06,-7.841438708668677e-06
1970-03-01,5.429668211339352e-06,-4.544322804475895e-06,3.288339131460008e-05,5.664700223352028e-06,-1.2726026729652298e-05
1970-04-01,1.5343665735498587e-05,-5.211787163156495e-06,-1.3157963015449543e-05,-5.214105253652369e-06,-7.067727420383547e-06
1970-05-01,-1.4150817959388303e-05,-3.588012860759282e-06,1.8412888241275343e-06,5.9065827841667695e-06,-5.762199657385171e-06
1970-06-01,-1.4072770682105327e-05,-1.1862727820631267e-06,4.465053583165475e-06,2.784324879617235e-06,-9.074332390719566e-06
1970-07-01,-9.069669802017785e-06,-1.2336402275571872e-06,3.1906761756140945e-06,-6.914254016166562e-06,-6.029001498410449e-06
1970-08-01,-1.703407616770602e-05,-2.593353122920459e-06,7.300291334407423e-08,-7.07884517455128e-06,-3.797947415126382e-06
1970-09-01,-2.423864518479806e-05,-3.4825188757439364e-06,-1.1699468005746085e-05,-4.069064626462698e-06,-3.054762974189538e-06
1970-10-01,-1.5124921101569606e-06,-2.542117640671306e-06,5.259416487509346e-07,4.766207962592323e-06,-5.184986834971939e-06
1970-11-01,-7.565016083524958e-06,-1.9137230730145213e-06,-8.231744080452094e-06,1.5933462129142234e-06,-3.3579588298430505e-06
1970-12-01,1.6840836544226342e-06,-7.709895992966155e-06,-2.5967983674490824e-06,2.686285507059105e-07,-1.67019569347336e-06
1971-01-01,-7.65051448036468e-06,-4.309286916878467e-06,-2.2309405822953624e-05,-1.5415225202412976e-05,-5.050664894047736e-06
1971-02-01,-8.936065030327342e-06,-5.546892393963558e-06,-1.2603761408374541e-05,7.362541754280032e-07,-2.783422296086438e-06
1971-03-01,-6.548011107817594e-06,-5.466850965334473e-06,-1.281906406802591e-05,2.598537360436924e-06,-3.6247091035237047e-06
1971-04-01,1.7245193467479784e-05,-5.412668800955195e-06,1.4969739115460672e-05,3.693171444171238e-06,-5.937277638718089e-06
1971-05-01,2.4923304375045483e-06,-4.540711843837027e-06,-5.785761156100003e-06,2.8714454259976283e-06,-2.2126143765550567e-06
1971-06-01,-9.237784002767444e-06,-1.6063497966631895e-06,-1.3664397455512597e-06,-8.058573526522127e-07,-7.890815980001147e-06
1971-07-01,-2.4537569145279658e-05,-1.778697770689941e-06,9.988616511691362e-06,-4.493117998091263e-06,-5.40146931136144e-06
1971-08-01,-1.5261816265087367e-05,-9.196723404773051e-07,-3.782740552398738e-06,-4.628159869205637e-06,-4.5893686160148385e-06
1971-09-01,-2.0413483946834242e-05,-1.6308859689340834e-06,1.0042246382605905e-05,-3.339409971964434e-07,-6.109816446514139e-06
1971-10-01,-1.7637918332453678e-05,-3.145257736563238e-06,1.4373151518359211e-06,-6.941997638619717e-07,-3.1179688046914677e-06
1971-11-01,2.570480243472654e-06,-4.54401724478312e-06,-1.5772165069291885e-05,1.0581345944252285e-05,-2.3570865107495537e-06
1971-12-01,-1.7893947828000547e-05,-8.826214491785288e-06,-1.5207102074378377e-05,3.1830048159932745e-06,6.365631616666163e-07
1972-01-01,-3.586021395878762e-05,-7.16640767907926e-06,-2.3362857367222507e-05,-7.147507623754321e-06,1.7703109529568325e-06
1972-02-01,-1.2174667871376085e-05,-3.921174474282766e-06,-2.5980049637534343e-05,-6.72437352634045e-06,-3.7990637602029207e-06
1972-03-01,3.1238163989689414e-06,-6.147330480046178e-06,3.1115718633777255e-06,3.0885777510208157e-06,-2.8274067914448176e-06
1972-04-01,-6.618266205030657e-06,-6.142426559703673e-06,-1.6570362883309524e-05,1.1759356976820341e-06,3.962428008789632e-07
1972-05-01,-1.1429706656026946e-05,-3.188207781729741e-06,-2.409527749275892e-05,6.2933473619982916e-06,-3.1993987923061915e-06
1972-06-01,-1.167298448847389e-06,-1.7112363871597659e-06,7.2075919080008234e-06,3.3400967993813575e-06,-6.956408786269365e-06
1972-07-01,-1.3139633328709923e-05,4.173803908801301e-08,2.900612040927323e-06,-3.1582269530777156e-06,-7.322154668959253e-06
1972-08-01,-1.4029676633611044e-05,1.1624054585820291e-07,4.841548199389459e-07,-2.6979118809967692e-06,-5.178550338455076e-06
1972-09-01,-1.4278689545958682e-05,-3.250618101166181e-06,6.700040305279092e-06,2.1886332325921492e-06,-5.347434522686024e-06
1972-10-01,-1.1146908541882616e-05,-3.9349408976749495e-06,2.0812531147385016e-05,7.519981521596413e-07,-5.3105104196230105e-06
1972-11-01,1.865012572360919e-07,-3.2226168839090936e-06,-1.8651854689879758e-05,-1.1499967620947763e-06,-1.1074409475395693e-06
1972-12-01,-3.164650479448028e-05,-5.185123121537114e-06,-2.6759632116106026e-05,-7.063130475236453e-06,4.961982000238412e-07
1973-01-01,1.9788954146120142e-06,-3.638651796328068e-06,-4.281066847195487e-06,-8.56288870538695e-06,-8.667707107980472e-06
1973-02-01,5.591439528668868e-06,-4.66340155627323e-06,-3.085697446497054e-05,4.495938898593698e-06,-5.243241352449462e-06
1973-03-01,1.2160812603825534e-06,-5.932341932916811e-06,-7.3842339689791616e-06,2.6270016107485397e-06,-6.977172273945048e-06
