,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5
1965-01-01,0.43342477,0.75898206,0.7827713,-0.10656357,1.137984
1965-02-01,0.48784715,-1.0587946,0.53510016,-0.0042366027,0.5712732
1965-03-01,0.35684204,0.8192703,-0.72313464,-0.34934694,1.9637722
1965-04-01,0.36270827,1.0835617,0.20106983,-0.42821044,0.6074463
1965-05-01,1.1363548,1.0760666,0.94669074,0.036499023,0.3418514
1965-06-01,0.42071533,0.91442835,0.6191782,0.38714904,-0.20107003
1965-07-01,0.67425233,0.09646149,0.7971104,0.3255577,-0.54943925
1965-08-01,0.44874114,0.13361207,0.69022065,0.40996093,-0.06517677
1965-09-01,0.3020939,0.9160576,1.1353772,0.4037693,0.4849144
1965-10-01,0.0061920164,1.0506474,0.688917,0.22877006,0.47937393
1965-11-01,0.6651276,1.3667539,0.64818156,-0.16098633,0.108193204
1965-12-01,0.7026043,1.7323952,0.47676715,-0.08701096,0.74855345
1966-01-01,0.32330665,0.25405008,-0.5658684,0.15459633,1.6555917
1966-02-01,0.3922348,0.18479347,0.2553627,0.13326149,2.0432315
1966-03-01,1.1117146,-0.23107377,-0.024617385,-0.020022202,-0.053173065
1966-04-01,0.3393898,1.5482605,0.19070148,-0.022319412,1.7694876
1966-05-01,0.32593232,1.4602947,0.89902174,0.23731041,-0.5389538
1966-06-01,0.3682743,0.45492667,0.2589733,0.37254104,-0.18643455
1966-07-01,0.5576626,-0.4949707,0.46772766,0.51893157,0.12111664
1966-08-01,0.48348236,0.49004707,0.61838496,0.3728691,0.15131378
1966-09-01,0.09223251,0.6052559,0.29081172,0.28063697,0.55569345
1966-10-01,0.20284614,-0.20448723,1.0119331,0.2225399,0.58982927
1966-11-01,0.74869233,-0.4972683,0.4138977,-0.38993683,-0.31871146
1966-12-01,0.34792367,0.11520882,0.5008791,-0.12965088,-0.5432205
1967-01-01,-0.011102676,0.36932144,0.77260363,-0.053879548,0.5988821
1967-02-01,0.24229583,1.3884655,0.28213388,0.095351025,0.7814201
1967-03-01,-0.035919953,0.87056655,0.73047906,-0.15249595,0.53096044
1967-04-01,-0.07771759,-0.6178211,0.5779829,0.013388443,0.17633362
1967-05-01,0.43332404,0.3921795,0.67006856,0.15739441,0.07510529
1967-06-01,0.75235784,0.22662163,0.22237626,0.25078583,-0.24327508
1967-07-01,0.12735215,0.4120987,0.6318628,0.2481739,0.13257675
1967-08-01,0.40654755,0.24784699,1.2500107,0.19494629,0.16065979
1967-09-01,0.19070168,0.121801,0.117882535,0.43234444,-0.08065643
1967-10-01,0.23119316,1.2999718,0.8983227,0.24262238,0.7210091
1967-11-01,0.32719725,-0.04343033,0.88166887,-0.49275512,-0.027756501
1967-12-01,0.37519914,-0.36670914,0.67006856,-0.0042449953,0.6863958
1968-01-01,0.52039415,0.25855637,0.55904996,0.18087998,0.27861327
1968-02-01,1.2993443,-0.03573837,-0.51419485,0.054336548,0.6378204
1968-03-01,0.7300838,-0.12508431,0.070747375,-0.15316467,-0.04704361
1968-04-01,0.44125938,0.5335224,0.037926484,-0.19874915,0.3479019
1968-05-01,0.17978516,0.90512884,0.54519236,0.09153366,0.8201588
1968-06-01,0.40916824,0.7300838,1.3048146,0.28590697,0.3052349
1968-07-01,0.35227814,0.52440566,0.8737667,0.33149108,0.016410446
1968-08-01,0.27751923,0.83875734,1.2723587,0.35118407,0.6892395
1968-09-01,0.13091889,1.294239,0.53097,0.28007203,0.6764759
1968-10-01,0.2479805,0.84313357,0.29393005,0.061994933,1.0984074
1968-11-01,0.14805909,1.5925449,0.9353968,-0.1199791,1.0732448
