,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5
1965-01-01,0.029364407,0.02542454,0.038715005,0.0025208592,0.05904472
1965-02-01,0.021011949,0.027578354,0.031623244,-0.09203577,0.016809404
1965-03-01,0.031097949,0.012922049,0.034039736,-0.21175498,0.05510485
1965-04-01,0.061618745,-0.009193659,0.027315676,-0.18743289,0.08940786
1965-05-01,-0.014919579,-0.03446132,-0.00073611736,-0.41069156,0.038399816
1965-06-01,-0.024848044,-0.039714456,0.0004196167,-0.214329,0.038977683
1965-07-01,0.0077739954,-0.028577805,-0.0025746822,-0.32947797,0.06172383
1965-08-01,0.02337581,-0.028998017,0.00556767,-0.37628347,0.045123875
1965-09-01,-0.007617712,-0.012030363,0.014025211,-0.40932578,0.03277898
1965-10-01,0.0044119954,0.003151238,0.0017853975,-0.49090713,-0.037245452
1965-11-01,-0.009141147,0.012764454,-0.0033626556,-0.3193919,0.004096806
1965-12-01,0.024163783,0.016441703,0.020118892,-0.30846536,0.050061822
1966-01-01,-0.004800737,0.029484212,0.0104724765,-0.37723935,-0.040635824
1966-02-01,0.06832832,0.028891504,0.036095023,-0.2284736,-0.0117762685
1966-03-01,0.026338398,0.017949522,0.015533149,-0.15288258,0.015852273
1966-04-01,-0.016973734,-0.013463199,0.02196157,-0.08709377,0.060486555
1966-05-01,-0.021487296,-0.011821866,0.010107756,-0.49988103,0.035639107
1966-06-01,-0.011411548,-0.013599932,-0.0023843646,-0.3629691,0.058799684
1966-07-01,-0.01022619,-0.016928136,-0.0019284487,-0.028645217,0.06582081
1966-08-01,0.004636705,-0.027596593,0.006095648,-0.33807606,0.041930735
1966-09-01,0.030122459,-0.019070983,0.015487552,-0.12466133,-0.0058493614
1966-10-01,-0.012916088,0.015122831,-0.023538947,-0.16181856,0.007736981
1966-11-01,-0.03393382,0.01325357,-0.043872833,-0.054586887,0.034134567
1966-12-01,0.02857238,0.022691011,0.0051382184,-0.105558395,0.04749292
1967-01-01,0.014716029,0.018534958,0.025702,-0.046805263,0.0016897917
1967-02-01,0.034699976,0.014925301,0.037158728,-0.15289819,0.059287608
1967-03-01,-0.007151246,-0.008511424,0.022510827,-0.07604885,0.034647703
1967-04-01,0.04385495,0.00566566,0.012414217,-0.20479369,0.0481447
1967-05-01,0.013355851,-0.0011351109,0.007025838,-0.3774823,0.03825736
1967-06-01,0.0029454231,-0.017927885,0.01717478,-0.34321666,0.07236612
1967-07-01,0.026329756,-0.043666482,0.00566566,-0.098753095,0.053689957
1967-08-01,0.0074443817,-0.045654416,0.027114451,0.032973647,0.035066187
1967-09-01,0.019999743,-0.013899803,0.021464527,-0.029960155,0.022092283
1967-10-01,0.01874423,0.02204001,0.020941377,-0.084994555,0.02502191
1967-11-01,0.028788507,0.00932765,0.015971541,-0.03597629,0.034856915
1967-12-01,0.04102999,0.012309551,0.034019887,0.087641776,0.06211257
1968-01-01,0.021083474,0.025286555,0.041243464,-0.014847457,0.06058517
1968-02-01,0.0049405694,0.0056101084,0.020711511,-0.004135132,-0.008598596
1968-03-01,0.061440676,0.0002911389,0.02420789,-0.1440649,0.053518027
1968-04-01,0.07676527,-0.011537045,0.016210854,-0.3504632,0.03893736
1968-05-01,0.0092924535,-0.023662806,0.021009088,-0.24694788,0.07356644
1968-06-01,0.01911211,-0.027531147,0.008808911,-0.31512743,0.03521779
1968-07-01,0.007916242,-0.019273728,0.0149461925,-0.088569105,0.027890265
1968-08-01,0.00676316,-0.03697884,0.018256605,-0.20778096,0.042954475
1968-09-01,0.004233867,-0.026043326,0.00036552548,-0.16805607,0.04901734
1968-10-01,-0.01510784,-0.004655868,0.01955846,-0.1593895,-0.013322443
1968-11-01,-0.01715359,0.01208213,0.037040383,-0.21083099,0.017996222
1968-12-01,0.044219106,0.016917557,0.031944573,-0.011016309,0.016024858
1969-01-01,0.040518045,0.021522224,0.015360057,-0.0039922595,-0.038164318
1969-02-01,0.03664756,0.020605564,0.024119496,-0.05624348,-0.043664455
1969-03-01,0.023712099,0.033846617,0.028804779,-0.22033066,-0.006436765
1969-04-01,0.004970908,0.009197891,0.026614964,-0.54269916,0.09292203
1969-05-01,-0.026603878,0.0050727725,0.009758055,-0.3571208,0.03389752
1969-06-01,-0.028640985,-0.030678034,0.015818417,-0.4106961,0.040110648
1969-07-01,0.01541096,-0.03546518,0.019841611,-0.14327794,0.03506887
1969-08-01,-1.9907951e-05,-0.058025897,0.006702423,-0.19058913,0.040314317
1969-09-01,0.010369182,-0.034395754,0.019485116,-0.14893085,0.054115593
1969-10-01,-0.004858017,-0.007353425,0.007262647,-0.39450127,0.016684175
1969-11-01,0.005531132,0.0053274035,-0.008117318,-0.333898,0.055541515
1969-12-01,0.027175128,0.007160783,0.029110372,-0.05206746,0.06404638
1970-01-01,-0.015074611,0.0012711287,0.03279507,-0.10780519,-0.065054834
1970-02-01,0.013216078,0.015281796,0.027900338,0.03257054,0.049275517
1970-03-01,0.02143389,0.019053876,0.035983384,-0.14435858,0.028035045
1970-04-01,0.05623591,-0.001468122,0.027900338,-0.7896109,0.038318455
1970-05-01,0.026642978,-0.008114159,0.031133533,-0.4332829,0.07581484
1970-06-01,-0.003399074,-0.020642936,0.014653087,-0.3275296,0.049679637
1970-07-01,0.012901783,-0.039952457,0.009623647,-0.048125327,0.008950055
1970-08-01,0.01788634,-0.047676265,-0.010763645,-0.042377353,0.038093925
1970-09-01,-0.007799864,-0.043904126,0.0041900277,-0.32088345,0.025520325
1970-10-01,0.027451277,0.02246672,-0.0047462583,-0.18279797,0.0493204
1970-11-01,0.041461885,0.00423491,0.0057617426,-0.11997467,0.03405243
1970-12-01,0.04698533,0.013081372,0.015191972,-0.03456372,0.051924944
1971-01-01,0.039127886,0.014003634,0.038332522,0.034028172,0.030378878
1971-02-01,0.030004561,0.020787656,0.047689795,-0.17983228,0.028273463
1971-03-01,0.03552538,0.0130211115,0.024764478,-0.4580239,0.011430383
1971-04-01,0.01741904,0.007874608,0.022799492,-0.36880237,0.059994638
1971-05-01,0.018401563,-0.024407983,0.010541439,-0.65817606,0.07894313
1971-06-01,-0.00924921,-0.055240154,0.014237583,-0.6004417,0.060462475
1971-07-01,0.010635018,-0.038350284,0.014144003,-0.28893805,0.047970533
1971-08-01,-0.0020908713,-0.050561547,-0.0068630576,-0.36360908,0.04549086
1971-09-01,-0.0026990771,-0.046257198,-0.006208062,-0.40903866,0.034074962
1971-10-01,-0.014816761,0.018401563,-0.009857416,-0.37717712,0.021349072
1971-11-01,0.02317375,0.0066581964,0.021161973,-0.105956614,0.08830035
1971-12-01,0.046566963,0.010120392,0.030940294,-0.12382901,0.06345683
1972-01-01,0.026299834,0.00081801414,0.028406203,-0.022814393,0.01849091
1972-02-01,0.0071884394,0.03261894,0.034982204,-0.13424611,0.06149155
1972-03-01,0.028303444,0.020186245,0.026351213,-0.25179148,0.008626938
1972-04-01,0.0272246,-0.011357784,0.006931603,-0.292172,0.046849728
1972-05-01,-0.042645037,-0.021170378,0.012017667,-0.6368963,0.09884095
1972-06-01,-0.046857715,-0.015570521,0.02249813,-0.27413946,0.059950292
1972-07-01,-0.015262306,-0.02034837,-0.008172572,-0.13835609,0.06996834
1972-08-01,0.012736917,-0.041463375,0.008935213,-0.32160968,0.041558146
1972-09-01,0.0016913414,-0.021632731,-0.0077102184,-0.26843685,0.022960484
1972-10-01,-0.017471373,-0.008326709,-0.027129829,-0.37688893,-0.018190622
1972-11-01,0.027173221,0.009654462,0.013456166,-0.43956608,0.038886666
1972-12-01,0.040171027,-0.0058093667,0.018696368,-0.21449345,0.05486417
1973-01-01,-0.012821913,0.02379191,0.047322273,-0.23633558,0.0074251294
1973-02-01,0.022697508,0.021205068,0.036079466,0.016329885,0.028219402
