,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5
1965-01-01,-6.6763916,-4.8796387,1.809967,1.5764465,0.7451782
1965-02-01,-7.6183167,-6.101959,2.2860718,0.7447815,0.33963013
1965-03-01,-8.426056,-6.7156067,2.108551,0.9219971,0.17108154
1965-04-01,-8.391327,-6.634491,2.467102,0.8684082,0.56903076
1965-05-01,-7.2232666,-5.071747,2.1507263,1.2326355,1.0375366
1965-06-01,-4.4420776,-3.1362915,1.97406,1.9506226,2.618225
1965-07-01,-1.3695374,-1.5357056,2.1820679,1.897644,3.2778015
1965-08-01,0.7505493,-0.3771057,1.8612366,2.1805725,3.861084
1965-09-01,-0.2975464,-0.8952942,1.6838379,2.4951477,3.4142456
1965-10-01,-1.7846375,-1.732727,1.3383789,2.5618286,3.0523071
1965-11-01,-3.7166138,-3.5479736,1.5439453,1.8887329,1.9336243
1965-12-01,-5.075775,-4.5169373,1.6851807,1.5280151,1.1936951
1966-01-01,-7.0919495,-5.6007385,2.4361877,1.199646,0.59552
1966-02-01,-8.448364,-6.346985,2.5850525,1.429718,-0.3680725
1966-03-01,-9.104645,-6.5675354,1.9550171,1.2822876,-0.5422363
1966-04-01,-9.191223,-5.801361,2.1886597,1.2279968,0.25421143
1966-05-01,-7.140869,-5.253784,1.6202393,1.7165527,1.4452515
1966-06-01,-3.8772888,-4.1369934,1.3093872,2.3376465,2.4863892
1966-07-01,-1.1452637,-2.6062012,1.3918457,2.4902039,3.3303528
1966-08-01,0.493927,-0.9604492,1.3275452,2.3285522,4.0855103
1966-09-01,-0.65701294,-0.20465088,1.2572937,2.5099487,4.046051
1966-10-01,-1.7120972,-1.13974,0.8824768,2.4987488,3.4382324
1966-11-01,-3.9745178,-2.9477844,1.0275574,2.2580261,1.9004822
1966-12-01,-5.3752136,-4.769043,1.0701599,1.6470642,0.53411865
1967-01-01,-7.1655884,-5.556427,1.4095459,1.5617981,0.19354248
1967-02-01,-7.7730713,-6.0091553,1.7731628,0.88119507,-0.21261597
1967-03-01,-7.914612,-6.4156494,1.6646729,0.6079407,-0.046661377
1967-04-01,-8.546509,-5.863617,1.8811646,1.0628052,0.2925415
1967-05-01,-6.5566406,-5.763855,1.6679077,1.5867615,1.1570435
1967-06-01,-4.3204956,-4.060547,1.1114502,2.1466675,2.6564941
1967-07-01,-0.7393799,-2.1952515,0.83773804,2.6867676,3.8361816
1967-08-01,1.7401733,-0.6107178,1.446167,2.0907288,4.1421204
1967-09-01,0.6164551,-0.1973877,0.83480835,2.3172607,3.6965332
1967-10-01,-1.5224304,-0.71258545,0.90756226,2.2763367,2.8642883
