,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5
1969-01-01,7.0183934531019085,7.084716784612279,5.055197043668337,7.090276264277332,8.548029428960733
1969-02-01,6.41511240186702,6.933015748305258,5.408493127123527,6.584920327147181,8.345206632228187
1969-03-01,6.567412365531946,5.55408107046467,7.661271853521546,5.77345940620069,8.40802620962363
1969-04-01,6.447382005942004,6.3364245326569675,7.673810944142621,6.4875262180268365,8.441856589124919
1969-05-01,6.864898632360286,6.125959069996553,6.148261028099092,5.958649029338714,8.607798015769811
1969-06-01,7.109055662564684,6.947091987350595,5.778738329324171,5.40998245442728,8.668572084229444
1969-07-01,7.710741061650786,7.974945358646521,2.666081628009841,5.333702505121295,8.511769184773263
1969-08-01,8.2339351008002,8.199681844432739,2.5218072609387305,5.966987151721803,8.487170451618727
1969-09-01,8.439773044108177,8.400197837578894,2.2937967100443797,6.99206899394035,8.60684000091916
1969-10-01,8.208455648931091,8.326580999489687,2.6032873657286175,7.213112622386113,8.560077032516773
1969-11-01,8.123918673635446,8.087696869281801,2.6827351889954643,7.483919766334817,8.66781399084473
1969-12-01,8.079985847567954,7.504260595794106,3.634250425682164,7.481773999693392,8.659910087400089
1970-01-01,7.147812931929151,6.296689391738179,5.597298291592819,6.316182508794947,8.517046485821353
1970-02-01,6.459718259954823,6.350865020225606,6.648175212445226,6.322791922399852,8.233629884840635
1970-03-01,6.478213542794297,6.181817905049036,6.583012265663862,6.025064155504155,8.304042407227254
1970-04-01,6.884577482356884,6.2784436689412955,6.339104304862999,5.353291557741795,8.31378426496876
1970-05-01,6.63833789146171,6.761496415285601,2.5358072428920755,5.422646398744806,8.529105318209407
1970-06-01,7.149468550436082,7.744579570529593,2.0010460939970898,5.637203047486934,8.46775003155196
1970-07-01,7.669010194362566,8.16454124106759,0.0,4.921028941753133,8.491582794337162
1970-08-01,7.95331861518706,8.12677386779546,0.0,5.4013170869627904,8.551241012550944
1970-09-01,8.256098798078973,8.24351027410395,0.0,6.56953302822491,8.583745800069007
1970-10-01,8.129918005556224,8.37191457290421,2.2792288829927196,7.536679970973245,8.616790313372459
1970-11-01,8.389591371370559,7.7193838190142126,2.147458069839146,7.512624876812533,8.919003911989998
1970-12-01,7.801526339804825,7.441013096894338,0.0,7.42021090734649,8.813155093637985
1971-01-01,6.917156874111534,6.607642871786485,3.00703129948701,6.401931183769275,8.589799161355371
1971-02-01,6.17308801343848,7.014040822313003,5.864767470010706,6.28195049512028,8.466617961778446
1971-03-01,6.042217052611772,6.568202367214078,7.212757970888128,6.340685205107225,8.276814607126388
1971-04-01,5.7034558815959855,6.893586806149524,7.631814712037874,6.199602786227004,8.435088289655303
1971-05-01,5.931777661749697,7.5149815514108935,5.552281247511741,5.936310580968886,8.468658594860855
1971-06-01,6.543265546706939,8.088512218726791,3.8799450740662444,5.33263074282737,8.63826519504791
1971-07-01,7.714750567188514,8.170662910730353,2.6397572427665823,5.708534342180788,8.626769441844123
1971-08-01,8.079447895872915,8.391601465337962,2.461946756607106,5.762159108066215,8.314095144238491
1971-09-01,8.187365848692775,8.008648961239112,2.228894674397075,7.01182907884036,8.509991074878068
1971-10-01,8.08752742648684,8.352076086353991,2.6852813977103427,8.012720880244776,8.640610127470017
1971-11-01,8.527471325967662,7.960429505041518,2.7417295781340103,7.716051889010177,8.816254830156351
1971-12-01,7.922521118601701,7.555147029101064,2.3457507397529858,7.262879009127455,8.763485183152167
1972-01-01,6.854474942246021,6.896937826762681,5.236829998961061,6.922583513328739,8.593973709466377
1972-02-01,5.708863734252567,6.600793155126837,7.453745961737279,5.95474763016647,8.075692225394333
1972-03-01,5.015679027292585,6.67783332886832,8.24605674080705,6.038815271226908,8.010665297913535
1972-04-01,5.843235519342716,6.714455322613387,7.717829738688558,6.33313319440953,8.26433325545503
1972-05-01,5.432760435280104,7.126125805398873,7.424183076045896,4.812647453144493,8.491326560471293
1972-06-01,6.716743053397242,7.209692310534097,7.2678754122130105,5.484202398994802,8.711366717304042
1972-07-01,7.346302053939289,7.660522583303788,5.693309332137038,5.200328685297042,8.566251555110062
1972-08-01,8.038088205553526,8.075957612325894,5.86545018531429,6.107034073167755,8.476480570284343
1972-09-01,7.970477888792282,8.323005839208006,4.828247396770443,7.058000828664786,8.51252983904901
1972-10-01,8.049862076666578,8.239358084227435,5.347451304928554,7.528796619135565,8.613943802516978
1972-11-01,8.058187072917601,7.742388283262429,5.405455313056253,7.308871107108532,8.565019449788801
1972-12-01,6.7843855793430645,7.242522716302722,6.194219767490555,6.36183658705184,8.684015572026805
1973-01-01,5.865891541131891,6.749512588674109,7.206893837543348,6.042450270180632,8.365271420434839
1973-02-01,4.934412991447794,6.5140427101642455,6.606511055484858,6.373162116509336,8.196797392537029
1973-03-01,4.4954907468198915,6.533399370694184,7.399886730201317,5.456237414109632,8.108649828684301
1973-04-01,5.562284252623985,5.914562326710575,5.920614563699975,5.48038309945251,8.51182696767379
1973-05-01,6.487426333153202,6.746061592914613,5.037657501068244,5.409697505350069,8.572178751426888
1973-06-01,6.706882579758519,7.683728967269456,2.6334217385470997,5.423762312488983,8.467655330386249
1973-07-01,7.545308002668345,7.7573373594609025,2.401215546591776,5.017313724354041,8.691096822539826
1973-08-01,8.397378971961881,7.98580015419745,0.0,5.683112497266596,8.533625301122045
1973-09-01,8.177930427266752,8.308449490072068,0.0,6.967671855909877,8.562194302104693
1973-10-01,8.100716417610558,8.215587112357682,2.3210416321695395,7.861191866405501,8.624278407146262
1973-11-01,7.98909740488481,8.311265686933522,2.0367620826695894,7.73566445995052,8.761915799764928
1973-12-01,7.7756047926904195,7.492627062114425,2.285133027624709,7.174109669242879,8.77429396727303
1974-01-01,6.411014859712435,6.918317007292237,5.016075720979732,6.633462394364734,8.605713717641043
1974-02-01,5.403546567603126,6.32207334712984,7.068150652235696,6.181521320323193,8.21856026631988
1974-03-01,4.359078681855114,6.7458182580383514,7.912925348810171,5.9706665585462195,8.142402831757083
1974-04-01,3.993121196293134,6.690630378337834,7.644818165016358,5.563171133913064,8.24225997006126
1974-05-01,5.096299686408258,6.953495537165689,6.763536678175282,5.645261381407073,8.438399238916565
1974-06-01,5.643494708545778,7.902077340680634,5.487660460090396,6.00464487373918,8.516905499528699
1974-07-01,7.4908710681165465,7.947581752061323,2.619884032311295,5.207358939388739,8.650920976347587
1974-08-01,8.342899924119294,8.09730055414609,2.3228412717840294,5.531692185330864,8.515280186902018
1974-09-01,8.318015805817215,8.056168859767347,2.6037727820808247,6.735599514535488,8.473402911441013
1974-10-01,8.641047596848082,7.984931127156487,2.228912079642841,7.375022543362166,8.762953865208845
1974-11-01,8.265804039499105,7.589101072800914,2.409551626954897,7.463830008075878,8.754364889813909
1974-12-01,7.453798726807443,7.747352053927864,0.0,7.217182300110277,8.750716990670892
1975-01-01,6.62780424132022,7.033954056001775,4.7826703440248926,6.685908732507459,8.574437525920333
1975-02-01,5.6588305453170795,6.37599154633409,6.771652123871054,5.885755856917661,8.258405205323074
1975-03-01,5.061809096099927,6.629623982288466,8.078345460793413,5.533736185699726,8.123926985842264
1975-04-01,5.394666227703263,6.187393987373721,7.278148666361877,5.538505157960106,8.164874706809325
1975-05-01,5.507294395461485,6.973895685570886,5.200731426038135,5.565081825745976,8.39799078759405
1975-06-01,6.387442282185302,7.807556505562082,3.0487712099904334,5.863422789525051,8.598312220182397
1975-07-01,7.694643115211654,7.9448987224212635,3.003838688529891,4.892421895173505,8.63569444569119
1975-08-01,8.097561173773116,8.261784545432574,2.4652671838150515,6.123190332712788,8.42297023098395
1975-09-01,8.224365651499019,8.458903446173938,2.3151476379541758,6.57322051393409,8.4769537048117
1975-10-01,8.390252524612007,8.548010057548172,2.368520869822635,7.39715016248603,8.741167675408144
1975-11-01,8.245428486095115,8.209428936061787,2.546506390898098,7.59003864622753,8.607642597182373
1975-12-01,7.665560361236984,7.466318167670144,2.5777310129475013,6.986929387631311,8.684423383389479
1976-01-01,6.601064323982463,6.927586905938672,4.856438094207796,6.732768287698814,8.438389997216671
1976-02-01,5.74089822385854,6.5896555604477705,7.124042739171679,6.27212474102678,8.191298069213682
1976-03-01,5.197516808755903,6.762242980014063,8.028876490786812,6.071054810612138,8.137614970226599
1976-04-01,5.610368931112869,6.526810996434137,7.817044445124012,6.130053566080401,8.29572633226725
1976-05-01,5.448285941748292,7.207064727738649,7.24827978616842,4.9300855638311365,8.112030852495026
1976-06-01,6.160332657591755,7.798366859386511,6.716450329967121,5.886724076942313,8.425688717280828
1976-07-01,7.09846744817962,8.381496872861396,5.735602779760306,6.300219721484082,8.130435132966802
1976-08-01,8.0191791612865,8.015094122063973,3.6436733016618446,6.982894541254683,8.283528310630864
1976-09-01,8.333105516715216,8.002921437576926,4.133722303934568,7.87757367266792,8.32492113221748
1976-10-01,8.128289260217084,7.840775577375982,3.16800693237245,7.80403843966084,8.764562505940253
1976-11-01,8.113102598112754,8.157036188303127,2.852332590494883,7.417082381830797,8.673820584994901
1976-12-01,7.322663902210328,7.916931626862735,2.9027012832043857,7.361453111333768,8.469140482958968
1977-01-01,6.270068814343752,6.928225986835508,5.409840130480603,6.443664962703739,8.197195549410884
1977-02-01,5.686241957195899,6.1261853710359615,7.195187956893577,5.380168058663851,7.749283870553669
1977-03-01,5.588721971970768,6.691322781549877,8.125174682941791,5.633229772181618,8.035680473681994
1977-04-01,5.827832824795936,6.393534140024506,6.668958678369697,5.889751286636309,8.184829008628075
1977-05-01,6.6327413406108136,6.947943544362697,5.517788613830967,6.291005576154234,8.465776382913917
1977-06-01,7.292020541641681,7.928458568165261,2.7387727514884133,5.758090039786325,8.595092844932081
1977-07-01,7.622286298413533,8.031875960235682,2.3673120806900783,5.07145458023489,8.680057049977423
1977-08-01,8.186041927743029,8.063121281653164,1.9805410373292756,5.059088721881525,8.463395106139577
1977-09-01,8.330251366128845,8.296068286345069,0.0,6.928854912496019,8.495805531085152
1977-10-01,8.186995319330531,8.36364044068744,2.571342638297238,7.237068814987588,8.604510873899212
1977-11-01,8.109393014706267,8.097356333212533,2.858596311468568,7.5561356033615645,8.743820896012343
1977-12-01,7.6408687733192115,7.161480829599455,2.4002078696671787,7.24753807722222,8.778606175996396
1978-01-01,6.804448540261464,6.8102806814263515,4.711750590146443,7.006042035157861,8.447432814589519
1978-02-01,5.811368766974285,5.889648191614755,6.727516382214253,5.433240471408778,7.98636171868975
1978-03-01,6.1597020287258575,6.057997875298304,6.281681214805865,5.954485582853416,8.187829521926973
1978-04-01,5.900748679713978,6.353708811361288,5.096488778377937,5.341434250741357,8.225366631617637
1978-05-01,6.016064313791028,6.997014565745043,2.229134865052176,5.628490326327849,8.346480399389232
1978-06-01,6.768155528865067,7.342348479595326,2.339204216276557,5.149395129873806,8.576083899025834
1978-07-01,7.538650755461208,7.77222137922443,2.47431697199334,4.723412444873124,8.454101742954656
1978-08-01,8.062983357443148,8.325325826946248,0.0,5.993578760408599,8.442880003189934
1978-09-01,7.9331833344101845,8.337286290105835,2.2758139005760496,7.3851948020975104,8.323173650438342
1978-10-01,8.31996040194672,8.432788071236983,2.458105536466878,7.6241411459814525,8.307722932682045
1978-11-01,8.292678425082048,7.879546657165442,2.6130893556584693,7.778376201272605,8.498011726822073
1978-12-01,7.574323617051565,7.457420487007127,2.6336963101356585,6.870813718960938,8.447172461540106
1979-01-01,6.646431987902459,6.9737900145157,4.174036779983429,6.802572080362918,8.399236875455037
1979-02-01,6.402453003730057,5.959696458230331,4.746086089346418,5.117975460318942,8.28334539425374
1979-03-01,6.092019835958474,6.291445514601906,6.390254668023498,6.055473708466511,8.170112566907866
1979-04-01,6.912223576340629,6.174272665036307,6.530084154824256,5.712757006184595,8.267764065981819
1979-05-01,6.764761419531801,6.43128907868293,4.868138324715155,6.136353554675585,8.39462025411041
1979-06-01,7.383076058948489,7.328417731943304,3.2511435228531456,6.181344715416899,8.635261975236435
1979-07-01,7.887863376033565,7.7543082764422895,2.4284357876155545,5.551133224141167,8.554228053796724
1979-08-01,8.060798423987286,8.080487175718355,2.516262931425033,5.549044238139901,8.359692646165492
1979-09-01,8.449492530130511,8.17251961427525,2.5359962674275733,7.187474672740837,8.551468261628642
1979-10-01,8.565544154862,8.208370883684278,2.8645861946434112,7.529736414739342,8.643173131505355
1979-11-01,8.360991412467039,7.7743205741396295,2.3354452185224726,7.401259833527331,8.852296659768237
1979-12-01,7.905432018970129,7.207611095702111,2.3806509080153755,7.381207085086441,8.782836694871799
1980-01-01,6.821724243331811,6.802379569296229,5.153571496243648,6.959832308421883,8.663011550258318
1980-02-01,6.755103347410519,6.109721484764645,6.076156921987016,6.426877561403583,8.443267106763292
1980-03-01,6.003626579947837,6.668957941473598,7.487887612242799,5.944428362078163,8.25581092011051
1980-04-01,6.683980948792895,6.124958254601414,7.066109115514014,6.284299130770736,8.49413488262823
1980-05-01,6.600119777252097,6.395053618168314,5.466816919822749,6.1740633335755355,8.570481812224752
1980-06-01,7.086531223505077,7.748629132241828,3.1030706445868024,6.105073988367804,8.708741435061025
1980-07-01,7.709182325270188,7.904467482626991,2.3266439765421896,4.804321213133752,8.748008127692849
1980-08-01,8.273895119542296,8.241587250230797,2.036260602221644,6.049745843839321,8.475172548937069
1980-09-01,8.335164847494505,8.304280229140621,2.2406018150930933,7.221831604056995,8.400089515793429
1980-10-01,8.128289078715417,8.291798536422558,2.418549437695117,7.614606731820236,8.574244336044796
1980-11-01,8.290180293989572,7.889037976006124,2.438834162049398,7.324765561382125,8.630862717471729
1980-12-01,7.732939219920177,7.597878806290626,2.0706759084765114,7.595509897986712,8.567800592618223
1981-01-01,6.962610529088322,7.23220902498008,2.611271896315907,7.490923459495759,8.505871092423636
1981-02-01,6.042715875003978,7.329816988882433,5.680439963675628,6.697219218120324,8.319095880835198
1981-03-01,6.230066553635057,5.790816883849152,7.204902916998328,5.6536435992710965,8.570909122649272
1981-04-01,6.487402231537348,6.627370782282237,6.053644693823174,6.4350960241337125,8.330988141086964
1981-05-01,6.649715032607586,6.548539971726206,5.00933687716206,5.977517243787145,8.420746074052696
1981-06-01,7.158465443196034,7.608218806052205,3.5318803563156287,6.119739162071269,8.360200501596157
1981-07-01,7.742011312791776,8.033475336256918,2.392721549368598,5.044392701091329,8.513282773195154
1981-08-01,8.01324083645172,8.311850274369188,2.0981211883074056,5.961632389098029,8.431834105414374
1981-09-01,8.420727620443497,8.463666793557087,0.0,7.0416863797248155,8.488518334793225
1981-10-01,8.436022306764324,8.22432370655621,2.750156567175928,7.746225782556227,8.486336332911021
1981-11-01,8.070446464402101,7.6112043710015245,2.3184989737926505,7.57210121037052,8.631371453658062
1981-12-01,8.056996005186898,6.9737155658011165,2.6274131240500194,7.121001887928538,8.643216939919103
1982-01-01,6.667109251681855,6.729565483897616,4.60910328690457,6.9366701689806485,8.409725326775284
1982-02-01,6.152506202595533,6.22953005815993,6.4197162748778664,6.496647605624352,8.15234553195559
1982-03-01,5.612127308955284,6.652634017362733,7.10454710551667,6.3427842870014235,8.222421367282243
1982-04-01,5.759304243631694,6.810345779710545,6.738278242146004,6.3559631805895584,8.246290448923835
1982-05-01,6.446186238766595,6.330583217262267,6.68528880116926,5.7456699780326845,8.385390877570767
1982-06-01,6.823629785426058,7.733494270639891,5.340627883973537,6.199067853693824,8.499621239657852
1982-07-01,7.21409415569467,8.090720734547084,2.7790995286941653,5.9237402687198175,8.14559426005562
1982-08-01,7.979937418377536,8.077298031492447,2.7904130346773823,5.569542063188158,8.339573241592714
1982-09-01,8.052857652104523,8.276456782589642,5.559987621810072,6.855108331998717,8.307635993542664
1982-10-01,8.200792879165562,7.954052474069329,6.0300376466907775,7.6142635988593,8.441565282073217
1982-11-01,8.136223309313161,7.614490297895152,6.898607820167475,7.626716968957907,8.563145412695254
1982-12-01,6.946756958349112,7.3447845517179955,7.143166165398052,7.316420589094228,8.54228832705652
1983-01-01,5.757022336204119,6.441947927734577,8.222099320781437,6.997761554447149,8.370054114092218
1983-02-01,6.0280074181652905,6.338556131473361,9.027609752978512,6.545868160489996,8.109967732497937
1983-03-01,6.259088123604206,6.050900737915111,8.848240801568753,6.356029650491474,8.311161973163529
1983-04-01,6.099007673604796,5.9722658640714865,9.01629176518375,6.5528997132198255,8.516260454824542
1983-05-01,6.275637420713877,6.23837665490187,8.511117510136879,6.140882467612567,8.488397603633134
1983-06-01,7.0741889606366,7.226051773010077,8.491104545108737,6.164182936151332,8.512890666440672
1983-07-01,7.471153944095634,8.076575311164952,7.250462897348809,5.625726634022028,8.396616802729064
1983-08-01,8.250706697913683,8.164723116602197,3.8743226198657763,5.535701172003549,8.298388341230838
1983-09-01,8.407529837592008,8.246002897551051,2.1407052865773526,6.735111537309209,8.476200145332022
1983-10-01,8.213023421865708,8.30218268204363,2.639044084967393,7.546331731039565,8.524248776624294
1983-11-01,8.69675813518169,7.918897669946583,2.3973462499986082,7.594697160968478,8.462996670836619
1983-12-01,8.257842891272077,7.236374237205502,2.456665994436547,7.464099053828676,8.647683227279899
1984-01-01,6.6109893488349805,6.992456347306163,4.0811283796989635,6.9987464818245835,8.427755553064
1984-02-01,5.775482480761129,6.958594992268006,7.372510746154628,6.289578653947178,8.146023001780268
1984-03-01,5.262786169739468,6.5767515366433065,7.996784021390016,6.107785453201942,8.238427358803497
1984-04-01,5.599135507685049,6.189190117701547,7.093146630741948,5.2098605762520815,8.228550840629307
1984-05-01,5.627623712427657,7.039075620995584,2.4957282708316324,5.7848573310724225,8.12496757940096
1984-06-01,6.735308691366061,7.34636658366411,2.395652367872473,4.405449516568258,8.379585651703385
1984-07-01,7.893901531829117,7.775130674363575,2.191096731748012,5.196969013881396,8.669527619189836
1984-08-01,8.264608621880079,7.933143717744345,2.2485254997599897,6.187500614432006,8.6738524855164
1984-09-01,8.467393738580935,8.180165829803734,2.37347994865226,7.183615736220509,8.679613979716216
1984-10-01,8.3261858560802,8.28709689116508,0.0,7.509469286096574,8.666435006736211
1984-11-01,8.292473737960695,7.624741492727437,2.37039273099525,7.042082690036013,8.510500283057697
1984-12-01,7.578296814262891,7.796049756112233,0.0,7.342701068295953,8.795854304589907
1985-01-01,6.449568820351267,6.655515075084913,3.340600455360038,6.534347242643881,8.585305778839098
1985-02-01,5.8077686863534455,6.698399076199258,5.061496528476875,6.475052908912276,8.339170217169324
1985-03-01,4.630939051412592,6.840622983558215,6.519220765976195,6.200993541041979,8.175385910289776
1985-04-01,4.790504502188574,6.769243608518117,6.9615441305308146,6.022505313443168,8.410501507620614
1985-05-01,5.14078949480652,7.343205543298874,2.6267765242571586,6.014357916795474,8.489319985139996
1985-06-01,6.280998399654151,8.017063083959947,2.452425265520016,6.527728240378171,8.46944764724703
1985-07-01,7.701327622521668,8.282950840367008,2.13028112825266,6.050912563423049,8.593772199628633
1985-08-01,8.366681227962346,8.164225172441297,0.0,6.018455864075233,8.526390984524069
1985-09-01,8.267279139506938,8.504004155944195,0.0,7.069378809056148,8.470475221982056
1985-10-01,8.186671682084823,8.336572048996832,2.3680269777874323,7.703352254968282,8.507154976796773
1985-11-01,8.486007159425679,7.5121177298903605,2.218881802110969,7.920036816111906,8.58324688869607
1985-12-01,7.707928903576581,6.657273502279156,2.3708533269904066,7.485727758750171,8.508483363161648
1986-01-01,6.394707640885879,7.088426910952964,4.314823793249465,6.993695150480474,7.948065994354151
1986-02-01,5.275184560802016,6.504336536100561,7.014072931045171,6.110819700050251,8.030351361055672
1986-03-01,5.085604606261344,6.495040179348048,8.121796330059306,5.751411961240042,8.140039552239003
1986-04-01,5.23605291952831,6.410784784662353,7.310303609212434,6.092666314382111,8.097904623557206
1986-05-01,5.186112302879218,6.660939164132386,5.473153288527165,5.466639330506012,8.417991866680834
1986-06-01,6.329641086561167,7.863585014868125,2.7300933155565086,5.475649718085929,8.294826854233756
1986-07-01,7.648634778759853,8.262817312615406,2.74856272981406,5.121014106745768,8.172984257976136
1986-08-01,8.012947590646954,8.231870842261607,2.317354483484353,5.617608755923234,8.425158317026485
1986-09-01,8.253136180591145,8.341972676488199,2.52888933783889,7.000677516880617,8.368324583730912
1986-10-01,8.286693064419765,8.041854680886667,3.056850102438022,7.495834775021364,8.565722140090044
1986-11-01,8.063792176731768,7.917534738116484,2.950334413401364,7.338988013901468,8.597521782609773
1986-12-01,7.1475167453903,7.503367289094411,4.793707247134089,6.543109664002506,8.373991551287805
1987-01-01,6.6280132132454685,6.458200687390907,6.4600550790965565,6.063885101866022,8.139965020712616
1987-02-01,6.761514676761435,6.395321885755216,8.266322709859164,5.772174228787681,8.192873497504149
1987-03-01,6.50628870059147,6.20281116648297,8.17820321902876,5.637813974630556,8.229698861871483
1987-04-01,6.6130414749958675,6.345614822464255,8.402799686793031,6.049921546003028,8.224001847015648
1987-05-01,6.646736820004133,6.794955284969981,7.67477394015725,6.478632731079383,8.533325152634637
1987-06-01,7.68838090350607,7.222455719283836,4.69971094003273,6.477406276188302,8.642446377849494
1987-07-01,7.8382742236879235,8.143262380744021,2.7775962276887842,6.264812824639088,8.506419697701359
1987-08-01,8.525146735418936,8.21510326528583,2.5970415548143095,6.238038978130028,8.541915103499534
1987-09-01,8.194982046527025,8.471498235478057,2.9100661227596514,7.105398047127554,8.752118967930631
1987-10-01,8.149354061053195,8.0524228661371,3.2793716233032533,7.6495715856724456,8.864224072031032
1987-11-01,8.309785308023098,7.787866180650821,3.260051845270743,7.541721450333479,8.858848718873578
1987-12-01,7.93933723040302,6.914524077149048,3.4273908638608592,7.088779609967765,8.7683550428592
1988-01-01,6.665323831176241,6.550909591537826,4.613777305054405,6.636552830425042,8.541205594072208
1988-02-01,5.3514617027252145,6.541226876687344,6.300645173921806,6.665615254085443,8.17547637974862
1988-03-01,5.6347818941885475,6.417852162986575,6.843418643565495,5.261197351442852,8.340505584057492
1988-04-01,5.975827051280404,6.347859380716091,4.055662894454948,6.092251545588704,8.436722129618358
1988-05-01,6.026925761636372,6.639848106381566,0.0,6.119745541142427,8.495459171043398
1988-06-01,6.961531377156712,7.246137432920805,2.403325123012985,6.134120244450281,8.682491253566035
1988-07-01,7.676580653485522,7.596833156902907,2.06867490367783,4.7199735095947855,8.617527526123354
1988-08-01,8.023914946126942,8.062927216046882,0.0,4.97038953813394,8.533891326729162
1988-09-01,8.154814778850252,8.135644252233288,2.123190968993918,6.607431839760288,8.618365830322647
1988-10-01,8.065221645961014,8.083281307384832,2.2739979580000824,7.261951047787067,8.658604072683712
1988-11-01,8.166859138413967,7.881504981295641,2.4693283323534856,7.067711692853898,8.696966017577001
1988-12-01,7.73225768476231,7.323708121344779,2.271685591745572,7.0859566958651845,8.712777339106571
1989-01-01,6.291679945269495,7.0202310955546485,4.726002414374654,6.641921510071137,8.36509978327304
1989-02-01,5.142045114598168,6.7340555203576615,8.211883516912922,5.9000436899461075,8.182309822673268
1989-03-01,5.27739292931011,6.770500339685406,8.14887530211638,5.610117979103495,8.326717246184371
1989-04-01,5.824662639624456,6.553216679696829,6.669980286252829,5.655384492996677,8.186556640632821
1989-05-01,5.428634198141729,7.272640178639429,4.804554649436349,5.980339405351823,8.22359410634687
1989-06-01,6.9562023542880915,7.875748332949246,3.665694999238352,6.763223589575723,8.352358109513412
1989-07-01,7.870871148942864,8.197784649355,2.4558271126616678,6.541729546508975,8.548017195073301
1989-08-01,8.304267168279397,8.098905528087903,2.5536119634135126,6.812860036116314,8.438012073219063
1989-09-01,8.016265530503473,8.110206203294124,2.471094846962063,7.666004285405938,8.736421732377798
1989-10-01,8.220515381829046,8.0634530052663,2.5327129859992055,7.712642467495727,8.587833422539907
1989-11-01,8.35119936220618,7.7349410080247605,2.4057178351071724,7.653060734683179,8.704798675644412
1989-12-01,8.08662909300843,6.634706060602262,2.537099272106066,6.53962615092137,8.600123482602822
1990-01-01,6.849768976858299,7.116262324765061,3.8821825824253744,7.080779058217616,8.102853948672808
1990-02-01,5.681311206172574,6.523761222193798,7.039133178782176,6.1051232855973305,8.20668834385358
1990-03-01,5.758339349167168,6.399165698035343,6.840810493849283,6.192190798069735,7.978010429965677
1990-04-01,6.0448579981068145,6.500998689811735,7.229031754370463,6.281324434742185,8.243687258488565
1990-05-01,5.984587950567912,6.354087231940769,6.477037042963421,5.907005277419241,8.500125132869083
1990-06-01,6.309962323454672,7.390308815029116,1.3710540673345484,6.07379264577909,8.555761885867275
1990-07-01,7.51029572767482,7.801642604209674,2.5145127688689355,5.70785760129252,8.58427684839708
1990-08-01,8.303492674465748,8.033834838467675,2.137680325575742,6.533656601073443,8.454942552969014
1990-09-01,8.706540873366686,8.472286781094569,2.6116060651937705,7.338254181631659,8.59144203087797
1990-10-01,8.374487681046185,8.136053798481917,2.7676723969986496,8.009471628414671,8.52326849913488
1990-11-01,8.090181687170682,7.615170158435547,2.2224143298253027,7.649823228222091,8.577765277785533
