,mgu500_cluster1,mgu500_cluster2,mgu500_cluster3,mgu500_cluster4,mgu500_cluster5,mgu500_cluster6,mgu500_cluster7,mgu500_cluster8,mgu500_cluster9
1965-01-01,-1.030443,0.80819035,1.1259263,-2.7071118,-0.12122841,1.1542782,1.3742495,-1.1503677,0.8173149
1965-02-01,-0.9756943,1.534584,1.5805336,-3.2050614,-0.39627418,0.16848163,2.0162394,0.20204774,0.26396522
1965-03-01,-1.101485,1.2517176,1.2311866,-2.8179123,-0.2662468,0.7671291,1.4759251,0.008473205,0.15740165
1965-04-01,0.0335659,0.6107052,0.46145058,-1.8816496,-0.08701096,0.9049776,1.5195935,-0.45884362,-0.25190774
1965-05-01,-0.090595625,0.7570267,0.21606064,-1.1715502,0.045949556,0.45721397,0.9492977,0.47024935,-1.2891941
1965-06-01,0.04627533,0.99655074,-0.027374268,0.120902635,1.0112156,1.1757866,-0.30437508,0.756049,-0.6709936
1965-07-01,0.32653505,0.34804305,0.40670204,0.53510016,0.4480896,1.673736,-1.09399,0.74301374,0.0071697235
1965-08-01,0.14990616,0.6227627,-0.11601448,0.5158733,0.22974777,1.6434288,0.12057686,0.39105988,-0.6661053
1965-09-01,0.12383556,0.7922222,0.06028824,0.27602273,0.5113106,1.3716425,-0.067783736,0.6149418,-0.16098633
1965-10-01,0.62080765,1.1943619,-0.4363575,-0.8313282,-0.43049163,0.9942697,0.677837,1.2090269,-1.0392414
1965-11-01,0.32751256,0.7452949,0.46699065,-1.9422638,-0.08701096,0.87662584,1.5026474,0.5686663,-0.22811814
1965-12-01,-0.571925,1.2236913,0.43733558,-2.4454274,-0.21736412,0.50446737,1.8089778,-0.52010953,-0.6661053
1966-01-01,-0.0032821656,-0.02921238,1.3460709,-3.2212486,0.019365693,1.3299875,1.6257229,0.29671994,0.765432
1966-02-01,-0.8215597,1.3122631,0.6206829,-2.4420307,-0.19102974,0.77002734,1.5699238,-1.5154375,0.03774643
