,mgu50_cluster1,mgu50_cluster2,mgu50_cluster3,mgu50_cluster4,mgu50_cluster5,mgu50_cluster6,mgu50_cluster7,mgu50_cluster8,mgu50_cluster9
1965-01-01,1.1992502,-1.3152647,0.5008823,0.38714904,-0.79743636,0.40637627,1.0789993,1.0985521,-0.4057247
1965-02-01,0.74399126,-1.4156367,0.48361054,0.36173058,-0.9131247,0.6840288,1.0079569,1.0164297,-0.57225114
1965-03-01,0.26038057,-1.247155,-0.15903091,-0.2391983,-0.7351925,0.14012985,0.94375783,0.67490387,-0.5526978
1965-04-01,0.50186,-1.0398934,0.18119125,0.11927338,-1.0209919,0.13491555,-0.24278298,0.18151703,-0.33370438
1965-05-01,0.6462265,-1.3507859,0.22909546,0.1267685,-1.0864944,0.56768876,-0.120902635,0.25842515,-0.55823743
1965-06-01,0.6954346,-1.0695484,0.30600435,-0.16880722,-1.2083752,0.9007416,-0.77690583,0.51717645,-0.2101944
1965-07-01,0.946365,-1.032724,0.22974777,-0.062569425,-1.1708984,0.96200716,-1.1806751,0.95320857,-0.30665588
1965-08-01,1.0548843,-0.8991119,0.6654533,0.40246582,-0.9610298,0.9290932,-0.97732353,1.2067459,-0.3095894
1965-09-01,0.7746242,-0.52793044,0.6986939,0.63710177,-0.69967115,0.9258339,-0.5269531,1.1223419,0.30893785
1965-10-01,1.3713167,-0.22616272,1.066616,1.0154526,-0.24147949,0.7961327,-0.08798905,1.6398443,0.54064023
1965-11-01,1.115824,0.29296952,0.8261139,1.2331421,0.13328628,1.1663358,0.100372314,1.2116339,1.2403114
1965-12-01,0.9023708,0.51554716,1.500692,1.3126576,0.33403015,1.2500881,0.25093,0.74008065,1.5792297
1966-01-01,0.5392815,0.87177885,1.0244057,1.2410374,0.6837028,1.0070095,0.5179474,0.748036,1.4868816
1966-02-01,1.2282362,0.7903778,1.006025,1.0411453,0.48479614,1.2357855,0.30787963,0.99716246,1.1340344
1966-03-01,0.5606165,0.6774666,0.740815,0.88917506,0.39650193,0.79661405,0.20021972,0.42637062,1.1711247
1966-04-01,1.0460685,0.5514267,0.63184243,0.88326645,0.21564713,0.8701378,-0.239608,0.7841412,1.217733
1966-05-01,0.97385824,-0.37615126,0.6810768,0.6384071,-0.9951927,1.1980397,-0.9233109,0.6830467,0.57276154
1966-06-01,0.7651035,-1.8462937,0.6183853,0.50810015,-1.961174,0.8149948,-1.4133583,0.796286,-0.16345902
1966-07-01,1.0998981,-1.983165,0.5957367,0.17035142,-2.0918095,1.1428963,-1.7455266,0.9620422,-0.7897209
1966-08-01,1.1268132,-1.771785,0.81400985,0.23304291,-1.7018722,1.0706856,-2.0681767,1.1031806,-1.2003365
1966-09-01,0.63610953,-1.3693756,0.32330626,-0.23862305,-1.1855663,1.0011017,-1.1307522,0.8556957,-0.9082123
1966-10-01,0.55405235,-0.95022583,0.8097431,0.44245416,-0.9830486,0.8730915,-0.58785975,0.59737855,-0.51171076
1966-11-01,0.6699173,-0.66958886,0.66663516,0.2799801,-0.38501358,0.7050377,0.20678501,0.7112743,-0.7076637
1966-12-01,1.4911486,-0.47396392,0.17396203,0.031510163,-0.051203918,0.3905937,0.96663725,0.99256724,-0.27341574
1967-01-01,0.7232954,-0.88362825,0.46728438,0.19853859,-0.023511123,0.7500719,1.4132828,0.09273853,-0.7268871
1967-02-01,1.1262506,-0.93946743,0.3732399,0.39022025,-0.66321105,0.5662273,0.6445978,0.714152,-0.03494034
1967-03-01,0.63676107,-0.54141027,-0.19331399,-0.19102821,-0.25078583,0.008163452,0.8526064,0.42091522,-0.55512506
1967-04-01,1.0028172,-1.2278057,0.23609123,0.11167832,-0.8150541,0.7739094,0.46532536,0.3657295,-0.76248056
1967-05-01,0.6449245,-1.6572113,0.23119354,-0.040164948,-1.6248833,0.4865509,-0.27984828,0.25764313,-0.8310547
1967-06-01,0.83301353,-1.6457825,-0.14857712,-0.42679366,-1.9530602,0.77717435,-1.4730406,0.72100943,-0.8222374
1967-07-01,1.139312,-2.3031154,0.14139405,-0.26221466,-2.5117774,0.98355025,-1.7156626,1.0044495,-1.0952294
1967-08-01,1.2539288,-2.0918412,0.3618103,-0.09143219,-2.3488317,1.0282875,-1.5079806,1.2101727,-0.88264847
1967-09-01,0.8545658,-1.8230957,0.6863953,0.13910751,-2.1349454,1.0162052,-0.98812234,1.1239647,-0.72558135
1967-10-01,0.57765675,-1.8603218,0.8679539,0.48459166,-1.8919964,0.9303242,-0.32197246,0.7709707,-0.34874955
1967-11-01,0.09665718,-1.8923229,0.87873,0.7530109,-1.8694649,1.3411165,0.49634704,0.5152866,0.23119316
1967-12-01,0.087840274,-1.5347573,0.63218915,0.50320435,-1.3208708,0.84803486,0.99922484,0.011429024,0.14237328
1968-01-01,0.015316391,-1.1585792,0.7763977,0.9397728,-0.48684424,0.047772598,1.2760051,-0.08752251,0.35628968
1968-02-01,0.3938511,-1.1005955,1.0272954,0.9266445,-0.70346224,0.5357105,0.9503487,0.20932464,0.32164535
1968-03-01,1.0076027,-0.96602935,0.1553524,0.195467,-0.84313357,0.88324773,0.8143242,0.95253676,0.015681077
1968-04-01,1.4977291,-1.036412,0.3832756,0.32966843,-0.9962982,0.59952927,0.013858032,1.4029129,-0.12873153
1968-05-01,0.97842866,-0.6458435,0.38692245,0.20713654,-0.66626513,1.015261,-0.39640427,0.6122929,-0.2961174
1968-06-01,0.83948743,-0.75159913,0.35847777,0.16629258,-0.7567047,0.85006255,-0.61630404,0.672464,-0.19218445
1968-07-01,1.0553757,-0.95253676,0.6352676,0.18780899,-0.74795306,1.2326088,-0.5546738,1.1691551,-0.71877897
1968-08-01,0.865744,-0.95654833,0.65423125,0.2953888,-0.9335739,1.0469879,-0.42010802,0.95545423,-0.09080505
1968-09-01,1.012344,-0.56962585,0.6611595,0.5765549,-0.6626183,0.8416748,-0.1294609,1.2741817,0.4700691
1968-10-01,0.97186434,-0.28444824,1.4189583,1.2362556,-0.21114807,0.8788719,0.08825226,1.1210175,0.47481003
1968-11-01,0.902211,0.09518127,1.6574574,1.459438,0.10612106,1.796764,0.20713654,0.4354248,0.84750974
1968-12-01,0.5626968,0.6006233,1.517421,1.1093479,0.49705505,1.9568573,0.37233505,-0.96748847,1.1388862
1969-01-01,-0.0617012,0.6773888,2.0729663,1.635086,0.5682503,1.9120785,0.5427063,-0.43356818,0.97992325
