,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9
1965-01-01,6.1746345e-05,2.0944815e-05,0.00013448476,8.188583e-05,0.00025198504,6.320153e-06,3.5912602e-05,1.0873779e-05,0.0001025698
1965-02-01,6.0938728e-05,1.751693e-05,0.00014650928,7.4913405e-05,0.0002759354,9.7390675e-06,4.4168246e-05,1.684117e-05,0.000120391225
1965-03-01,6.3980755e-05,1.5408154e-05,0.00012674958,8.5053485e-05,0.00022678741,1.0205689e-05,4.403364e-05,2.1094622e-05,9.623449e-05
1965-04-01,6.693304e-05,2.328691e-05,0.00010890124,7.282257e-05,0.00019220344,9.478836e-06,3.765347e-05,2.4459694e-05,8.645335e-05
1965-05-01,6.072336e-05,3.12195e-05,0.00010479137,7.636711e-05,0.00017922773,7.217504e-06,4.211331e-05,3.0786032e-05,8.49458e-05
1965-06-01,6.367565e-05,4.1951836e-05,0.000105123385,6.4064414e-05,0.000114752955,-6.3953325e-06,4.735385e-05,2.2018894e-05,8.554703e-05
1965-07-01,5.9251703e-05,4.073144e-05,9.004786e-05,7.412373e-05,8.931301e-05,-2.3572488e-06,6.279728e-05,1.0254602e-05,8.435355e-05
1965-08-01,6.955331e-05,3.8021437e-05,0.000107519314,8.086285e-05,9.5127856e-05,3.5652788e-06,4.6052683e-05,1.996396e-05,7.890662e-05
1965-09-01,5.0340997e-05,3.536527e-05,9.773818e-05,7.63043e-05,0.00013071686,9.4501e-07,5.2737963e-05,2.2359889e-05,8.4165105e-05
1965-10-01,4.353009e-05,3.4458946e-05,9.243482e-05,8.009112e-05,0.00014763194,1.1587612e-05,4.7685866e-05,3.223974e-05,8.220888e-05
1965-11-01,5.655067e-05,2.7935192e-05,9.376291e-05,8.733276e-05,0.00020112313,7.1726404e-06,3.7070185e-05,2.2521408e-05,8.787117e-05
1965-12-01,5.9592698e-05,2.420221e-05,0.00014046112,8.621107e-05,0.00025849085,7.827703e-06,3.1336105e-05,2.6783839e-05,0.000104911895
1966-01-01,6.755177e-05,1.8153965e-05,0.00013234733,7.173749e-05,0.00025175913,5.0882495e-06,4.1805033e-05,1.3746541e-05,8.9497524e-05
1966-02-01,6.407309e-05,2.1518597e-05,0.0001376509,8.59944e-05,0.00025316037,7.344917e-06,3.508392e-05,1.8797558e-05,9.537951e-05
1966-03-01,6.781247e-05,2.696066e-05,0.00013888921,7.111019e-05,0.00021925339,8.0536865e-06,3.472546e-05,1.803176e-05,0.00010359149
1966-04-01,6.975955e-05,1.8162114e-05,0.00013924767,7.026292e-05,0.00021570953,1.1556813e-05,3.785383e-05,1.5107058e-05,8.7346765e-05
1966-05-01,6.2150444e-05,3.5913996e-05,0.00011409849,6.676794e-05,0.00018309787,-5.380391e-06,3.3161275e-05,3.0887415e-05,9.348945e-05
1966-06-01,7.2342096e-05,5.7853336e-05,9.1214126e-05,6.504897e-05,0.00011717394,-1.5350984e-06,5.0277707e-05,8.565175e-06,7.108575e-05
1966-07-01,6.649269e-05,4.071246e-05,9.175996e-05,6.593697e-05,0.00010162985,-7.905897e-06,5.4489603e-05,1.5090764e-05,8.896798e-05
1966-08-01,7.1348186e-05,3.298115e-05,9.172737e-05,7.215298e-05,8.682711e-05,5.2919218e-06,5.116571e-05,2.7938271e-05,9.632454e-05
1966-09-01,5.3017877e-05,3.1506577e-05,9.692503e-05,7.941993e-05,0.00012192353,-6.052733e-08,3.903512e-05,1.706229e-05,9.106171e-05
1966-10-01,4.8366055e-05,3.936824e-05,0.00010242412,8.350148e-05,0.00018133002,5.2756272e-06,3.6851776e-05,2.5013569e-05,9.9184064e-05
1966-11-01,6.1001745e-05,3.0048297e-05,0.00013351232,8.188841e-05,0.00026699365,6.3510065e-06,3.2908723e-05,1.9424862e-05,8.935088e-05
