,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9
1965-01-01,0.024877229778023507,-0.30285976827144623,6.740567684173584,-0.006001382475582565,6.94860577583313,0.07741561511883864,-1.2450091979082891,6.580205261707306,-0.15564706960791036
1965-02-01,0.047735197397021506,-0.7924436902006468,7.438955307006836,-0.026064645498991013,9.975448846817017,0.04849641306980236,-1.744023140738992,1.9062187522649765,-0.10730163439324028
1965-03-01,0.04032563732622506,-1.0040382544199626,3.318018317222595,-0.009430124901416826,6.620109677314758,0.02940929419285542,-1.1560901122934677,0.9228955022990704,-0.05893535715968985
1965-04-01,0.019445407579278016,-0.8900333816806476,1.5693624317646027,-0.030944564538757977,4.8733532428741455,0.025351657658009917,-0.9084312354817109,-0.7137872744351625,-0.04202850947254583
1965-05-01,0.020024438642642715,-0.9297420581181844,-1.9984306395053864,-0.06657343176079959,1.0300514101982117,-0.04540802155797546,-0.4411497536827536,-3.8548406213521957,0.05594481665052865
1965-06-01,0.017335448057281894,-0.964468779663245,-2.866087257862091,-0.02235357263466207,-0.11295282281935215,-0.1431499985424248,-0.25421573835260725,-8.0718033015728,0.13887031297934682
1965-07-01,0.0023829823287276476,-0.7861804217100143,-1.8325687944889069,-0.01580346625570844,-0.5819529667496681,-0.13510948298750697,-0.2139187034438638,-10.22854819893837,0.07771978546914302
1965-08-01,0.012594219539072606,-0.9997935344775518,-1.4281322062015533,-0.08531883358955383,-1.3788732886314392,-0.10817328820357451,-0.1238187336746384,-8.99537205696106,0.11568004755597365
1965-09-01,0.028672763569788498,-0.9852804243564606,-1.3005249202251434,-0.04846825741413163,0.13531054370105267,-0.07653352175209974,-0.2444515114321428,-6.874086707830429,0.09480913806902734
1965-10-01,0.02684507779051344,-0.9235436096787453,1.3487491011619568,-0.08919866891895853,3.736518621444702,-0.03192435849357296,-0.3167938221903408,-3.6371633410453796,-0.049432773927324695
1965-11-01,0.021938326339201106,-0.4592662366727988,3.103216588497162,-0.06838446346724907,6.284281015396118,0.037304246546448885,-0.6085237159448511,0.7367368787527084,-0.0513387353796708
1965-12-01,0.030257301284121227,-0.8193947374820709,5.04521906375885,-0.08071984459714192,7.6180338859558105,0.021342583302710508,-0.976771379218382,3.9352457970380783,-0.05950016018591429
1966-01-01,0.03629781354170341,-0.7100612546006839,4.373684823513031,-0.03149307037635547,9.61069941520691,0.043389719684381746,-0.7363835678381078,2.145603485405445,-0.10757510011133395
1966-02-01,0.030995844923830652,-0.6770940497517586,5.087488293647766,-0.008797131069913144,7.9999542236328125,0.054555134596051394,-1.3851663645576027,1.9504137337207794,-0.11862017410366159
1966-03-01,0.03602974261943396,-0.6734013557434082,5.179411172866821,-0.013348171714602447,8.848321437835693,0.04210559953306173,-1.8702722647610832,4.205493256449699,-0.11572660388130891
