,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5,r50_cluster6,r50_cluster7,r50_cluster8,r50_cluster9
1965-01-01,2.38982,6.322727,6.7518883,3.1727982,5.3202515,6.838703,2.093338,2.9762344,4.0507812
1965-02-01,2.0032463,6.4046288,6.6585197,2.5700035,5.6904488,6.507824,1.6543465,4.217861,3.464367
1965-03-01,2.5667267,6.306347,6.1802177,3.7379189,6.029518,6.0802994,1.7084007,4.360367,4.894367
1965-04-01,2.8353653,5.4496574,6.0475388,4.0442276,5.025406,5.846058,1.880394,3.2071953,4.6781464
1965-05-01,3.570839,4.728924,5.6855316,4.4160614,4.5421906,5.208866,2.4111137,3.8886147,4.506153
1965-06-01,2.7026825,4.095009,5.0958443,3.6363602,3.8362007,4.5110664,1.7198677,3.1842651,3.8198204
1965-07-01,2.6666489,4.0491447,4.7895317,3.1924553,3.46109,4.34235,2.013073,3.259613,3.282547
1965-08-01,2.343956,3.685501,4.4652023,2.5749168,3.2727165,4.1015587,1.8607368,2.6355247,2.7878609
1965-09-01,2.0507507,3.7592125,5.087654,2.3799934,3.3267746,4.5028763,1.5544281,2.412754,2.6011276
1965-10-01,2.2473106,4.209671,6.1671143,2.533966,3.4627304,5.1842957,1.747715,2.632248,2.769844
1965-11-01,2.5208626,5.4300003,7.806778,2.951664,4.3669205,6.735508,2.2292938,3.3447914,3.579029
1965-12-01,4.1343193,7.5283127,10.498058,4.8910904,6.416092,9.421875,4.2342415,5.1564484,5.895199
1966-01-01,3.4736404,7.9141617,10.501316,4.394577,6.802799,9.437561,3.076374,4.737671,5.3532677
1966-02-01,3.4129028,8.155476,10.473408,4.7228966,7.132759,9.450695,2.917141,4.7737846,5.962303
1966-03-01,3.343956,6.5171623,8.401714,4.4175606,5.8555984,7.6252403,2.4936066,5.1234474,5.299095
1966-04-01,2.6150856,5.051216,6.23645,3.3718605,4.2648926,5.7981415,2.229309,3.2191925,3.8200188
1966-05-01,2.7792473,4.235344,4.1417694,4.043274,4.1040154,4.4372597,1.9387474,3.3702202,4.55217
1966-06-01,3.0501099,3.2635155,2.866249,3.516323,3.6854057,2.9598198,2.1406631,3.5343819,3.6443672
1966-07-01,2.6035957,2.8941574,2.465702,3.1387558,3.2208366,2.757904,1.7696648,3.3915596,3.178154
1966-08-01,2.229309,2.6085205,2.3212395,2.6249352,2.7119408,2.4936066,1.5808792,2.6446342,2.8678932
1966-09-01,2.0159035,2.7053757,2.4131699,2.2506523,2.7808876,2.547779,1.5841637,2.2752762,2.5674782
1966-10-01,1.8550262,3.2520256,3.0681686,2.1734962,3.2569504,3.2569504,1.585804,2.7562637,2.7168655
1966-11-01,3.757637,5.8244095,4.719612,4.7097626,6.106762,5.093899,3.2569504,4.5062065,5.579811
1966-12-01,2.5133057,6.484329,5.30402,3.7330132,6.858612,5.6963615,2.3048248,4.153263,5.5453377
1967-01-01,2.1691933,7.2009583,5.9696198,3.3768845,7.6046486,6.175686,1.9107666,4.3497925,5.339592
1967-02-01,3.2012215,6.1098137,5.1842003,4.160618,6.7161903,5.369999,2.3786392,3.8396912,5.434181
1967-03-01,2.6049767,4.814289,4.442692,3.2772293,4.9004326,4.527149,1.9901543,3.218113,3.7822647
1967-04-01,3.0880547,4.462963,4.221424,3.5778847,4.4798546,4.3075676,2.6945,2.7789536,4.187641
1967-05-01,2.8802948,4.261963,4.424114,3.7147026,4.2704086,4.361618,2.1506157,3.3008766,4.0052223
1967-06-01,3.5373497,3.704567,3.914013,4.425804,3.7299042,3.7839546,2.2874298,3.841381,4.3075676
1967-07-01,3.145481,3.1049423,3.2316246,3.773819,3.0880547,3.116768,1.9800186,3.907257,3.7214584
1967-08-01,2.6792946,3.3819542,3.53228,3.1184578,3.430935,3.4174232,1.8719177,3.2687836,3.180954
1967-09-01,2.594841,4.152172,4.7923317,2.9630623,3.8363152,4.403843,1.9057007,3.0492058,3.4427605
1967-10-01,2.2620926,5.515259,6.8698997,2.8414497,4.6284904,6.2871666,1.9276581,3.0965004,3.493431
1967-11-01,2.4394493,5.518635,7.6857224,2.3026314,4.5811996,6.5658646,2.7147675,3.1184578,2.939415
1967-12-01,1.9901543,6.7145042,8.871456,2.870163,5.5220146,8.070831,1.8584061,3.1336594,4.0744743
1968-01-01,2.7581596,8.560692,10.622562,3.3263397,7.1008034,9.745342,2.2237778,5.069515,4.364521
1968-02-01,2.816105,6.476288,7.4613495,3.5323677,5.5588264,6.9865227,2.4346352,2.893364,4.3854446
1968-03-01,2.721138,4.5689354,5.8904,3.2667847,4.071575,5.3093414,2.3911743,2.788742,3.6498642
1968-04-01,2.5408669,4.1874657,4.8441734,3.2007942,3.789898,4.501335,1.850357,2.4636078,3.3440475
1968-05-01,2.9255562,4.047432,5.1612625,3.6128464,3.778633,4.5415726,2.2141228,3.1154861,3.625721
1968-06-01,3.073635,3.5194893,4.597908,3.6385994,3.3907242,4.0957184,2.06604,2.9835014,3.5339775
1968-07-01,2.8080559,3.0414467,4.354862,3.091343,3.1364098,3.815651,2.014534,3.3199005,3.1846962
1968-08-01,2.2060738,3.6530838,4.316231,2.4684334,3.1122665,3.9251022,1.7956314,2.6326103,2.7774734
1968-09-01,2.5183334,3.5275383,4.494896,2.6969948,3.125145,3.9733925,2.0097046,2.608467,2.8466873
1968-10-01,2.3219643,4.116646,6.421562,2.7146988,3.4341812,5.2063293,2.0016556,2.8386383,2.988327
1968-11-01,3.2925377,5.813141,8.544598,3.7738037,4.7073593,7.379261,3.875206,3.599968,4.0490417
1968-12-01,2.9303856,7.612652,10.7159195,3.9492493,6.1366653,9.408939,3.0720253,3.5887032,4.5158195
1969-01-01,2.6899529,7.076721,9.707111,3.2865524,5.7865944,8.477146,2.2220306,2.93227,4.0753365
1969-02-01,3.2497902,6.478451,8.59914,4.115444,5.564331,7.399254,2.389145,3.600731,4.673607
1969-03-01,3.477066,6.0188828,7.2321396,5.1097794,5.8902054,6.5302544,2.4325943,4.0536118,6.064007
1969-04-01,3.3417015,4.6568985,4.407894,4.3744736,4.8373795,4.531559,2.5713005,4.175606,4.897541
