,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9
1965-01-01,-1.3998718,2.3273926,-13.4487915,-4.4889526,0.10650635,2.3128967,-7.636383,-16.86319,0.42782593
1965-02-01,-1.3927612,2.1558533,-15.856689,-4.898468,0.19494629,2.8129883,-9.345734,-18.084045,0.56417847
1965-03-01,-0.65319824,2.5675964,-14.820251,-3.5906067,0.7109375,3.047577,-7.622223,-16.785156,1.704895
1965-04-01,0.3500061,3.2799072,-13.1519165,-2.478119,2.310913,3.5648193,-4.876648,-15.879242,2.5668945
1965-05-01,2.1801758,3.9000854,-7.3285522,1.276062,3.7034912,2.8792114,-0.083618164,-9.821869,3.0698242
1965-06-01,3.1211853,3.608673,-1.8659363,4.6215515,1.9086914,2.7783813,3.7688293,-3.9086914,3.5023804
1965-07-01,3.0881653,2.7718506,1.450592,6.4377136,0.5649414,2.666565,5.2172546,-0.023834229,3.2847595
1965-08-01,1.7943726,2.38266,1.0614014,7.5748596,-0.03930664,2.5787354,7.2320557,-0.3187256,3.057251
1965-09-01,1.7147827,2.696228,-0.40881348,7.655426,0.5482178,3.1797485,6.549713,-2.0808105,3.557953
1965-10-01,2.8237915,3.7593384,-2.9172668,6.0231323,2.8951416,3.0717773,4.6080627,-5.456482,3.6535645
1965-11-01,2.0603638,3.5343018,-7.318634,2.5029602,2.5333862,3.1141663,-0.37905884,-10.640717,2.6621094
1965-12-01,0.098968506,2.7230225,-10.813812,-0.93685913,1.0230408,2.7669373,-5.083252,-13.729767,1.2730408
1966-01-01,-1.2628174,2.4371948,-12.617493,-3.3546143,0.36001587,2.6131897,-7.9542847,-15.476837,0.7654419
1966-02-01,-1.6641235,2.5310974,-14.560394,-3.9208374,0.2557373,3.1201172,-8.491241,-16.956299,0.6425171
1966-03-01,-1.3067627,2.602539,-12.799103,-2.973938,0.8233948,3.2096863,-5.9074097,-14.583282,2.0437622
1966-04-01,0.45541382,3.199768,-11.633514,-1.3464355,2.612793,3.363678,-4.0277405,-14.14035,2.5618591
1966-05-01,1.9737549,3.6787415,-6.055603,1.975769,3.5420837,3.0206604,0.54507446,-8.852417,3.6651306
1966-06-01,2.7662964,3.5317993,-1.2383118,5.1803284,2.1853333,2.8726807,2.9735413,-4.1954956,3.6659546
1966-07-01,3.1291199,2.703003,2.186615,7.044983,0.55773926,3.239563,4.839203,-0.23550415,2.7332458
1966-08-01,2.0804443,2.6049194,2.9281616,8.315033,-0.20349121,3.3941345,7.502594,1.1626282,3.4097595
1966-09-01,2.699585,2.97995,1.105011,7.7495728,1.0581055,3.3148193,6.7374573,-0.8960266,3.755066
1966-10-01,3.148285,3.455902,-2.0595703,5.5925903,2.1775208,2.8169556,3.4069824,-4.041443,3.8719177
1966-11-01,1.0724487,2.8294067,-4.459656,2.2807312,1.7426453,2.6523743,-0.12072754,-7.0603027,2.7295532
1966-12-01,-0.6691284,2.3424988,-8.699493,-1.2808533,0.11300659,2.8911743,-4.454376,-12.06366,1.6274109
1967-01-01,-1.7877197,1.9444275,-12.220398,-3.8961792,-0.19610596,2.1282349,-8.182251,-15.462738,0.51608276
1967-02-01,-2.0932007,2.2679749,-15.087616,-4.553253,-0.15499878,2.2729797,-9.360687,-17.505585,0.2406311
1967-03-01,-0.3972168,2.745453,-14.747864,-3.9430542,1.2805481,2.854126,-7.7533264,-16.740631,1.1663513
1967-04-01,0.12927246,3.544403,-12.186005,-2.1194458,2.457611,3.466278,-5.519043,-14.635559,2.907837
1967-05-01,2.1697083,3.992218,-6.630768,1.2001343,3.7373047,3.1628723,-1.0831299,-9.178955,3.680725
1967-06-01,3.4618225,3.50589,-0.94644165,4.221588,2.664032,3.1072388,2.7316284,-3.4275208,3.8855286
1967-07-01,3.7234802,2.7293396,1.4051514,6.8391113,0.25878906,3.4475403,5.473877,-0.3517151,3.56073
1967-08-01,2.5810547,2.1843872,2.2039185,8.139191,-0.7003479,3.1539917,7.568268,0.6288452,3.0142517
1967-09-01,2.6307678,2.607727,0.67404175,7.7236633,0.11312866,3.3594666,6.754059,-1.1374207,3.4942017
1967-10-01,2.9689636,3.2404175,-2.9978638,6.129181,2.180664,2.8948364,4.077301,-5.6757812,3.7462463
1967-11-01,1.5596924,3.2649841,-5.8775635,3.3466187,1.8381348,2.7736816,0.3642273,-9.049774,2.7296143
1967-12-01,0.18017578,3.0053406,-9.242828,-0.933136,0.5748291,2.9362183,-4.961273,-13.185333,1.8909912
1968-01-01,-1.4289246,2.560608,-12.193634,-3.9806213,-0.04598999,2.527954,-8.332214,-15.833984,0.7928772
1968-02-01,-2.186432,2.071167,-13.742035,-5.487488,-0.11502075,2.8605652,-9.141663,-16.36496,0.7772522
1968-03-01,-1.1623535,2.5561218,-14.006409,-3.6349182,0.8680115,2.9577637,-7.433014,-16.204468,2.4245605
1968-04-01,0.48797607,3.3532715,-12.297211,-1.7431946,2.5905762,3.510559,-3.7147217,-15.103638,3.3418884
1968-05-01,2.2862854,3.7384644,-5.1734314,2.093872,3.7384644,3.013855,0.26678467,-7.656891,4.141083
1968-06-01,3.28479,3.2234497,-1.8166199,4.476288,2.6130981,2.6170654,2.3287048,-4.5538025,4.0722046
1968-07-01,3.546875,2.1976013,0.30670166,6.361725,0.7968445,2.6194763,4.4396667,-1.8503113,3.6309814
1968-08-01,1.7245178,2.0455017,2.1053467,7.1335754,0.049743652,2.6914673,6.125061,0.45681763,3.0332336
1968-09-01,2.0254822,2.276764,0.41357422,7.0314636,0.031707764,2.653656,5.9571533,-1.3091736,3.7709656
1968-10-01,2.4680786,2.8167725,-2.8608704,5.7453613,1.6128845,2.5991516,3.0660706,-5.6559143,3.448883
1968-11-01,1.3353577,3.022461,-6.403839,2.8305664,1.5317078,2.5342712,-0.9265137,-9.949188,2.1133728
1968-12-01,0.39675903,2.5216064,-10.281891,-0.43469238,0.9042053,2.4855042,-3.5690308,-13.625977,1.0733643
1969-01-01,-1.5586548,1.9064941,-11.979279,-3.0835876,0.2492981,2.5694885,-7.032257,-15.280365,0.13186646
1969-02-01,-2.4618225,1.9150085,-14.518616,-4.884033,-0.27545166,2.7800293,-8.567657,-16.50708,0.5895691
1969-03-01,-0.63864136,2.8588257,-15.405823,-2.8501282,0.8452759,3.064972,-6.8649597,-17.173279,1.6712952
1969-04-01,1.9304504,3.5922546,-14.665222,-1.3665466,3.50766,3.2840881,-5.3536987,-17.042328,2.714447
1969-05-01,3.0195007,4.241394,-7.4872437,2.1360474,4.5121155,3.085144,-1.2388916,-9.899231,3.9075928
1969-06-01,3.3296204,3.4506226,-2.2009277,4.98938,2.3887024,2.8255615,2.284607,-4.5200806,4.138733
1969-07-01,2.8515015,2.6284485,-0.32910156,6.8719482,0.5348816,3.549347,4.6471252,-2.2139587,3.0945435
1969-08-01,1.4421082,2.3014526,0.7862854,8.057587,-0.53045654,3.5105286,6.67984,-1.1447144,3.0536804
1969-09-01,1.7402649,2.288391,-0.9178467,7.051819,0.54400635,3.1738892,6.0653076,-2.8037415,3.9394226
1969-10-01,2.377472,3.0081787,-4.98407,5.9400635,2.3195496,3.2922363,3.730133,-7.3816833,3.8275452
1969-11-01,2.3843079,3.301117,-7.890167,2.907837,2.0356445,3.1344604,-1.2085266,-11.47583,2.8304138
1969-12-01,0.40170288,2.6475525,-11.098267,-0.47457886,0.863678,2.616272,-4.9996033,-15.378693,1.6010132
1970-01-01,-0.53756714,2.2730408,-13.641174,-2.9752197,0.9460144,2.446106,-7.966217,-17.635223,0.6236572
1970-02-01,-1.3716736,2.440033,-15.539917,-3.5376282,0.6460266,2.779419,-8.290497,-18.284912,0.87072754
1970-03-01,-0.63739014,2.7657166,-15.326843,-3.1669922,1.7269287,3.3850708,-7.301544,-17.22055,2.6184998
1970-04-01,1.6730042,3.6447144,-12.950836,-0.6070862,3.5171204,3.6085815,-3.9978027,-15.428253,3.0811462
