,zgv600_cluster1,zgv600_cluster2,zgv600_cluster3,zgv600_cluster4,zgv600_cluster5,zgv600_cluster6,zgv600_cluster7,zgv600_cluster8,zgv600_cluster9
1965-01-01,-0.9765027,-0.0156005025,-0.046948623,-0.06740592,0.41046962,0.38662735,-0.13687226,-0.03591057,-0.052835632
1965-02-01,-0.6119515,0.005886984,0.009713506,-0.06519828,-0.047537375,0.25402313,0.16145039,0.07093811,-0.36190206
1965-03-01,-0.5670632,0.07064374,-0.38677454,0.09478035,-0.030317973,0.12362657,-0.28228062,0.08124032,-0.37720817
1965-04-01,-0.36734748,-0.03061229,-0.4502067,0.176315,-0.050628018,0.31362882,-0.43519497,-0.011038089,0.11420741
1965-05-01,-0.01898551,-0.07255702,-0.17911129,0.5496966,-1.0963027,0.17307717,-0.5566138,-0.010155034,-0.7230681
1965-06-01,-0.0016189099,-0.13378158,-0.02531395,0.774432,-1.2515717,0.53968877,0.02869904,0.08065162,-0.4126772
1965-07-01,-0.08904054,-0.2058971,0.5312998,0.94706786,-0.5670632,0.06446242,-0.0066228868,0.04886192,-0.71364903
1965-08-01,0.09007077,-0.28802046,0.28610715,0.3798573,-0.13289852,0.12848331,0.14467248,0.094338834,-1.2645231
1965-09-01,-0.20457251,-0.18411526,0.41473764,0.22502975,-0.6349107,0.1643939,0.033114243,-0.0060341596,-0.682448
1965-10-01,-0.53895295,-0.04106169,0.7168868,-0.023253584,-0.568535,0.28051454,0.09433885,0.03723514,-0.22208624
1965-11-01,-0.7722245,0.033555795,0.25887996,0.08433099,-0.19382878,0.3920728,-0.101550385,-0.047684528,-0.22576566
1965-12-01,-1.018889,-0.017808104,0.1533558,0.10213909,-0.072851375,0.3361465,-0.1638052,-0.15173689,-0.23430176
1966-01-01,-0.9565374,0.031392716,0.01142869,-0.035443354,-0.27833906,0.21931496,0.10010948,0.020542692,-0.5919768
1966-02-01,-0.79537845,0.01547935,-0.18864556,-0.117035486,0.018662047,0.32361978,0.029367352,0.052080058,0.070163414
1966-03-01,-0.6355216,-0.03443072,-0.34633246,0.019819355,-0.04065137,0.08998279,-0.1831483,0.06929543,-0.19226226
1966-04-01,-0.48391062,0.015913367,-0.68094695,0.28513843,-0.14582422,0.062351417,-0.58127147,0.073346116,-0.27399904
1966-05-01,-0.30481306,-0.045280717,-0.69208616,0.36325848,-0.5793908,0.3816312,-0.34806848,0.05338206,-0.37569985
1966-06-01,-0.1521895,-0.08463011,0.13671017,0.89476454,-1.2335744,0.09287615,0.090127446,0.05396073,-0.53194004
1966-07-01,-0.07059741,-0.17765093,0.5439474,0.92210656,-0.63479817,0.22249763,0.2985924,0.100977495,-1.0715475
1966-08-01,-0.028933382,-0.21526429,0.2975797,0.62828827,-0.23768768,-0.034286045,0.34546453,0.12340083,-1.3741906
1966-09-01,-0.15464887,-0.1624609,0.10734282,0.43501323,-0.7255043,0.061483406,-0.10401545,0.010560703,-0.7038043
1966-10-01,-0.49808797,-0.037758064,0.3247772,0.27833906,-0.48911867,0.60745615,0.07956679,-0.025316715,-0.32144982
1966-11-01,-0.9140053,-0.18300357,0.10792146,-0.04238739,-0.5044533,0.3283938,0.28774238,-0.10039882,-0.5785228
1966-12-01,-0.7188496,-0.06133876,0.032839347,-0.042532064,-0.19645758,0.37295118,-0.12831955,-0.040796064,-0.14640288
1967-01-01,-0.788344,-0.076269865,0.43746933,-0.08509586,-0.29775223,0.3863452,0.2797672,-0.013821793,-0.36369735
1967-02-01,-0.77685356,0.052955963,-0.20915928,-0.06960875,0.18850985,0.752374,-0.21915098,-0.07010833,0.106244944
1967-03-01,-0.6509584,0.0059949877,0.029142428,0.047127463,-0.048293162,0.33572063,-0.12839316,0.0331391,0.04079938
1967-04-01,-0.38218197,-0.038801037,-0.4559539,0.04396342,0.068776086,0.4734394,-0.46844357,0.064446375,0.23080793
1967-05-01,0.011656975,0.020482969,-0.62098324,0.3295591,-0.6995846,0.47993404,-0.20582871,0.046461344,-0.65578765
1967-06-01,-0.13838485,-0.17069131,0.24746075,0.94221604,-0.4501254,0.3833477,-0.18734412,0.056952633,-0.30924273
1967-07-01,-0.24079962,-0.20849323,0.5648633,0.26627845,-0.7771866,-0.019650316,0.22098279,0.040632844,-0.91224086
1967-08-01,-0.035803556,-0.13655305,0.5110748,0.41032523,0.0962532,-0.12073292,0.32323104,0.1468778,-1.3435485
1967-09-01,-0.40832692,-0.13905096,0.5273945,0.3059121,-0.62614566,0.14204848,0.018484617,0.04229814,-0.27493787
1967-10-01,-0.41382232,-0.08676114,0.37818533,0.020149898,-0.26844332,0.3955043,0.029808545,0.046294786,-0.63613737
1967-11-01,-0.7020825,0.040632866,0.38567907,-0.009492099,-0.4119905,0.52356434,0.13039151,0.019150734,-0.23030834
1967-12-01,-1.1457133,0.04796009,-0.5465452,-0.0069941757,0.29308948,0.16003352,0.123397335,-0.1255622,0.033305623
1968-01-01,-0.86977243,0.0022650242,0.05605955,-0.005379462,0.030719519,0.10404992,-0.029870128,-0.023782825,-0.23768683
1968-02-01,-0.8248965,0.0053794384,-0.422287,-0.018120265,0.09442355,0.32432434,-0.06681843,-0.011183595,-0.029020716
1968-03-01,-0.63194406,0.0346833,0.041053675,0.0818243,-0.27237016,0.32574,-0.10985408,0.054643907,-0.29332176
1968-04-01,-0.54516506,0.053936087,0.08649597,-0.010051084,0.07460451,0.24929515,-0.21871717,-0.022225643,0.15515473
1968-05-01,-0.0026896955,-0.04714098,-0.5702219,0.23952723,-0.7248104,0.32092682,-0.18913022,0.0070782183,-0.5740442
1968-06-01,-0.02675569,-0.17157622,1.1938137,0.33607417,-0.9932167,0.33126104,-0.0410537,0.09923673,0.04062905
1968-07-01,-0.21645217,-0.24518982,0.4120943,0.28935793,-0.29884273,-0.10263427,0.110137224,0.07913457,-0.46433172
1968-08-01,-0.04883976,-0.16209139,0.3264478,0.48754826,-0.10291748,0.0155721065,0.25877997,0.048698198,-1.0974083
1968-09-01,-0.3299869,-0.15458846,0.38293207,0.49165362,-1.0339874,0.17667253,-0.013590192,0.07403827,-0.42993146
