,zgv250_cluster1,zgv250_cluster2,zgv250_cluster3,zgv250_cluster4,zgv250_cluster5,zgv250_cluster6,zgv250_cluster7,zgv250_cluster8,zgv250_cluster9
1965-01-01,-0.42480551882794026,1.5150045194933492,0.2949351380611288,0.5561584907193338,-1.1770506267962249,0.2995240020340887,-0.10648610194524129,1.5136732296510176,-5.608604351679484
1965-02-01,1.1108546664840298,-0.9975664077266571,-0.029592402279376987,-1.5824393879982732,2.5485684042391568,2.5286627226862417,0.20778808991114298,-2.1789001696037524,-0.44290145238240564
1965-03-01,1.0189294815063477,0.1769412068590041,0.17271713064662342,-0.8387913627009238,2.305087317591128,2.2492293653817015,-0.11022294561068217,-1.7652820457111704,-1.9412602980931601
1965-04-01,-0.5153667769934002,1.6661978537036526,-0.029705223980648766,1.7885492693993352,-0.4886641450550245,-0.9179848021474378,0.11859763662020366,0.8743577834331627,-4.9606287479400635
1965-05-01,-0.4302602065236945,-1.413231126723751,0.03699978516469228,-1.236563055746017,2.9145603594572647,3.068439919373085,-0.6648695468902588,-3.3710905999848335,4.145740667978923
1965-06-01,0.5039469584038383,-0.9514849032125166,-0.05141224647904265,-0.39227922116556474,0.44731465370758716,0.3453782663263124,-0.5548957586288452,-1.4969013857119011,4.113743702570598
1965-07-01,-0.5500291523180509,0.3768617107022193,-0.08133939178339367,-0.4805677840786596,2.735694335854572,-0.05325319502374222,-0.3492993911107381,-2.1091959693215108,0.0630645143489043
1965-08-01,-0.8252100724922983,0.9937931453028033,-0.0456129401472622,-0.3856681287288666,2.4954772513845693,-0.240868766760004,-0.4918407201766968,-1.7283221085866292,-0.1554621383547783
1965-09-01,-0.2166846669033954,-0.1635191181013661,-0.14439263092032795,-1.1521324034660094,2.025629644808562,1.0024740778166672,-0.579278031984965,-1.5567889719298391,0.9057820836702983
1965-10-01,1.3002673262044002,-3.078067494976905,-0.03835676591201075,-1.2214057868526829,-1.6620897728463877,2.8555107527765737,-0.20446354150772095,-2.8773251808050904,2.191547950108846
1965-11-01,-0.1132671868330554,-0.2973550269680639,-0.05277804388054486,0.8012506750322157,-1.3816770004189531,-0.6777154988255994,0.31186598539352417,-0.9721659349672722,-1.6332657138506572
1965-12-01,0.16587643246901662,0.1339571250061835,0.03967275160589609,0.6515108289257172,0.5213113582652548,1.134177117512144,-0.13581032554308572,-0.6284461780027909,-0.22427213688691458
1966-01-01,0.46990478509350825,0.3208071474106081,0.23530961279275603,-0.9289991471075243,-0.14039069090200507,2.487659454345703,-0.21045194069544473,-2.0481855580300996,1.7849812904993694
1966-02-01,0.446010969187084,-0.6644791653079372,0.1315961945159682,-1.2841415020727343,-0.38493810140568274,0.617235385138413,0.04610149065653483,-0.4329264163970947,-3.72289776802063
1966-03-01,-0.3772961858071779,1.2561827898025513,0.07835915954462414,-0.15206902978881712,1.7536090767901875,1.0575941924391123,-0.165104478597641,-0.49252067551468354,-4.974853992462158
1966-04-01,-0.011652406599176558,0.5218446735412844,-0.005193245757756562,-0.4928760470882539,1.340463627939639,-0.054636835281191204,-0.029821231961250305,-0.35535670591123175,-1.9896570841471355
1966-05-01,-0.7059570205839056,0.5691971990369982,-0.03966578635676154,1.2916663962025796,2.764168252115664,0.7589773371301849,-0.3096188505490621,-1.872290986956972,0.9865013758341472
1966-06-01,-0.2500996385750018,0.534937939336223,0.080424253347105,0.24078199940343056,-0.2952226154182268,-0.4123754799365998,-0.43408262729644775,-1.831982352516868,-0.32782698671023053
