,zgu500_cluster1,zgu500_cluster2,zgu500_cluster3,zgu500_cluster4,zgu500_cluster5,zgu500_cluster6,zgu500_cluster7,zgu500_cluster8
1965-01-01,-0.07690849,0.35162812,-0.51685107,0.22877045,-0.13915214,0.6736008,0.09222412,-0.034869384
1965-02-01,-0.40181407,0.57974625,-0.21280174,0.10623779,-0.012057876,0.7609371,-0.030632783,-0.20954284
1965-03-01,-0.23919792,0.50935555,-0.06256981,0.07039108,-0.10102387,0.7664772,0.30209428,0.015968323
1965-04-01,-0.19976635,0.51456946,-0.011079788,0.26038092,-0.1267685,0.6840288,-0.04562378,-0.38356438
1965-05-01,0.25288504,0.64687824,-0.05572586,0.051815797,-0.013687134,0.26396543,-0.097113036,-0.34250316
1965-06-01,0.23854676,0.39268932,-0.13621941,0.053770445,-0.32457963,0.41941148,0.15512046,-0.10656376
1965-07-01,0.061265945,0.40214005,-0.29362068,0.10982285,0.09222488,0.33044547,-0.1398037,-0.18053913
1965-08-01,0.053770445,-0.38617134,-0.023789216,0.0941803,-0.104608536,-0.11731796,0.35130197,0.019552995
1965-09-01,0.3108925,0.24636784,-0.13361207,0.012709427,-0.008147049,0.42886218,-0.22453347,0.016619872
1965-10-01,0.14697342,0.01629429,-0.040409468,-0.14371452,-0.02346344,0.16196403,0.17630291,-0.5425957
1965-11-01,0.3226246,0.27960777,0.06941338,0.08147049,0.07593079,0.7967846,-0.26070672,-0.5210873
1965-12-01,-0.08798866,0.21508256,-0.13915214,0.5357521,-0.19748536,0.775602,-0.06289597,-0.5715988
1966-01-01,-0.26849192,0.3032852,-0.2816208,0.15295562,-0.28720132,0.8186054,0.29343718,-0.2120369
1966-02-01,-0.023304176,0.39945564,-0.15820694,0.28884202,0.013129043,0.7168541,-0.14048271,-0.45591125
1966-03-01,-0.049562834,0.49825326,0.08895035,0.35022163,-0.23632546,1.0224361,-0.26291198,-0.30426902
1966-04-01,-0.030197144,0.16345863,0.18479308,0.27571335,-0.05153198,0.5409225,0.14343643,-0.12341423
1966-05-01,0.0006565094,0.42604256,-0.20383072,0.1897171,-0.28424722,0.23960781,0.16641274,-0.41192856
1966-06-01,-0.17527504,0.23337135,-0.14967307,-0.0032821656,-0.17002296,0.35415992,0.24059257,-0.14901638
1966-07-01,0.0758213,0.09256077,-0.12275772,0.09157638,-0.15328331,0.19332734,-0.06269188,-0.20875397
1966-08-01,0.10404892,-0.0029541017,-0.15229873,0.046937563,-0.25240898,-0.33446616,0.4434387,-0.23698196
1966-09-01,-0.108644105,0.25995827,-0.14704666,0.00590744,-0.0968277,0.041028976,-0.40405083,0.11159821
1966-10-01,-0.10010986,0.06072273,0.0019691468,0.07286682,-0.17330551,0.24978295,-0.250111,-0.0045951842
1966-11-01,0.33545074,0.20415878,-0.011816407,0.34562606,-0.119804,0.49661177,-0.4959553,-0.36728936
1966-12-01,-0.11980362,0.4391716,-0.17986985,0.17855683,-0.3216652,0.70832026,0.0029541017,-0.13030776
