,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6,zgv850_cluster7,zgv850_cluster8
1965-01-01,-0.021193122,-0.3407089,-0.15880124,0.47257727,-0.20310077,0.33732384,0.20560274,-0.0938973
1965-02-01,-0.0604887,-0.24946074,-0.22915065,0.3181912,0.17042804,0.41782832,0.07653072,0.064609624
1965-03-01,-0.07564764,-0.10699584,-0.23003373,0.2992057,0.0054454803,0.13245705,0.07108529,0.011332417
1965-04-01,-0.13481179,-0.061371755,-0.17866981,0.15232559,0.036352098,0.23386022,0.0076530697,-0.20530841
1965-05-01,-0.022812033,0.04253342,-0.21678801,0.07093809,-0.16674867,0.35660377,0.16012585,-0.03164252
1965-06-01,-0.042827774,0.2189956,-0.3021492,0.05813391,-0.059752833,0.21575777,0.15261991,-0.25578922
1965-07-01,-0.1343703,0.077708125,0.089923605,0.054748893,0.30082464,0.33982584,0.053424336,0.37617797
1965-08-01,0.083006404,0.13451746,-0.020310069,0.03885405,0.07976856,0.32481405,0.0865386,-0.044152357
1965-09-01,0.01192112,0.100225806,-0.22870913,0.08874621,0.109792136,0.28404674,-0.03561623,0.1423177
1965-10-01,-0.026785756,-0.17440176,-0.14732163,0.16983934,-0.23577352,0.16851477,0.09904842,0.067700244
1965-11-01,0.10022588,-0.27521625,-0.07093809,0.39118975,-0.23856981,0.35998878,0.36543423,0.20839906
1965-12-01,-0.10434671,-0.45344457,-0.21531625,0.38898212,-0.07873833,0.2905224,0.39619368,-0.047684528
1966-01-01,0.028499413,-0.42806926,-0.10314751,0.4081052,0.0789881,0.21902566,0.2860064,-0.17403421
1966-02-01,-0.10256872,-0.3061151,-0.21410695,0.32072645,0.06321943,0.5859008,0.2593877,-0.07537141
1966-03-01,-0.0883914,-0.2864404,-0.1471262,0.1653542,0.0510674,0.48014936,0.17388959,-0.0868001
1966-04-01,-0.036745407,-0.0494761,-0.25504768,0.22235295,0.06857209,0.42777997,0.11833749,0.0026040077
1966-05-01,-0.05323739,0.06857209,-0.23537299,0.05482874,-0.2711057,0.32419845,-0.001736021,-0.16390756
1966-06-01,0.051356744,0.074792765,-0.0526587,0.089838125,0.069729425,0.06712544,0.16318421,-0.03761337
1966-07-01,-0.13902488,0.1811229,0.23262432,0.17851892,-0.045714714,0.002314663,-0.094467476,-0.19009228
1966-08-01,-0.040072702,0.23132233,0.25895372,0.08781278,0.31682047,0.06842742,-0.018806696,0.08969345
1966-09-01,-0.031826712,0.122532845,-0.038481403,0.16260555,-0.08260479,-0.15913355,0.08361745,-0.036745407
1966-10-01,-0.003327346,-0.10792146,-0.23609631,0.21005628,-0.050778054,0.48188534,0.36832184,-0.004629326
1966-11-01,0.037324,-0.31971377,-0.3745425,0.2773264,-0.031247998,0.46799725,0.38756254,0.10488348
1966-12-01,-0.03674536,-0.38611588,-0.23320298,0.4431146,0.024738025,0.24000235,0.35631448,-0.06915078
1967-01-01,-0.027810192,-0.36419696,-0.26094955,0.36020032,0.06161542,0.26577887,0.4129897,0.27660316
1967-02-01,0.18101606,-0.29708612,-0.1825148,0.34604543,-0.10541229,0.331724,0.27577052,0.3833477
1967-03-01,-0.19433829,-0.1688595,-0.23730254,0.30807695,-0.10358049,0.37535435,0.1896755,0.016652822
1967-04-01,0.028975904,-0.14404681,-0.19966719,0.12189858,0.16219836,0.46061674,0.22314768,0.1540385
1967-05-01,-0.050458025,0.09425491,-0.21915098,0.09009168,-0.12239814,0.42664498,0.1208994,-0.010990846
1967-06-01,-0.0859285,0.05045802,-0.2582851,0.00066611764,-0.41182405,0.40632853,0.12389692,-0.1345547
1967-07-01,-0.05012498,0.16319755,0.089425586,0.0414655,-0.2168196,0.51357263,-0.0038301467,0.13855141
1967-08-01,-0.09691934,0.10258132,0.11273952,0.2328063,-0.17368884,-0.044296455,-0.033305623,0.09908421
1967-09-01,-0.056453038,0.079433896,-0.09841812,0.151041,-0.036636163,0.19267301,0.053288996,0.22564559
1967-10-01,-0.0048293113,-0.08243141,-0.25678632,0.20149902,-0.3335558,0.051956773,0.15553725,0.23097448
1967-11-01,0.010491264,-0.34587887,-0.28476304,0.3330562,0.11407175,0.3858456,0.35786888,0.14904265
1967-12-01,-0.10491266,-0.44296473,-0.07277278,0.4353045,-0.3045799,0.26211524,0.43713626,0.4131562
1968-01-01,-0.12953158,-0.4030342,-0.14057359,0.422287,-0.0022650242,0.37189,0.35348666,0.25226802
1968-02-01,0.00014157295,-0.2579306,-0.17440751,0.30478844,0.13448629,0.18346764,0.2897826,0.61099255
1968-03-01,-0.0666769,-0.2099402,-0.22593698,0.2535421,-0.1752569,0.38548025,0.26217753,0.061722137
1968-04-01,-0.017978692,-0.24660543,-0.21234682,0.18615736,-0.21900034,0.3883115,0.17653097,-0.15175717
1968-05-01,-0.10603185,0.080267094,-0.29431266,0.10008613,0.008918571,0.3492397,0.14298019,0.016421508
1968-06-01,-0.053936087,0.21800938,-0.18728986,0.07248105,0.1636486,0.16265766,0.14765179,0.000990963
1968-07-01,0.024915362,0.03921337,-0.06950818,0.062288404,-0.24858733,0.3733057,0.11877265,-0.22862673
1968-08-01,0.0423278,0.0838062,-0.045866907,0.11565821,0.0049547674,0.21050647,0.07007444,-0.16718772
1968-09-01,-0.023782825,0.07474606,-0.18360922,0.071631655,-0.16322389,0.3196527,0.044592835,0.3500891
1968-10-01,-0.222681,-0.18502483,-0.20088008,0.15543786,-0.21560279,0.21900034,0.29388797,0.40515766
1968-11-01,-0.12457679,-0.39496505,-0.14439583,0.23881939,-0.18290138,0.29063198,0.3891609,0.1395826
1968-12-01,0.16407332,-0.48712358,-0.182052,0.24674697,0.11112817,0.27166235,0.3121498,0.07049914
1969-01-01,-0.14081573,-0.44652182,-0.0754045,0.23196724,0.04754422,0.35900417,0.33447498,0.005753803
1969-02-01,0.04905834,-0.37899086,-0.21879418,0.27103218,0.0074193478,0.35476452,0.24983415,0.012870312
1969-03-01,-0.10235629,-0.19381076,-0.24680586,0.07782713,0.11886053,0.44107085,0.26921526,0.1064445
1969-04-01,-0.09645114,-0.18457446,-0.14641795,0.1262798,-0.17912349,0.60898966,0.16670752,-0.1176492
1969-05-01,-0.1726127,-0.037096597,-0.16867591,0.043304585,-0.24377756,0.36036685,0.19502206,0.024226343
1969-06-01,-0.10735297,0.07404177,-0.26013035,0.047544193,-0.2757261,0.24029505,0.11946616,-0.14520665
1969-07-01,-0.07646439,0.10417328,0.060111605,0.099328004,-0.1397557,0.1829089,0.10038791,0.039519228
1969-08-01,0.049966812,0.009387707,-0.047695626,0.08797191,0.33871454,0.39549506,0.09569405,-0.23272431
1969-09-01,0.01695844,0.03906498,-0.045727216,0.09433131,0.40669972,0.41820723,0.0043910267,-0.10462753
1969-10-01,0.067530945,-0.07949269,-0.19502206,0.16791883,-0.075707294,0.1715528,0.1280968,0.4289577
1969-11-01,0.029071618,-0.23938656,-0.29889256,0.2914732,-0.26770112,0.25513366,0.15792547,0.6130779
1969-12-01,-0.025134802,-0.31282264,-0.2171286,0.41517895,-0.091757275,0.2770888,0.30888587,0.18396881
1970-01-01,0.046230506,-0.2542023,-0.23311701,0.36670095,-0.09547321,0.3646055,0.25826222,0.116689466
1970-02-01,0.04596858,-0.33775777,-0.18610074,0.33487657,0.024359416,0.40585938,0.21190074,0.079626486
1970-03-01,-0.08735339,-0.24411806,-0.33251917,0.26991805,0.07805488,0.42890912,0.023835564,-0.044004105
1970-04-01,0.039289393,-0.31156483,-0.2572145,0.22054441,0.07137565,0.53394276,0.1469423,-0.06495845
1970-05-01,-0.051731028,-0.011262941,-0.15532403,0.061946273,-0.20888858,0.52032244,0.1880652,-0.11053415
1970-06-01,-0.036539126,-0.015584802,-0.22539012,0.007595944,-0.08447216,0.3913223,0.06823256,-0.091937184
1970-07-01,-0.037455894,0.104509756,-0.026192904,0.0060243607,-0.33972234,0.42799234,0.037455868,0.07058992
1970-08-01,-0.014406109,0.08565085,0.06928027,0.14196563,0.48194972,0.03378887,0.08146,0.0691493
1970-09-01,-0.02475233,0.014144182,-0.31955367,0.08394833,0.30043286,0.44999447,-0.017287325,-0.1901606
1970-10-01,-0.051076222,-0.22800939,-0.2320693,0.27594244,0.3267567,0.37036794,0.15139511,-0.13253617
1970-11-01,0.13423873,-0.3534735,-0.18570782,0.27227545,-0.004321861,0.19657789,0.21727033,-0.040991925
1970-12-01,0.03182442,-0.44541067,-0.17614742,0.3723324,0.07045896,0.26376274,0.26389372,0.024097491
1971-01-01,0.025768543,-0.34708327,-0.2185286,0.3241939,-0.30159253,0.38278493,0.26013252,0.22990131
1971-02-01,0.045202874,-0.27136126,-0.08709475,0.43489784,0.02418499,0.25135106,0.12222054,0.12337222
1971-03-01,-0.019722283,-0.25912482,-0.16526406,0.1926161,-0.18196316,0.49492836,0.14568573,0.6622079
1971-04-01,-0.2006778,-0.09875536,-0.25768524,0.092997,-0.18757764,0.55351937,-0.041603945,0.45390028
1971-05-01,-0.065213084,0.0037429095,-0.32131475,0.11358305,-0.054416228,0.5132111,0.1502924,0.14251867
1971-06-01,-0.05052934,0.049089767,-0.11876555,0.070395574,0.011804581,0.68250597,0.12121282,-0.051105164
1971-07-01,-0.019146442,0.15259573,0.2873406,0.12466781,-0.13906364,0.124379896,-0.008349562,0.1360405
1971-08-01,0.014827704,0.19276008,0.10033889,0.09328492,0.3008727,0.062046003,0.078025356,-0.077161595
1971-09-01,-0.0014395952,0.10624118,-0.30490357,0.079464935,-0.067516424,0.40581828,0.004750633,-0.14323846
1971-10-01,0.0051825047,-0.088966176,-0.3126773,0.13474491,-0.12207659,0.22342317,0.14280656,-0.08306394
1971-11-01,-0.12668325,-0.40884137,-0.18613799,0.33124793,-0.060462426,0.4266922,0.2795669,0.1777884
1971-12-01,0.07860122,-0.39156643,-0.08723869,0.28446144,-0.3801937,0.28215814,0.36968476,-0.09573223
1972-01-01,0.032618046,-0.29974407,-0.13823211,0.32210317,0.2763327,0.24502993,0.3306523,0.36366493
1972-02-01,0.05142603,-0.3602453,-0.3328882,0.27883166,0.20701937,0.3577463,0.12626341,0.34485692
1972-03-01,-0.11205878,-0.23700693,-0.17847855,0.121133946,-0.11955567,0.5549013,0.1419148,0.32736418
1972-04-01,0.09022572,-0.1959713,-0.24726585,0.18650158,-0.56147754,0.1763742,0.114820816,0.113242485
1972-05-01,0.022096062,0.045244407,-0.24424079,0.10955982,-0.24200483,0.40075478,0.12442207,-0.08864744
1972-06-01,-0.1704556,0.060501218,-0.13704841,0.07365365,0.01972866,0.29001126,0.15480419,-0.0722069
1972-07-01,-0.105087996,0.12705255,0.0356431,0.07694177,0.063394785,0.23661236,-0.0335387,-0.0743113
1972-08-01,-0.035906173,0.103115104,0.14546594,0.09075179,0.13928433,0.017229652,-0.05313585,-0.19847031
1972-09-01,0.087069154,0.07523193,-0.33591324,0.07852004,0.112716414,0.5118929,0.13494404,-0.0804929
1972-10-01,0.18373957,-0.13112979,-0.2596291,0.18426564,-0.3181575,0.48637715,0.13376029,0.019071031
1972-11-01,-0.053661942,-0.36063984,-0.17861009,0.40009713,0.008022976,0.17782095,0.2605498,-0.048532486
1972-12-01,0.15559335,-0.3659008,-0.21543694,0.43692392,-0.039720394,0.42719117,0.34091118,-0.018676471
1973-01-01,-0.0045710085,-0.27162868,-0.16885026,0.43105993,0.18561062,0.29171342,0.37787,0.10291693
1973-02-01,-0.022578025,-0.3807788,-0.13643767,0.4195631,-0.013851523,0.39559993,0.19475262,-0.019669151
