,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8
1965-01-01,-0.3406597703110938,-23.070886555839987,-90.78612923622131,3.0082142496683515,-10.929587364196777,-41.87897929438838,-169.97593966397372,-5.270631114641826
1965-02-01,0.001765363941005632,-27.697033040663772,-100.03762245178223,2.6867501706962127,-13.026067733764648,-48.98544594093605,-187.34462044455788,-6.332648793856303
1965-03-01,0.46205850792866127,-28.83301622727338,-108.33855867385864,2.580746900604432,-13.860795021057129,-51.48083368937174,-191.11468575217506,-6.405657529830933
1965-04-01,2.691150062224444,-28.3544007469626,-107.044517993927,3.155208064849118,-12.48775577545166,-50.5149382132071,-167.3260602084073,-4.224765300750732
1965-05-01,4.736639471615062,-22.00518075157614,-94.29453015327454,3.434356723923281,-7.639659881591797,-40.982649061414925,-125.84028244018555,-0.7211303959290187
1965-06-01,5.260648680668251,-13.027576839222627,-80.27040958404541,3.793517796390028,-1.7868934869766235,-29.625242727774157,-70.33642855557528,3.302844613790512
1965-07-01,5.813078319325166,-3.9079143720514633,-59.0520977973938,3.8194137883473593,4.195201873779297,-17.416256445425528,-33.09817964380438,6.587887803713481
1965-08-01,6.965682319566315,2.0206197219736435,-37.39962875843048,4.116508041519717,5.525571823120117,-6.012937757703993,-8.760507540269332,7.034568985303244
1965-09-01,6.027435321433871,1.4900596702800077,-39.24626111984253,4.059607580483678,3.9149796962738037,-9.540045702898944,-30.40793158791282,5.7461366057395935
1965-10-01,5.976271395589791,-5.240788179285386,-50.65789818763733,4.073255033378142,0.01029015239328146,-16.786342196994358,-62.18000758777965,2.8993315994739532
1965-11-01,5.035964414185169,-11.628439145929672,-69.166499376297,4.066876474633275,-2.869992971420288,-26.22898949517144,-100.44876445423473,1.26602773865064
1965-12-01,2.573225778691909,-18.011014601763556,-83.13415050506592,3.403300549610552,-6.529529094696045,-34.991698794894745,-141.82057814164594,-1.7069915930430095
1966-01-01,1.3440706566268323,-23.955816381117874,-96.2514579296112,2.9299364032515562,-10.213656425476074,-43.92487914473922,-179.64142886075106,-4.095593094825745
1966-02-01,1.3514280611393499,-26.93209648132324,-105.24153709411621,2.6577782918171713,-11.65335464477539,-49.10557711565936,-191.75208698619497,-5.0827304522196455
1966-03-01,2.6044724618687347,-26.905376770917105,-100.48853158950806,2.7707410145954916,-11.208609580993652,-48.108605985288264,-188.46397399902344,-4.536791145801544
1966-04-01,4.403339472471499,-26.54446714064654,-103.67144346237183,3.135726107172219,-10.547280311584473,-48.33205894187645,-171.2019140070135,-3.006193538506826
1966-05-01,5.119105647591984,-20.212731641881604,-90.75151681900024,3.776387708732881,-6.923703193664551,-38.54724389535409,-125.83994431929155,-0.4987940192222595
1966-06-01,6.19272741616941,-13.217708643744972,-75.90177655220032,4.144764951912753,-2.121483325958252,-28.93541300738299,-78.4348574551669,3.6448555688063307
1966-07-01,6.660640940946691,-1.8298648736056158,-56.280773878097534,4.337115603757192,4.172947406768799,-16.050955101295752,-40.39390737360174,6.979048748811087
1966-08-01,6.990342747931387,4.115441967459286,-28.76412868499756,4.598641970071448,5.774864673614502,-2.414444199314824,-5.703003298152577,7.782270510991415
1966-09-01,6.734019868514117,3.4615113454706528,-27.91917324066162,4.541943877576346,4.901394367218018,-4.577693232783565,-21.987041560086336,6.614479422569275
1966-10-01,6.629480333889232,-2.2816775476231292,-43.1428998708725,4.6281064849302,2.017301559448242,-13.746147685580782,-56.27841082486239,4.548068344593048
1966-11-01,5.383954328649184,-10.68816816105562,-58.982086181640625,4.313743832599686,-2.8570454120635986,-24.226080929791483,-100.8411320773038,1.1903251210848491
1966-12-01,3.165008040035472,-17.764824979445514,-78.29079031944275,3.816981057086623,-7.267723560333252,-34.797152766474966,-147.4664167924361,-2.179029335578283
1967-01-01,1.270225118188297,-22.862815856933594,-91.782146692276,3.206307629504836,-10.202326774597168,-42.687137038619426,-180.17349243164062,-4.522066315015158
1967-02-01,0.5770989200648139,-26.06848828932818,-100.00027418136597,2.6114488940641105,-12.347533226013184,-47.01855624163592,-189.0268325805664,-5.863980948925018
1967-03-01,0.644580230993383,-27.8294563293457,-101.19897127151489,2.7156974177762687,-12.93391227722168,-47.99324318214699,-182.66043229536578,-6.178978582223257
1967-04-01,3.242513888022479,-26.399932188146252,-98.03026914596558,3.2481407544699064,-10.725077629089355,-44.95169674908673,-159.8290356722745,-3.8453782598177595
1967-05-01,5.345717364666509,-19.892357377444995,-80.62328100204468,4.021459458822227,-7.3935770988464355,-34.33279108118128,-112.87596442482688,-0.26309068004290265
1967-06-01,5.917556379355636,-12.100719003116382,-65.27994871139526,4.239376338131457,-2.017174243927002,-24.049315629182036,-65.88501930236816,3.840811798969905
