,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8
1965-01-01,-0.04296875,-8.83017,-15.915955,1.7627869,-6.753998,-11.565491,-20.942474,-3.2597656
1965-02-01,-0.6923218,-10.385651,-18.581116,1.3594055,-7.4158325,-14.186249,-22.829773,-4.036865
1965-03-01,-0.9897156,-10.44455,-20.100983,1.4013062,-8.23764,-15.354828,-23.459991,-4.42807
1965-04-01,-0.811676,-11.068359,-20.01773,1.6012878,-7.581085,-15.35144,-20.51471,-4.0828857
1965-05-01,0.27038574,-9.32016,-17.457214,1.7059021,-5.333954,-12.985535,-15.976807,-2.6130981
1965-06-01,1.6625366,-5.6342773,-14.092194,2.1814575,-3.6010132,-9.257233,-9.583557,-0.22802734
1965-07-01,2.78656,-2.152649,-10.747772,2.5335999,0.41448975,-6.2591248,-5.446808,1.8814392
1965-08-01,3.3559875,-0.8248291,-6.981018,3.0835571,2.020752,-3.574585,-2.635559,2.6419678
1965-09-01,2.5823364,-0.8465271,-6.9588013,2.77594,0.18283081,-3.3777466,-5.100189,1.9132385
1965-10-01,1.6760254,-2.4239502,-8.520294,2.5147705,-1.7987671,-5.8707886,-9.183411,0.6541443
1965-11-01,0.9215088,-5.095978,-12.083954,2.4283752,-3.3301392,-9.1475525,-13.112305,-0.8173828
1965-12-01,0.06588745,-7.3387146,-14.186951,1.7583923,-4.6842346,-10.112915,-17.515533,-1.760315
1966-01-01,-0.58325195,-8.96109,-16.566345,1.188324,-6.4033203,-12.599579,-22.243164,-2.9297485
1966-02-01,-0.9137573,-10.0928955,-18.120758,0.9864197,-7.1533813,-14.872101,-23.402222,-3.740326
1966-03-01,-1.0469971,-10.460144,-17.991241,1.1083679,-6.923004,-14.160126,-23.056885,-3.8518677
1966-04-01,-0.644928,-10.890137,-18.036499,1.2496948,-6.4634705,-14.889191,-20.882202,-3.2435303
1966-05-01,-0.066589355,-8.748993,-16.390045,1.710022,-5.2910767,-12.517578,-15.694641,-1.9581909
1966-06-01,1.998352,-5.4687195,-13.907074,2.0351562,-3.0410461,-9.738068,-10.503571,0.72854614
1966-07-01,2.828308,-1.6170349,-10.61969,2.3673706,0.23571777,-5.240906,-6.185425,2.6906128
1966-08-01,3.420105,-0.48413086,-4.747925,2.9203491,2.132141,-1.243103,-1.3384094,2.577423
1966-09-01,3.2124634,0.04449463,-5.367584,3.401062,1.0268555,-1.3423157,-4.337311,2.9592896
1966-10-01,2.848236,-2.0983582,-7.6834106,3.1291199,-1.6021423,-3.9995422,-8.603241,1.482605
1966-11-01,1.780365,-5.339752,-10.74173,2.7148132,-2.9675598,-7.237915,-12.799774,-0.6452942
1966-12-01,0.6030884,-7.240692,-14.276611,2.2758179,-5.1700745,-10.031464,-18.381042,-2.183136
1967-01-01,0.33444214,-8.346344,-15.971405,2.223053,-6.731201,-12.1050415,-22.059937,-2.8032227
1967-02-01,-0.42819214,-9.832672,-17.441223,1.9076538,-7.6360474,-12.508575,-22.382355,-3.6119385
1967-03-01,-1.2347717,-10.536102,-17.107422,1.6074219,-7.67688,-14.391937,-21.932861,-4.3479004
1967-04-01,-1.3139038,-10.159973,-16.653168,1.6079102,-6.3542175,-13.598145,-19.846436,-4.1696167
1967-05-01,-0.71469116,-8.957794,-14.399231,1.8710632,-4.01062,-10.516357,-14.005585,-2.7996216
1967-06-01,1.6859741,-5.7252197,-12.215424,2.1627502,-2.0561829,-8.111664,-8.84787,0.34326172
1967-07-01,2.6484375,-1.9055481,-7.506775,2.8692932,1.0663452,-4.412201,-4.283478,1.733429
1967-08-01,3.014801,-0.21954346,-4.430481,3.4239807,2.5890808,-1.8757629,-0.7253723,1.7782593
1967-09-01,2.5367737,0.8815613,-5.1889343,3.6471252,1.3042603,-2.27063,-3.3574219,2.057495
1967-10-01,2.093567,-0.8232422,-7.674011,3.2590027,-1.2218933,-5.0617065,-8.542938,1.508606
1967-11-01,1.3041992,-3.5903625,-11.758331,2.791626,-3.1802063,-7.9009705,-13.270813,-0.6720581
1967-12-01,0.28900146,-6.569275,-13.303375,2.436554,-5.7634583,-8.726349,-17.606476,-2.0428467
1968-01-01,0.18469238,-8.861237,-15.312439,1.8342285,-7.4763184,-11.315979,-20.793732,-3.017395
1968-02-01,-1.3232422,-10.306854,-16.4628,1.4297485,-8.240387,-13.27652,-22.698364,-4.0762634
1968-03-01,-1.0793457,-10.305328,-17.108673,1.5287476,-8.51236,-13.943665,-22.825897,-3.8931885
1968-04-01,-0.81851196,-10.261627,-15.830933,1.4601746,-7.4284973,-12.998779,-20.27353,-3.280182
1968-05-01,0.0035095215,-8.641785,-14.068665,1.6149597,-5.6993713,-11.336945,-15.181061,-1.8478394
1968-06-01,2.1558838,-6.703583,-10.873627,2.1880493,-3.3421936,-9.507019,-9.673218,0.68344116
1968-07-01,2.862793,-2.6516113,-7.809906,2.8514404,-0.56781006,-6.74057,-5.0296936,1.9156189
1968-08-01,3.117157,0.0035705566,-4.1427307,3.460907,1.3894958,-2.699463,-2.5169678,1.7832031
1968-09-01,2.8780212,-0.94332886,-5.6727905,3.3320923,0.43267822,-4.099457,-4.3279724,2.1914978
1968-10-01,2.0074768,-3.0801086,-7.9485474,2.7810364,-1.4231567,-5.791046,-8.826477,0.4721985
1968-11-01,1.3699646,-4.5134277,-9.301758,2.3309937,-3.836792,-6.892517,-13.376862,-0.13265991
1968-12-01,-0.18792725,-7.288574,-11.764313,1.9858704,-5.263153,-9.437164,-17.74762,-2.3948975
1969-01-01,-1.1171265,-8.695587,-13.964081,1.189209,-6.95224,-11.277283,-20.66623,-3.2814636
1969-02-01,-1.7644043,-9.640228,-15.676331,0.80703735,-6.8934326,-12.820831,-22.587677,-4.2553406
1969-03-01,-1.4911194,-9.847931,-16.880798,0.625,-8.145599,-14.097595,-23.650635,-4.0692444
1969-04-01,-1.0106201,-9.201294,-16.013672,1.1101074,-7.9424744,-13.836029,-21.89389,-3.5471802
1969-05-01,-0.3427124,-7.1535645,-14.275665,1.422699,-5.086151,-11.766785,-16.602509,-1.7901917
1969-06-01,1.61026,-5.207794,-11.691528,2.1865845,-3.4326477,-8.397614,-11.359253,0.2673645
1969-07-01,2.1829224,-2.1436768,-7.9931335,2.782318,0.16625977,-4.9971313,-5.8913574,1.31073
1969-08-01,2.830597,-0.25717163,-5.403656,3.1782532,1.9850769,-2.5783997,-2.4866028,2.0640564
1969-09-01,3.090393,-0.9259949,-5.9360657,3.2514038,1.4988098,-3.2964172,-4.0188904,2.5960999
1969-10-01,2.5148926,-2.890503,-9.425507,2.7328186,-1.4394226,-6.5612793,-9.039917,1.3832703
1969-11-01,1.3098145,-5.863037,-11.302277,2.0512695,-3.6930847,-8.375519,-13.341492,-0.62939453
1969-12-01,0.47610474,-6.9777527,-13.747589,1.932312,-5.38208,-10.200378,-18.354645,-1.6743774
1970-01-01,-0.47000122,-8.910614,-16.302063,1.4779663,-7.1176147,-12.74762,-21.965149,-3.2113953
1970-02-01,-0.90283203,-10.794464,-16.960663,1.1251831,-7.687866,-13.523987,-22.978088,-3.6664429
1970-03-01,-1.1287231,-11.244019,-18.114288,1.2521057,-8.888519,-14.2994995,-22.9581,-4.55249
1970-04-01,-0.6997986,-11.187042,-17.458588,1.3390503,-7.981781,-14.572052,-21.165436,-3.611145
1970-05-01,0.39419556,-9.268066,-14.249268,1.6597595,-6.022003,-12.216095,-16.429169,-1.7221375
1970-06-01,1.750946,-5.8151245,-12.285065,2.1073608,-3.4482422,-9.013672,-10.238464,0.9611206
1970-07-01,2.555664,-1.3041077,-9.030304,2.7870789,0.34527588,-5.6974487,-5.4210815,1.3934021
1970-08-01,2.5357056,0.6352844,-3.6402893,3.1282043,2.0656433,-0.84259033,-1.7486267,1.8977661
1970-09-01,2.7632751,-0.49517822,-4.077545,3.1775513,1.5808716,-2.1244202,-3.8388977,1.9243774
1970-10-01,2.070282,-2.6325073,-6.817169,2.8606262,-0.6592407,-4.5262146,-8.36322,0.7421875
1970-11-01,1.7243042,-4.4387817,-10.248016,2.7832642,-2.9629822,-6.3769226,-13.765808,-0.48345947
1970-12-01,1.0382996,-6.9002075,-14.164612,2.4242554,-4.7848816,-9.571869,-18.748047,-1.9546509
1971-01-01,0.4991455,-8.542023,-15.815186,1.9553528,-6.178589,-11.165863,-21.468567,-2.6296997
1971-02-01,0.0954895,-9.93692,-16.968933,1.7098389,-7.446472,-12.387329,-21.972046,-3.7612305
1971-03-01,-0.46087646,-9.899353,-16.492065,1.4602966,-7.4968567,-12.237091,-22.049591,-3.6396484
1971-04-01,-0.14645386,-8.552643,-16.015564,1.4011841,-6.705078,-12.926727,-20.363434,-2.578064
1971-05-01,1.3755798,-7.6369324,-14.75592,1.6522827,-5.2191467,-11.809906,-15.312836,-0.30004883
1971-06-01,2.546051,-4.499817,-11.515533,2.3103333,-2.109192,-8.619904,-10.127991,1.2227478
1971-07-01,3.289734,-0.47705078,-9.379364,2.9828796,1.2390747,-5.805298,-4.622345,2.4037476
1971-08-01,3.5462341,1.0469055,-6.2929688,3.1331482,2.3459778,-1.8902283,-2.188202,2.9181824
1971-09-01,3.189972,0.2829895,-7.44281,3.007141,0.6531067,-3.0716858,-3.666626,2.1656494
1971-10-01,2.8750305,-1.9793396,-8.932312,3.006958,-1.4723511,-5.671509,-8.523163,1.9796448
1971-11-01,1.6472473,-4.171173,-11.368713,2.8909912,-3.0717163,-8.22998,-13.213318,-0.10296631
1971-12-01,0.7850952,-6.609131,-14.2968445,2.5284119,-4.561432,-9.249786,-17.41681,-1.5195312
1972-01-01,-0.32641602,-8.884064,-16.26477,1.5066833,-5.754944,-11.216919,-19.60431,-3.0021667
1972-02-01,-0.9326477,-10.452515,-17.409485,1.173523,-6.9857483,-13.461121,-20.66919,-4.2607117
1972-03-01,-1.3818359,-11.424896,-17.545898,1.3876648,-7.588928,-14.038025,-20.253723,-4.9217834
1972-04-01,-2.1044312,-11.142212,-17.558289,0.9357605,-7.431549,-13.987274,-18.694122,-5.269409
1972-05-01,-0.83828735,-8.3194275,-15.597778,1.3554077,-5.6594543,-11.987518,-14.940674,-2.8799133
1972-06-01,0.867218,-4.9266663,-11.237061,1.3182068,-2.8893433,-8.047668,-9.677521,-0.8424988
1972-07-01,1.7565002,-1.8374939,-8.640961,1.916687,0.1295166,-4.527588,-4.51709,1.0740356
1972-08-01,2.1938477,-0.5613098,-4.910919,2.2368774,1.0503845,-1.467102,-3.2064514,1.4554443
1972-09-01,2.116333,-0.8014221,-4.8803406,2.6868591,0.7327881,-2.4733582,-4.2203674,1.6538696
1972-10-01,1.41922,-3.4913635,-7.822296,1.9003296,-1.9150696,-5.679779,-8.503815,0.032318115
1972-11-01,0.34918213,-5.8971252,-11.549469,1.6021729,-3.783783,-8.452362,-12.674286,-1.2835388
1972-12-01,-0.45095825,-7.4753723,-13.758514,1.1477966,-5.9516907,-10.391205,-17.763306,-2.2175903
1973-01-01,-1.0493164,-9.034637,-16.005432,0.75164795,-6.6060486,-12.221985,-19.998596,-3.2837524
1973-02-01,-1.3406677,-10.519196,-16.81134,0.63116455,-6.8993225,-12.896332,-20.787994,-4.0605164
1973-03-01,-1.7073364,-11.032471,-17.627075,0.67370605,-7.16214,-13.749908,-21.620209,-4.8752747
1973-04-01,-1.2662354,-9.708862,-16.649078,1.3681946,-5.8574524,-11.686523,-19.76361,-3.3035889
1973-05-01,0.08578491,-8.218964,-14.973755,1.5318909,-4.9670715,-10.622345,-15.275696,-1.8782654
1973-06-01,1.875061,-5.392334,-11.605377,1.96875,-3.110321,-8.002014,-10.277222,0.43771362
1973-07-01,2.7613525,-2.3157654,-8.086578,2.4147644,0.8128357,-5.2885437,-3.8002014,1.6468201
1973-08-01,3.3420715,0.4173584,-4.572876,2.967804,2.1134338,-1.8952637,-0.73895264,2.376068
1973-09-01,3.250885,0.30917358,-6.098053,3.310089,1.3824463,-2.4631348,-4.0490417,2.3130188
1973-10-01,2.2657776,-1.7832031,-8.369049,3.0167542,-0.87301636,-5.552582,-8.036041,1.625
1973-11-01,1.9696655,-4.6875305,-10.165131,2.912384,-3.2783203,-6.981201,-12.998108,0.55755615
1973-12-01,1.595398,-6.426361,-13.732086,2.6011963,-5.218109,-10.593292,-18.161652,-0.75942993
1974-01-01,0.5605774,-8.964081,-16.28122,2.359375,-6.5852356,-12.850494,-20.10254,-2.3772583
1974-02-01,-0.35806274,-10.315399,-17.56012,1.8646545,-6.976227,-14.29483,-21.715729,-3.760376
1974-03-01,-0.9968872,-10.551422,-17.947845,1.6907959,-8.029175,-13.530853,-21.516602,-4.1843567
1974-04-01,-0.81637573,-10.669952,-17.654266,1.7411194,-6.6249695,-13.712036,-18.828033,-3.4864502
1974-05-01,0.12963867,-9.21051,-15.523743,1.7027893,-4.525757,-11.598145,-14.946655,-2.3382874
1974-06-01,1.7084961,-6.4162903,-12.559174,2.3325806,-1.8930664,-9.009033,-9.755463,0.41088867
1974-07-01,2.9453735,-3.1657104,-9.43927,2.8156738,0.6125488,-5.526428,-5.115265,1.817627
1974-08-01,3.0681458,-0.5451355,-5.194641,2.9619446,2.2624817,-1.8642883,-1.4198303,2.1122131
1974-09-01,3.4902954,-0.5963135,-4.3211975,2.862793,0.9543457,-1.626648,-4.2350464,2.8637695
1974-10-01,2.9925537,-2.7049255,-8.276123,2.770813,-0.56347656,-4.4469604,-8.8385315,2.0997314
1974-11-01,2.2798157,-4.7514954,-11.628082,2.697815,-2.774994,-6.768097,-14.262939,1.1598816
1974-12-01,1.3590088,-7.1078796,-14.67807,2.2190247,-4.6042175,-9.459808,-18.122498,-0.26016235
1975-01-01,0.5072937,-9.776855,-15.9479065,1.8684082,-6.1404114,-11.10733,-19.9469,-2.182434
1975-02-01,-0.31692505,-10.62558,-16.750427,1.5382996,-7.2838135,-12.374725,-21.174194,-3.428131
1975-03-01,-0.39239502,-11.313477,-16.866913,1.2742615,-7.646393,-13.012634,-21.252014,-4.0410767
1975-04-01,-0.631073,-10.157562,-16.912292,1.041687,-6.5150146,-13.471985,-19.03061,-3.053955
1975-05-01,0.5168152,-8.948853,-14.31131,1.769043,-4.867798,-10.69281,-14.743652,-1.2478638
1975-06-01,1.9879761,-6.46875,-12.446503,2.1228027,-2.6856995,-7.94162,-8.59082,1.0742798
1975-07-01,2.967926,-2.61615,-8.20163,2.5384216,0.6271057,-5.239868,-4.175293,2.6827087
1975-08-01,3.3755798,-0.39004517,-3.9161682,2.6532898,1.86026,-0.93081665,-0.01663208,2.6891174
1975-09-01,3.2112427,-0.3544922,-4.96167,2.893921,1.9151611,-1.2870483,-2.2059326,2.4738464
1975-10-01,2.9969788,-2.4871216,-7.793976,2.8117065,0.07623291,-5.0330505,-7.0137024,1.9258118
1975-11-01,2.00708,-3.9706726,-10.86496,2.4865417,-2.930603,-7.7301636,-12.097382,0.7345886
1975-12-01,1.3837891,-5.973938,-12.188843,2.118805,-4.9570007,-9.511841,-16.69278,-0.5812988
1976-01-01,0.8635254,-8.16217,-14.742859,2.1096497,-6.4361877,-11.564392,-19.273346,-2.0185852
1976-02-01,-0.6827698,-9.9973755,-16.798859,1.3828125,-7.7845764,-12.775543,-21.012085,-3.2610474
1976-03-01,-0.821228,-10.281525,-17.923859,1.241394,-8.43869,-13.274506,-20.099854,-3.593933
1976-04-01,-0.5527649,-9.771881,-16.851807,1.2850952,-7.249298,-13.915039,-19.40921,-3.0370483
1976-05-01,0.14154053,-8.478394,-15.153564,1.3369446,-5.3660583,-11.361481,-14.904419,-1.4884644
1976-06-01,0.9548645,-5.727783,-12.190613,1.5858765,-3.4523315,-9.04895,-9.182709,-0.24603271
1976-07-01,1.6807861,-2.5095825,-8.1961975,1.7628174,-1.0073853,-5.7710876,-4.695038,1.2874451
1976-08-01,2.181305,-0.9444275,-6.798126,2.4284668,1.6109619,-4.0050354,-1.7191467,1.5249329
1976-09-01,2.209076,-1.1215515,-7.347168,2.8003235,0.36773682,-3.8475037,-3.1756897,1.2553406
1976-10-01,1.555603,-2.4383545,-9.510834,2.5605469,-2.2548828,-5.407959,-7.773407,0.5819702
1976-11-01,0.81518555,-4.463684,-12.127869,2.2860718,-4.002716,-7.746063,-13.158203,0.053894043
1976-12-01,0.3317871,-7.013672,-14.616211,1.7519531,-5.9813843,-9.266724,-17.80661,-1.3464355
1977-01-01,-0.63723755,-9.02005,-16.767914,1.137207,-8.201691,-12.129608,-20.419495,-3.2154846
1977-02-01,-1.171875,-10.657227,-18.41919,1.0390015,-8.792267,-13.08902,-22.812775,-4.215271
1977-03-01,-1.2544556,-11.264313,-18.046356,1.2191772,-8.632538,-13.963226,-21.87555,-4.320709
1977-04-01,-0.89242554,-10.972809,-16.901459,1.2284546,-7.585907,-13.476624,-20.1857,-3.8594055
1977-05-01,0.031280518,-8.871185,-15.230438,1.6690063,-5.3203125,-11.825043,-15.204163,-2.7566833
1977-06-01,1.4524841,-6.794586,-11.15509,2.1102905,-2.829193,-8.144287,-9.415161,-0.6270447
1977-07-01,2.3690186,-3.5995483,-8.187225,2.5684814,1.2990723,-4.8957214,-4.0632324,0.95996094
1977-08-01,2.8311157,-0.8267822,-2.6148682,3.0451965,1.9845276,-0.8034363,-2.400299,1.6264343
1977-09-01,2.526062,-1.1712646,-3.2965393,3.5181274,1.1889954,-1.3556824,-4.361603,1.6098633
1977-10-01,1.6190796,-2.4742737,-6.9257507,2.7843933,-1.0866394,-4.7858887,-8.19516,0.7267456
1977-11-01,1.1087952,-5.357971,-9.424591,2.2833252,-3.4424133,-6.9149475,-12.726318,-0.65689087
1977-12-01,0.17947388,-7.1986084,-12.80954,1.8600159,-5.258728,-9.200287,-16.63675,-2.006134
1978-01-01,-0.8652344,-8.769653,-14.978668,1.2840271,-7.059723,-11.677704,-19.602936,-3.3010864
1978-02-01,-1.2530823,-10.488037,-16.014618,0.9942932,-8.0555725,-13.257874,-21.377869,-3.6894226
1978-03-01,-0.99139404,-11.044098,-17.181091,0.95874023,-9.07077,-13.789276,-21.26117,-4.3711243
1978-04-01,-0.52072144,-11.4496765,-17.320862,1.4656677,-8.883331,-13.663208,-18.596771,-4.497345
1978-05-01,0.14425659,-9.774567,-14.852661,1.7633362,-5.876251,-11.543945,-13.597992,-2.4022522
1978-06-01,1.6557007,-5.001343,-12.081726,2.1148376,-2.5935059,-7.3463135,-8.285858,0.56295776
1978-07-01,1.8339539,-1.5085754,-5.5596313,2.0910645,1.1220398,-3.1426392,-2.3292236,0.79776
1978-08-01,2.57135,-0.08004761,-2.951355,2.7245789,1.904419,-0.7373352,-0.36810303,1.7226868
1978-09-01,2.7581177,0.12313843,-6.4198303,3.1380005,1.7480164,-3.1207886,-3.4098206,2.1288452
1978-10-01,2.0240784,-1.6654663,-9.078369,3.1883545,-1.0323486,-5.0451965,-7.6767883,1.3817749
1978-11-01,0.77789307,-4.5689087,-12.463684,2.5414429,-3.558319,-8.361877,-13.192993,-0.47628784
1978-12-01,0.20263672,-6.870514,-14.634308,2.1479492,-5.7719727,-10.523804,-16.344238,-1.8804016
1979-01-01,-1.1038208,-8.311829,-16.466095,1.5541382,-6.9448853,-12.112854,-19.575684,-3.3362732
1979-02-01,-1.8132324,-9.052155,-16.776093,1.2446289,-7.556122,-13.120605,-21.470215,-3.9441528
1979-03-01,-1.3001404,-9.979034,-18.154602,1.0856018,-8.424957,-12.787384,-21.87439,-4.1195984
1979-04-01,-1.2550354,-10.475006,-18.572693,0.9421387,-7.769165,-12.980652,-19.455627,-4.3762207
1979-05-01,-0.38928223,-9.861664,-15.659668,1.0980835,-6.1607056,-11.292419,-15.1302185,-3.2425842
1979-06-01,1.0659485,-6.348999,-12.546417,1.7409668,-3.2210388,-8.620636,-9.46344,-0.7912903
1979-07-01,2.4086914,-2.2225647,-9.534058,2.6963806,-0.11584473,-5.3413696,-5.2731934,0.7250366
1979-08-01,2.75354,-0.09396362,-4.9858704,3.0523682,2.2487183,-1.826477,-1.9241333,1.7115173
1979-09-01,2.519104,-0.7389221,-5.4127502,3.0490417,1.0452881,-2.2702637,-4.5515747,1.6584167
1979-10-01,1.6615906,-3.0881348,-7.438965,2.7703247,-1.426239,-4.550354,-8.709198,1.0015564
1979-11-01,0.77560425,-5.218231,-10.761444,2.2677917,-3.4165955,-7.811432,-12.62738,-1.2078247
1979-12-01,-0.6395874,-7.0105896,-12.697876,1.8945923,-5.147064,-9.6032715,-17.293854,-2.587738
1980-01-01,-1.7281189,-9.166779,-15.142029,1.6954956,-6.7398376,-11.955933,-20.506592,-4.4589233
1980-02-01,-2.4328613,-10.939453,-16.387177,1.2080383,-7.784546,-13.620239,-21.512695,-5.913391
1980-03-01,-1.8464355,-10.921661,-17.56253,1.101593,-7.831085,-13.365906,-20.614014,-4.8241577
1980-04-01,-1.3138733,-10.628113,-17.532288,1.0977173,-6.00885,-12.994171,-20.182892,-3.9857483
1980-05-01,-0.5861206,-8.43454,-15.270905,1.3483887,-4.1661377,-11.657227,-15.279327,-2.4404602
1980-06-01,1.0516052,-4.31546,-12.264801,2.1834106,-1.9291077,-7.70343,-9.9151,-0.4212036
1980-07-01,2.168579,-1.6098938,-10.011078,2.605072,1.221344,-5.620453,-4.8800964,1.4554443
1980-08-01,2.9677124,-0.31289673,-6.698395,3.1156921,2.1462097,-1.9747314,-2.0519104,2.2095337
1980-09-01,2.984375,-0.47836304,-6.4961853,3.125885,1.318573,-3.1749878,-4.9288635,2.5548096
1980-10-01,1.771759,-2.5194092,-8.819305,2.5843506,-1.3677979,-6.1365356,-7.7850037,1.0422974
1980-11-01,1.3828125,-4.34552,-11.323395,2.3701172,-3.1424255,-7.7656555,-13.0946045,0.13470459
1980-12-01,0.58984375,-6.287079,-14.195374,2.242279,-4.961792,-9.483551,-19.166992,-1.5891418
1981-01-01,-0.42355347,-8.4470825,-15.416626,1.9864197,-6.875824,-11.49585,-21.481293,-3.0750122
1981-02-01,-1.0495911,-10.72641,-17.136627,1.7079773,-7.4121094,-13.729553,-21.901245,-4.081909
1981-03-01,-1.4114685,-10.827362,-17.961975,1.0046692,-7.6361084,-14.452332,-22.681976,-4.0147095
1981-04-01,-0.402771,-10.563049,-18.682434,1.0736694,-6.7437744,-14.398193,-22.271027,-3.606842
1981-05-01,0.4352417,-9.650696,-16.917542,1.18219,-5.220337,-12.399017,-15.920441,-2.1674805
1981-06-01,1.9385986,-6.364319,-15.407013,1.9914246,-2.9249268,-9.554565,-10.621918,0.5529175
1981-07-01,2.4299011,-2.1532288,-9.5477295,2.607788,1.7608948,-5.0779114,-4.1074524,1.5783997
1981-08-01,2.8990173,-0.6516113,-4.0325623,2.8990173,2.446869,-0.20254517,-1.3237,1.6947937
1981-09-01,2.354828,0.24475098,-6.107025,3.364746,0.776886,-1.6448975,-4.2281494,1.8442078
1981-10-01,1.9698486,-2.517395,-10.0164795,2.7983093,-1.5249023,-4.9253235,-9.472565,0.16531372
