,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8
1965-01-01,4.023967256106324e-05,8.267331355929618e-05,3.042059948451684e-05,6.568436999389502e-05,2.229860111776471e-05,3.288726778312897e-05,0.019270893244538456,0.0001616127959888188
1965-02-01,3.735047431117055e-05,8.53136953082867e-05,3.2139871888960313e-05,6.794224689309929e-05,2.2084171205554437e-05,3.131697395610377e-05,0.019778794376179576,0.0001576768549820108
1965-03-01,3.871132826639546e-05,8.617724866464572e-05,2.7116015449532176e-05,6.989607538257371e-05,1.910192567624053e-05,3.149543981530821e-05,0.016147209680639207,0.00016286165543621587
1965-04-01,4.06919798938407e-05,8.744301221272706e-05,2.8727367212663273e-05,7.279074149361502e-05,1.3017572862074964e-05,3.109171616258742e-05,0.013694744848180562,0.00015589020838360153
1965-05-01,4.301545406560028e-05,8.321935045229189e-05,2.8406897659546564e-05,6.968722508255658e-05,6.745583022799992e-06,3.5911927269985794e-05,0.01586095313541591,0.0001479864060398071
1965-06-01,4.497245883079942e-05,8.79404030021523e-05,2.911523552029394e-05,6.910754780706374e-05,-1.0186271758743024e-06,3.69716579517371e-05,0.01187222296721302,0.00015325953896653147
1965-07-01,4.943950728494486e-05,8.287587780100496e-05,2.6134267890094115e-05,6.819090707549116e-05,-5.588555557716807e-06,4.34480965453275e-05,0.012262570089660585,0.00016082450465839957
1965-08-01,4.814121554102372e-05,8.492150537558304e-05,2.5795397959882393e-05,7.226577682082453e-05,-9.88637277094478e-07,3.751811582124096e-05,0.014650425873696804,0.00014573115256479792
1965-09-01,5.119544573861993e-05,7.955435569823274e-05,2.5038812704484113e-05,7.071769557244676e-05,-3.2344408309930284e-06,4.098091549480912e-05,0.012537160364445299,0.00014816715490944204
1965-10-01,4.709998190972126e-05,8.099065345722129e-05,2.8270780083922936e-05,7.18259928232458e-05,9.661020266610813e-08,4.046702798959082e-05,0.013522453082259744,0.00014360872052249408
1965-11-01,4.358592956453901e-05,7.72421987241377e-05,3.628390913945623e-05,6.638902483419293e-05,7.240814601104692e-06,3.92900540322151e-05,0.02107905747834593,0.00014393359202996737
1965-12-01,3.8145956961964866e-05,8.169129654086883e-05,3.4775005458089125e-05,6.52219005998978e-05,1.9384726163645443e-05,3.4101064776568194e-05,0.024579628370702267,0.0001554854773736048
1966-01-01,3.6272603660972434e-05,8.293465488468823e-05,3.103267902458486e-05,6.661732099711939e-05,2.506509521150623e-05,3.070155338948892e-05,0.025367291527800262,0.00015921060337624964
1966-02-01,3.887969686536852e-05,8.185590717324015e-05,2.8512601732342906e-05,6.870707563523735e-05,1.8637092580320314e-05,3.283092510905224e-05,0.022669884492643178,0.00014877596479510107
1966-03-01,3.9899969859180426e-05,8.834674941760528e-05,2.875291361955793e-05,6.797855738633578e-05,1.8116570848206084e-05,3.036298091930134e-05,0.015767914010211825,0.00015835874130003033
1966-04-01,3.907838195440068e-05,8.877968471294835e-05,3.084587400995328e-05,6.803067143274737e-05,1.3807513107277565e-05,3.377409202271494e-05,0.015472999075427651,0.00015021722637973125
1966-05-01,4.5584973195953426e-05,8.532240273147497e-05,2.608643626444973e-05,7.265116870431008e-05,2.644426985804757e-06,3.4016937562050404e-05,0.011867225111927837,0.0001494365748048069
1966-06-01,4.169023392905453e-05,8.931290168497387e-05,2.6602704435520407e-05,7.200202768823753e-05,1.263439809339285e-06,3.564226104551391e-05,0.00938570883590728,0.00015317513785820694
1966-07-01,4.804924082227352e-05,8.036762586055809e-05,2.6196815140013185e-05,7.085235709036213e-05,-3.4055584695703476e-06,3.870861302397546e-05,0.01665836025495082,0.00015251686319618697
1966-08-01,5.015938979634695e-05,8.163966096775687e-05,1.9381703688330685e-05,8.021201903743315e-05,-7.102586047921883e-07,3.435721402805855e-05,0.013414303248282522,0.00014569498401420611
1966-09-01,5.4385644475449666e-05,8.100317284950744e-05,1.7668229962250086e-05,7.364015757394511e-05,-2.7770244232118726e-06,3.6553532920842025e-05,0.008240269380621612,0.0001412621772502579
1966-10-01,4.695230201850974e-05,8.238995455347163e-05,2.848399162758142e-05,7.057018419367351e-05,-1.6602564171948456e-07,3.8373868794704994e-05,0.012808995961677283,0.0001527814498742021
1966-11-01,4.416656935578118e-05,7.98423649900107e-05,3.240596145457988e-05,6.701216296364909e-05,7.0333326772070546e-06,3.788459409782984e-05,0.02187557111028582,0.00014878732467731162
1966-12-01,3.911818658716676e-05,8.48841528236137e-05,3.529575354020511e-05,6.535671370026346e-05,1.6461491682231568e-05,3.42265687730356e-05,0.02097127726301551,0.00015352419605703965
1967-01-01,4.041684580369467e-05,8.070364856394008e-05,3.377676746042978e-05,6.495932514856881e-05,2.0570222190916397e-05,3.1209291874206274e-05,0.022205160348676145,0.0001577572308428165
1967-02-01,4.021183283637381e-05,8.362534888716333e-05,2.7904381048366694e-05,6.791935794310467e-05,1.8196405190709893e-05,3.0909367701862995e-05,0.018367375014349818,0.00015491491320708225
1967-03-01,4.216640125819002e-05,8.426833000671847e-05,3.0903634719184735e-05,6.844076692470393e-05,1.8661837726319913e-05,3.241657395847142e-05,0.01747790665831417,0.0001511369778346571
1967-04-01,4.231630068394647e-05,8.740538285802239e-05,3.262386339234321e-05,7.179484912610081e-05,1.0950923917169513e-05,3.492340688719468e-05,0.010851409751921892,0.00014572083713456748
1967-05-01,4.249159246683121e-05,8.772058208705857e-05,2.8332649110650114e-05,7.659160647086711e-05,1.2337693533481797e-06,3.3783828843004957e-05,0.013290428614709526,0.0001454427664641351
1967-06-01,4.419453402115691e-05,8.79141858287925e-05,2.4870969355106354e-05,7.221692829348502e-05,-1.7467055895946086e-06,3.645273581837657e-05,0.010218595707556233,0.00015290624428270085
1967-07-01,5.141120360496294e-05,8.299721230287105e-05,2.109044544340577e-05,7.5195999843778e-05,-4.999023159061008e-06,3.7990162388592875e-05,0.012630346463993192,0.00014642099549453104
1967-08-01,5.301000342252805e-05,8.133993896595e-05,2.0702448507238713e-05,7.50083840795837e-05,-4.024111328335217e-06,3.7425824062331395e-05,0.014115733210928738,0.00015336404284161905
1967-09-01,5.5966397713295964e-05,8.071214245358968e-05,1.8219498088001274e-05,7.718023144185455e-05,-2.994189192880488e-06,3.5204122949594994e-05,0.004310731674195267,0.00014751865584853915
1967-10-01,4.8567553584680264e-05,7.99772470086084e-05,2.710925400606357e-05,6.773299381685709e-05,-2.708406148513225e-06,4.184004718882042e-05,0.012524475459940732,0.00014843591939537755
1967-11-01,4.4801573044469935e-05,8.079582387480237e-05,3.2049808526478175e-05,6.486734058680235e-05,9.972172571878852e-06,3.822222362063697e-05,0.01761425519362092,0.00014698587971994834
1967-12-01,4.096047742870834e-05,7.958213087555993e-05,2.944787930963295e-05,6.634285715076009e-05,2.176498679601178e-05,3.288226242608059e-05,0.0231371377594769,0.0001602438480345412
1968-01-01,3.898456252316446e-05,8.555144513197972e-05,2.866617640912799e-05,6.573825972043865e-05,2.3021233242947016e-05,3.073504579323076e-05,0.023271614918485284,0.00016159663632166603
1968-02-01,3.9418926168553005e-05,8.522012016644862e-05,2.8786380426026884e-05,7.123827734696013e-05,2.050010979556563e-05,2.983305076386073e-05,0.017312286945525557,0.00016789570274282126
1968-03-01,3.9838594584396543e-05,8.555825447926864e-05,2.6818522331138543e-05,6.8010909412156e-05,1.2259974799676318e-05,3.073272292285451e-05,0.01719410647638142,0.00015122757524236915
1968-04-01,4.2528122918670905e-05,8.49157241527396e-05,2.9985809045943567e-05,7.201782691048548e-05,1.0582757016836142e-05,3.454277812752166e-05,0.013264335575513542,0.0001466859577058424
1968-05-01,4.1359060266375015e-05,9.076787967427188e-05,2.7814330678666014e-05,7.495054887840524e-05,7.795842010995274e-06,3.3828195458112134e-05,0.011580016871448606,0.000149279308501601
1968-06-01,4.282706188428395e-05,9.060138678330037e-05,2.1374802859749513e-05,7.175378760577933e-05,2.5620479529166142e-06,3.675225019540595e-05,0.013306211621966213,0.00015325745006257126
