,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8
1965-01-01,1.9580902038509712e-05,0.00012166432357984237,0.0002496884336962583,4.596296195005481e-05,2.916940580877869e-05,1.7890774220826904e-05,0.00016225496603345329,0.00014884563926089968
1965-02-01,1.9846064740130187e-05,0.00011364954843884334,0.00024560262743839403,4.979904891418604e-05,3.4321874409215525e-05,1.4188490240485409e-05,0.0001671859486536546,0.0001416502830882867
1965-03-01,1.8802035667345322e-05,0.00012156713357678829,0.00024573844015360514,5.01137846084829e-05,3.1118136983673925e-05,1.3076553711601135e-05,0.00017467671899463642,0.0001497495826764929
1965-04-01,1.9306186770432092e-05,0.00011793087581351686,0.0002238825626146207,5.917296827343914e-05,4.309765151039505e-05,8.467180642972901e-06,0.00016389483458955178,0.0001429619630841814
1965-05-01,2.0309254116574793e-05,0.00010476977387532734,0.00020903488744961773,6.208442250176126e-05,6.399667936734503e-05,2.6979535050486447e-06,0.00014606717741116881,0.00012734297477571223
1965-06-01,1.9343636890162568e-05,9.868755604167325e-05,0.0002178462114472418,6.184017769960014e-05,6.118386942222875e-05,2.949431875874455e-06,0.00016016135553152046,0.00012840786506853032
1965-07-01,1.971926203144616e-05,0.00010405302208919938,0.00021219811776276441,7.146934169415747e-05,6.240996550206609e-05,-1.6533582376203933e-06,0.0001479968142865056,0.00011307088748758865
1965-08-01,1.7218798778853134e-05,0.00011665597412502393,0.00018659812532008645,7.441066271793615e-05,6.0207282237162625e-05,3.6471569079107472e-06,0.0001470974530093372,0.0001274880627601373
1965-09-01,1.6753493630523353e-05,0.00010182060437867991,0.00020007748699231827,7.097081733162567e-05,6.126289667134126e-05,1.0205155831499724e-06,0.00014500853880731896,0.00011422011151875334
1965-10-01,2.1822590114377243e-05,0.00011352400318943322,0.00018639055927819077,6.880130361726819e-05,5.597132948078697e-05,5.880421797753246e-06,0.00014624996269545093,0.00013004363508015455
1965-11-01,2.6116354810686686e-05,0.00010532063382785194,0.00019690585062601308,5.67468153652347e-05,5.3032557655663776e-05,8.968941723911225e-06,0.00015060701777904546,0.00012456203640559343
1965-12-01,2.5055824631923124e-05,9.87234740862802e-05,0.00022482349874174343,4.375005018017772e-05,4.065727023708891e-05,1.3956936787248458e-05,0.00016728939954191446,0.0001435362517238698
1966-01-01,2.070116017038297e-05,0.00010866612613496657,0.0002461495472395674,3.778720080542068e-05,2.7037621576114207e-05,2.2105079031981794e-05,0.00016808435744182629,0.0001542689224825827
1966-02-01,1.6999373129740553e-05,0.00011819234854416348,0.00020346210766682759,5.857476329159302e-05,3.45931312040193e-05,1.5764262570883147e-05,0.00015271977066401053,0.00013946558249665906
