,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8
1965-01-01,1012.382,1019.8246,1008.1568,1009.4046,1014.9582,1015.2484,1024.7245,1016.7734
1965-02-01,1012.90424,1018.5421,1007.7922,1008.6418,1014.9557,1016.3845,1022.087,1014.6028
1965-03-01,1013.37305,1016.96436,1006.46686,1009.7947,1015.1858,1015.5008,1020.65564,1014.8968
1965-04-01,1013.4896,1015.39417,1014.3293,1009.9944,1015.98456,1017.9982,1014.1482,1011.6657
1965-05-01,1013.04803,1010.80054,1019.6894,1009.16956,1017.17096,1021.5096,1009.68054,1008.5407
1965-06-01,1013.37555,1009.06036,1014.1395,1010.47064,1016.22577,1017.96533,1006.26154,1006.5804
1965-07-01,1010.33545,1009.048,1011.848,1010.04956,1013.9231,1015.87286,1002.12946,1005.5571
1965-08-01,1010.4626,1009.65765,1014.671,1009.91,1012.07874,1014.9886,1006.7788,1008.0223
1965-09-01,1008.5426,1009.4635,1016.7976,1010.3125,1013.409,1016.3089,1013.4164,1008.4576
1965-10-01,1009.5683,1017.5368,1019.3043,1010.4359,1011.45056,1017.6782,1018.5979,1013.45557
1965-11-01,1014.01245,1019.9313,1021.5877,1010.36273,1017.4587,1020.3865,1022.8535,1014.37024
1965-12-01,1013.7017,1019.8717,1014.1203,1009.0859,1016.40936,1018.5179,1027.7168,1016.2872
1966-01-01,1016.34076,1020.52795,1006.82666,1011.27673,1017.883,1017.03674,1025.0481,1017.6733
1966-02-01,1014.95374,1018.2885,1018.49384,1010.1714,1017.4486,1020.50726,1020.1987,1015.11774
1966-03-01,1013.72076,1013.533,1009.9141,1009.45416,1016.02844,1016.9804,1014.71906,1012.12537
1966-04-01,1013.498,1014.4794,1015.4457,1009.08795,1016.43585,1019.4094,1012.69055,1011.0795
1966-05-01,1012.9628,1011.67163,1015.55835,1009.85095,1015.5033,1018.3029,1011.3906,1007.5984
1966-06-01,1012.96344,1008.8826,1014.2115,1010.6489,1015.31494,1017.0023,1005.19366,1008.5497
1966-07-01,1010.55945,1009.8653,1017.60065,1009.0479,1013.44037,1017.2395,1002.3716,1006.90424
1966-08-01,1009.3452,1006.299,1016.2562,1009.65125,1011.53766,1014.7673,1005.30383,1006.2777
1966-09-01,1008.92334,1008.9196,1015.7743,1009.8071,1011.2166,1015.27795,1015.2166,1006.8755
1966-10-01,1010.0355,1016.1242,1017.35596,1009.6244,1011.3192,1015.42444,1019.2668,1013.0717
1966-11-01,1011.70734,1019.1234,1017.86975,1008.7525,1014.4562,1016.62616,1023.13226,1012.8815
1966-12-01,1012.3038,1020.4253,1008.20483,1007.8812,1015.02014,1015.91016,1026.2473,1014.1827
1967-01-01,1012.7283,1021.53906,1008.5467,1008.858,1014.9928,1016.407,1030.453,1018.0505
1967-02-01,1013.4916,1021.193,1009.7432,1009.13654,1016.58545,1017.2182,1026.2794,1016.7154
1967-03-01,1012.2748,1017.4453,1017.30963,1009.6278,1014.8448,1018.43646,1017.98584,1014.4015
1967-04-01,1013.7266,1017.13403,1021.59204,1009.78455,1017.1116,1018.8718,1015.3934,1011.61444
1967-05-01,1010.96576,1010.93024,1017.1732,1008.84564,1013.12805,1016.81696,1008.1853,1008.03076
1967-06-01,1010.32,1006.1697,1010.92737,1008.8014,1012.5628,1014.88904,1003.3885,1004.8375
1967-07-01,1007.562,1005.9433,1017.2392,1008.97406,1009.8331,1015.15826,1001.6529,1004.7678
1967-08-01,1008.7346,1007.5527,1012.44604,1009.3985,1010.8664,1014.0938,1003.36523,1003.91235
1967-09-01,1006.3909,1008.7484,1015.92883,1010.0436,1007.229,1012.8901,1013.3697,1008.2449
1967-10-01,1010.2692,1015.7481,1017.1565,1009.8382,1013.49084,1018.2703,1020.6321,1011.1668
1967-11-01,1011.62537,1021.47156,1017.4308,1009.18665,1015.7307,1016.7379,1027.1421,1014.1228
1967-12-01,1012.9416,1021.2402,1013.3435,1010.1328,1015.7699,1018.07367,1028.7028,1018.4096
1968-01-01,1012.28656,1018.33185,1003.74524,1008.5032,1013.9632,1012.28156,1024.8009,1015.8695
1968-02-01,1014.05835,1021.21576,998.5959,1010.572,1015.5497,1010.76306,1027.6017,1017.25214
1968-03-01,1013.7593,1016.5172,1018.01276,1009.0693,1017.64923,1021.5628,1016.8979,1013.3471
1968-04-01,1011.4272,1018.0593,1018.9266,1010.03033,1015.48315,1019.5284,1016.7834,1013.5467
1968-05-01,1011.382,1010.46826,1015.53467,1009.1108,1013.31915,1015.217,1009.58594,1009.1344
1968-06-01,1011.8272,1009.8851,1015.0924,1009.8421,1013.89526,1015.78156,1005.77466,1008.03595
1968-07-01,1009.1809,1004.5982,1017.91327,1009.3484,1013.11664,1018.0757,1003.10046,1004.9668
1968-08-01,1008.78235,1007.41626,1013.6076,1009.57874,1010.9398,1014.4377,1006.7099,1003.90985
1968-09-01,1007.7848,1012.225,1017.9147,1009.82495,1010.17487,1013.3621,1014.0198,1006.3851
1968-10-01,1009.80133,1015.2835,1016.61523,1010.0761,1012.61646,1016.1902,1020.36633,1013.2734
1968-11-01,1010.3931,1020.9817,1015.7343,1010.4718,1013.7356,1016.98944,1022.702,1016.218
1968-12-01,1012.4197,1017.1061,1016.1351,1009.1473,1014.1736,1014.0913,1022.26984,1014.84845
1969-01-01,1013.8883,1017.5796,1010.5095,1009.72833,1015.7321,1016.52704,1024.2454,1014.6308
1969-02-01,1013.67554,1018.62286,1013.14954,1010.4821,1015.5256,1017.0094,1026.0543,1015.4856
1969-03-01,1014.5148,1017.47485,1015.1612,1010.5089,1016.8203,1019.4316,1019.0372,1014.48724
1969-04-01,1013.9975,1016.1015,1016.1439,1010.3585,1016.8864,1020.9197,1014.4473,1013.18756
1969-05-01,1012.9455,1009.62415,1016.53577,1008.9621,1016.2456,1019.90826,1007.38165,1008.42554
1969-06-01,1012.64667,1008.14417,1015.84436,1009.5468,1015.8345,1019.00287,1006.17554,1006.9467
1969-07-01,1011.0305,1010.14453,1015.59045,1009.8893,1014.64825,1018.6092,1003.02704,1005.8654
