,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6,mgu600_cluster7,mgu600_cluster8
1965-01-01,-0.62504387,2.8742898,-1.037286,1.1523231,0.7922222,1.0187107,-0.9489719,1.8334191
1965-02-01,-0.2391983,2.5066934,-1.3524154,1.4394261,1.1106102,0.8730408,-0.8857506,1.8066963
1965-03-01,-0.044971846,2.4874668,-0.94701654,1.1431984,0.16326752,1.2256466,-1.8340706,1.7242482
1965-04-01,0.279282,1.5736902,-0.62471807,1.4426849,0.99524724,0.655677,-1.1425467,1.2002277
1965-05-01,0.32164687,0.69119835,-0.05148964,2.0155876,1.6678703,-0.32295036,0.97211,0.19487801
1965-06-01,0.07169457,0.47481155,0.2965538,2.4868147,1.8682884,0.0866848,-0.51359195,0.18053932
1965-07-01,0.056052018,0.3421772,0.37215883,1.8278786,2.4991984,0.2831928,-0.9551638,-0.44222337
1965-08-01,0.118621446,-0.034869384,0.3864975,0.80460584,0.9949215,0.35977516,0.82448465,0.20693588
1965-09-01,0.12709427,-0.39268914,0.28188896,1.2794174,2.0208015,0.046601485,1.3429645,-0.29916078
1965-10-01,-0.19292259,0.73877716,-0.18901214,1.1076771,0.3086113,-0.0736496,1.5036253,0.10232735
1965-11-01,-0.6256958,1.1950138,-0.2662468,1.9911464,2.1130264,0.12839814,1.3266704,0.43668327
1965-12-01,-0.6931534,2.1824398,-0.92159766,2.2544599,1.0343533,0.30437508,0.089292146,1.2758331
1966-01-01,-0.99026984,3.2169814,-0.85569537,1.5981514,0.39125022,1.1563542,-0.7749508,2.3192725
1966-02-01,0.42046243,1.8650024,-0.9869873,1.4865532,0.9945366,0.37024346,0.6758255,1.9073436
1966-03-01,0.14474945,1.3910385,-0.6932217,2.4144592,1.7346954,0.6896111,-1.2357857,0.92560846
1966-04-01,-0.10207977,1.6913685,-0.38468552,1.5892891,0.80285037,-0.44836196,-0.6876415,0.45558318
1966-05-01,0.5199162,1.3034012,-0.031838227,1.3250643,0.4608349,0.23698196,-0.5727612,0.44869003
1966-06-01,0.15755081,0.900663,0.119147494,1.4793323,0.82287234,0.4874218,-0.60853827,0.33610725
1966-07-01,-0.23337097,0.00787735,0.24420318,1.2544949,1.9487011,0.55044174,0.7257164,0.27308732
1966-08-01,0.14343643,0.15722199,0.18479347,0.3498928,-0.08435516,0.7198082,0.89147264,0.4703533
1966-09-01,0.30952072,-0.46313247,0.6436588,0.36564827,1.1468353,-0.05054741,2.101328,0.31280327
1966-10-01,0.42341653,0.46181983,-0.11061325,1.1353474,1.0785637,0.04004402,-0.041028786,0.19332771
1966-11-01,-0.18019828,1.5197048,-0.41882133,1.9007794,1.2226565,0.32133713,0.6535057,0.5442047
1966-12-01,-0.55273896,2.6294498,-0.89081573,2.2460775,0.6669632,0.7549286,0.25700378,1.5246277
1967-01-01,-0.20278397,2.9686122,-1.3414433,2.0222878,0.4398548,0.48589784,-0.6739868,1.8955886
1967-02-01,0.25176543,2.5424724,-0.7794609,1.3770363,0.45683518,0.99759215,-0.1554348,1.771828
1967-03-01,0.22988701,1.5827595,-1.1749058,1.6647217,0.9636318,0.23380546,0.41667023,0.92150766
1967-04-01,0.06236992,0.9254261,-0.50940895,1.906691,1.4168749,-0.114617154,-0.15282269,0.414711
1967-05-01,0.28931808,0.9747341,-0.5188786,0.39773065,0.40654737,0.14139366,0.13290349,0.8117889
1967-06-01,0.05518608,1.1801304,0.0117553715,1.3933637,0.4839384,0.24490814,-0.6926001,0.120168306
1967-07-01,0.069554135,-0.5139801,0.5698196,0.8010124,1.1641296,0.6152092,1.1180868,0.09012604
1967-08-01,0.18286476,0.45128402,0.48197898,0.48328513,1.0785751,0.23543815,0.9250994,0.27103195
1967-09-01,0.35201454,-0.5848404,0.3732399,0.36507607,0.79644126,0.7637867,1.5553296,-0.37813836
1967-10-01,0.22009087,0.50516397,0.022204971,1.8106868,2.065065,-0.29258347,1.0743297,0.18057862
1967-11-01,-0.43136483,1.3081356,-0.46793786,2.3498113,2.4804287,-0.21127434,0.60606575,-0.15380248
1967-12-01,-0.60639226,2.0412269,-0.6178211,2.0010622,1.068126,0.35299414,-0.14367943,1.059962
1968-01-01,-0.23266372,2.8134842,-1.238443,1.2880394,0.0754879,1.2063515,-1.3518581,2.2467759
1968-02-01,-0.18233871,2.7697227,-1.1206528,1.088926,0.11049728,1.5816044,-2.5180955,2.0060887
1968-03-01,-0.13638917,1.6935608,-0.57181394,1.4791305,0.8289112,0.39275742,0.01750412,1.3343537
1968-04-01,0.19400826,0.9222687,-0.18671493,0.7377418,0.66662943,0.15462342,-0.39640388,0.33404428
1968-05-01,0.355925,1.1549324,-0.41901398,1.0550106,-0.101380154,0.16994019,-0.7917137,0.47517473
1968-06-01,0.20786591,0.7939018,0.18233871,2.0283344,0.5258644,-0.2538147,-0.8719433,0.019327546
1968-07-01,0.33732682,-0.097733304,0.32602158,1.3237778,1.1177353,0.21443024,0.886895,0.44672966
1968-08-01,0.1703041,-0.0204216,0.36504173,0.56524926,1.5859807,0.16993943,0.9445137,0.12143783
