,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8
1965-01-01,-1.788651934475638e-05,6.051488481916306e-05,6.3442318983771055e-06,-2.9141200327644526e-05,-1.4568341839549248e-05,-4.4544797977626636e-05,5.071821262038523e-05,1.3627710532524534e-05
1965-02-01,-2.2284044462139718e-05,6.271018763782638e-05,4.390266455497051e-06,-2.7490651645385245e-05,-1.1631941561063286e-05,-3.9829828892834485e-05,5.815867142143449e-05,-7.170986225987907e-06
1965-03-01,-1.6411819160566665e-05,5.677952353058883e-05,4.262232083378927e-06,-2.9678955763324952e-05,-1.346187218587147e-05,-3.722435091428149e-05,7.910793130811785e-05,1.0424317527698198e-05
1965-04-01,-1.8852142602554522e-05,3.433133537239372e-05,2.115838446769977e-06,-1.4629949873778969e-05,-9.990869784815004e-06,-2.6192440903590373e-05,4.986391544544829e-05,-1.9295451162785566e-06
1965-05-01,-3.300093885627575e-05,2.5071960585702938e-05,-7.183871275628917e-08,-4.797392003765017e-06,1.9966884678979113e-06,-2.274229397395781e-05,-3.515908775302852e-05,-3.3628659712987774e-05
1965-06-01,-3.619806011556648e-05,2.3176615774523605e-05,-3.47314694357756e-07,-1.2866558226730227e-06,-2.3058701614786514e-07,-1.997789847033952e-05,1.8051823938167806e-05,-2.7685291570378467e-05
1965-07-01,-2.6687488571042195e-05,1.1739325045931676e-05,-4.895432386056813e-06,6.614503415877624e-06,1.4208659138148505e-06,-8.450658697256586e-06,1.2531992040514466e-05,-4.048886780981862e-05
1965-08-01,-1.760158920660615e-05,-1.1779433762279862e-05,-1.9789662003991967e-06,-6.367146472510723e-07,-2.418045426111348e-06,-4.575664055058345e-06,-1.7032611902968418e-05,-2.126278646063015e-05
1965-09-01,-2.9829885534127243e-05,1.3624083116954398e-05,-3.2017952394249897e-06,1.186365467749309e-06,-1.5221505123008683e-06,-7.4707948745829835e-06,-4.1910627788315795e-05,-4.386011347551608e-05
1965-10-01,-2.159597715944983e-05,9.577727879088078e-06,1.2015250996391638e-06,-8.350613675650526e-06,-2.2308025648953844e-07,-1.6878013108604744e-05,-5.789723570248293e-05,-2.4379611810824524e-05
1965-11-01,-3.041689342353493e-05,1.727637426506035e-05,3.3294526566463533e-06,-1.1527893697854744e-05,9.804985268146993e-07,-3.295595888630487e-05,-2.9484357172247742e-05,-3.028919005979939e-05
1965-12-01,-3.8284790207399055e-05,4.767968298770806e-05,6.910630198423829e-06,-2.2606077954715376e-05,-4.798188228960498e-06,-4.935489111327722e-05,1.781198285067559e-05,-1.0078138941372302e-05
1966-01-01,-3.0966646590968594e-05,5.963732890938068e-05,8.442847364053348e-06,-3.326778501622921e-05,-1.4666015886177775e-05,-5.2115058982356764e-05,7.710392721140036e-05,5.626280393958691e-06
