,mgv250_cluster1,mgv250_cluster2,mgv250_cluster3,mgv250_cluster4,mgv250_cluster5,mgv250_cluster6,mgv250_cluster7,mgv250_cluster8
1965-01-01,-1.2528963,0.26211768,0.037676714,0.7784058,0.98415565,-0.3293766,-0.20398383,-1.373432
1965-02-01,-1.4200865,0.24725309,-0.36764184,0.14894056,1.1846073,-0.040178634,-0.24725309,-0.43269295
1965-03-01,-1.532822,0.49332875,-0.30156055,0.41738683,0.86479723,-0.42857203,-0.26682734,-0.67244023
1965-04-01,-1.1738636,0.07137962,-0.3535131,-0.17293,1.7777207,0.86685765,-0.46978092,-0.38706887
1965-05-01,-0.42136058,-0.22238061,-0.6054758,1.6354029,0.12980786,0.896587,-0.42400965,-1.6086171
1965-06-01,0.37308732,0.03620491,0.04032581,0.6992259,0.49259296,0.06637573,-0.29302436,-0.8948208
1965-07-01,-0.093014285,0.18205471,0.1489406,-0.5042197,1.4278867,0.27963144,-0.59811705,-0.0173666
1965-08-01,0.1811718,0.14158182,-0.03635211,0.4890608,0.13554764,-1.068781,-0.3412976,1.0255117
1965-09-01,-0.09860687,0.03841257,0.2232637,0.44240648,-1.4693899,1.274531,-0.26314798,0.8605293
1965-10-01,-0.34041458,-0.35586786,0.057545222,1.1129334,0.38868776,1.1553196,-0.2999416,-0.3111269
1965-11-01,-1.8030344,0.30538705,-0.53689253,0.34762606,1.4842546,1.4302416,-1.3562129,-0.29272994
1965-12-01,-1.2629043,-0.11214695,-0.36072463,0.96119654,1.8036232,0.90630037,-0.6502169,-0.18529263
1966-01-01,-1.225907,0.15754218,-0.044702075,0.3921918,0.8542579,-0.705251,-0.19269624,-0.6326282
1966-02-01,-0.93425864,0.29280576,-0.6583789,0.29700106,1.850434,0.4306732,-0.77049565,-0.5482874
1966-03-01,-1.02265,0.1492962,-0.80622846,0.49027595,0.58025885,0.6861549,-0.95263135,-0.34083515
1966-04-01,-1.0527408,0.15609555,-0.32593444,0.17996554,0.4141813,0.18242493,-0.46134263,-0.7424303
1966-05-01,-0.2737097,-0.08911476,-0.50807,0.88810986,0.94424057,0.11833744,-0.8451439,-0.80362433
1966-06-01,0.1698389,0.15956755,0.036311388,0.6398615,-0.11443148,-0.27631372,-0.0510674,-0.8046371
1966-07-01,0.45656863,0.66300815,-0.22553566,-0.32984048,-0.011573315,0.7069869,-0.24795902,0.06784878
1966-08-01,0.76268375,0.088391446,-0.21931496,-0.31754383,-0.029656697,-0.13888021,-0.12180948,0.29859242
1966-09-01,0.11356354,0.08535347,-0.1751916,0.38437986,-0.7392477,0.78279245,-0.10690884,0.9047464
1966-10-01,-0.8471691,0.082315445,0.03472004,0.82879657,0.60543084,0.4254652,-0.07233343,-0.49157792
1966-11-01,-0.46900997,0.16173753,-0.1916836,0.70192355,1.6227281,1.1396854,-0.49693075,-0.43154126
1966-12-01,-1.0499921,0.05772207,-0.059602737,0.6808022,1.2283663,0.034575462,-0.4808727,-0.69121826
1967-01-01,-1.8817676,0.18284789,-0.26044995,0.047460508,1.336055,-0.08959208,-0.42547932,-0.6276444
1967-02-01,-1.21399,0.052956007,-0.27943414,0.43580407,1.0677782,-0.32889295,-0.26444665,-1.075605
1967-03-01,-1.2066627,-0.19267301,-0.2179853,-0.18234828,1.0766041,0.46694484,-0.5252296,-0.474272
1967-04-01,-0.9940063,-0.07760209,-0.1435472,0.054787733,1.1638649,0.49175754,-0.96819437,0.12273122
1967-05-01,-0.5024153,0.19350561,-0.2228146,0.3483768,0.3786849,0.082597926,-0.3005832,-0.27943414
1967-06-01,-0.66261536,0.069941804,0.026811028,0.6271449,-0.22831006,0.60649526,-0.042964242,-0.7189018
1967-07-01,-0.14054972,0.14005013,-0.1558703,-0.17552061,-0.04512911,0.8094932,-0.117568836,-0.054121636
1967-08-01,0.5768534,0.23197365,-0.017985035,0.14304766,0.5671947,0.3277273,-0.12456302,-0.21298952
1967-09-01,0.96036756,0.07910085,0.0049958704,0.33272314,-0.3225649,0.4457957,0.3099088,-0.06511231
1967-10-01,-0.71007574,-0.039134096,-0.010657799,0.89891875,-0.19633666,0.8413,0.27477136,0.009825135
1967-11-01,-1.7698605,0.13971707,-0.4872612,0.008659458,0.423481,0.62364775,-0.44962588,-0.10974202
1967-12-01,-0.79966795,-0.013988351,-0.53888494,2.1820178,1.1233987,-0.0837635,-0.31507117,-1.8224838
1968-01-01,-1.667064,-0.043177225,-0.43021458,0.048273563,2.1796691,0.03624053,-0.46249133,-1.1114233
1968-02-01,-0.8469807,0.5937217,-0.117073916,0.60122454,0.7008861,-1.0889144,-0.16732928,-1.1390282
1968-03-01,-0.865101,0.2229642,-0.432055,1.1326579,0.581264,0.28496933,-0.7027265,-0.72254544
1968-04-01,-0.5763092,-0.39949512,-0.097537994,0.12627558,0.19550064,0.302665,-0.8387699,-0.4623498
1968-05-01,-0.07587862,0.058890842,-0.48103628,0.46872014,0.46277443,0.15232344,-0.4973162,-0.36551964
1968-06-01,1.0417734,0.090035036,0.0076444745,0.41011244,0.23966873,-0.1919615,-0.343294,-1.6376187
1968-07-01,-0.03255985,0.06285467,-0.27378586,-0.32092676,1.0931613,0.23075017,-0.5968361,-0.7703942
1968-08-01,-0.11721543,0.078568265,-0.19550058,-0.033267677,0.6083028,-0.24986145,-0.0906013,0.9961897
1968-09-01,0.108721636,0.17426594,0.19550058,0.079700805,0.17893752,0.7978577,0.05521021,0.84683913
1968-10-01,-0.09314947,0.049830697,-0.14099827,0.8005475,0.39949515,0.79007167,0.12429367,-1.0007198
1968-11-01,-0.23712054,0.30917695,-0.009201693,1.1129804,0.060731124,-0.9367326,-0.06795099,-1.0581949
1968-12-01,-0.6901271,0.041336823,-0.22480449,0.3973716,0.8584474,0.95825034,-0.6385976,0.14666085
1969-01-01,-0.819456,0.35037345,-0.43334872,0.4539411,2.2409368,0.5037565,-0.66879845,-0.6086869
1969-02-01,-0.6757636,-0.057689,-0.4911891,0.68817955,1.5518486,0.4975485,-0.8200617,-0.6403325
1969-03-01,-0.7249734,0.059808828,-0.3143368,0.5755271,0.9307458,-0.04300175,-0.6716754,-0.63442737
1969-04-01,-0.8277839,0.26315865,-0.3624867,0.025437664,0.99206877,-0.07707004,-0.49830562,-0.22924177
1969-05-01,-0.6268566,-0.043910243,-0.1797292,1.1480258,0.123402975,0.36930028,-0.6486603,-0.87790203
1969-06-01,-0.10205345,0.055114936,-0.05450926,1.6018155,-0.9941886,0.5101159,0.3565815,-0.35597593
1969-07-01,0.25195402,0.27421197,-0.028617382,-0.057840444,0.12870245,0.3591555,-0.3421971,0.6899966
1969-08-01,0.36521214,-0.0013627053,-0.16231649,-0.08918323,0.39261824,-0.051026724,-0.19290225,0.37399417
1969-09-01,0.1656476,0.3200906,-0.17215845,-0.13127652,1.3995255,-0.11598358,-0.5400961,0.1477807
1969-10-01,-0.6716754,0.15792546,-0.08448937,1.0058475,0.009842014,0.085246466,-0.24922857,-1.0862486
1969-11-01,-0.60414445,0.23605542,0.0755559,1.4649366,0.60035896,0.82460403,-0.61656046,-1.5524546
1969-12-01,-1.2827848,0.26240158,-0.38065642,1.1456032,0.69711304,-0.14535809,-0.9213581,-1.6660153
1970-01-01,-0.9517199,0.25040436,0.018596936,0.5437652,0.78709733,-0.7341877,-0.39629894,-1.092376
1970-02-01,-0.7821207,0.004452801,-0.014275169,0.19697075,0.48181877,-0.7186029,-0.39931113,-1.0240123
1970-03-01,-1.2089344,0.14589462,-0.51115483,0.20757893,0.8409238,-0.23102157,-0.10555744,-0.5352524
1970-04-01,-0.15833616,0.0948184,-0.6638596,0.65796614,0.80320597,-0.29467037,-0.4312665,-0.7607735
1970-05-01,-0.6704079,0.13345292,-0.44226757,0.5288351,0.004976654,0.5462534,-0.5162624,-0.0028812408
1970-06-01,-0.19998303,0.021216273,-0.21294847,-0.5348595,0.49530816,-1.1857536,-0.7649644,-0.14013214
1970-07-01,0.73458064,0.13554838,-0.22892615,-0.084079266,0.83188725,-0.116034605,-0.72096026,-0.034574606
1970-08-01,0.54651535,-0.08394833,-0.1367271,-0.0041908263,-0.28419322,0.644084,0.14615652,0.08342447
1970-09-01,-0.019382764,0.058148287,-0.11446307,-0.16855147,-0.3602837,0.6366191,-0.1043788,1.0395972
1970-10-01,-0.2251282,0.07988844,0.29964703,0.67525357,0.2991231,1.4107511,0.023180747,-0.3199466
1970-11-01,-1.4801621,0.1676347,-0.52700156,0.5672078,2.2298036,0.37338018,-1.0173331,-0.12585697
1970-12-01,-1.402762,0.28327644,-0.34744912,0.51626253,2.261366,0.59850824,-0.6972556,-0.82939893
1971-01-01,-0.11315117,0.049521636,-0.2630117,0.7605313,1.192406,-0.40279502,0.030663108,-0.96768725
1971-02-01,-0.93558466,0.2763997,-0.49204922,0.22529463,0.53782797,0.04966558,-0.26157212,-0.8274719
1971-03-01,-1.0195123,0.111567594,-0.29338688,0.575545,1.3634284,-0.55711854,-0.12553158,-0.47117528
1971-04-01,-0.6187325,0.029223537,-0.13776803,0.92147666,0.7147526,0.52947843,-1.1958611,-0.58720565
1971-05-01,-0.3673814,0.16670363,0.17462134,0.7493027,-0.25739735,0.17634897,-0.45073318,-0.25336647
1971-06-01,-0.15576276,0.07816932,-0.025192678,-0.42410088,1.1837685,0.54560167,-0.67098933,-0.47203907
1971-07-01,-0.2597007,0.39142245,0.11127971,-0.28330976,-0.05052934,0.49953508,-0.3082146,0.22054403
1971-08-01,-0.2143538,0.1433824,-0.14928468,0.103218056,0.40020388,0.44281548,-0.28388563,0.44986945
1971-09-01,-0.038580798,-0.008493531,-0.068812035,0.27942294,0.29799357,0.33124787,0.042611647,0.7572204
1971-10-01,-0.40682593,0.035845615,0.0857991,0.6427735,0.2011096,1.5692886,-0.40682596,-0.16958275
1971-11-01,-1.0917792,0.04433913,-0.4835557,0.9059291,1.1106379,-0.23753119,-0.982371,-0.70395577
1971-12-01,-1.5937614,0.3112377,-0.458363,1.1343911,2.12324,0.5456017,-1.0297333,-1.3529193
1972-01-01,-0.57594526,0.08496475,-0.36142898,0.16309023,1.1459719,0.3733977,-0.9572344,-0.5980414
1972-02-01,-0.4010178,0.13178745,-0.5042645,0.35222226,1.3329996,0.36563784,-0.7277243,-0.27948928
1972-03-01,-0.61435044,0.47480306,-0.28751224,0.3833936,0.57370937,0.2000486,-0.34327865,-0.2321405
1972-04-01,-0.53859246,0.15440965,-0.19768114,1.0089235,0.89476043,0.68234843,-0.8839754,0.03577461
1972-05-01,-0.6635405,0.21635762,-0.5353042,1.1336086,0.08601699,0.45402202,-0.92251194,-0.542801
1972-06-01,-0.22109242,-0.09469755,-0.021306943,0.6511772,0.7371941,0.9453972,0.08088751,-0.06247406
1972-07-01,0.5126821,0.07417984,-0.08891046,-0.9021257,0.26673144,-1.0502222,-0.29329938,0.6552545
1972-08-01,-0.6058012,0.15020084,0.24134724,0.31881508,-0.44862956,0.5744985,0.09482908,0.94066226
1972-09-01,0.08891048,-0.020517826,0.15454116,0.9060713,-0.2638378,0.5049221,-0.21280643,0.27054557
1972-10-01,-0.5549013,-0.17150776,-0.04064102,1.0760009,-0.034459304,0.36248112,-0.36918896,-0.22438069
1972-11-01,-1.692982,-0.04997926,-0.25134307,0.9839339,0.9632845,0.11968708,-0.16335328,-0.46072978
1972-12-01,-0.8268938,0.08470168,-0.2263535,1.0078713,0.8069021,-0.040509414,-0.4944001,-0.74455947
1973-01-01,-0.7736084,-0.2148374,-0.098622955,0.67747873,0.4305058,-0.51209134,-0.26678064,-0.67179966
1973-02-01,-1.2969196,-0.19253638,-0.14834997,-0.08158555,0.6918844,0.2575001,-0.4589015,-0.45183715
