,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8
1965-01-01,26.475708,17.688507,10.602722,28.281464,19.764679,14.953186,5.5762024,23.258911
1965-02-01,26.130432,16.437103,8.241638,28.18216,19.406921,12.636505,3.992981,22.785889
1965-03-01,26.023163,16.568329,6.9118958,28.414185,18.775238,11.658051,3.552887,22.584808
1965-04-01,26.723206,16.466522,7.517151,29.13617,19.953796,12.183441,7.020172,23.451996
1965-05-01,27.716125,18.12558,9.988525,29.151642,22.111786,14.460205,11.468933,24.832642
1965-06-01,28.656677,21.359863,12.901947,29.175598,23.393127,17.736908,17.410583,26.766113
1965-07-01,29.338257,24.399048,15.803925,29.085297,26.966187,20.292572,21.104889,28.433136
1965-08-01,29.799805,25.618988,19.4628,29.527374,28.46457,22.869232,23.808258,29.085785
1965-09-01,29.178589,25.749725,19.637451,29.372192,26.779083,23.218506,21.496063,28.509491
1965-10-01,28.560394,24.460419,18.364075,29.39914,25.085602,21.01358,17.700958,27.538513
1965-11-01,28.005035,21.987549,14.999573,29.511902,23.753387,17.935974,13.971222,26.266144
1965-12-01,27.075958,19.671356,12.82312,28.768463,22.325836,16.897156,9.494537,25.249756
1966-01-01,26.458954,18.081116,10.475861,28.23053,20.638885,14.442627,4.7990417,24.112457
1966-02-01,26.302612,17.123474,9.095612,28.20279,20.062988,12.344269,3.814148,23.476044
1966-03-01,26.32782,16.914673,9.383575,28.483185,20.451813,13.214691,4.317932,23.52295
1966-04-01,27.042908,16.797699,9.651337,28.93753,21.224365,12.798645,6.8056335,24.444305
1966-05-01,27.45694,18.774536,11.133484,29.233551,22.232452,15.005951,11.828888,25.565338
1966-06-01,29.224487,21.757416,13.319061,29.261292,24.18509,17.488068,16.722565,27.954681
1966-07-01,29.678864,25.23352,16.230865,29.217926,27.086273,21.60965,20.66513,29.541168
1966-08-01,29.905792,26.001556,21.737762,29.406036,28.617828,25.242584,25.147278,29.06311
1966-09-01,29.671295,26.503326,21.091248,29.859894,27.485687,25.116516,22.121521,29.418121
1966-10-01,29.58606,24.639465,19.054413,29.866943,25.135681,22.738281,18.134583,28.220428
1966-11-01,28.714142,21.594025,16.192047,29.64859,23.966217,19.695862,14.134003,26.288483
1966-12-01,27.52301,19.67923,12.643311,29.19574,21.749847,16.888458,8.538879,24.736786
1967-01-01,27.109589,18.428802,10.803741,28.9982,20.043945,14.670105,4.71521,23.971924
1967-02-01,26.447998,17.043518,9.434967,28.783844,19.240143,14.367615,4.4938354,23.264252
1967-03-01,25.899597,16.598267,10.026947,28.74179,19.457489,12.742432,5.2015076,22.786469
1967-04-01,26.179565,17.333496,10.8403015,29.10138,21.139252,13.895325,7.6470337,23.323853
1967-05-01,26.799591,18.556488,13.115051,29.385345,23.503662,16.997925,13.5086975,24.71466
1967-06-01,28.72174,21.310547,14.820343,29.198517,24.979584,18.924103,18.187897,27.379028
1967-07-01,29.186005,24.632019,19.030792,29.40686,27.603912,22.125366,22.25409,28.270996
1967-08-01,29.264648,26.030304,21.819366,29.673828,28.838928,24.374084,25.524475,28.028107
1967-09-01,28.838928,27.183716,21.11322,29.94928,27.606415,24.031525,22.944733,28.35965
1967-10-01,28.456299,25.53949,18.68872,29.621735,25.140839,21.301025,17.819794,27.871338
1967-11-01,27.863342,22.96878,14.800812,29.350769,23.378937,18.658173,13.28833,25.887085
1967-12-01,26.886719,20.028442,13.294342,29.034271,20.834259,17.871368,8.991241,24.55487
1968-01-01,26.746094,17.700165,11.248962,28.39563,19.085083,15.245422,5.7676697,23.544006
1968-02-01,25.432922,16.44931,10.2933655,28.185913,18.515778,13.479645,4.0578003,22.679901
1968-03-01,25.763306,16.537323,9.733978,28.371399,18.330292,12.898987,4.016754,22.949463
1968-04-01,26.509674,17.066559,11.497253,28.78836,19.899689,14.329407,7.054657,24.048004
1968-05-01,27.312439,18.667145,13.240265,28.92389,21.609558,15.971985,12.127869,25.46109
1968-06-01,29.240906,20.38144,16.211395,29.273071,23.742828,17.578003,17.411804,27.768463
1968-07-01,29.584167,24.069763,18.911469,29.572815,26.153564,19.980804,21.69168,28.636993
1968-08-01,29.573792,26.460205,22.313904,29.917542,27.84613,23.757172,23.939667,28.239838
1968-09-01,29.421448,25.600098,20.870636,29.875519,26.976105,22.44397,22.215454,28.734924
1968-10-01,28.886292,23.798706,18.930267,29.659851,25.455658,21.087769,18.052338,27.351013
1968-11-01,28.383759,22.500366,17.712036,29.344788,23.177002,20.121277,13.636932,26.881134
1968-12-01,26.878174,19.777527,15.301788,29.051971,21.802948,17.628937,9.318481,24.671204
1969-01-01,26.055756,18.477295,13.208801,28.362091,20.220642,15.895599,6.506653,23.891418
1969-02-01,25.575806,17.699982,11.663879,28.147247,20.446777,14.519379,4.752533,23.08487
1969-03-01,26.086517,17.729706,10.696838,28.202637,19.432037,13.4800415,3.927002,23.508392
1969-04-01,26.937164,18.74649,11.934113,29.057892,20.00531,14.111755,6.053894,24.400604
1969-05-01,27.498108,20.687256,13.565155,29.26352,22.75467,16.074036,11.238312,26.050629
1969-06-01,28.951263,22.13321,15.649475,29.527588,23.908356,18.94339,15.9817505,27.608368
1969-07-01,28.971771,24.645172,18.795715,29.571167,26.955109,21.791718,20.897491,28.099579
1969-08-01,29.363495,26.275726,21.129242,29.711151,28.517975,23.954498,24.046295,28.596954
1969-09-01,29.734222,25.717834,20.707764,29.895233,28.14264,23.347412,22.624939,29.23993
1969-10-01,29.326569,23.921173,17.38617,29.544495,25.372253,20.250397,17.771759,28.194946
1969-11-01,28.294922,21.12207,15.682831,29.036377,23.292023,18.609589,13.643616,26.355713
1969-12-01,27.421204,19.967346,13.19751,28.87741,21.563019,16.74472,8.590454,25.270721
1970-01-01,26.562714,18.1221,10.730652,28.510681,19.9151,14.285095,5.067566,23.82132
