,mgv200_cluster1,mgv200_cluster2,mgv200_cluster3,mgv200_cluster4,mgv200_cluster5,mgv200_cluster6,mgv200_cluster7,mgv200_cluster8
1965-01-01,0.3621104622134273,0.1392141498368362,1.8899597062004936,-1.7848738602229528,-2.338169459943418,-0.5738409827737248,0.18493516743183136,-2.9303392943213966
1965-02-01,0.27552155169798304,-0.2704596211170328,2.5287975205315485,-1.4617969592412314,-2.3274011082119412,-0.2376851790091571,0.07750662416219711,-1.7284521285225363
1965-03-01,0.25570095357499595,-0.11203860671355807,2.136253515879313,-1.2994969174975441,-2.348226308822632,-0.5400782823562622,-0.3809140622615814,-2.5316760820500988
1965-04-01,0.1500377499068957,-0.6876338658661678,2.271143330468072,-2.1758482569739934,-1.8040438493092854,0.020975205389892355,0.040992993861436844,-0.0043024891056120396
1965-05-01,0.09574630331498972,-1.1825155595253254,0.46575705210367835,-2.0706253392355785,-0.999586228971128,0.04180921789477853,2.693690299987793,-0.2179845291025498
1965-06-01,0.10828628769347087,-0.7173892752877598,0.15096934305297002,-0.6614484247707185,-0.5644367800818549,0.1144047432086047,1.7564727067947388,0.6080368862432591
1965-07-01,0.26581709567515344,-0.6603588318002636,2.243481742011176,-1.491622697739374,0.29272552993562484,0.32362860791823445,-0.19344589114189148,1.1884766466477337
1965-08-01,0.04638239085056621,-0.4005230706313561,0.32602081696192425,-1.0526776313781738,0.7239545385042826,0.037782867165172804,0.01899787411093712,0.6994887748185326
1965-09-01,0.18140637735628712,-0.09624235460470464,-1.702067322201199,-0.9826404707772392,-0.29678397156574104,-0.02767163164475385,1.5968118906021118,3.1924517715678493
1965-10-01,0.0896778061426211,-0.22877053967837632,0.6618430217107137,-0.5155372832502638,-0.3337106770939297,0.3738128788330976,2.2973482608795166,0.9625353357371161
1965-11-01,0.2730215537733365,-1.3536079176541034,1.8351127041710746,-1.7937980947040377,-2.2126643745987504,0.482371168978074,1.8010097742080688,0.7444458849289838
1965-12-01,0.0234021747320736,-0.8359488742104892,3.424084981282552,-2.3934438115074523,-1.3829883601930406,-0.12826016720603495,1.8623981475830078,0.40103451294057507
1966-01-01,0.21201015059194417,0.17500661056617212,1.4090714189741347,-1.0808057728267852,-1.9835509635784005,-0.08161146851146922,-0.09289569407701492,-1.8538517110487993
1966-02-01,0.12498538883238877,-0.7760341825156377,3.173434204525418,-2.317760671888079,-1.8318459943488792,-0.2626143834170173,0.9229925274848938,-1.4468541916678932
1966-03-01,0.12388515667362535,-0.8149682961661241,1.6545048024919298,-1.8862659022921608,-1.4412503551553797,0.06286457619246315,0.9090713858604431,-0.13632501530296662
1966-04-01,0.10562198612974098,-0.833594336591918,1.0598594612545438,-1.5923653330121723,-1.5111179263503463,0.2935684253187741,0.4249756336212158,0.20263059174313264
1966-05-01,0.13705803940333233,-0.7805766730472959,1.7983806133270264,-2.1613278559276035,0.0330662596280928,0.01279985422597212,1.5534226894378662,-0.47564366284538717
