,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8
1965-01-01,-0.020225286,0.02001381,0.10374898,0.046016872,0.36645877,0.060620666,-0.41815108,0.7888117
1965-02-01,-0.023114502,0.02847141,0.053423822,0.031938434,0.27242747,0.013815105,-0.5231089,0.8191749
1965-03-01,-0.03577459,0.008089185,0.07028645,0.028681517,0.22793332,0.01801765,-0.31429636,0.5577258
1965-04-01,-0.046438456,-0.004360795,-0.0070399046,0.044073224,0.04801309,-0.037087858,-0.124500215,0.2560902
1965-05-01,-0.06204033,-0.040292263,0.057941556,0.03209603,0.025844812,-0.030048668,-0.15969628,0.11840522
1965-06-01,-0.081109226,-0.038401186,0.042077005,0.027946055,-0.018754423,-0.019489825,0.020801783,0.022220135
1965-07-01,-0.026266396,-0.031256855,-0.0025746822,0.027946055,-0.011767685,-0.059834003,-0.07207382,-0.08315796
1965-08-01,-0.050746024,-0.043496728,0.06829023,-0.031939805,-0.00021076202,0.009087265,-0.119457185,-0.015549958
1965-09-01,0.00015693903,-0.05873084,0.080425024,0.019856215,0.060305476,-0.04554546,-0.03855878,0.046016872
1965-10-01,0.024321377,-0.021433473,0.046227038,-0.005463958,0.06981367,0.015443563,0.026632786,0.161376
1965-11-01,-0.0065145493,0.021169543,0.14834815,0.05568266,0.2081815,-0.016915798,-0.427239,0.49647415
1965-12-01,-0.014761984,0.014235377,0.17487657,0.059937716,0.4823957,0.027525842,-0.49332362,0.8654551
1966-01-01,-0.023219824,0.011749029,0.058434904,0.040015876,0.53030896,0.026383996,-0.50521517,0.97232044
1966-02-01,-0.042505085,0.01571548,0.03577584,0.048131227,0.32295796,0.00085264444,-0.5437858,0.77577466
1966-03-01,-0.050802767,0.023694038,0.0056853294,0.030168056,0.31434113,-0.036031067,-0.23494762,0.70351183
1966-04-01,-0.09434283,0.0038616657,0.015943468,0.0376451,0.07074469,-0.030377686,-0.1930489,0.32528314
1966-05-01,-0.0994491,-0.05645615,0.027204633,0.02574569,0.035821438,-0.006578803,-0.08713937,0.11706585
1966-06-01,-0.06001228,-0.0036153793,-0.025590539,0.026429534,-0.032885253,-0.048386395,0.0255633,0.036687672
1966-07-01,-0.14659095,-0.055407524,-0.053902984,0.019909918,-0.019390106,-0.0138735175,-0.1271689,-0.108841
