,r100_cluster1,r100_cluster2,r100_cluster3,r100_cluster4,r100_cluster5,r100_cluster6,r100_cluster7,r100_cluster8
1965-01-01,95.292206,3.5495453,68.94125,15.197559,49.298023,22.748869,38.06279,79.8194
1965-02-01,85.66552,2.4406013,80.34684,8.663467,44.372475,28.349285,46.313538,73.911026
1965-03-01,84.44846,2.37508,76.27143,8.163868,53.72889,27.088005,45.404434,76.163315
1965-04-01,77.44426,4.250622,63.940353,10.963257,35.74662,26.496677,37.817085,80.01268
1965-05-01,89.31177,7.677376,61.73557,22.835684,49.818916,36.639343,55.018017,96.696
1965-06-01,72.67432,8.845287,67.055885,25.125647,53.92054,47.245575,65.260605,97.06947
1965-07-01,57.93371,11.543121,53.40456,29.215803,30.477083,72.82502,76.974144,80.18959
1965-08-01,63.43748,21.657944,45.035873,39.794186,36.803146,63.34575,72.436806,78.49587
1965-09-01,72.181274,19.140293,74.4139,35.150375,60.379284,61.191746,79.27557,95.31351
1965-10-01,82.738365,9.995186,73.95198,26.454088,57.57334,39.785995,55.882896,96.89256
1965-11-01,87.62952,7.054924,72.32542,22.488422,43.042397,37.80398,49.78288,87.487
1965-12-01,94.80408,5.074547,75.49664,13.77084,43.738556,38.42971,57.04426,80.60074
1966-01-01,64.44911,2.7431297,58.83813,8.186665,38.569336,22.117256,36.241554,62.510384
1966-02-01,89.07962,3.3685799,67.192215,9.966156,34.48176,25.037655,38.756477,75.6842
1966-03-01,82.84976,4.049843,61.93582,10.51445,35.27958,24.968708,37.715706,77.50308
1966-04-01,80.35126,4.9461517,50.54971,10.83292,26.280344,26.073502,38.044025,71.85107
1966-05-01,81.912415,4.910038,59.14675,11.466576,28.737814,31.137829,48.128353,102.24194
1966-06-01,72.39772,7.380642,44.786064,17.729267,35.381355,38.219677,57.547836,104.58286
1966-07-01,72.71455,11.982037,41.509438,22.017117,26.866394,50.718792,54.88024,90.860756
1966-08-01,77.81663,18.335014,40.009018,25.472677,25.13451,49.0575,61.269337,88.951584
1966-09-01,73.758606,22.095913,65.918335,43.29057,55.789684,53.161488,70.58868,89.51629
1966-10-01,89.89057,7.5054016,93.81235,26.096485,72.24505,49.003326,66.323814,100.02251
1966-11-01,92.571304,7.9256516,85.93761,27.276793,59.133617,62.408604,74.7452,96.81975
1966-12-01,93.894424,4.662159,83.48178,17.583164,59.502975,52.63946,68.38402,81.62514
1967-01-01,96.59202,3.5390358,82.16054,15.776405,59.211037,46.912865,60.756546,72.31152
1967-02-01,96.07178,3.3481712,65.35252,11.106106,43.281345,24.802835,40.38627,76.08154
1967-03-01,90.83564,3.527214,76.556175,11.019962,39.35593,28.719807,44.3708,71.544685
1967-04-01,83.85468,5.189266,54.04415,11.357777,26.49867,26.762167,39.325527,78.83643
1967-05-01,83.874954,5.957798,62.63142,12.193871,39.44883,41.176758,56.88011,88.01994
1967-06-01,74.22694,7.4374275,62.948967,24.152542,52.61519,60.770058,77.464905,89.81882
1967-07-01,71.254166,14.793362,52.236835,29.930876,29.48158,61.756477,69.46374,87.23621
1967-08-01,64.180305,20.769318,54.405613,33.994797,33.116478,60.898426,62.70574,85.50322
1967-09-01,70.98729,28.196194,85.85962,47.007454,63.540146,52.750317,64.31205,84.94582
1967-10-01,90.3779,17.533047,79.94278,41.995956,65.96904,60.444065,75.112015,91.89469
1967-11-01,88.302025,9.916996,74.43469,27.383747,52.718224,45.28797,57.792213,85.63835
1967-12-01,87.22946,3.9680634,78.7182,15.024765,51.804432,20.174763,34.651848,85.9238
1968-01-01,99.26854,3.160553,72.60586,12.500942,45.811188,30.581348,45.08205,66.990036
1968-02-01,63.79502,2.5859337,68.016945,8.551037,48.79535,17.204136,27.809652,67.014175
1968-03-01,82.58364,3.477642,58.17759,8.488262,30.879122,22.491602,37.259495,87.79224
1968-04-01,89.65291,4.1568832,61.0024,9.368702,28.754477,16.817837,25.087854,76.93402
