,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8
1965-01-01,-5.0037415e-06,4.0465104e-05,6.2311083e-06,-2.6306894e-05,-1.823072e-05,-3.417667e-05,1.5384103e-05,8.3802297e-07
1965-02-01,-9.454612e-06,3.3725984e-05,5.567068e-06,-2.4566027e-05,-1.2595345e-05,-2.4521163e-05,2.0795138e-05,-5.928021e-06
1965-03-01,-1.2712e-05,3.4874596e-05,5.0914678e-06,-2.5050598e-05,-1.5233563e-05,-2.7724709e-05,3.830248e-05,-4.034606e-06
1965-04-01,-1.0325042e-05,2.9131541e-05,4.7145804e-06,-1.2981211e-05,-1.0845506e-05,-1.9585721e-05,2.1602755e-05,-4.573012e-06
1965-05-01,-2.5687717e-05,1.8372288e-05,2.9557705e-06,2.0089647e-07,7.613031e-06,-1.3869583e-05,-1.22453785e-05,-2.6701724e-05
1965-06-01,-2.353407e-05,2.170146e-05,-1.1541051e-06,-6.6056236e-07,-2.1188316e-07,-1.4093923e-05,3.0185838e-06,-1.9190884e-05
1965-07-01,-1.2379984e-05,-3.0026495e-06,-5.5511264e-06,-2.1322194e-06,-2.7065253e-06,-6.3318294e-06,1.5195656e-05,-1.0262229e-05
1965-08-01,-9.3559065e-06,-1.8149956e-05,-2.230925e-06,1.1341472e-06,-3.7205318e-06,-4.438414e-06,-8.279079e-06,-1.9935687e-05
1965-09-01,-1.9819032e-05,1.2045952e-05,-7.839379e-06,1.5020632e-06,-4.3935433e-06,-1.7643033e-06,-2.7895207e-05,-3.1771764e-05
1965-10-01,-1.6202706e-05,5.4504126e-06,5.881142e-06,-1.9796644e-06,2.4173569e-06,-7.054259e-07,-2.2609798e-05,-1.9872874e-05
1965-11-01,-1.3151708e-05,8.1783655e-06,5.6568024e-06,-9.275143e-06,-2.3386092e-06,-2.307642e-05,-6.161332e-06,-2.111122e-05
1965-12-01,-2.0357445e-05,2.0570798e-05,6.7874644e-06,-1.976519e-05,-1.049554e-05,-3.237299e-05,4.6112837e-07,-6.098511e-06
1966-01-01,-1.4593308e-05,2.3558167e-05,5.961072e-06,-2.920867e-05,-1.7224727e-05,-3.641859e-05,2.217321e-05,1.3418357e-06
1966-02-01,-1.0927248e-05,1.1696422e-05,1.0974327e-06,-1.9790969e-05,-1.3713456e-05,-2.4768662e-05,-1.7132152e-06,-5.5422133e-06
1966-03-01,-2.0198306e-05,2.0022455e-05,3.0719093e-07,-5.085989e-06,-9.998512e-06,-2.06138e-05,9.358289e-06,-9.737814e-06
1966-04-01,-1.9033316e-05,8.828749e-06,5.353031e-07,-1.3069857e-05,-2.7937858e-07,-2.15018e-05,1.0726952e-05,-9.216419e-06
1966-05-01,-1.7949795e-05,7.0120113e-06,-2.2916392e-06,-1.4023033e-05,-4.4231274e-07,-1.8984436e-05,1.5232134e-05,-1.5130998e-05
1966-06-01,-1.43652e-05,8.934658e-06,-1.1022057e-06,5.7625584e-09,-1.4280777e-06,-1.5041383e-05,5.2360083e-06,-1.5709422e-05
1966-07-01,-1.32409405e-05,2.9386101e-06,-3.9047045e-06,1.9772888e-06,-6.2591316e-06,1.1707525e-06,-6.2835716e-06,-2.2194276e-05
1966-08-01,-2.4301335e-06,-1.6825532e-05,-4.988229e-06,-5.884376e-06,-8.923136e-06,5.341917e-06,-1.0894662e-05,-9.208274e-06
