,zgv250_cluster1,zgv250_cluster2,zgv250_cluster3,zgv250_cluster4,zgv250_cluster5,zgv250_cluster6,zgv250_cluster7
1965-01-01,-0.2151691,-1.0116774,-0.4251871,0.12465668,-0.371027,-1.0309572,0.4165039
1965-02-01,-0.22620717,-0.41311875,-0.5438097,-0.11965275,0.16336367,-0.12024154,-0.40546566
1965-03-01,-0.0011773587,-0.7623638,-0.2650612,-0.25888005,0.3754421,-0.4288664,0.1580654
1965-04-01,-0.081828974,0.068877794,-0.13113251,-0.20324798,-0.20074601,-0.17690372,-0.33570498
1965-05-01,0.2560836,-0.69790137,0.15688796,-0.32731605,-0.76368827,-0.70099205,1.4885225
1965-06-01,0.03105383,0.44579157,-0.32775757,-0.18529272,-0.5591159,-0.25623077,0.21148968
1965-07-01,0.18485108,-0.08786316,0.4042883,0.13363437,-0.3429165,0.39354458,-0.14217055
1965-08-01,0.042533398,0.030906677,0.24813616,-0.08477249,0.0007358551,-0.16586557,-0.32334232
1965-09-01,0.07859125,-0.48111326,-0.08977642,-0.17440176,-0.53821695,-0.5392472,1.186815
1965-10-01,0.4404932,-0.34276932,-0.2340074,-0.4839097,0.13024941,-0.8377172,0.69245595
1965-11-01,0.2290035,0.30259076,0.09904842,-0.39104256,-0.8599405,-0.38324222,-0.67052686
1965-12-01,-0.06711157,-0.49362317,0.0039735795,-0.32510847,-0.15100098,-0.68730485,-0.014717484
1966-01-01,0.03804741,-0.736933,-0.3061152,-0.4350132,0.15667419,-0.5605841,0.07985611
1966-02-01,-0.02546134,-0.23942375,-0.054394722,0.040361978,-0.19761491,-0.52803403,0.16347352
1966-03-01,0.14958553,0.17577024,0.25012904,-0.08954878,-0.23985764,-0.067125514,0.02705269
1966-04-01,0.088825464,0.112695456,-0.013020039,-0.044702053,-0.32694712,-0.053092767,-0.25432435
1966-05-01,0.047595404,0.2441977,0.75588435,-0.16897087,-0.28759766,-0.3801845,1.1288354
1966-06-01,0.06336407,0.14625816,0.21251562,0.038191985,-0.42011255,-0.3333125,0.53353137
1966-07-01,-0.06900616,-0.5054661,-0.22452298,0.10314751,0.025895406,0.37208325,0.097071454
1966-08-01,0.045280743,-0.531072,0.20181027,0.40188462,0.3476345,-0.28007507,-0.36340314
1966-09-01,0.16318417,-0.24651232,-0.2942524,0.08636618,-0.19992957,-0.34286046,0.10517273
1966-10-01,0.11197214,-0.78800035,0.46900994,-0.10358145,-0.46061936,-0.5475641,0.8247458
1966-11-01,-0.10980215,0.15146618,0.06799336,-0.10618548,-0.56984276,-0.56854075,0.22379962
1966-12-01,-0.06321943,-0.68167025,-0.13540821,-0.17186423,0.17678289,-0.44296995,0.006220722
1967-01-01,-0.19883451,-0.53189075,-0.35403872,-0.15920076,0.26894292,-0.1547046,-0.18884286
1967-02-01,-0.11823492,-0.11507092,-0.6404673,0.32189885,-0.44163257,-0.36786056,0.063780405
1967-03-01,-0.08276443,-0.3367198,-0.19483796,0.22897606,-0.11590356,-0.13388857,-0.48276496
1967-04-01,-0.16736075,0.702249,0.55254024,0.02447958,-0.57069176,0.35253984,-0.6929234
1967-05-01,-0.052622892,-0.4457957,0.44562918,-0.44962588,0.46461338,-0.6729401,0.001665306
1967-06-01,0.022814369,-0.07327237,-0.21848485,0.2564533,-0.117069244,0.069442175,0.33505455
1967-07-01,0.19600359,-0.52206564,0.3648631,0.023813486,-0.16169882,-0.0054953573,-0.4000005
