,zgu250_cluster1,zgu250_cluster2,zgu250_cluster3,zgu250_cluster4,zgu250_cluster5,zgu250_cluster6,zgu250_cluster7
1965-01-01,-1.4584714319647814,0.02459649092935283,-0.22872751805840472,0.2748561886752524,-0.17281020937979907,0.4818002382914225,1.3235958611092917
1965-02-01,-1.189821158967367,-0.24096205959032324,-0.6907794533706293,0.39929409579532904,0.051812238819982814,0.5691521095507073,0.25724944908444475
1965-03-01,-0.7095119575174844,-0.11395104550595941,-0.4933344154823117,0.3015154018634703,0.03552448496907607,0.46359865051327326,0.9520438386172784
1965-04-01,-1.7165240718097223,0.1550337428162838,-0.20466430521592863,0.3996799995259541,0.011994813879330954,0.4626513882116838,-0.09261012622495977
1965-05-01,-0.8568789173917073,0.26791477254752455,0.59009165298648,-0.2760858615724052,0.08776570274226966,0.20643463640502005,0.5147354268446201
1965-06-01,-0.399619922405336,0.41409078343161226,0.226631851457968,-0.01499626967238217,0.08787700114236481,0.009744129651649431,0.5211082900442728
1965-07-01,-1.3601604031353463,0.1265411008277844,0.5121514928050158,0.17157700367090178,0.1730291836563198,-0.012232195303747148,0.034262146800756454
1965-08-01,-0.25108394826330793,0.09492745237617657,0.8010877341758914,-0.2067720562946506,0.06988038919095335,0.12193676648717937,0.07355872359944553
1965-09-01,0.7500732817300937,0.036070649993830715,0.7496351149024033,-0.14275895749650352,0.0693552306419688,0.11618525692910858,-1.044793536023396
1965-10-01,-1.1277504083586902,0.1567228616953924,0.5193420299669592,-0.3322429773284168,-0.051282508962455835,0.22024390372363004,-0.37429692541680687
1965-11-01,-2.8547217206257147,-0.009901500467596384,1.2624182352205602,0.332637749067167,-0.034961889059036626,0.22254780386433456,-0.6050649576070832
1965-12-01,-2.6934053839706795,0.018614066106363618,-0.5582692056167416,0.09659829481345852,0.06570427881917734,0.5345853440689318,-0.18928505298567982
1966-01-01,-0.575548628481423,-0.06240122180817456,-0.6022644842543253,0.17766467318302248,-0.03978776807051109,0.29994109363266913,0.9749615337790513
1966-02-01,-2.442148836647592,0.014226228512566667,-0.5743818675599447,0.23020936585054166,-0.006252634285510272,0.6392937718015729,0.49708569195212393
1966-03-01,-1.0113161511537505,-0.04855980133188182,-0.2529387248725426,0.10601773676348897,0.06557857141369718,0.4517933184450323,-0.039356801568008054
1966-04-01,-0.6346579005078572,-0.050484152221731075,-0.09841600024118656,0.23441331052198644,0.017622865110250383,0.41844483577843866,0.2694618229458972
1966-05-01,-1.7322706013191038,0.2465499243859587,0.19278082905746088,-0.243682523326176,0.11129476258466983,0.2509710463610562,0.38912361714898086
1966-06-01,0.43462136896645154,0.3775545620712741,0.2083075482670854,-0.17873036061845177,0.10439060714053011,0.12964977685249213,0.558475895625789
1966-07-01,-0.3436933566884297,0.2836852430783469,0.4487035114590715,0.01646383529210963,0.10434100083236036,0.029880107578003044,-0.3028313016019217
1966-08-01,0.060294913809473924,0.1466901659772828,0.6715563012332452,-0.14830556948010515,0.07960930702158775,0.14550335931055472,-0.259473938040617
1966-09-01,0.04980342417228513,-0.06481271301364076,0.18443367103251015,-0.10097542913948618,0.016347280350224726,0.2808342151569598,-1.2933183007123994
1966-10-01,-0.568634198933113,0.0603848217247889,-0.45212947013901505,-0.08930946450407913,0.018251903526399327,0.43241557749834925,-0.06993087235747314
1966-11-01,-2.55427971118834,0.08222326186710391,0.06201039181976784,-0.004401231729766218,0.03714025095533365,0.4179060459136963,-0.6212437298239731
1966-12-01,-1.24470286253022,-0.005673636393300418,-0.38272843855183303,0.14148626203944045,0.027212310560989654,0.38962892510674213,0.11892264209142546
1967-01-01,-1.3111732354978236,-0.1343356606004567,-0.8059236334591378,0.21560219366375993,0.11983873515293517,0.6133707635330431,0.3462688588514561
1967-02-01,-1.1769083214969172,-0.15544154167432211,-0.5748710254343545,0.23282112144842382,-0.03836668770888756,0.30800910158590833,1.0749139436861364
1967-03-01,-1.9217072463617093,-0.07285911204486058,-0.46248381457677706,0.31882964256333146,-4.4350223294619856e-05,0.7957248976736357,0.11635010198849004
1967-04-01,-1.7284204320209784,0.06131177591481086,0.09697695694318632,0.2691561492477975,0.08138588833055277,0.332870650472063,-0.3219379520997769
1967-05-01,-0.41099997555337303,0.3252836136982359,0.5090019324930704,-0.10748153961286312,0.18045036871542877,-0.006981850883951693,0.021726083828181756
1967-06-01,-0.16387110439742486,0.1842098760193792,-0.04321680654112886,-0.05968182643012303,0.12394378454178229,0.34609856930646027,0.1260276883840561
1967-07-01,-0.7726801604759402,-0.04432064256277578,1.0490020600760857,0.0063702412994533055,0.1589053149881034,0.1275985078378157,-0.3792648998702445
1967-08-01,-0.9323104125697439,-0.18859700628973802,0.5560108437770751,-0.07374934942984,0.19707948226353217,0.34280728661652765,0.36626614448500844
1967-09-01,0.06111841648817063,0.016600041296975367,0.11500710757767282,-0.1866778767690426,-0.04192956177325084,0.40841251611709595,-0.6142894669276913
1967-10-01,-0.4337188310739471,-0.07417393077550263,0.00943222889540399,-0.16713776602977662,0.006939143199345161,0.41948285969820887,-0.41423865207811683
1967-11-01,-1.0902556704311837,-0.3156565996850359,-0.2752690053567654,0.5110029403756304,-0.0074730265414577795,0.4093517408226475,-0.5102119067820108
1967-12-01,-1.787265626395621,0.17528354415091976,-0.061710978426584386,-0.17410135123787857,-0.2924470594902148,0.5850407661813678,1.9066503862055337
1968-01-01,-2.5408893096737746,-0.27046565865648203,-0.32997429370880127,0.4171418707545211,0.010201392759536874,0.5325942780032302,0.5671849338019767
1968-02-01,-0.8661406796153,-0.1393355429172516,-0.01800191906712404,0.3114879494760095,-0.12901352247458764,0.23501788576443988,1.6071510024187043
1968-03-01,-1.4179178854314294,0.16020301986357263,-0.8736626404087718,-0.035874073098345505,0.011118180279074043,0.46459373199578485,0.3560748405572845
1968-04-01,-0.4671068453207249,0.20049555419847884,-0.6172241961083762,0.028004410971955558,-0.0884613814367645,0.49761560830202967,0.24832628849076063
1968-05-01,0.028544687098119317,0.15389562166970353,-0.1681644378638849,-0.1300909715454753,0.22564765879477577,0.09332719174298373,-0.08367272775347641
1968-06-01,-0.12187847822177701,0.30745427798608255,0.03442013318218836,-0.05565396987083482,0.024462632577994775,0.22572132222580185,1.1438677950603207
1968-07-01,-1.2954014103587081,0.20047933633985193,0.6250622068963401,-0.11224885721032213,0.11209091492767992,0.2418293645887664,0.4169362710743416
1968-08-01,-0.6596562339038384,-0.09724887023712027,0.6184466728350012,-0.09176583006614593,0.17234140514642343,0.19377851576516122,-0.1855044830136183
1968-09-01,-0.5998681958128766,-0.021906152110675287,0.33241852027613944,-0.1200203761094954,0.10915562167934988,0.22366385568271982,-0.9487698717815121
1968-10-01,-1.444691564978623,0.007199534568293342,0.6293381132730624,-0.2973992104937391,-0.033320067985647024,0.16579572675806103,0.3720546277557932
1968-11-01,-0.3647051569892139,0.061042593984768315,0.08781198866483643,-0.10776090004095218,-0.14990488945067615,0.357839103901025,1.524564696521294
1968-12-01,-1.5153835459453304,-0.01820481285966676,-0.472359431952965,0.10067607026274612,0.09128617914928787,0.4113822272329619,-0.715704662043874
1969-01-01,-2.9581619472038456,-0.24717096881619816,-0.04786491484903708,0.3895493542275778,-0.07332091958358371,0.6283332452629552,0.18645746678840824
1969-02-01,-2.315504667235584,-0.16768588443639978,-0.32729804515838623,0.08277441488533485,-0.010969613989194235,0.6087324384487036,0.10963438487634426
1969-03-01,-1.056762802891615,-0.07926527539203908,-0.876319408416748,0.15448019271943628,-0.04072705626316454,0.7189221905939507,0.6552928104633239
1969-04-01,-1.1420841624097127,0.048218954932586905,-0.8577732051291117,0.12438407213222691,0.029513790090193694,0.6243411338690555,0.27655375803389204
1969-05-01,-0.7008765528841717,0.21417962451433314,0.48462508655175934,-0.10680425457838105,0.06375382600844591,0.18122900616038928,0.27351455717552
1969-06-01,0.5361156856141439,0.33870099176620616,0.2874905198085599,-0.15399557788197588,0.14336005110165168,0.1362329518253153,-0.36191471466204017
1969-07-01,-0.5899130207736318,0.1535227201108275,0.810967785556142,-0.02093039135017046,0.23517339736565776,-0.009810395369475538,-0.5851920058087605
1969-08-01,-1.1097314881115425,0.19042680746522445,0.46685716000998895,0.06783403365350352,0.10471379106072173,-0.0006540980504007276,-0.17569846496349428
1969-09-01,-1.0290002677498795,-0.2313405949750851,0.05382816875126304,0.12829865260822018,0.0826382249508096,0.23984825520804434,-0.2618184722051388
1969-10-01,-0.20683754871531232,0.0635121114038188,-0.06455029020222222,-0.2046000848456127,-0.0579949002712965,0.3438561703219558,0.6780271123095257
