,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7
1965-01-01,3.0413818,2.482544,0.9846802,-6.438385,-9.57486,-8.702667,0.48770142
1965-02-01,2.7106934,1.995697,0.94885254,-7.924164,-11.5112,-10.428955,0.025299072
1965-03-01,2.0841064,1.9523621,1.3486328,-8.872101,-12.549957,-10.64444,0.08276367
1965-04-01,2.7924194,2.2330627,2.740509,-8.673248,-11.802216,-11.253357,0.3100891
1965-05-01,2.537445,2.5748596,3.1706238,-6.5386963,-9.128296,-9.440155,1.2241516
1965-06-01,2.7404785,3.003418,3.349701,-3.2166443,-5.7164307,-6.783722,2.170166
1965-07-01,3.1974487,3.2418518,3.2717896,-0.401062,-2.7087708,-3.096466,3.1021423
1965-08-01,2.9958801,3.7602844,3.262329,1.8901672,0.8134155,-0.74832153,4.047699
1965-09-01,3.452179,3.5644226,3.1522827,1.8644714,-1.4696045,-0.79400635,3.2989807
1965-10-01,3.6021729,3.5023804,3.5647583,-1.4163818,-3.6108398,-1.8804321,2.8901367
1965-11-01,3.716919,3.1455994,3.4220276,-2.9746704,-5.220001,-5.2344666,2.1032715
1965-12-01,3.0169067,2.1781616,2.8901672,-5.0882263,-8.149872,-7.6154785,1.0075989
1966-01-01,3.320221,2.0574646,1.7407532,-6.7974243,-10.449524,-9.757141,0.4265747
1966-02-01,2.6793518,1.8331604,1.7686157,-7.8593445,-11.396454,-10.96579,0.032318115
1966-03-01,2.563202,1.9111328,2.5868835,-7.875183,-11.286224,-10.684601,-0.00970459
1966-04-01,2.9672852,2.0081482,3.701538,-7.503357,-10.975922,-11.199799,0.45944214
1966-05-01,3.5007324,2.6121826,3.6484985,-6.166046,-8.78537,-8.423767,1.2858887
1966-06-01,3.8247986,3.3522644,3.7340088,-3.9241638,-6.1203613,-6.365448,3.182312
1966-07-01,4.447357,3.7307434,3.491211,0.7029724,-2.6621704,-2.71109,3.5930786
1966-08-01,4.150055,4.098114,3.2983093,2.110199,2.159607,-0.48843384,4.1959534
1966-09-01,3.5306396,4.269928,3.3244019,2.4731445,-0.2984619,-0.3619995,4.047058
1966-10-01,3.4921875,4.273346,3.7145996,0.4644165,-3.0157166,-2.123108,3.6480103
1966-11-01,3.6075134,3.5217896,3.4642944,-2.1111755,-5.176758,-4.5438843,2.826355
1966-12-01,3.4897766,2.8982239,2.5916138,-4.8285522,-8.158386,-7.5043335,1.6072388
1967-01-01,2.6155396,2.653595,1.5247498,-6.593628,-10.404907,-8.941986,1.1976929
1967-02-01,2.0851746,2.3030396,0.9027405,-7.683899,-12.254425,-10.170502,0.80908203
1967-03-01,2.475006,2.3087463,1.0892334,-7.856018,-12.394989,-11.209534,-0.13027954
1967-04-01,2.9934998,2.3344116,2.8617554,-7.9801025,-11.169342,-10.779694,-0.026977539
1967-05-01,3.9286194,2.8328247,3.7312927,-6.4299316,-8.133759,-8.120239,0.7604065
1967-06-01,3.7628174,3.2159119,3.4082336,-3.7410278,-4.271393,-5.662201,2.65802
1967-07-01,4.2753906,4.162201,3.276245,0.45809937,-1.0283508,-2.0214844,3.3749084
1967-08-01,4.274353,4.2282715,3.1940613,2.2329712,2.7007446,0.8652344,3.6287842
1967-09-01,4.173828,4.3661194,3.1816711,1.3546753,0.77371216,1.1202698,3.174652
1967-10-01,3.1838074,4.0372314,3.436737,0.025604248,-2.9978638,-1.5439758,2.9689636
1967-11-01,3.5158997,3.6496277,3.1973877,-2.1208801,-5.9501953,-4.232361,2.3324585
1967-12-01,3.712494,3.1585999,2.0081787,-4.448944,-8.693939,-6.845398,1.2564697
1968-01-01,3.4138184,2.3375244,1.2666931,-6.7044373,-10.907166,-9.09787,0.8972168
1968-02-01,3.28891,2.139923,1.0987549,-8.217712,-13.213776,-10.121979,-0.2802124
1968-03-01,2.6842346,2.28656,1.7800903,-8.330261,-13.169525,-11.124298,0.02520752
1968-04-01,2.6494446,2.3580933,2.991211,-7.7873535,-11.45636,-11.059692,-0.0041503906
1968-05-01,3.092987,2.5296326,3.7473755,-6.504425,-9.385559,-9.02597,0.82717896
1968-06-01,3.2358093,3.1022644,4.144409,-4.758087,-6.3116455,-7.8518677,2.9919739
1968-07-01,3.5107727,3.3703003,3.7773743,-1.6860962,-2.8667297,-3.6081543,3.353485
1968-08-01,3.4694824,3.7098694,3.5085754,1.7744446,0.08981323,0.023040771,4.0739136
1968-09-01,3.4336548,3.6809692,3.3693542,1.1445923,-1.1034241,-1.2987976,3.969818
1968-10-01,3.7535706,3.381134,3.2915955,-0.47140503,-3.6334534,-3.1145935,2.916687
1968-11-01,3.4779968,3.1545105,2.8488464,-2.6625977,-6.3306274,-5.3700867,2.440796
1968-12-01,3.9658508,2.6739502,2.312378,-5.066223,-8.582916,-7.4784546,0.8077698
1969-01-01,4.1144104,1.8136902,1.8182983,-7.226593,-10.9635315,-9.022247,0.13085938
1969-02-01,3.7911682,1.6053162,1.8473206,-8.248199,-12.448151,-10.011047,-0.5585022
1969-03-01,2.2250671,1.1195984,2.467102,-8.621643,-13.085632,-10.918762,-0.47711182
1969-04-01,2.3052673,1.3659058,3.384613,-8.34967,-12.448608,-9.93512,-0.07852173
1969-05-01,2.6457214,2.2431946,3.9532166,-6.115143,-9.550568,-7.7559204,0.75109863
1969-06-01,3.3096008,3.0870667,4.1038513,-3.4371643,-6.572113,-6.0121765,2.2912903
1969-07-01,3.8667297,3.5231934,3.5857544,0.051361084,-2.8703003,-2.1165466,3.306305
1969-08-01,3.8761292,4.1504517,3.43927,1.7840881,0.64630127,0.27557373,4.135559
1969-09-01,4.0850525,4.1337585,3.490265,1.8263855,-0.68045044,-0.9588623,4.091736
1969-10-01,3.706543,3.834198,3.927002,-1.2425232,-4.580536,-3.9154968,3.3460693
1969-11-01,3.3841858,3.267273,3.2544556,-3.111847,-6.715454,-5.825836,2.4966125
1969-12-01,3.427948,2.9064941,1.7784424,-5.0749817,-9.422607,-7.6500244,1.4502869
1970-01-01,3.041687,2.2151794,1.0689392,-7.094269,-11.518097,-9.966339,0.41653442
1970-02-01,2.4854736,1.70755,1.0726929,-8.541534,-12.138367,-11.31134,-0.17068481
1970-03-01,1.9541931,1.6644287,2.0704346,-9.379669,-14.074188,-11.612244,-0.13632202
1970-04-01,2.334198,1.8920288,3.2170105,-8.731049,-12.885223,-11.699738,0.36767578
1970-05-01,2.9197388,2.0762024,3.9823303,-6.6789856,-10.137878,-9.477722,1.4775085
1970-06-01,3.7134705,2.9877014,4.062683,-3.933197,-6.5717773,-6.7298584,2.6860352
1970-07-01,3.8996582,3.7260742,4.0138245,-0.5531006,-2.943756,-1.9126892,3.2875366
1970-08-01,4.0538025,4.064148,3.3699036,1.48703,1.2654114,0.53240967,3.3016968
1970-09-01,3.4958496,3.9576416,3.559906,1.2534485,0.10101318,-1.3128357,3.5221863
1970-10-01,3.586853,3.7568054,3.6286926,-1.3995056,-2.8117676,-3.0499268,2.9742126
1970-11-01,2.9613037,3.8647766,3.2960205,-3.0561218,-6.125519,-5.198822,2.4307861
1970-12-01,2.5850525,3.4384155,2.4961853,-5.648407,-8.587128,-7.4346924,1.9207458
1971-01-01,2.3378906,2.6788635,1.5082397,-7.086731,-10.528839,-9.249054,1.0462341
1971-02-01,2.0438538,2.45401,1.1796265,-8.347778,-11.933685,-10.323303,0.5802307
1971-03-01,1.7376099,2.271759,1.4994507,-8.95694,-12.182159,-10.708649,0.5254822
1971-04-01,1.7962341,2.2473755,3.0666504,-7.446045,-12.110168,-9.642975,0.66467285
1971-05-01,1.8882751,2.7377014,3.8188477,-6.3034973,-9.383423,-8.998474,2.3364563
1971-06-01,2.698822,3.0985718,3.6841125,-2.7905273,-5.7657166,-6.1605225,3.2339478
1971-07-01,3.624817,3.7399597,3.4988098,0.58392334,-1.4608154,-1.3995361,4.062622
1971-08-01,3.3529968,4.0902405,3.816986,3.2319336,0.89123535,1.2134094,4.3131104
1971-09-01,2.6966553,4.004608,3.823761,1.3590393,-0.5083008,-0.14117432,3.7125854
1971-10-01,2.983551,3.7059631,3.6417236,-0.25204468,-2.9436035,-2.3165283,3.598755
1971-11-01,3.3612976,3.6483765,3.072235,-2.4709778,-5.068634,-4.6535645,2.4713745
1971-12-01,3.2559204,3.1210327,2.0176086,-4.81723,-8.091858,-7.4717407,1.4286194
1972-01-01,3.012085,2.0914612,1.2536011,-6.801422,-9.393005,-8.554169,0.37457275
1972-02-01,2.5286255,2.0336304,1.191925,-7.967346,-11.088348,-9.975006,-0.117492676
1972-03-01,2.3529053,2.0477905,1.802948,-8.863281,-12.001007,-10.571075,-0.5767822
1972-04-01,2.993042,1.6592407,3.2245178,-8.553131,-11.003143,-10.365173,-1.2431946
1972-05-01,3.3811646,2.2200012,3.5834656,-6.389282,-9.020111,-7.8938293,0.14779663
