,mgu50_cluster1,mgu50_cluster2,mgu50_cluster3,mgu50_cluster4,mgu50_cluster5,mgu50_cluster6,mgu50_cluster7
1965-01-01,-1.4990628,0.7263935,-0.9590744,-0.0335659,1.1314665,0.454607,-1.0493443
1965-02-01,-1.1722018,0.7182468,-0.7977623,0.066154286,0.8388235,0.2219265,-1.1151721
1965-03-01,-1.1392876,0.66089094,-0.48458824,0.041386984,0.3627081,-0.13947792,-0.79417723
1965-04-01,-1.302881,0.7462727,-0.655677,-0.5686663,0.5758358,0.16391945,-1.0842136
1965-05-01,-1.2500877,0.3776985,-0.6201561,-0.4373352,1.0330498,0.35358316,-1.0754143
1965-06-01,-0.8036278,0.5240204,-0.45916978,-1.0874726,0.9444092,0.5422695,-0.77201766
1965-07-01,-1.1089805,0.49599457,-0.37215805,-1.09953,0.95548934,0.76452255,-0.67946625
1965-08-01,-0.9629852,0.5810493,-0.22779235,-0.8678268,0.98449326,0.82057345,-0.673275
1965-09-01,-0.65893555,0.73356324,0.08831482,-0.39334106,0.8358902,0.86913073,-0.42462617
1965-10-01,-0.17597656,0.707167,0.42560348,-0.115689084,0.76289254,0.98318976,0.011405945
1965-11-01,0.15251389,0.92713773,1.1607959,0.03910599,1.185889,1.4211766,0.5575859
1965-12-01,0.47187883,1.1005077,1.3009255,0.29166564,2.0960808,1.8796943,0.987426
1966-01-01,0.76182175,1.4084343,1.1330502,0.4785591,1.8827267,0.77232516,1.1803147
1966-02-01,0.6141182,1.6848042,0.7838135,0.4257141,1.3999008,0.6036148,1.0578849
1966-03-01,0.55273896,1.0802047,1.3414752,0.18151093,1.096288,0.68304634,1.1031806
1966-04-01,0.102407835,1.190162,1.1468353,-0.34070283,1.3286747,0.8438791,0.9686066
1966-05-01,-0.85832137,0.6797638,0.87243575,-0.76904297,0.84190977,0.5652119,0.012473297
1966-06-01,-1.8938869,0.900663,-0.070897676,-1.0851281,0.99814683,0.45295754,-1.1960701
1966-07-01,-1.6572326,0.52648085,-0.7916908,-1.5407116,1.0096352,0.97910994,-1.6352417
