,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7
1965-01-01,7.280782e-05,6.318242e-05,9.861248e-05,1.780202e-05,3.9591032e-05,1.02333e-05,0.00010187884
1965-02-01,6.279338e-05,5.6227946e-05,0.00010280312,2.2082393e-05,4.5827626e-05,6.464419e-06,0.00010101738
1965-03-01,6.8653084e-05,6.3245236e-05,0.00010593487,2.754727e-05,4.4023953e-05,3.4313707e-06,0.00010702964
1965-04-01,7.0456765e-05,7.238926e-05,0.000103386395,2.4119385e-05,5.082588e-05,3.628782e-06,0.0001033505
1965-05-01,4.8211397e-05,5.8650796e-05,6.9628e-05,4.6876245e-05,5.3123105e-05,5.7319994e-08,9.815483e-05
1965-06-01,4.734994e-05,5.6452278e-05,9.2357936e-05,3.5524732e-05,4.8044087e-05,-5.9335434e-08,9.459234e-05
1965-07-01,5.8737343e-05,5.055667e-05,9.5193565e-05,3.7157915e-05,5.0673334e-05,-2.2085442e-07,9.636013e-05
1965-08-01,6.2272906e-05,4.9156806e-05,8.672256e-05,3.2599368e-05,6.031987e-05,1.7353741e-06,8.334852e-05
1965-09-01,4.7915273e-05,4.880684e-05,7.016641e-05,4.0917825e-05,6.0203216e-05,2.5878544e-06,9.63691e-05
1965-10-01,5.2805844e-05,5.0027236e-05,6.6926965e-05,4.0011495e-05,5.5447243e-05,2.623754e-06,8.70815e-05
1965-11-01,5.1217525e-05,6.112749e-05,7.4410884e-05,3.9069273e-05,5.343718e-05,2.30968e-06,9.157723e-05
1965-12-01,5.6386278e-05,5.5788238e-05,8.71174e-05,2.9467607e-05,4.020123e-05,5.549118e-06,0.00010120583
1966-01-01,6.1317565e-05,5.834995e-05,0.00010050385,1.5161364e-05,3.8976854e-05,1.6560063e-05,9.652006e-05
1966-02-01,6.177379e-05,6.16657e-05,8.27927e-05,2.612696e-05,5.100153e-05,3.7858772e-06,9.209635e-05
1966-03-01,5.3170763e-05,6.0264447e-05,0.0001045854,3.5430607e-05,4.258589e-05,-1.0940566e-06,0.00010263831
1966-04-01,6.019331e-05,6.0337767e-05,0.000101872516,3.091728e-05,4.517657e-05,1.4966245e-06,8.5407824e-05
1966-05-01,5.6844972e-05,5.141702e-05,9.433672e-05,3.6237143e-05,5.5677796e-05,6.0862294e-07,9.812498e-05
1966-06-01,6.2164836e-05,7.295716e-05,9.823089e-05,3.5406167e-05,4.570611e-05,2.82751e-07,9.924109e-05
1966-07-01,5.224203e-05,6.340096e-05,7.633229e-05,3.7451016e-05,5.7005727e-05,1.4640391e-06,8.381106e-05
1966-08-01,6.788389e-05,4.990986e-05,7.959915e-05,2.8530267e-05,6.3963096e-05,1.9772888e-06,7.878448e-05
1966-09-01,6.905703e-05,4.6235655e-05,7.098799e-05,3.7418427e-05,5.9857106e-05,5.464244e-08,7.524877e-05
1966-10-01,5.2681957e-05,4.9926155e-05,8.845473e-05,3.5088444e-05,4.586905e-05,3.4792538e-07,9.269107e-05
1966-11-01,6.824235e-05,5.3111555e-05,7.990059e-05,3.8933733e-05,5.1726598e-05,2.694207e-06,9.7766526e-05
1966-12-01,6.538282e-05,4.2211133e-05,8.39414e-05,2.558927e-05,3.116407e-05,7.109771e-06,9.256072e-05
1967-01-01,6.534469e-05,4.7009213e-05,9.866721e-05,2.240658e-05,4.3015025e-05,4.911537e-06,0.00010045577
1967-02-01,6.441432e-05,6.604174e-05,9.486551e-05,2.9785399e-05,4.8629343e-05,6.603852e-06,9.582797e-05
1967-03-01,6.421381e-05,5.725133e-05,8.0893886e-05,2.8165268e-05,4.303107e-05,3.6362871e-06,0.0001007445
1967-04-01,6.742199e-05,6.434141e-05,8.883413e-05,2.9641029e-05,5.4516357e-05,-2.8602808e-06,8.429456e-05
1967-05-01,6.707711e-05,6.15904e-05,9.193805e-05,3.1798532e-05,5.5013625e-05,-1.5529477e-06,9.5234456e-05
1967-06-01,6.256962e-05,6.248869e-05,9.206637e-05,3.4910467e-05,4.3656662e-05,-1.9299077e-06,8.9948975e-05
1967-07-01,6.0548464e-05,5.233479e-05,7.457376e-05,3.065161e-05,6.726086e-05,1.1041266e-08,8.579438e-05
