,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5,vws_u250-50_cluster6,vws_u250-50_cluster7
1965-01-01,-82.87274873780945,23.682284110031045,2.353064995791466,-41.650142897090475,36.39929403417539,-21.835182842667923,-106.91182455166424
1965-02-01,-84.56365574721626,24.347461643238447,2.540685369964946,-51.01908902817274,35.86285801907998,-20.969061739454734,-96.01061967525152
1965-03-01,-85.22283409181013,23.1818523413274,2.7173121471716635,-45.25686995947218,36.1219619383628,-22.308462076113212,-98.73406214885603
1965-04-01,-57.44326829724117,15.804113959947953,-5.387285128931731,-41.30905631025072,29.403080505991728,-19.312766440536787,-63.37316444578376
1965-05-01,-27.60427445108855,6.481123549333128,-10.93526250501492,-35.6878218964365,2.8457399032162245,-12.674351794721229,-62.144524927511966
1965-06-01,-32.451471203142916,1.0647180822726576,-10.550344565702217,-39.26086910711436,-3.9932296496421467,-11.684914992983753,-67.67541421076473
1965-07-01,-24.778865047620265,0.1652480328022485,-15.08364295425305,-37.77039256477623,-6.629341752961943,-15.08467346270238,-48.321133421915476
1965-08-01,-28.54736473060493,-6.188977907347093,-14.359288901487561,-27.522981219500632,-11.21125654475824,-16.938912839069847,-36.0199730084727
1965-09-01,-22.726262357724277,-4.110847938006921,-13.188336538314504,-36.499249225068816,-14.02086339628434,-13.889915306987923,-46.054414421352824
1965-10-01,-31.806015916380463,-13.377914979910052,-12.997245780082606,-30.116900023488277,-19.436070096878236,-16.970602794837742,-40.674710707046344
1965-11-01,-48.70206753374598,-16.679932782450745,-12.239529040280717,-35.6673448620452,-30.376890148189787,-16.091869713581538,-59.813476286132165
1965-12-01,-59.486010563603756,-16.456935063279253,-11.537333449227596,-29.378031762753388,-39.51562042359246,-17.098627487090805,-69.78938745773884
1966-01-01,-81.82077465806319,-14.853138048264372,-9.9945453199783,-34.922074470444834,-27.998767742635277,-22.568007835360795,-104.45557043870849
