,zgu500_cluster1,zgu500_cluster2,zgu500_cluster3,zgu500_cluster4,zgu500_cluster5,zgu500_cluster6,zgu500_cluster7
1965-01-01,0.40344334,-0.51685107,-0.12611695,-0.017271806,0.09222412,-0.39464492,0.2779785
1965-02-01,0.4298399,-0.21280174,-0.5702957,0.071042635,-0.030632783,-0.38063127,0.15772744
1965-03-01,0.3226244,-0.06256981,-0.35097617,-0.1398037,0.30209428,-0.39725113,0.124161914
1965-04-01,0.25093022,-0.011079788,-0.055400085,0.028026199,-0.04562378,-0.67262304,0.24995232
1965-05-01,0.28449592,-0.05572586,0.20498046,0.0866848,-0.097113036,-0.43146935,0.104608536
1965-06-01,0.14697304,-0.13621941,0.084077835,-0.013687134,0.15512046,-0.29003602,0.11731796
1965-07-01,0.164571,-0.29362068,-0.19552994,-0.08701096,-0.1398037,-0.56019324,0.09352875
1965-08-01,0.36140442,-0.023789216,0.0039108275,-0.034217834,0.35130197,0.02574482,0.046275713
1965-09-01,0.13850021,-0.13361207,0.34739152,-0.15316506,-0.22453347,0.2046547,-0.01759758
1965-10-01,0.41941166,-0.040409468,-0.007821274,0.14208488,0.17630291,-0.31349963,-0.028025817
1965-11-01,0.20498046,0.06941338,0.29133987,0.09613571,-0.26070672,-0.9884037,-0.18738289
1965-12-01,0.6331911,-0.13915214,-0.25679588,-0.07299805,-0.06289597,-0.5510685,0.4555847
1966-01-01,0.57046336,-0.2816208,-0.44245377,-0.0469368,0.29343718,-0.05218811,0.3364357
1966-02-01,0.24912663,-0.15820694,-0.3065668,-0.06663056,-0.14048271,-0.7375328,0.3794338
1966-03-01,0.33216858,0.08895035,-0.09551487,-0.13621521,-0.26291198,-0.28720132,0.0170681
1966-04-01,0.075492665,0.18479308,-0.03708992,0.13391761,0.14343643,0.045952223,-0.027571488
1966-05-01,0.1838089,-0.20383072,0.015755082,-0.0498909,0.16641274,-0.71554124,-0.119147494
1966-06-01,0.37549514,-0.14967307,-0.31313133,-0.081073,0.24059257,0.10831604,-0.016739655
1966-07-01,0.16838188,-0.12275772,0.15262718,-0.019693756,-0.06269188,-0.29639167,0.18577805
1966-08-01,0.24945489,-0.15229873,0.05054741,0.04923401,0.4434387,-0.022975922,0.07024078
1966-09-01,0.25700417,-0.14704666,-0.096171185,-0.18709107,-0.40405083,0.18774757,0.0088623045
1966-10-01,0.3187111,0.0019691468,-0.12866592,0.17658767,-0.250111,-0.11225452,0.0059082033
1966-11-01,0.48807794,-0.011816407,-0.05481453,0.073523715,-0.4959553,-0.44836235,0.24223366
1966-12-01,0.6052561,-0.17986985,-0.15722218,-0.06334839,0.0029541017,-0.16772461,0.050547026
1967-01-01,0.5952898,-0.048001863,-0.4943878,-0.27952155,0.16490479,-0.20931473,0.3386261
1967-02-01,0.53324664,-0.0666153,-0.50973547,-0.07837067,0.11396408,-0.10220871,0.3040123
1967-03-01,0.2987879,0.009469604,-0.1002491,0.15412903,-0.10188179,-0.5156132,0.22792777
1967-04-01,0.26352102,-0.083595276,-0.4156908,0.18678322,-0.06236992,-0.55251276,0.17339516
1967-05-01,0.28735885,0.07575836,0.22107048,0.0019592284,0.013061714,-0.12767868,0.0058776857
1967-06-01,0.2533985,0.0065307617,0.0052246093,-0.03461342,0.12669906,0.0897995,0.06596184
1967-07-01,0.23054008,-0.14596519,0.27560312,-0.13616905,-0.12473984,-0.3203396,0.06008377
1967-08-01,-0.07902374,-0.10220833,0.37356645,-0.09306526,-0.083595276,-0.3334015,-0.008163452
1967-09-01,0.29127732,-0.15576133,-0.07314567,-0.16294555,-0.113637164,-0.10808601,-0.0009796142
1967-10-01,0.23805046,-0.3500553,-0.11331101,0.09763642,-0.057798386,0.032328032,0.059104156
1967-11-01,0.64590436,0.0029388429,-0.19070205,0.117556,-0.06498222,-0.55806386,-0.03787918
1967-12-01,0.47740763,-0.24327545,-0.09306507,0.016653825,-0.0966568,-0.5146332,0.18253784
1968-01-01,0.64803123,-0.07949982,-0.273143,-0.15608215,-0.11305008,-0.87340164,0.43396607
1968-02-01,0.38108748,-0.3034111,-0.032456208,0.047772598,0.27059022,-0.2180771,0.100286104
1968-03-01,0.1553524,0.06673584,-0.39531022,-0.08460541,-0.10903816,-0.19911385,0.42302552
1968-04-01,0.2913769,0.14404754,-0.41026154,0.061994933,-0.04266701,0.20859528,0.17905656
1968-05-01,0.17650338,0.13164826,-0.2359459,0.05069046,0.12690774,0.041573144,-0.06746521
1968-06-01,-0.02552719,0.043395996,-0.23084068,-0.12362518,0.2735079,0.22172317,-0.07330017
1968-07-01,0.33951455,-0.018963624,-0.08460541,-0.14331818,0.14951782,-0.42411956,-0.03282089
1968-08-01,0.3508194,-0.033914946,0.090804294,-0.18963242,-0.03209152,-0.13420144,0.090804294
1968-09-01,0.19656105,-0.064912416,0.06308937,-0.09408645,-0.12508392,-0.21406516,-0.023704529
1968-10-01,0.3683239,-0.11414337,0.24141617,0.09773407,-0.3836403,-0.4981491,0.12216721
1968-11-01,0.34717292,-0.3055992,0.038291167,0.203125,0.33039704,0.2913769,-0.17468032
1968-12-01,0.30450553,0.15571746,-0.117061235,-0.12362595,-0.21552391,-0.46095198,0.123989865
1969-01-01,0.4783514,0.07961426,-0.51815873,-0.11245575,-0.29988176,-0.8588432,0.5377304
1969-02-01,0.3556122,0.0066345213,-0.5569708,-0.15292664,-0.1681858,-0.46972656,0.2816368
1969-03-01,0.34665546,-0.06667785,-0.39740983,0.063028336,0.0016586303,-0.12970543,0.17183495
1969-04-01,0.15624389,-0.31381416,-0.4239479,0.16254655,0.20998344,-0.3483139,0.2013588
1969-05-01,0.28097343,0.0311821,0.06700897,0.08823967,0.035826493,-0.1817871,0.049427796
1969-06-01,0.17946473,-0.086912535,0.2531082,-0.0991867,0.15989265,0.15723915,0.024216462
1969-07-01,0.3121559,-0.2507866,0.0013267517,-0.002653885,0.12937394,-0.32078093,-0.0023216247
1969-08-01,0.1894165,-0.09056167,0.01890869,-0.012937164,0.011942101,-0.40935212,0.07132187
1969-09-01,0.0991867,-0.24216118,-0.28760797,-0.08492241,-0.0139328,-0.15558052,0.07132111
1969-10-01,0.27467042,-0.26471862,-0.039143752,0.15889779,0.19704628,0.07762413,-0.020898819
1969-11-01,0.42195758,-0.11212387,0.5158367,0.13269082,-0.14861412,-0.57355726,0.15624352
1969-12-01,0.6355904,-0.033504486,-0.14032078,-0.075634,-0.023220826,-0.28130493,0.16918106
1970-01-01,0.5624218,-0.2639061,-0.06922112,-0.149757,0.20466843,0.031615447,0.17671356
1970-02-01,0.5487772,-0.042597197,-0.1031662,0.044927217,0.17105636,0.026623536,0.13145371
1970-03-01,0.45792446,-0.13145295,-0.47722664,0.15075569,0.17238693,-0.30084532,0.19501725
1970-04-01,0.27888146,0.2139862,-0.38504258,-0.18237075,0.3697338,-0.10849075,0.16306916
1970-05-01,0.43928796,-0.053912353,0.028620148,-0.001663971,0.18104,0.017305374,0.14909172
1970-06-01,0.28487128,0.034277342,-0.20100784,-0.021298219,0.364077,0.013644409,-0.14975739
1970-07-01,-0.058571626,0.06289749,-0.2286293,-0.13411598,-0.052581407,-0.046591185,0.017304992
1970-08-01,0.43429604,-0.005657959,-0.05357971,-0.24859695,-0.18303642,-0.21565056,0.14343414
1970-09-01,0.20799598,-0.117809296,-0.2635727,-0.060235597,-0.1800415,0.07254906,0.031282805
1970-10-01,0.22696534,0.018636322,-0.33345947,0.2119896,-0.50717795,-0.15275268,0.22263908
1970-11-01,0.579727,0.13910827,-0.6549385,0.03361206,0.015641022,-0.6522762,0.13345031
1970-12-01,0.40833816,0.051250458,-0.6126736,-0.38770485,0.047921754,-0.5361309,0.40234795
1971-01-01,0.5075701,-0.380188,-0.3053913,-0.009798813,0.15906486,-0.22732887,0.37496185
1971-02-01,0.53010714,-0.06761017,-0.04311371,-0.2113243,-0.014698029,-0.039521407,0.04736023
1971-03-01,0.6796999,-0.097659305,-0.7237938,0.058791734,0.23320809,-0.4964653,0.45008507
1971-04-01,0.26162377,-0.13718109,-0.34883195,0.21655007,-0.18976708,-0.24267998,0.4053375
1971-05-01,0.24725266,-0.035274886,-0.056179047,0.097006604,0.019924164,0.1420807,0.19825935
1971-06-01,0.635606,0.16592407,-0.35209808,-0.006532669,-0.052259445,-0.3187828,0.08492164
1971-07-01,0.17441635,-0.025803376,-0.20119897,0.009472275,-0.12901573,-0.066957474,0.07708283
1971-08-01,0.16919021,-0.048339844,-0.007185745,-0.18290862,-0.024496842,0.0163311,0.07708283
1971-09-01,0.0826355,0.022210311,0.16167793,0.017637635,-0.18748093,-0.015024757,0.016004562
1971-10-01,0.37430876,-0.12182999,0.046053696,-0.06989708,-0.52096176,-0.36222345,-0.10059967
1971-11-01,0.43930626,-0.47164193,-0.00195961,0.04082756,0.25803107,-0.37496185,0.36026382
1971-12-01,0.40076485,0.05911865,-0.39259928,-0.13097534,-0.15841141,-0.54676515,0.6692478
1972-01-01,0.24617481,-0.07660675,-0.33540612,-0.14948387,-0.042463683,-0.34372672,0.40828323
1972-02-01,0.47656918,0.15522233,-0.28232652,-0.18649597,0.024674987,-0.27830964,0.3107311
1972-03-01,0.16583805,0.052505873,-0.087509535,0.1368595,0.122226715,-0.21518783,0.10902862
1972-04-01,0.19682522,0.14604111,0.33913594,-0.06886025,-0.23268966,-0.48976764,0.07660675
1972-05-01,0.06283493,0.009181214,-0.15923882,0.0961174,-0.14374542,0.2054325,-0.0025821687
1972-06-01,0.26711997,-0.07574578,-0.07230301,-0.10615959,0.09468269,-0.13858089,0.04475937
1972-07-01,0.12624359,-0.34716988,-0.048488997,-0.08837052,0.4570591,-0.19280834,-0.035577394
1972-08-01,0.28978616,-0.17358474,-0.0043037413,-0.070868686,-0.33626708,-0.055088043,0.12280045
1972-09-01,0.27142352,-0.20772819,0.11677513,-0.06283493,-0.24474029,0.033856202,-0.018649673
1972-10-01,0.4909153,0.022092437,0.23182908,0.10902862,0.08865738,-0.007173157,-0.1770279
1972-11-01,0.463945,-0.1107502,-0.09152641,0.057670213,0.2438797,-0.3167572,0.11103668
1972-12-01,0.37299195,-0.14431953,0.013485146,0.10042076,0.107306674,-0.18821755,-0.03012619
1973-01-01,0.36952287,0.05383568,-0.31568718,-0.00828209,0.354232,0.04396057,-0.07358589
1973-02-01,0.511598,0.2076973,-0.29243279,-0.009874726,0.10289307,-0.35359496,0.15736541
1973-03-01,0.4695488,-0.01879425,-0.90883523,-0.07677154,0.28319472,-0.03854523,0.4380123
1973-04-01,0.18667278,0.15322456,-0.08154984,0.02771454,-0.20451164,-0.2666298,0.081868365
1973-05-01,0.5249773,0.005415344,-0.26631126,0.085372545,-0.08473549,-0.24337539,-0.06211815
1973-06-01,0.45330277,0.044597626,-0.25739175,-0.05702095,0.35359496,0.081868365,0.18730965
1973-07-01,0.28574294,-0.0031856536,-0.15386161,-0.11913948,0.5667076,-0.5326227,0.008600998
1973-08-01,0.22840309,0.006689453,0.22808495,-0.121687695,0.10193749,-0.20068932,0.078364566
1973-09-01,0.31377602,0.08664665,0.251976,-0.12614746,-0.22362499,-0.122962,0.038863756
1973-10-01,0.3564619,0.056384277,0.2819206,-0.20706025,-0.5233841,-0.27746066,0.0031856536
1973-11-01,0.36570016,0.14717217,-0.37684935,-0.12742157,0.019750595,-0.64953196,0.41953582
1973-12-01,0.45680675,-0.2554802,-0.30198917,-0.1376152,0.67374265,-0.41252747,0.45330238
1974-01-01,0.30373326,-0.07494736,-0.40431976,0.10749016,-0.07757683,-0.23601799,0.28433913
1974-02-01,0.39084244,0.094998166,-0.39511624,-0.10354576,0.001643753,-0.3967598,0.321484
1974-03-01,0.43456212,-0.144635,-0.39347228,-0.12918511,0.13674545,-0.21958199,0.22977218
1974-04-01,0.34219283,0.10190163,-0.16600151,0.06837273,-0.049636077,-0.23371658,0.20741959
1974-05-01,0.2521248,0.023667146,-0.2005165,0.028269578,-0.12293968,0.030570602,0.11472168
1974-06-01,0.17980728,-0.030570984,-0.10321655,-0.052923203,-0.07922039,-0.086452104,0.119652554
1974-07-01,0.15811233,-0.041418456,-0.093026355,-0.08382187,-0.07856293,-0.2665882,0.036816407
1974-08-01,0.16468659,-0.039117433,0.10814743,-0.24292031,0.305048,0.18243714,-0.08349381
1974-09-01,0.19591446,0.016764069,0.10321693,0.012490844,-0.34679452,-0.058840178,0.038788605
1974-10-01,0.20478973,-0.012491226,0.009204102,-0.19755821,0.051608276,0.045362853,-0.013806152
1974-11-01,0.45395622,-0.034515,-0.22352639,0.049307633,-0.14397773,-0.4648037,-0.10979118
1974-12-01,0.4283163,-0.16731644,-0.27119026,-0.09039688,0.1844101,-0.2176094,0.32378465
1975-01-01,0.6241976,-0.21693344,-0.25778618,-0.07030525,0.056053925,-0.17133026,0.41423187
1975-02-01,0.44843426,0.120976254,-0.56972694,-0.08328934,0.17101288,0.11337509,0.31510735
1975-03-01,0.19761506,0.13554306,-0.59316194,-0.24416848,-0.14662781,-0.074739076,0.40029755
1975-04-01,0.19919834,0.07157211,-0.38636285,-0.22833404,0.26633683,-0.22770043,0.2527195
1975-05-01,0.45951843,-0.04306984,-0.1469448,-0.1330101,0.15454522,-0.13522682,0.11210861
1975-06-01,0.049720764,0.033568956,-0.0117172245,-0.1235096,-0.057004165,-0.05763779,0.11084175
1975-07-01,0.08138923,-0.09342346,0.052254103,-0.031668853,-0.079806134,0.33727568,0.038319398
1975-08-01,0.12889329,-0.06682205,-0.17164612,-0.30180627,-0.24543533,0.18938103,0.02343521
1975-09-01,0.11622582,0.050670244,-0.0050670626,-0.10799179,-0.09880753,0.05668793,-0.12350921
1975-10-01,0.2194664,0.08328934,-0.22390023,-0.19698182,-0.18399735,-0.23308448,0.06397171
1975-11-01,0.21914998,-0.40916482,-0.06872177,0.22485046,-0.045920182,-0.27488786,0.21249962
1975-12-01,0.47503623,0.078855895,-0.3489933,-0.60012895,0.20679931,0.031352233,0.049404144
1976-01-01,0.4117506,-0.24927063,-0.32159615,-0.03263054,0.19645615,-0.37541962,0.65362054
1976-02-01,0.18838254,0.082753755,-0.2025114,-0.08746338,-0.2916565,-0.20688477,0.4043499
1976-03-01,0.46927452,0.041713335,-0.27483672,-0.089818195,0.12413063,-0.60181504,0.2637356
1976-04-01,0.36768264,0.034312822,-0.56043816,0.08779983,-0.50022316,-0.20890312,0.3855114
1976-05-01,0.32866058,0.044067763,0.004373169,-0.0790535,-0.039694976,-0.34312534,0.052478027
1976-06-01,0.36465493,-0.18098183,0.17290802,-0.0013458251,0.0037002563,-0.17425385,-0.010764313
1976-07-01,0.20553894,-0.009082794,-0.14330521,-0.0050460817,0.20789337,-0.107983395,-0.05046005
1976-08-01,0.24590644,-0.065597534,0.053487014,-0.12884025,-0.18165454,-0.39089394,-0.118075565
1976-09-01,0.35422668,-0.16416207,0.025566101,-0.20822982,-0.45817336,0.015137863,-0.14801483
1976-10-01,0.28862914,0.10192833,0.071316145,0.09419098,-0.03397598,0.013119507,0.11471176
1976-11-01,0.29031104,0.022538757,0.0050457,0.106637575,-0.10327415,-0.07535286,0.08578148
1976-12-01,0.37676525,-0.065597534,-0.33538857,-0.030948639,0.15373306,-0.14532395,0.30107576
1977-01-01,0.4203531,-0.1617012,0.077135466,-0.20911483,0.11287308,-0.31526566,0.1043808
1977-02-01,0.3821392,-0.17054749,-0.23494491,-0.13940963,0.40053862,0.10296555,0.19071579
1977-03-01,0.33649483,0.38320082,-0.31986505,-0.091996,0.0346756,-0.4171688,0.05732117
1977-04-01,0.32623369,0.06758194,-0.045290757,0.19743843,-0.12525673,-0.3906311,0.013445663
1977-05-01,0.33472595,0.09093551,-0.545256,0.15320969,-0.09376564,0.14790192,0.23635979
1977-06-01,0.38992387,-0.015214538,0.025476074,-0.11464234,0.2402523,0.12667236,0.049536895
1977-07-01,0.10473442,-0.11818008,0.026183318,-0.19566956,0.29120407,-0.23600617,-0.07501297
1977-08-01,0.33083382,0.018753052,-0.0668747,-0.20416184,-0.11818008,0.20097694,-0.042813875
1977-09-01,0.09518089,-0.22716065,0.41929168,-0.38886222,-0.09164276,-0.060505677,0.023352813
1977-10-01,0.25935936,-0.34675598,-0.07501297,0.12313385,0.3326029,-0.1503788,-0.12914887
1977-11-01,0.33826408,-0.0983654,0.28058928,0.11888733,-0.26572877,-0.180101,-0.04989014
1977-12-01,0.2894352,0.14436416,-0.09730415,-0.16524048,0.17267036,-0.4139843,0.11251831
1978-01-01,0.60805666,0.1458931,-0.22615051,-0.07447662,0.14079133,-0.044550322,-0.16901779
1978-02-01,0.37782517,-0.19588394,-0.25097618,-0.059513856,0.4155739,-0.023805236,0.001700592
1978-03-01,0.414213,0.1479332,-0.41795388,0.01326294,0.21084747,-0.10066261,0.034008026
