,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6,vo1000_cluster7
1965-01-01,6.931041e-06,-2.9519411e-05,5.1273673e-06,5.094618e-05,-1.933446e-05,6.7995876e-05,3.6377605e-06
1965-02-01,7.482813e-07,-6.5826294e-05,4.1582243e-06,8.132156e-05,-1.8993465e-05,4.94476e-05,7.1280185e-05
1965-03-01,2.9063813e-07,-3.827757e-05,3.7723585e-06,7.162118e-05,-9.705873e-06,4.157782e-05,8.946952e-05
1965-04-01,-7.772178e-07,-2.2394437e-05,6.406044e-07,7.961659e-05,-2.5553112e-05,3.341191e-05,0.00011110469
1965-05-01,-1.0890377e-05,-1.843711e-05,-4.9006485e-07,4.3453285e-05,-2.0815096e-05,4.512236e-05,9.680089e-05
1965-06-01,-3.2359603e-06,-2.5629488e-06,-1.0374497e-06,4.992762e-06,-1.1294185e-05,2.2876993e-05,0.00010715633
1965-07-01,7.918134e-06,-2.284767e-06,-3.1641757e-06,-5.9248698e-05,-5.1073825e-05,-7.112525e-06,8.955028e-05
1965-08-01,-1.22453785e-05,-4.7704307e-06,5.059992e-07,7.482813e-07,-9.284115e-06,1.0323034e-05,8.227275e-05
1965-09-01,-9.275143e-06,4.7953436e-06,-4.3622276e-07,-5.31108e-05,-5.051746e-05,3.155439e-05,5.7972447e-05
1965-10-01,-6.1254323e-06,-1.4991274e-05,2.157125e-06,3.4793833e-05,-2.6692753e-05,1.8668412e-05,-7.354807e-06
1965-11-01,-1.2559452e-05,-2.5687717e-05,1.2687451e-06,5.2516545e-05,-2.5283909e-05,6.131957e-05,-7.850589e-05
1965-12-01,-5.2101386e-06,-6.649033e-05,7.5725984e-07,9.663936e-05,1.6299404e-05,7.032002e-05,-7.373197e-05
1966-01-01,3.337802e-06,-6.90221e-05,2.083194e-06,0.00010071653,2.27109e-05,8.99709e-05,9.374584e-06
1966-02-01,-7.660379e-06,-7.558027e-05,3.1422787e-06,8.841486e-05,2.3900333e-05,6.33553e-05,6.844704e-05
1966-03-01,3.7207028e-06,-4.3164146e-05,1.2277815e-06,8.208479e-05,-5.7866164e-06,4.0837534e-05,9.8679826e-05
1966-04-01,-5.49333e-06,-4.3147855e-05,1.0974327e-06,6.6060034e-05,-2.9721923e-05,4.706169e-05,0.00011715678
1966-05-01,-2.364959e-06,-7.652234e-06,-1.5910118e-06,6.8895126e-05,-1.8291954e-05,3.0091902e-05,8.759204e-05
1966-06-01,-2.3864413e-07,-8.784638e-06,-8.333591e-07,3.5916866e-05,3.7125574e-06,-9.534146e-06,7.826394e-05
1966-07-01,-7.912931e-06,-5.4281554e-06,-3.595127e-06,3.1232456e-05,-7.725554e-06,2.9847499e-05,8.260619e-05
1966-08-01,-1.7458005e-06,-7.7499935e-06,-4.178728e-07,-3.5880905e-05,2.008763e-05,-2.1143336e-05,9.0223446e-05
1966-09-01,-3.7743557e-06,-3.7987957e-06,-4.178728e-07,-6.8411086e-05,9.86339e-06,-4.3364853e-06,2.9684561e-05
1966-10-01,-2.2753447e-06,-4.0920822e-06,8.9376044e-07,3.234042e-05,-2.702533e-05,2.813667e-05,-2.2259454e-05
1966-11-01,-5.9821396e-06,-1.6279697e-05,1.3744248e-06,5.4662658e-05,-2.8589515e-05,7.406834e-05,-9.2696704e-05
1966-12-01,-3.4729237e-06,-3.5106954e-05,2.1320775e-06,8.444737e-05,-3.7119215e-05,6.349379e-05,-4.781597e-05
1967-01-01,-3.1971394e-06,-5.9163853e-05,3.283385e-06,8.725752e-05,-1.8917228e-05,8.01915e-05,-4.722942e-05
1967-02-01,1.2811681e-05,-6.501878e-05,6.1867904e-06,7.5788266e-05,7.333714e-06,3.722594e-05,4.9962415e-05
1967-03-01,-1.2051718e-05,-6.0800026e-05,1.9519903e-06,7.3791176e-05,-2.0890257e-05,4.9962415e-05,0.00010034689
1967-04-01,-6.0123166e-06,-3.2560012e-05,3.2383832e-07,5.548851e-05,-5.345329e-05,1.1905373e-05,9.401876e-05
1967-05-01,-4.1275125e-06,-1.0616059e-05,-7.0277747e-07,4.219862e-05,-2.3593151e-05,3.1226642e-05,0.00010200713
1967-06-01,-2.9805888e-06,-4.961639e-06,-2.5474837e-06,-4.621652e-07,7.4780837e-06,-1.8853061e-05,8.6511616e-05
1967-07-01,-9.958381e-06,-5.114027e-06,-3.3094257e-06,-5.3260803e-05,-2.3817724e-05,-5.0097624e-06,8.4723055e-05
1967-08-01,-8.02545e-06,2.6818525e-06,-2.9324656e-06,-7.387336e-05,-2.4587687e-05,8.777395e-06,8.5100015e-05
1967-09-01,-1.1923392e-05,-2.026154e-06,2.5165355e-07,-7.862147e-05,-2.8357295e-05,-3.3321958e-05,6.0372964e-05
1967-10-01,-1.0303258e-05,-4.552596e-06,1.7145067e-07,-2.6408328e-05,-4.8432485e-05,2.5981264e-05,-2.6929658e-05
1967-11-01,-9.741827e-06,-2.5854919e-05,1.6712766e-06,6.249838e-05,-3.547946e-05,4.4805263e-05,-5.179306e-05
1967-12-01,-2.9645453e-06,-5.7792357e-05,4.542595e-06,5.772621e-05,-1.8628489e-05,9.463633e-05,-5.4568132e-05
1968-01-01,5.1650204e-06,-4.0209256e-05,7.035451e-06,7.515269e-05,1.6789272e-07,8.197372e-05,1.8332488e-05
1968-02-01,1.3577312e-05,-3.239252e-05,6.9610032e-06,5.6848505e-05,-7.983843e-06,5.5173492e-05,9.050698e-05
1968-03-01,4.4205663e-06,-5.9099686e-05,2.215129e-06,7.639964e-05,1.2069799e-05,6.815485e-05,0.00010802949
1968-04-01,-4.782705e-06,-5.650342e-05,1.2845703e-06,6.711262e-05,-2.5822745e-05,1.5633854e-05,9.448979e-05
1968-05-01,7.820636e-07,-2.0388252e-05,1.4928082e-07,6.771748e-05,-7.161434e-07,-1.5409736e-05,0.000103069586
1968-06-01,6.6260036e-06,-8.328148e-06,-1.5257319e-06,5.5275854e-05,3.2979555e-05,-5.834241e-06,0.00010249264
1968-07-01,-9.26802e-06,-6.159942e-06,-1.2186501e-06,-1.3837089e-05,1.9197912e-05,-5.834241e-06,8.447693e-05
1968-08-01,-4.7733993e-06,-3.4054683e-06,-2.0189327e-06,-6.0523445e-05,-2.0189327e-06,-5.0211383e-07,9.142824e-05
1968-09-01,-6.5693894e-06,-2.9681032e-06,-8.929492e-07,-6.316625e-05,-1.0487056e-05,-6.2250765e-06,5.290292e-05
1968-10-01,-1.5443438e-06,-1.8275874e-05,1.2845703e-06,5.1743264e-06,-2.6771915e-05,-6.802031e-06,-1.5381818e-05
1968-11-01,-5.38757e-06,-1.2599434e-05,1.4985999e-06,3.6273752e-05,-6.352917e-05,5.1683877e-05,-2.8363182e-05
1968-12-01,-5.238682e-06,-6.5846274e-05,1.935965e-06,7.8949386e-05,-4.332664e-05,3.258872e-05,4.62529e-06
1969-01-01,7.4634736e-06,-6.7266694e-05,2.3358152e-06,8.1949904e-05,3.5906487e-06,3.826552e-05,5.7205347e-05
1969-02-01,-3.0265583e-06,-8.2387865e-05,2.886496e-06,7.079183e-05,1.8522238e-05,2.4660982e-05,9.761272e-05
1969-03-01,-1.8168648e-06,-5.93405e-05,1.4601464e-06,8.0496466e-05,7.2377843e-06,4.9333314e-05,0.00012798145
1969-04-01,2.1434244e-07,-3.3160562e-05,1.8393039e-06,7.858262e-05,-3.308834e-05,3.4654495e-05,0.00011410608
1969-05-01,-2.836976e-06,-1.2532582e-05,2.7753413e-07,6.717178e-05,1.114672e-05,3.936688e-05,0.00011650741
1969-06-01,-6.763963e-06,-4.8320653e-06,-7.786948e-07,4.5117442e-05,7.896797e-06,2.7017177e-05,0.000103661194
1969-07-01,-6.342525e-07,-7.0709066e-06,-1.6814447e-06,-2.3528155e-05,-2.6723908e-05,3.285801e-05,0.00010220775
1969-08-01,6.115515e-07,-2.6654525e-06,4.281901e-08,1.9298608e-05,9.359261e-06,8.582891e-06,7.706599e-05
1969-09-01,2.4802575e-06,-4.6424902e-06,-1.5279802e-06,-5.8112753e-05,-2.8529423e-05,-1.2008983e-05,5.771992e-05
1969-10-01,1.243483e-06,-7.432005e-06,2.5434492e-06,7.833605e-06,-8.081988e-06,4.342929e-05,-1.4726276e-05
1969-11-01,-9.31877e-06,-5.148031e-06,9.094656e-07,1.5841051e-05,-3.572439e-05,6.299202e-05,-5.9141894e-05
1969-12-01,9.094656e-07,-2.3654538e-05,2.2004024e-06,6.978977e-05,-2.6498223e-05,7.691252e-05,-7.756715e-05
