,vws600-250_cluster1,vws600-250_cluster2,vws600-250_cluster3,vws600-250_cluster4,vws600-250_cluster5,vws600-250_cluster6,vws600-250_cluster7
1965-01-01,48.75830071931789,5.00133626664093,10.436590144559242,8.709411520540318,43.28218747989722,76.0911754406596,117.16697074114225
1965-02-01,58.80559286955959,7.569671225660255,12.817472430555274,6.6952425668931514,40.48591314128352,61.80226427014088,128.40930098684777
1965-03-01,46.22653789045658,7.355911303771945,12.825667130253368,7.115211982787627,43.85826746338952,63.54203563084127,111.42257259712146
1965-04-01,51.49022794662375,10.771736216510224,11.25424739691392,4.6334342508239565,22.44557989524717,45.59431615798058,80.30207439808456
1965-05-01,43.47667240980534,14.503679906898165,7.095878249408248,4.754723151936509,12.263128548875917,40.785934052324436,73.61540965315626
1965-06-01,45.792198440251575,6.009995269917936,6.736809340380407,10.51943452332821,6.627787233235841,41.95855074276404,62.569428828607776
1965-07-01,40.14472848962134,5.572774578625346,7.77832701247419,18.651142508782534,7.639503932036754,22.7433162606445,18.79386203807669
1965-08-01,29.920602690928952,3.3423802940650744,5.131065978641181,6.638009165565015,5.763027708374284,15.249499986345045,19.627442527526387
1965-09-01,55.01329939027138,3.645411095882384,5.415025980430203,13.168169709442996,5.380472897801807,27.532302369005343,57.00448806514864
1965-10-01,42.562557652021766,4.159529992640504,5.988222136007891,2.7549523187302385,14.660033860344537,30.89339473570772,81.380567323091
1965-11-01,53.16170558533357,7.111744872834506,10.398623659428297,3.1935408344367207,25.317717477366482,47.674735338653015,97.57323418773451
1965-12-01,64.87134720890974,10.97185302448556,10.84455546575001,3.428444631993508,32.47435167561916,57.73361924509085,133.1248019256514
1966-01-01,58.05635272614526,7.452024121191866,11.726130703673379,5.488396941164256,42.737181711294774,75.31585702772817,131.30976218981496
1966-02-01,50.39187338211901,8.399121757218117,15.028125453622165,5.504631170666583,42.19630600851686,51.06168612878307,108.72221724986686
1966-03-01,56.18646148537666,10.968893785954545,12.628070632085343,5.253585072271892,27.374419715637067,54.606635690807465,96.29119834542834
1966-04-01,56.20331821209447,8.684383493842903,12.750663708693462,3.2443825562342887,21.10609742105517,53.50606833922317,73.57055849412815
1966-05-01,47.53754299130324,14.148666041389312,7.0024990323488225,6.1366872470244775,14.768798290450551,29.88692636586888,68.35186283854968
1966-06-01,37.23417182074967,8.929771692345062,6.858583842781697,5.6720325333936366,7.276564224834272,42.08062517392838,61.54715538240489
1966-07-01,34.30415019524791,6.957662548875447,6.7174586775271665,7.275346718847005,6.847630685619386,13.80951482375425,19.20380948211775
1966-08-01,21.874756672339533,5.19232814003937,5.917188428179272,8.112505550904055,6.139295986731234,10.289705379189122,17.32380943346095
1966-09-01,49.71918925190446,4.13310793800448,5.634695785641292,11.322499336177454,4.949430472115088,14.872294764377983,39.20213562561645
1966-10-01,43.56750779923371,5.401055781838411,4.365860780104391,3.1831456586647717,18.146628675953067,46.41464632360269,89.65858319333981
1966-11-01,66.9848965996933,7.669712297332321,5.49759749857255,2.7535157360676723,23.17806220449865,53.16253815117108,122.90453965595793
1966-12-01,71.7234624121094,8.696105515782936,8.82721297888742,4.353207916297169,31.95850383273204,71.69181961111181,138.00317457389966
