,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5,mgv850_cluster6,mgv850_cluster7
1965-01-01,-0.3359993,0.11729805,0.40737897,-0.44387817,-0.08447814,0.101256035,-0.39015955
1965-02-01,-0.24313223,0.07623639,0.48523426,-0.7419065,-0.0853612,-0.08933487,-0.58163345
1965-03-01,-0.2019234,0.19750814,0.45800695,-0.56250083,-0.04694865,-0.05519042,-0.3435052
1965-04-01,-0.011626792,0.06387372,0.06225481,-0.57192004,-0.030759478,0.40163913,-0.12318504
1965-05-01,0.11067519,0.03870692,-0.03134818,-0.20898774,0.037087966,0.29420176,-0.5498438
1965-06-01,0.4605089,0.08639143,-0.38721603,-0.4550635,0.05195259,-0.045182563,-0.4983328
1965-07-01,0.09684076,0.034586,-0.3215762,-0.35071683,0.012656999,0.49435902,-0.2772767
1965-08-01,0.14364228,-0.009271979,-0.21266714,-0.119652845,0.028846193,-0.115679145,-0.05916413
1965-09-01,0.24166048,-0.2831637,-0.01030221,-0.18750031,0.08580271,0.03399725,-0.267416
1965-10-01,-0.21458037,0.10125599,0.21943715,-0.20987082,-0.031642534,-0.06519828,-1.1121975
1965-11-01,-0.41385466,0.24843054,0.19927426,-0.42180204,-0.07196832,0.6106269,0.0069171907
1965-12-01,-0.31348163,0.32525557,0.46551284,-0.9139534,-0.11891699,0.32569712,-0.26579708
1966-01-01,-0.39132386,0.33143178,0.6876016,-0.5669495,-0.13830149,-0.16795823,-0.40448856
1966-02-01,-0.105317496,0.20369096,0.5504574,-0.6261182,-0.08824678,0.39277047,-0.21613231
1966-03-01,0.02285738,0.04397874,0.07305674,-0.68818027,-0.07204411,0.08390677,-0.12672818
1966-04-01,0.106330134,0.10835548,0.20238891,-0.76441973,0.006654692,-0.08680014,-0.4111432
1966-05-01,0.31710976,0.16463086,-0.24101499,-0.22452295,0.0601814,0.49042073,-0.089114785
1966-06-01,0.25172034,0.27443305,-0.18734357,-0.5472747,-0.040506743,-0.47653264,-0.12947683
1966-07-01,0.25273305,-0.038770724,-0.038336705,-0.06741486,0.011139369,0.106330134,0.063364126
1966-08-01,0.3461878,0.097360775,-0.40839458,0.2920824,0.010416007,-0.13367215,-0.40304193
1966-09-01,0.17099623,-0.032405376,0.13005552,-0.1261495,0.061194085,-0.09388878,0.14944085
1966-10-01,-0.15754223,-0.07913277,0.26242572,-0.20412493,0.0067993402,0.07305674,0.14510086
