,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7
1965-01-01,-2.8080181223344475e-06,-4.059241199275425e-05,5.2073599882922803e-05,-1.0799902742353695e-05,-3.636672655345812e-05,3.898080772282933e-05,-1.7722425939479893e-06
1965-02-01,-3.067127336924846e-06,-3.1288036025480196e-05,4.98367323113295e-05,-2.2764024988183815e-05,-4.251957556510705e-05,4.21166151755716e-05,-1.050115034082583e-05
1965-03-01,-3.9652150007896125e-06,-3.535357488241668e-05,5.0005045133210455e-05,-1.4785228366667595e-05,-3.869479241397893e-05,6.17506933898816e-05,3.753559072027288e-06
1965-04-01,-2.674031265770181e-06,-1.880138027616709e-05,2.7918496839230926e-05,-1.3354403594256205e-05,-1.8726359485299326e-05,3.568488004069926e-05,-1.7452820039969602e-05
1965-05-01,-1.230656660326696e-06,-7.334769627735681e-06,2.0006527414634116e-05,-1.3419036295706944e-05,-5.332087546834842e-05,-3.645393647004951e-05,-3.003339250946218e-05
1965-06-01,-3.08944912041327e-07,-1.0092058352935398e-05,2.4587024243027416e-05,-1.5026207466242773e-05,-5.457299736125635e-05,1.0813982953550294e-05,-3.629154976113655e-05
1965-07-01,-7.018889826802194e-07,-2.4129677064817203e-06,6.8730904396423805e-06,-1.2030175454683714e-05,-3.0066888528733303e-05,4.568267753269096e-06,-4.853592967958234e-05
1965-08-01,-1.780983205910381e-06,-1.18628540935722e-06,-1.4993023406922087e-05,-7.899328365811479e-06,-1.9979185503137658e-05,-1.575418610701564e-05,-2.1276833822845392e-05
1965-09-01,-1.6532098407519681e-06,-1.3064042858773526e-06,1.5001248920314192e-05,-1.6521180903941583e-05,-4.6486920543811136e-05,-3.934404024196713e-05,-3.8863856302452316e-05
1965-10-01,-9.975521264700984e-07,-3.862767013176209e-06,7.918165898618532e-06,-2.0724717429957463e-05,-3.533868948579766e-05,-5.803026520093349e-05,-9.036715536716483e-06
1965-11-01,6.602598970527661e-07,-1.5864302901942555e-05,7.359163927980089e-06,-2.343883768505401e-05,-1.760106809548057e-05,-2.6096588683415307e-05,-4.7226703394525905e-05
1965-12-01,7.86866657241178e-08,-2.8448208678932186e-05,4.0466871030817164e-05,-3.695775191418006e-05,-4.41704991493269e-05,1.0685842524351855e-05,-1.8883372918242546e-05
1966-01-01,-1.943068189226013e-06,-4.267274799412522e-05,4.800227716692635e-05,-2.7569408071724605e-05,-5.397876872936444e-05,5.6847922088628684e-05,-7.140633058389497e-07
1966-02-01,-3.933475901342902e-06,-2.474767772609071e-05,1.6170390283930048e-05,-1.2691237054118035e-05,-2.0419526164562653e-05,-1.7037570393546736e-05,-1.281130044801449e-05
1966-03-01,-3.080299636079794e-06,-1.5515928206023883e-05,3.5602869545636215e-05,-1.92648474047142e-05,-4.664720578265617e-05,3.0504592408809963e-05,-2.680769414707486e-05
1966-04-01,-1.8935423187513379e-06,-1.5733677054927483e-05,9.476589401033597e-06,-1.3511753885245141e-05,-5.278935502921682e-05,2.256335416884237e-05,-2.2548777321519863e-05
1966-05-01,-1.9916555971071684e-06,-9.532257114398712e-06,1.2882709857616906e-05,-1.180476875422262e-05,-2.22683484612536e-05,-4.407984982429519e-06,-1.1775592784466599e-05
1966-06-01,-2.947166361331275e-06,-8.572742181190668e-06,1.9958222418652094e-05,-1.0051490342879858e-05,-5.5955241541303094e-05,8.529175559217677e-06,-2.22826418480725e-05
1966-07-01,-2.4520273311987513e-06,1.2828046901697657e-07,-2.101485224990202e-06,-6.763464286558378e-06,-3.373351641893086e-05,-3.218070756898866e-05,-3.9374676167166664e-05
1966-08-01,-3.543177365898638e-06,-2.577524461177772e-06,-2.6468446126922833e-05,3.2685339662702203e-06,-4.835952025924569e-06,-3.423060292875193e-05,-5.351692033443778e-06
1966-09-01,-2.8077507357470803e-06,-1.5963643778851966e-06,-4.669804335814358e-06,-4.8618191566813535e-06,-3.2672526304527454e-05,-6.307851632496947e-05,-2.7785318663864887e-05
1966-10-01,-1.3864796229262087e-06,-6.265025913835153e-06,2.3446509225149863e-05,-2.8549615215802155e-05,-3.704880650583354e-05,-9.17689310488247e-06,-2.4473244290372047e-05
1966-11-01,4.295337140931768e-07,-2.1355626286358397e-05,2.4617065719212405e-05,-3.6906807878749225e-05,-2.1653522708220407e-05,1.2112407701450237e-06,-3.373467431326087e-05
1966-12-01,-4.1210794934741504e-07,-3.5923522259311184e-05,2.885154961924335e-05,-3.843585345440276e-05,-6.164284587289478e-05,1.8303650928853154e-05,-1.5606950737059205e-05
1967-01-01,9.506049951156469e-07,-3.2902505114654325e-05,5.188034958250466e-05,-4.125186486339386e-05,-6.119590844102805e-05,2.9306443753444614e-05,-9.81858322899955e-06
1967-02-01,-3.755291000740218e-06,-3.057452556896496e-05,4.112083669973626e-05,-1.4170627302087655e-05,-3.635105683990274e-05,2.548102054641129e-05,-4.000504748633137e-06
