,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7
1965-01-01,1007.97076,1007.53046,1015.2484,1024.0833,1013.4822,1014.8981,1015.6819
1965-02-01,1007.3109,1008.74536,1016.3845,1021.49164,1013.6378,1015.48846,1011.61053
1965-03-01,1009.4492,1006.4892,1015.5008,1020.24445,1012.5606,1015.25464,1011.9504
1965-04-01,1009.78906,1015.5132,1017.9982,1013.42456,1014.2704,1015.5008,1008.97296
1965-05-01,1009.27686,1020.47205,1021.5096,1008.2344,1012.6406,1015.2993,1007.7146
1965-06-01,1010.8105,1014.8658,1017.96533,1005.07086,1009.6328,1015.0357,1006.3242
1965-07-01,1009.68555,1013.4468,1015.87286,1000.6007,1008.2982,1012.7008,1005.4455
1965-08-01,1009.97516,1015.40784,1014.9886,1004.98346,1010.7262,1011.2775,1007.92737
1965-09-01,1009.9361,1016.521,1016.3089,1011.92126,1010.1326,1010.0198,1008.41974
1965-10-01,1010.12213,1021.0854,1017.6782,1017.4593,1016.0633,1009.7128,1012.2896
1965-11-01,1010.09235,1022.6959,1020.3865,1022.211,1018.0062,1017.1412,1014.26483
1965-12-01,1008.1196,1015.25214,1018.5179,1026.6191,1013.9504,1016.3579,1014.9141
1966-01-01,1010.01306,1006.2483,1017.03674,1024.277,1013.7809,1018.5608,1015.4094
1966-02-01,1008.98846,1020.17865,1020.50726,1020.18994,1014.9012,1017.3647,1012.3864
1966-03-01,1008.80194,1010.35913,1016.9804,1014.5432,1010.9932,1015.55835,1009.0254
1966-04-01,1008.867,1014.9832,1019.4094,1012.193,1014.86554,1015.6942,1008.3532
1966-05-01,1010.25464,1017.46796,1018.3029,1009.9542,1013.1168,1013.88416,1006.9218
1966-06-01,1010.72034,1014.336,1017.0023,1003.9952,1010.65393,1014.28345,1007.2935
1966-07-01,1008.96967,1018.49445,1017.2395,1001.83826,1010.56696,1012.42206,1005.50916
1966-08-01,1009.73267,1017.7227,1014.7673,1003.2509,1010.6715,1008.88513,1006.9938
1966-09-01,1010.187,1016.3633,1015.27795,1012.342,1011.1546,1008.94086,1009.37714
1966-10-01,1009.17065,1017.8053,1015.42444,1017.90173,1015.1653,1011.6353,1011.6779
1966-11-01,1008.3938,1017.17883,1016.62616,1022.20905,1016.2863,1014.3848,1013.2138
1966-12-01,1007.5701,1008.25616,1015.91016,1025.6727,1014.8624,1015.01135,1013.0648
1967-01-01,1007.11584,1009.46533,1016.407,1030.1134,1014.313,1015.7968,1017.1319
1967-02-01,1008.1607,1009.8781,1017.2182,1026.0958,1016.9693,1016.76544,1014.7403
1967-03-01,1007.5925,1017.9953,1018.43646,1017.9024,1015.6647,1015.8287,1011.0449
1967-04-01,1009.0793,1021.33954,1018.8718,1014.9617,1019.54803,1016.4854,1009.5371
1967-05-01,1008.70703,1018.0265,1016.81696,1006.2408,1012.4677,1011.34534,1006.62463
1967-06-01,1008.9153,1011.90906,1014.88904,1001.4627,1006.81396,1010.9498,1004.41516
1967-07-01,1008.66064,1018.78326,1015.15826,1000.24664,1008.7977,1007.65424,1004.8519
1967-08-01,1009.3201,1014.3964,1014.0938,1001.7784,1007.2435,1009.2861,1004.3376
1967-09-01,1009.70764,1016.5086,1012.8901,1011.57025,1008.6512,1004.8063,1008.01263
1967-10-01,1009.08575,1017.187,1018.2703,1019.6758,1014.6982,1012.1717,1012.377
1967-11-01,1008.0257,1016.7879,1016.7379,1025.5493,1020.4942,1015.44196,1013.86096
1967-12-01,1008.90656,1013.26733,1018.07367,1028.7158,1015.3128,1014.87964,1017.40466
1968-01-01,1006.8416,1004.18964,1012.28156,1024.1589,1010.8282,1014.9522,1014.08344
1968-02-01,1009.0578,996.07697,1010.76306,1027.3154,1015.1218,1016.3232,1015.22833
1968-03-01,1008.57556,1018.7977,1021.5628,1016.28534,1015.26917,1016.3533,1009.89435
1968-04-01,1008.7007,1020.72845,1019.5284,1015.7078,1018.1266,1013.3378,1011.08295
1968-05-01,1009.2045,1016.218,1015.217,1008.0717,1011.5846,1012.0304,1007.402
1968-06-01,1010.099,1015.22766,1015.78156,1004.7335,1011.64966,1013.24115,1007.0828
1968-07-01,1009.4471,1019.6665,1018.0757,1001.03674,1007.9258,1010.2121,1005.5442
1968-08-01,1009.81995,1014.0784,1014.4377,1003.8498,1009.35767,1010.14764,1004.5109
1968-09-01,1009.7312,1018.73627,1013.3621,1011.6025,1014.1421,1007.6337,1007.8098
1968-10-01,1009.2625,1017.96484,1016.1902,1019.2321,1014.5464,1011.67975,1012.8025
1968-11-01,1009.324,1015.0695,1016.98944,1021.7718,1018.8443,1012.9492,1015.01794
1968-12-01,1007.5415,1017.4174,1014.0913,1021.1735,1014.2087,1014.99506,1012.9213
1969-01-01,1007.97186,1012.3222,1016.52704,1023.6171,1013.2781,1016.4434,1011.9459
1969-02-01,1008.5279,1013.78156,1017.0094,1025.2095,1015.26666,1015.78204,1012.3209
1969-03-01,1009.7277,1015.5037,1019.4316,1019.20386,1015.1487,1016.22,1011.1891
1969-04-01,1009.5287,1017.5728,1020.9197,1013.4416,1015.3022,1016.32733,1010.021
1969-05-01,1009.1992,1017.1354,1019.90826,1006.02454,1010.15204,1014.1678,1007.40784
1969-06-01,1009.64417,1015.58044,1019.00287,1004.85333,1009.95044,1014.033,1006.3271
1969-07-01,1009.3159,1017.3869,1018.6092,1001.78656,1011.5584,1012.9006,1005.5896
1969-08-01,1009.99854,1012.54865,1013.6325,1003.6853,1010.0522,1012.3577,1008.0748
1969-09-01,1008.9796,1013.142,1014.0218,1011.27954,1013.34424,1010.0921,1007.2581
1969-10-01,1009.5655,1016.6493,1015.8943,1017.1304,1014.5491,1010.4397,1011.6957
1969-11-01,1008.5503,1019.3629,1018.8107,1025.6555,1017.5659,1014.1884,1015.5144
1969-12-01,1008.48413,1011.4143,1019.2157,1027.1555,1016.52954,1015.573,1017.5896
1970-01-01,1009.5385,1005.58,1013.59094,1027.2515,1013.4739,1015.32776,1015.74133
1970-02-01,1008.5082,1004.8783,1016.94037,1022.4908,1015.44666,1017.1858,1013.443
1970-03-01,1008.5718,1006.51404,1016.18463,1021.5032,1014.7033,1015.52563,1010.0466
1970-04-01,1009.4762,1020.5935,1020.19006,1016.14124,1017.6838,1016.1614,1010.8297
1970-05-01,1009.0275,1020.96606,1019.18353,1008.116,1013.37524,1013.4822,1007.8801
1970-06-01,1009.24976,1013.8049,1017.31775,1006.7815,1012.1702,1013.4085,1006.7999
1970-07-01,1009.9788,1017.96124,1016.6599,1000.30774,1009.14514,1010.2551,1006.39343
1970-08-01,1008.9574,1021.035,1016.2601,1004.14624,1011.7365,1010.21893,1005.60376
1970-09-01,1008.6788,1016.24225,1015.08234,1010.4215,1013.1061,1011.2688,1007.02625
1970-10-01,1007.98944,1020.10034,1015.82336,1018.7081,1017.46686,1012.4269,1010.4096
1970-11-01,1008.2093,1014.68304,1014.66705,1023.32446,1015.23444,1013.7134,1013.837
1970-12-01,1006.693,1014.20056,1017.0379,1024.5342,1015.17804,1015.4121,1013.878
1971-01-01,1007.3532,1009.9546,1012.5682,1026.182,1012.16437,1012.8844,1015.97534
1971-02-01,1007.2297,1005.88513,1012.83124,1022.80615,1015.79865,1015.00134,1012.6303
1971-03-01,1007.91187,1015.15295,1017.4331,1021.36694,1014.9444,1013.9857,1012.61945
1971-04-01,1007.3878,1018.731,1017.9547,1013.97485,1015.9261,1012.04156,1008.7925
1971-05-01,1008.7554,1016.9359,1017.44916,1009.32306,1013.3643,1012.32056,1007.3295
1971-06-01,1009.5265,1013.8936,1016.351,1002.40643,1008.10266,1012.9765,1005.34375
1971-07-01,1009.0536,1015.6611,1016.37274,1000.02,1007.76154,1010.4916,1004.515
1971-08-01,1009.3864,1014.5239,1012.9752,1004.53235,1009.54767,1009.36975,1006.8963
1971-09-01,1008.9096,1017.4146,1015.073,1011.3056,1011.2032,1010.53064,1007.5081
1971-10-01,1009.12396,1019.95905,1017.9272,1021.02264,1015.3373,1013.81104,1011.9935
1971-11-01,1008.3356,1015.90173,1016.9967,1024.4458,1016.9455,1013.7457,1015.90686
1971-12-01,1006.9942,1016.56085,1019.467,1025.8684,1017.5656,1015.98303,1015.46655
1972-01-01,1007.8627,1012.2173,1015.9952,1025.2738,1017.26135,1015.05396,1015.8339
1972-02-01,1007.77014,1007.01276,1014.09033,1024.1189,1012.0111,1013.28467,1010.8599
1972-03-01,1008.74945,1009.58185,1014.7271,1018.16315,1014.2846,1015.34454,1012.2141
1972-04-01,1009.22815,1023.6958,1020.87164,1014.7184,1017.46564,1015.72205,1010.5993
1972-05-01,1008.3413,1017.6987,1018.7024,1007.73517,1011.4561,1013.35095,1006.62646
1972-06-01,1008.6545,1017.0845,1016.67194,1002.32556,1009.2619,1012.15424,1005.34033
1972-07-01,1008.7307,1016.0508,1015.41205,999.53076,1009.66315,1006.98083,1003.4855
1972-08-01,1010.12054,1016.7132,1015.52454,1002.8868,1011.01807,1011.97797,1005.58594
1972-09-01,1009.22125,1014.1778,1013.036,1012.74475,1011.8536,1010.0513,1008.9076
1972-10-01,1009.97876,1020.37726,1018.2325,1017.86127,1015.53265,1008.7163,1012.4185
1972-11-01,1009.1931,1016.1733,1019.9817,1022.4084,1015.27576,1016.1208,1013.5253
1972-12-01,1009.665,1013.9891,1019.17114,1024.9863,1015.89764,1016.6063,1014.87146
1973-01-01,1009.6623,1012.21967,1017.55646,1025.8964,1016.5025,1016.0125,1014.76624
1973-02-01,1010.0828,1011.39276,1019.5365,1021.3448,1014.19006,1018.05615,1013.06146
1973-03-01,1009.41656,1008.0732,1016.2929,1019.22327,1013.5142,1016.10187,1011.21204
1973-04-01,1008.9279,1019.4567,1021.9531,1010.7516,1014.428,1016.9417,1007.4282
1973-05-01,1009.5105,1018.4793,1018.5731,1009.4147,1012.90845,1013.4833,1008.18964
1973-06-01,1009.1632,1013.7328,1016.723,1003.4978,1009.0121,1012.6808,1005.70166
1973-07-01,1009.33234,1017.4986,1017.2073,1001.6587,1011.0737,1011.74896,1004.74603
1973-08-01,1009.06165,1018.59314,1017.5295,1004.8579,1014.11414,1012.7071,1005.562
1973-09-01,1009.67065,1017.91077,1018.4272,1013.0531,1012.17664,1014.32446,1008.407
1973-10-01,1008.62885,1017.7597,1016.4736,1019.52234,1016.4536,1012.53217,1010.6184
1973-11-01,1007.89124,1014.4801,1015.57526,1023.12476,1014.0962,1012.9586,1014.2486
1973-12-01,1007.5774,1011.94,1017.40857,1027.1703,1012.5528,1013.97266,1017.0735
1974-01-01,1007.5492,997.20416,1007.0133,1024.8906,1012.10095,1012.7272,1013.2332
1974-02-01,1006.81635,1010.47,1015.6663,1024.8914,1014.05853,1014.9599,1013.5097
1974-03-01,1007.86505,1006.7952,1015.4748,1019.99115,1015.77905,1015.56647,1012.5825
1974-04-01,1007.67896,1019.6834,1021.1799,1010.9,1013.9627,1014.0164,1008.9614
1974-05-01,1008.4906,1021.2484,1018.88196,1008.4818,1014.8505,1012.4908,1007.5193
1974-06-01,1008.8616,1012.6104,1013.59595,1003.2991,1008.24475,1010.7152,1004.7541
1974-07-01,1009.03406,1013.5593,1012.83453,1000.73553,1009.49054,1010.41156,1005.9693
1974-08-01,1009.0334,1014.08435,1015.0217,1003.21686,1007.9819,1006.06915,1004.22424
1974-09-01,1009.11694,1017.30194,1014.1543,1010.4408,1012.2429,1010.36475,1008.6218
1974-10-01,1008.1727,1014.7901,1017.31146,1018.7352,1014.1984,1012.6511,1009.0062
1974-11-01,1007.17017,1018.12866,1016.12006,1022.81006,1017.4352,1012.6334,1012.844
1974-12-01,1007.16815,1008.5382,1017.2742,1028.6571,1018.4071,1016.46576,1014.8934
1975-01-01,1008.04553,1008.71045,1015.6117,1025.7594,1013.0018,1016.0172,1015.2768
1975-02-01,1008.63367,1008.4074,1016.23096,1022.9129,1011.76117,1015.5522,1013.05505
1975-03-01,1008.5984,1014.7157,1016.7022,1018.52325,1012.76166,1014.7468,1009.8203
1975-04-01,1008.24756,1020.5915,1019.75287,1012.26624,1015.411,1015.2886,1007.9978
1975-05-01,1008.66486,1018.5538,1016.4877,1009.6563,1012.12646,1012.0753,1007.19104
1975-06-01,1008.8766,1015.19244,1016.25726,1002.9384,1007.90784,1013.51245,1004.74164
1975-07-01,1008.9796,1016.0421,1016.68555,1001.0295,1010.277,1011.05054,1006.60706
1975-08-01,1008.9699,1017.5899,1015.39374,1002.2915,1012.2303,1011.4553,1004.0276
1975-09-01,1008.65576,1018.3808,1016.3278,1009.61206,1012.78455,1011.14813,1008.0068
1975-10-01,1008.5541,1016.27875,1016.0186,1017.58167,1015.3647,1011.7397,1009.3166
1975-11-01,1007.1758,1019.5398,1016.8918,1024.1466,1017.0246,1010.277,1014.5634
1975-12-01,1007.5985,1007.575,1015.06506,1028.435,1014.7254,1014.2037,1016.3811
1976-01-01,1006.61554,1004.95795,1014.3694,1026.7617,1012.4029,1015.34064,1016.1244
1976-02-01,1007.683,1014.02594,1015.8617,1020.25037,1015.6958,1015.23083,1011.5655
1976-03-01,1007.033,1016.5906,1018.05945,1019.7941,1015.3055,1014.6531,1010.8082
1976-04-01,1008.2781,1020.02167,1019.75586,1013.4543,1016.72314,1014.33545,1009.3831
1976-05-01,1008.1412,1017.7634,1016.741,1007.95123,1012.2672,1011.7584,1007.18475
1976-06-01,1008.8466,1013.01337,1015.28326,1003.33435,1010.4567,1012.6169,1005.61163
1976-07-01,1009.07916,1017.5982,1017.92194,1002.29834,1012.0606,1011.27686,1005.6579
1976-08-01,1009.7223,1015.87646,1016.2927,1004.456,1009.6551,1012.0224,1007.39874
1976-09-01,1009.31775,1016.20276,1015.8013,1011.3274,1011.1739,1008.69,1008.0813
1976-10-01,1008.81274,1018.295,1017.1487,1016.24896,1013.6639,1013.72125,1010.86865
1976-11-01,1007.757,1017.85657,1019.508,1026.158,1017.26953,1013.7195,1014.89044
