,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5
1965-01-01,2.0097656,2.5271912,-1.0009766,-8.880585,1.9189453
1965-02-01,1.6513062,2.436676,-0.6394348,-10.459015,1.8948059
1965-03-01,1.4272461,2.1756897,0.032165527,-10.517914,1.9352112
1965-04-01,1.6327515,2.0184326,0.6163635,-10.807892,2.158142
1965-05-01,1.8780518,1.6640015,1.0058594,-9.516754,2.189392
1965-06-01,2.6958923,1.7009583,0.5513611,-5.9231873,2.5691528
1965-07-01,2.8763733,1.6539307,0.116607666,-2.50943,3.0061035
1965-08-01,2.9328613,1.848114,0.08328247,-1.0423584,2.783661
1965-09-01,2.6681519,2.0903625,-0.2487793,-1.2926025,2.9126587
1965-10-01,2.5137634,2.414978,-0.04888916,-2.5497131,2.2732544
1965-11-01,2.4742737,2.7626648,-0.17871094,-5.1748047,1.8201294
1965-12-01,2.2144165,3.0716553,0.2934265,-7.565216,2.009369
1966-01-01,1.7480774,3.3613281,0.0017089844,-9.289886,2.0163574
1966-02-01,1.4251404,2.715149,0.082214355,-10.688477,2.2753906
1966-03-01,1.212738,2.1305542,0.70492554,-10.724884,2.5859375
1966-04-01,1.3177795,2.1100464,0.44989014,-11.312744,2.5553284
1966-05-01,2.020172,2.1502686,0.03326416,-9.088898,2.6445007
1966-06-01,2.3553772,2.0235596,0.09765625,-5.6795044,3.124939
1966-07-01,2.7082825,2.0285034,-0.3104248,-2.0809937,3.1359253
1966-08-01,3.2259521,1.9631958,-0.8114319,-0.71661377,2.9621887
1966-09-01,3.2311096,2.129242,-1.0871582,-0.037719727,2.5886536
1966-10-01,3.1049194,2.2632751,-1.3903503,-2.0534973,2.451355
1966-11-01,2.5050354,2.53125,-1.0709229,-5.531891,2.0743713
1966-12-01,2.065033,2.869873,-0.8755188,-7.668335,1.8123779
1967-01-01,1.7698059,2.6487427,-0.7934265,-8.617798,2.0813293
1967-02-01,1.5405579,2.5091553,-0.2428894,-9.828674,2.0298462
1967-03-01,1.8553162,2.155304,0.27020264,-10.514069,2.2028809
1967-04-01,1.8227539,1.9660034,0.2541809,-10.082855,2.4212341
1967-05-01,2.2717285,1.6737366,0.4552307,-9.10553,2.3378296
1967-06-01,2.597992,1.9654541,0.39385986,-6.222046,3.0642395
1967-07-01,2.7831726,1.9092407,-0.25082397,-2.4454346,3.1798096
1967-08-01,3.0458374,1.842865,-1.0469055,-0.548584,3.2296448
1967-09-01,3.2304382,2.0975647,-1.0761719,0.63165283,2.84729
1967-10-01,2.8758545,2.151184,-1.3320618,-0.82922363,2.4717102
1967-11-01,2.5933228,2.4470825,-1.3556824,-3.4396362,2.159607
1967-12-01,2.3489075,2.4325256,-1.3191528,-6.330902,1.8565979
1968-01-01,2.1448364,2.6602173,-1.2749023,-8.913666,1.7511292
1968-02-01,1.5400391,2.6657715,-0.56155396,-10.058563,1.9733276
1968-03-01,1.7028503,2.098053,-0.54071045,-10.406708,2.113861
1968-04-01,1.8390503,1.9943542,-0.010803223,-10.204254,2.216919
1968-05-01,2.1758423,2.1758423,-0.17208862,-8.646759,2.6130676
1968-06-01,2.7182617,2.332489,0.43811035,-6.534424,3.0778503
1968-07-01,3.2436523,2.2831116,-0.050933838,-2.1693726,3.4741516
1968-08-01,3.1562195,2.1383362,-0.30950928,-0.0335083,3.376831
1968-09-01,3.267273,2.336914,-0.2286377,-1.2687988,2.673767
1968-10-01,2.8952942,2.302246,-0.27368164,-3.4456177,2.2419128
1968-11-01,2.5995789,2.6806946,-0.5723572,-5.213806,1.973877
1968-12-01,2.3459473,2.722351,-0.53564453,-7.528961,2.2504883
1969-01-01,1.6845398,2.8854065,-0.18084717,-9.121155,2.0065308
1969-02-01,1.0346985,2.3545227,-0.04257202,-10.002747,2.455536
1969-03-01,0.9628906,2.1289062,0.094818115,-10.150452,2.4396057
1969-04-01,1.4393005,2.1228027,0.43637085,-9.126953,2.5827332
1969-05-01,2.07901,2.087738,0.40795898,-7.4884033,2.872223
1969-06-01,2.5388489,1.8907166,0.5750122,-5.70874,3.3633423
1969-07-01,3.006897,2.1106262,0.14831543,-2.556427,3.1632996
1969-08-01,2.7711182,2.1148071,-0.61660767,-0.8894043,2.8726501
1969-09-01,2.7094116,2.1761475,-1.0023804,-1.193634,2.9857788
1969-10-01,2.7384644,2.0493164,-1.0651245,-2.235199,2.531311
1969-11-01,2.433258,2.2317505,-1.0857544,-5.7250977,2.1051025
1969-12-01,2.6696472,2.2604675,-1.1800842,-7.206421,1.9497375
1970-01-01,2.096283,2.2486572,-0.6977844,-9.401855,2.14328
1970-02-01,1.6753235,2.3236084,-0.54537964,-11.118866,2.287445
1970-03-01,1.1854553,2.0780945,-0.14624023,-11.319977,2.28833
1970-04-01,1.7719421,2.0601807,-0.05618286,-10.9783325,2.5405884
1970-05-01,2.104004,2.0895386,0.26504517,-9.401855,2.7156372
1970-06-01,2.5469666,2.2029114,-0.43359375,-5.6369324,3.3006287
1970-07-01,3.1688232,1.9538574,-1.0452881,-1.6331482,3.6492004
1970-08-01,3.3420715,2.0982056,-1.2857971,0.17141724,3.5863953
1970-09-01,3.3025818,1.8427734,-1.5918579,-0.86917114,3.4136353
1970-10-01,3.4221191,1.8652039,-1.6014404,-2.8076172,2.5589294
1970-11-01,3.0916443,2.144287,-1.7521362,-4.5059204,2.2930298
1970-12-01,2.5637207,2.1427307,-1.8885193,-6.6600037,2.348816
1971-01-01,2.3946533,2.27359,-1.7125854,-8.572174,2.4776611
1971-02-01,2.3363953,2.267212,-1.2747498,-9.897858,2.5864258
1971-03-01,2.016693,1.7977905,-0.7519226,-10.088593,2.356659
1971-04-01,2.3415222,1.524231,-0.38116455,-8.680634,2.649353
1971-05-01,2.5249329,1.870697,-0.35784912,-7.3859253,2.8026123
1971-06-01,3.1152954,1.6437378,-0.5828247,-4.5769043,3.260559
