,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5
1965-01-01,1.7144952101760636e-05,-0.008069542673183605,2.294207699538207e-07,1.070030989417912e-06,1.7548917309217028e-05
1965-02-01,5.659979163488794e-05,-0.001785383210517466,6.355316243516801e-07,-3.3741697358852e-07,8.393252838604067e-05
1965-03-01,5.756341594068574e-05,0.0027623987989500165,3.8313419061806345e-07,3.1363921907277605e-06,3.732315731626427e-05
1965-04-01,0.0001312506121335431,-0.004123883991269395,3.724067911478079e-07,-1.4012530910158472e-08,7.970555254194716e-05
1965-05-01,9.07482078013521e-05,0.021030698553659022,2.561613551961787e-07,3.1522953728805687e-06,2.4564501059516758e-05
1965-06-01,9.040549846230856e-05,0.03770620096474886,7.384430569009084e-07,2.0890406647700677e-06,-1.5549957507491026e-05
1965-07-01,8.201968152969775e-05,0.035823555663228035,8.317036879996202e-07,2.2840412202475675e-06,-6.048496846812089e-06
1965-08-01,9.311985312735723e-05,0.03250245354138315,6.499620015825307e-07,1.0180138960477316e-06,-2.6835284023201727e-05
1965-09-01,6.17013351837804e-05,0.023785571102052927,7.121903439268898e-07,1.8886015019181315e-06,-1.8680591231466018e-05
1965-10-01,4.8763186280285156e-05,0.005474197678267956,6.450253042679601e-07,-9.779684488961906e-07,-2.6205465143324215e-05
1965-11-01,-1.568789904863919e-05,-0.0007973983883857727,1.830138545359658e-07,5.559750997749886e-07,9.323194634899582e-05
1965-12-01,-4.145018582705468e-05,0.006960213795537129,4.875787153289803e-07,3.741862626512834e-07,5.883452600259757e-05
1966-01-01,-3.19006850927948e-05,0.015879508282523602,5.873418755022091e-07,-2.0527602291095075e-06,0.00012617085138282908
1966-02-01,6.656644531645842e-06,0.005737554238294251,3.246614895513463e-07,-1.3785753266795613e-06,7.42412753011608e-05
1966-03-01,6.253359911610343e-05,0.00782720890128985,6.942831080337628e-07,6.330254890322661e-07,1.3123120755732419e-05
1966-04-01,0.00011712952747925996,0.005302514909999445,3.9592717666642604e-07,-8.077187434194629e-07,8.188763703484173e-05
1966-05-01,8.484806335951773e-05,0.013683130964636803,4.6019763032223477e-07,3.4215291804315897e-06,-1.016385340335546e-05
1966-06-01,9.720580208288025e-05,0.012452964438125491,5.716554263878374e-07,-2.9522008541486383e-07,2.83428252342591e-05
1966-07-01,8.497991662044379e-05,0.03106025978922844,7.875054382759433e-07,2.28476988697195e-06,-1.6750522552849194e-05
1966-08-01,0.00011307660785068066,0.028348190244287252,5.655001005584186e-07,1.865688125729756e-06,-1.7471105903413527e-05
1966-09-01,8.588445310916512e-05,0.01801315665943548,3.303228882342327e-07,2.7030859508857356e-06,-4.0122474522583865e-05
1966-10-01,3.570413325853165e-05,0.00120304393931292,2.9965904641824947e-07,3.1204950636347877e-06,3.2577077035966795e-05
1966-11-01,-6.277345927364584e-05,-0.01461478677811101,3.6431840857843374e-07,6.270332041031393e-06,-1.6755735611117085e-05
1966-12-01,-7.643097887921613e-06,-0.014940659457352012,3.115069403289904e-07,2.3100278997225216e-06,2.642846290903187e-05
1967-01-01,-4.399031944734405e-05,0.0029197466574260034,4.503770946415296e-07,5.193681069112495e-06,1.4522051763130797e-05
1967-02-01,3.577006282284856e-05,-0.010297957487637177,4.418129317243257e-07,1.5476511949613718e-06,-1.9686868571708064e-05
1967-03-01,8.347171622576312e-05,-0.01375798019580543,5.50398649196081e-07,1.1008136058093891e-06,-3.2964759487764574e-05
1967-04-01,9.93421112540208e-05,0.008149883069563657,8.495282907612927e-07,8.873206523807942e-07,9.048348643277264e-05
1967-05-01,9.537688451781568e-05,0.020891171880066395,6.316583818239272e-07,8.352531600341563e-07,5.5002461026147515e-05
1967-06-01,5.8786304913566356e-05,0.022209735470823944,1.1434525040173934e-06,1.0194820601243564e-06,-5.009107388270257e-05
1967-07-01,7.775286048267697e-05,0.02808070566970855,8.9228084825328e-07,1.9732234757585516e-06,-9.533678166917525e-05
1967-08-01,7.376506067474463e-05,0.0250513810897246,1.0618715057461812e-06,-2.633903246875718e-07,-9.09900336409919e-05
1967-09-01,8.086643051243417e-05,0.015713971515651792,6.829061480937704e-07,3.60983719566729e-07,-1.118378556632458e-05
1967-10-01,2.99942639098698e-05,0.013422527990769595,4.479541002066573e-07,2.6865273188034906e-06,-5.009947844056032e-05
1967-11-01,1.9688945206824782e-05,-0.014049926539883018,4.9946359076365e-07,4.447086074589501e-07,-3.7892561977059813e-06
1967-12-01,-1.0020475964401773e-05,0.0012458782293833792,7.412343069000212e-07,-1.231824937705191e-06,3.43202476539194e-05
1968-01-01,-3.837933096776631e-07,0.0022985306713962927,5.953816986137063e-07,1.610169811332183e-06,4.089946824850895e-05
1968-02-01,4.800540116247571e-05,-0.011703656491590664,8.082328586992195e-07,9.825546006444106e-07,7.229457630521871e-05
1968-03-01,7.631227955214619e-05,0.0005853631591890007,4.6852017428282585e-07,-4.483891261507002e-08,1.1221280518921875e-05
1968-04-01,7.013582475220545e-05,-3.532259142957628e-05,2.9680472827955206e-07,1.6312308901390589e-06,2.3715281052070416e-05
