,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5
1965-01-01,-3.7312010110323155,-3.7747050259286996,-2.1677051871883712,-14.735365874015246,-2.7322932591799107
1965-02-01,-3.9225651675732296,-3.7317523547750433,-1.3097095331956636,-16.585556772731294,-2.74144151458846
1965-03-01,-4.375445013070227,-4.015726080497369,-0.5383967893764311,-17.374221110503946,-2.883095406870669
1965-04-01,-4.94338660982985,-4.587462277996619,-0.34948743650041486,-17.052405312557347,-3.2096844062024443
1965-05-01,-5.128707301676573,-4.937311498731967,-0.5990346491599398,-14.538348921193373,-3.297678535270753
1965-06-01,-4.748433876277215,-4.880654999357185,-0.9633733476573675,-10.323285736493617,-3.2989125992842774
1965-07-01,-4.381650755153829,-4.359842150391924,-1.5116853204592735,-5.5690092528426405,-3.2167082325605807
1965-08-01,-4.234636614670107,-4.148956373432614,-2.1760524632122022,-3.042953006373156,-3.2213946946563086
1965-09-01,-4.4650683031609315,-4.346077568483668,-2.6365219233844774,-3.9373468232634883,-3.301786610447186
1965-10-01,-4.8420850385972605,-4.457734071261046,-2.689280961578638,-7.153750266004729,-3.433327397255048
1965-11-01,-4.922542122740243,-4.501110749528897,-2.678387858268973,-10.688365065811464,-3.3563195894832556
1965-12-01,-4.684193787263267,-4.218779178644648,-1.9807157537485534,-13.266952565852428,-3.0298630396525064
1966-01-01,-4.356932017072362,-4.130022898809799,-1.1429932674122276,-15.486446483023215,-2.818885344504066
1966-02-01,-4.421853755586711,-4.299054452717699,-0.845755800801752,-17.150812341062814,-2.6502958589415107
1966-03-01,-4.680586166717299,-4.350486210245171,-0.838089467637602,-17.407341131427945,-2.8068597467989216
1966-04-01,-5.189253756748372,-4.683901014312213,-1.406187921893754,-17.315470292264184,-2.9953288919227385
1966-05-01,-5.181774601864456,-4.79233233344476,-2.139739652824822,-14.477622268983982,-3.1806713194918648
1966-06-01,-4.841171652827431,-5.007614984812326,-2.3826307399682536,-10.834397245573518,-3.297160820311345
1966-07-01,-4.476162794247345,-4.753154114086107,-2.564462113485462,-5.7737178450462805,-3.2987167744059542
1966-08-01,-4.155261462657296,-4.403902797509503,-3.320692683106477,-2.7662377629504107,-3.1509559351248595
1966-09-01,-4.2958515073785835,-4.476812718719836,-3.754198813753506,-3.0323727018881166,-3.1334705276576353
1966-10-01,-4.533889162068691,-4.593966694067645,-4.175242389416905,-6.168412682194038,-3.198659775288993
1966-11-01,-4.725979728315344,-4.555920104416001,-4.176137573393431,-9.852811314115588,-3.129762703697431
1966-12-01,-4.541299832825685,-4.289537520203369,-3.405453770171178,-12.952104030839548,-2.8937103468572403
1967-01-01,-3.954811815041394,-4.013903547596458,-2.5784185279308436,-14.924350840933371,-2.686734956343502
1967-02-01,-3.83695574861076,-3.840250566305704,-1.5330941666590485,-16.16957939711193,-2.5761543139475123
1967-03-01,-4.093719566587228,-3.9490981853955627,-1.3382549721764048,-16.728474149767983,-2.8100496188379624
1967-04-01,-4.735754734307678,-4.647201339140633,-1.4009249893054039,-16.394316910097263,-3.008709693374932
1967-05-01,-4.949003880347439,-4.871255376481063,-1.753477384602971,-13.981762828442875,-3.2526128873744202
1967-06-01,-4.539130500812627,-4.826294112679185,-2.4486591899972656,-9.836981920587936,-3.269857335386133
1967-07-01,-4.141055818778187,-4.609708941930177,-3.21496853744406,-5.1373129723056055,-3.1561010949124095
1967-08-01,-3.828693622320741,-4.201515265647939,-4.054219252737608,-1.7789019234228454,-3.053137572544195
1967-09-01,-3.9604127347169813,-3.951683087854196,-4.39895853597162,-2.393215236210283,-3.1424125035603843
1967-10-01,-4.068596674569289,-4.244884473598556,-4.601007227330481,-5.25714023001242,-2.9676280483185504
1967-11-01,-4.223068970531675,-4.243341006881354,-4.1425533888098425,-8.998558825294444,-2.9738071972998776
1967-12-01,-4.043682571781341,-4.197399012300353,-3.5451149887975615,-11.93055690534963,-2.881196343181418
1968-01-01,-3.772366595028633,-3.7418695869824745,-2.6768056043969377,-14.518124625186791,-2.7076732729356894
1968-02-01,-3.8941248704740152,-3.5230773568942846,-1.6956263701821213,-16.68780538059721,-2.7641264513980617
